Time (s),IR Value raw,PPG processed,Label,source_row_index,segment_id,retained_interval_id,sqi_artifact,rule
5.19,96598,123.67911570369328,0,128,1,1,False,T60
5.21,96588,116.81672367275732,0,129,1,1,False,T60
5.23,96597,107.42384431375892,0,130,1,1,False,T60
5.25,96608,90.4330156251901,0,131,1,1,False,T60
5.27,96623,65.12088352101213,0,132,1,1,False,T60
5.29,96655,33.82189667324773,0,133,1,1,False,T60
5.31,96675,0.1357862852323581,0,134,1,1,False,T60
5.33,96705,-32.84444352938518,0,135,1,1,False,T60
5.35,96725,-63.37338828797701,0,136,1,1,False,T60
5.37,96746,-90.99027323760276,0,137,1,1,False,T60
5.39,96765,-116.13338057961344,0,138,1,1,False,T60
5.41,96778,-139.6869611407946,0,139,1,1,False,T60
5.43,96795,-162.34267312012597,0,140,1,1,False,T60
5.45,96809,-183.84261060790777,0,141,1,1,False,T60
5.47,96826,-203.1546601707001,0,142,1,1,False,T60
5.49,96832,-219.95769399881357,0,143,1,1,False,T60
5.51,96837,-235.59875230744836,0,144,1,1,False,T60
5.53,96852,-252.1053892039777,0,145,1,1,False,T60
5.55,96863,-271.1202536993386,0,146,1,1,False,T60
5.57,96869,-293.6601258509379,0,147,1,1,False,T60
5.59,96879,-317.5797305662765,0,148,1,1,False,T60
5.61,96877,-331.6261188692176,0,149,1,1,False,T60
5.63,96874,-311.7108259985754,0,150,1,1,False,T60
5.65,96839,-230.81500650496037,0,151,1,1,False,T60
5.67,96665,-86.03060230219366,0,152,1,1,False,T60
5.69,96402,83.66196613476204,0,153,1,1,False,T60
5.71,96267,220.6582022640789,0,154,1,1,False,T60
5.73,96227,292.9417454720083,0,155,1,1,False,T60
5.75,96220,309.3562311724536,0,156,1,1,False,T60
5.77,96222,299.1043233317508,0,157,1,1,False,T60
5.79,96227,286.4014677448156,0,158,1,1,False,T60
5.81,96212,279.0966834626288,0,159,1,1,False,T60
5.83,96206,271.0786118943625,0,160,1,1,False,T60
5.85,96211,252.8343194332942,0,161,1,1,False,T60
5.87,96243,222.1806046947146,0,162,1,1,False,T60
5.89,96287,187.16686336351785,0,163,1,1,False,T60
5.91,96303,159.1477086250761,0,164,1,1,False,T60
5.93,96308,143.526766114351,0,165,1,1,False,T60
5.95,96303,137.04892676578174,0,166,1,1,False,T60
5.97,96298,131.8475029655359,0,167,1,1,False,T60
5.99,96307,120.99347932053718,0,168,1,1,False,T60
6.01,96319,101.51853026445433,0,169,1,1,False,T60
6.03,96342,74.16318356664206,0,170,1,1,False,T60
6.05,96367,41.65678813971005,0,171,1,1,False,T60
6.07,96397,7.015271205530242,0,172,1,1,False,T60
6.09,96419,-27.5247902889257,0,173,1,1,False,T60
6.11,96451,-60.46163727142909,0,174,1,1,False,T60
6.13,96474,-90.82273874480478,0,175,1,1,False,T60
6.15,96489,-118.48757688741156,0,176,1,1,False,T60
6.17,96514,-143.70627788463003,0,177,1,1,False,T60
6.19,96529,-166.2951889859481,0,178,1,1,False,T60
6.21,96541,-186.11610201724815,0,179,1,1,False,T60
6.23,96552,-203.5842626691143,0,180,1,1,False,T60
6.25,96565,-219.38672219904916,0,181,1,1,False,T60
6.27,96570,-234.57641271209664,0,182,1,1,False,T60
6.29,96583,-250.8183895095129,0,183,1,1,False,T60
6.31,96593,-269.9415379604982,0,184,1,1,False,T60
6.33,96606,-292.72275399678114,0,185,1,1,False,T60
6.35,96611,-315.9751431373496,0,186,1,1,False,T60
6.37,96606,-326.919373735948,0,187,1,1,False,T60
6.39,96609,-299.6634817370185,0,188,1,1,False,T60
6.41,96571,-207.95869249539447,0,189,1,1,False,T60
6.43,96349,-55.54836306741522,0,190,1,1,False,T60
6.45,96111,111.3994452432494,0,191,1,1,False,T60
6.47,96001,236.92037955218728,0,192,1,1,False,T60
6.49,95974,297.89065160164256,0,193,1,1,False,T60
6.51,95967,309.50200474633243,0,194,1,1,False,T60
6.53,95967,300.0718274537761,0,195,1,1,False,T60
6.55,95965,288.5398619024498,0,196,1,1,False,T60
6.57,95960,278.43429427699715,0,197,1,1,False,T60
6.59,95961,263.65402499348664,0,198,1,1,False,T60
6.61,95981,238.4267268827541,0,199,1,1,False,T60
6.63,96017,204.53889993864647,0,200,1,1,False,T60
6.65,96052,171.04479296331542,0,201,1,1,False,T60
6.67,96072,147.3160310011806,0,202,1,1,False,T60
6.69,96070,135.72031493278362,0,203,1,1,False,T60
6.71,96062,130.35537261826386,0,204,1,1,False,T60
6.73,96067,122.3824202579336,0,205,1,1,False,T60
6.75,96078,106.25473046258848,0,206,1,1,False,T60
6.77,96103,81.72175973768961,0,207,1,1,False,T60
6.79,96126,51.655072267783616,0,208,1,1,False,T60
6.81,96149,19.05542138121848,0,209,1,1,False,T60
6.83,96179,-13.921321731432451,0,210,1,1,False,T60
6.85,96206,-45.63882353716284,0,211,1,1,False,T60
6.87,96225,-75.13187691761757,0,212,1,1,False,T60
6.89,96251,-102.09502504792398,0,213,1,1,False,T60
6.91,96267,-126.4450444443562,0,214,1,1,False,T60
6.93,96285,-148.35136731386007,0,215,1,1,False,T60
6.95,96296,-168.28646308245294,0,216,1,1,False,T60
6.97,96314,-186.68797563621928,0,217,1,1,False,T60
6.99,96319,-203.81601183238612,0,218,1,1,False,T60
7.01,96338,-219.89729080248856,0,219,1,1,False,T60
7.03,96345,-235.7386330918361,0,220,1,1,False,T60
7.05,96356,-253.60492130966415,0,221,1,1,False,T60
7.07,96367,-276.3414537729465,0,222,1,1,False,T60
7.09,96374,-302.9813853199953,0,223,1,1,False,T60
7.11,96385,-321.58280984575737,0,224,1,1,False,T60
7.13,96391,-305.6423236917896,0,225,1,1,False,T60
7.15,96356,-226.3623836562253,0,226,1,1,False,T60
7.17,96178,-81.70099997950258,0,227,1,1,False,T60
7.19,95921,87.15997132667293,0,228,1,1,False,T60
7.21,95790,221.45737299163036,0,229,1,1,False,T60
7.23,95758,289.37431747627056,0,230,1,1,False,T60
7.25,95756,300.14079744531574,0,231,1,1,False,T60
7.27,95771,282.501245488841,0,232,1,1,False,T60
7.29,95777,259.2367666537782,0,233,1,1,False,T60
7.31,95782,237.44445545057275,0,234,1,1,False,T60
7.33,95792,213.4835568690192,0,235,1,1,False,T60
7.35,95817,183.72747316893432,0,236,1,1,False,T60
7.37,95859,151.45577248135845,0,237,1,1,False,T60
7.39,95877,124.71467080464984,0,238,1,1,False,T60
7.41,95886,109.153683500992,0,239,1,1,False,T60
7.43,95881,103.90058893891404,0,240,1,1,False,T60
7.45,95872,102.9564612473812,0,241,1,1,False,T60
7.47,95875,99.12195361061268,0,242,1,1,False,T60
7.49,95874,87.17883950563285,0,243,1,1,False,T60
7.51,95893,65.61116420735566,0,244,1,1,False,T60
7.53,95922,36.91316315512018,0,245,1,1,False,T60
7.55,95943,5.417593320337986,0,246,1,1,False,T60
7.57,95969,-25.821933101205342,0,247,1,1,False,T60
7.59,95989,-55.96206590603587,0,248,1,1,False,T60
7.61,96014,-85.21950915756796,0,249,1,1,False,T60
7.63,96035,-113.56175874119448,0,250,1,1,False,T60
7.65,96057,-140.24732929585568,0,251,1,1,False,T60
7.67,96076,-164.26849321796794,0,252,1,1,False,T60
7.69,96091,-185.3559355073114,0,253,1,1,False,T60
7.71,96100,-204.61138627405973,0,254,1,1,False,T60
7.73,96119,-223.98352415857505,0,255,1,1,False,T60
7.75,96132,-245.597014213155,0,256,1,1,False,T60
7.77,96142,-271.0506327326427,0,257,1,1,False,T60
7.79,96155,-297.9852583178617,0,258,1,1,False,T60
7.81,96161,-313.83452876972274,0,259,1,1,False,T60
7.83,96158,-293.2822250795159,0,260,1,1,False,T60
7.85,96123,-210.2946703164782,0,261,1,1,False,T60
7.87,95935,-65.42931647398922,0,262,1,1,False,T60
7.89,95689,99.76448308692358,0,263,1,1,False,T60
7.91,95566,229.0583726459827,0,264,1,1,False,T60
7.93,95535,293.76375948858686,0,265,1,1,False,T60
7.95,95529,304.02151651674745,0,266,1,1,False,T60
7.97,95540,287.6536863880208,0,267,1,1,False,T60
7.99,95551,266.9681000041368,0,268,1,1,False,T60
8.01,95549,249.3448881942465,0,269,1,1,False,T60
8.03,95551,230.57891132568224,0,270,1,1,False,T60
8.05,95571,205.37357884546333,0,271,1,1,False,T60
8.07,95609,175.7784817711726,0,272,1,1,False,T60
8.09,95630,150.10563040412288,0,273,1,1,False,T60
8.11,95637,135.09153219843128,0,274,1,1,False,T60
8.13,95631,130.22949631113408,0,275,1,1,False,T60
8.15,95620,128.5627142538725,0,276,1,1,False,T60
8.17,95621,121.84396063734616,0,277,1,1,False,T60
8.19,95634,105.5734836383689,0,278,1,1,False,T60
8.21,95656,80.2817445559435,0,279,1,1,False,T60
8.23,95678,49.25873827746105,0,280,1,1,False,T60
8.25,95705,15.921058763560602,0,281,1,1,False,T60
8.27,95731,-17.30510511904781,0,282,1,1,False,T60
8.29,95756,-49.18436223628023,0,283,1,1,False,T60
8.31,95778,-79.60241685603161,0,284,1,1,False,T60
8.33,95800,-109.03390048511297,0,285,1,1,False,T60
8.35,95824,-137.8091054448735,0,286,1,1,False,T60
8.37,95842,-165.86824940156225,0,287,1,1,False,T60
8.39,95863,-192.7760600384148,0,288,1,1,False,T60
8.41,95880,-217.53249571702344,0,289,1,1,False,T60
8.43,95901,-239.01522959062615,0,290,1,1,False,T60
8.45,95905,-257.5508299202937,0,291,1,1,False,T60
8.47,95917,-275.67455949502954,0,292,1,1,False,T60
8.49,95934,-296.89498937111057,0,293,1,1,False,T60
8.51,95941,-323.7257247289373,0,294,1,1,False,T60
8.53,95946,-353.3905943849919,0,295,1,1,False,T60
8.55,95963,-369.8723138926927,0,296,1,1,False,T60
8.57,95965,-342.0631551463712,0,297,1,1,False,T60
8.59,95910,-242.8735350850949,0,298,1,1,False,T60
8.61,95665,-81.77742161214105,0,299,1,1,False,T60
8.63,95427,88.86085379286172,0,300,1,1,False,T60
8.65,95330,212.7086127564033,0,301,1,1,False,T60
8.67,95296,270.87101565849093,0,302,1,1,False,T60
8.69,95287,282.5168762288126,0,303,1,1,False,T60
8.71,95284,277.7915119387384,0,304,1,1,False,T60
8.73,95268,275.33876551865467,0,305,1,1,False,T60
8.75,95246,276.3706722855943,0,306,1,1,False,T60
8.77,95240,271.7445577136765,0,307,1,1,False,T60
8.79,95246,253.48355546184283,0,308,1,1,False,T60
8.81,95280,222.57535290853988,0,309,1,1,False,T60
8.83,95314,188.65149311196723,0,310,1,1,False,T60
8.85,95329,162.62685884175346,0,311,1,1,False,T60
8.87,95335,148.935865652662,0,312,1,1,False,T60
8.89,95318,143.60896500311873,0,313,1,1,False,T60
8.91,95321,138.67899865006436,0,314,1,1,False,T60
8.93,95324,128.0697606441134,0,315,1,1,False,T60
8.95,95337,109.77612354482618,0,316,1,1,False,T60
8.97,95355,84.35663693130934,0,317,1,1,False,T60
8.99,95372,53.1452567580643,0,318,1,1,False,T60
9.01,95405,18.03612424568294,0,319,1,1,False,T60
9.03,95432,-18.370576755672595,0,320,1,1,False,T60
9.05,95458,-53.69190483663986,0,321,1,1,False,T60
9.07,95485,-86.70117529832265,0,322,1,1,False,T60
9.09,95503,-117.3067803165311,0,323,1,1,False,T60
9.11,95528,-145.9583065364589,0,324,1,1,False,T60
9.13,95543,-173.01198239441402,0,325,1,1,False,T60
9.15,95564,-198.437532263014,0,326,1,1,False,T60
9.17,95580,-222.0226904886744,0,327,1,1,False,T60
9.19,95598,-244.3793112707528,0,328,1,1,False,T60
9.21,95609,-268.1910495081276,0,329,1,1,False,T60
9.23,95624,-297.4086732371256,0,330,1,1,False,T60
9.25,95643,-332.6450199601669,0,331,1,1,False,T60
9.27,95659,-364.0415468369546,0,332,1,1,False,T60
9.29,95671,-366.7311071708092,0,333,1,1,False,T60
9.31,95658,-308.9721964683169,0,334,1,1,False,T60
9.33,95522,-178.85047271282227,0,335,1,1,False,T60
9.35,95248,-7.775839553171354,0,336,1,1,False,T60
9.37,95081,145.5082963060133,0,337,1,1,False,T60
9.39,95022,240.5052707290921,0,338,1,1,False,T60
9.41,94997,277.7939749993132,0,339,1,1,False,T60
9.43,94983,282.41836728542376,0,340,1,1,False,T60
9.45,94979,277.9698410938647,0,341,1,1,False,T60
9.47,94963,274.0742254907332,0,342,1,1,False,T60
9.49,94955,267.52066933467825,0,343,1,1,False,T60
9.51,94960,250.90039740331025,0,344,1,1,False,T60
9.53,94984,221.9417724533932,0,345,1,1,False,T60
9.55,95021,187.4527789599545,0,346,1,1,False,T60
9.57,95051,159.23476085288812,0,347,1,1,False,T60
9.59,95050,145.0613015356765,0,348,1,1,False,T60
9.61,95038,142.89687032555682,0,349,1,1,False,T60
9.63,95028,143.3690518193875,0,350,1,1,False,T60
9.65,95026,136.8169583223011,0,351,1,1,False,T60
9.67,95042,118.65430659187494,0,352,1,1,False,T60
9.69,95066,90.25336179490708,0,353,1,1,False,T60
9.71,95092,56.19927797500378,0,354,1,1,False,T60
9.73,95119,21.041238518465327,0,355,1,1,False,T60
9.75,95147,-12.313130536441031,0,356,1,1,False,T60
9.77,95167,-42.94596803724859,0,357,1,1,False,T60
9.79,95189,-71.48080290343549,0,358,1,1,False,T60
9.81,95211,-99.04396551114736,0,359,1,1,False,T60
9.83,95230,-126.59057456567736,0,360,1,1,False,T60
9.85,95250,-154.62719786397088,0,361,1,1,False,T60
9.87,95275,-182.79704188349984,0,362,1,1,False,T60
9.89,95295,-210.1185574008555,0,363,1,1,False,T60
9.91,95317,-236.30575323625075,0,364,1,1,False,T60
9.93,95334,-262.9685414293435,0,365,1,1,False,T60
9.95,95352,-293.04858900432856,0,366,1,1,False,T60
9.97,95372,-327.2926523051957,0,367,1,1,False,T60
9.99,95381,-357.7464992791573,0,368,1,1,False,T60
10.01,95400,-361.8972777958961,0,369,1,1,False,T60
10.03,95387,-308.468639639355,0,370,1,1,False,T60
10.05,95270,-183.3272270610213,0,371,1,1,False,T60
10.07,94994,-15.115967905784412,0,372,1,1,False,T60
10.09,94827,137.70890890381537,0,373,1,1,False,T60
10.11,94766,232.33053648714144,0,374,1,1,False,T60
10.13,94746,267.16094507196345,0,375,1,1,False,T60
10.15,94743,267.2050832713852,0,376,1,1,False,T60
10.17,94739,257.54775840786124,0,377,1,1,False,T60
10.19,94732,249.5565861919731,0,378,1,1,False,T60
10.21,94728,241.4257113495418,0,379,1,1,False,T60
10.23,94730,226.0130247116805,0,380,1,1,False,T60
10.25,94752,199.63856031501683,0,381,1,1,False,T60
10.27,94790,166.77032255737316,0,382,1,1,False,T60
10.29,94816,137.21123393523993,0,383,1,1,False,T60
10.31,94825,118.50326705780137,0,384,1,1,False,T60
10.33,94823,110.8145400377622,0,385,1,1,False,T60
10.35,94817,107.66749730682076,0,386,1,1,False,T60
10.37,94813,100.40353813391224,0,387,1,1,False,T60
10.39,94828,83.26049085447455,0,388,1,1,False,T60
10.41,94852,56.08454454424444,0,389,1,1,False,T60
10.43,94880,23.022460840136,0,390,1,1,False,T60
10.45,94908,-11.020121056552796,0,391,1,1,False,T60
10.47,94931,-43.07641260720571,0,392,1,1,False,T60
10.49,94955,-72.69501327378929,0,393,1,1,False,T60
10.51,94975,-100.99293772089214,0,394,1,1,False,T60
10.53,94998,-129.29328570725824,0,395,1,1,False,T60
10.55,95019,-157.96887418786375,0,396,1,1,False,T60
10.57,95050,-186.24837639554696,0,397,1,1,False,T60
10.59,95067,-213.80354909870675,0,398,1,1,False,T60
10.61,95088,-242.49237925090108,0,399,1,1,False,T60
10.63,95109,-275.16866639014813,0,400,1,1,False,T60
10.65,95135,-311.33357255743,0,401,1,1,False,T60
10.67,95149,-341.650438711964,0,402,1,1,False,T60
10.69,95157,-344.0731999502159,0,403,1,1,False,T60
10.71,95151,-289.7356895234219,0,404,1,1,False,T60
10.73,95028,-166.69500433747135,0,405,1,1,False,T60
10.75,94768,-3.5131654236938346,0,406,1,1,False,T60
10.77,94605,143.76628672662827,0,407,1,1,False,T60
10.79,94554,234.88531311729395,0,408,1,1,False,T60
10.81,94526,268.6616372185822,0,409,1,1,False,T60
10.83,94531,268.5127140536194,0,410,1,1,False,T60
10.85,94526,257.70634577378684,0,411,1,1,False,T60
10.87,94527,246.4570200517043,0,412,1,1,False,T60
10.89,94521,232.74788660579844,0,413,1,1,False,T60
10.91,94538,211.25591896245928,0,414,1,1,False,T60
10.93,94571,182.1789021262592,0,415,1,1,False,T60
10.95,94600,152.73570166031004,0,416,1,1,False,T60
10.97,94618,131.4122020147641,0,417,1,1,False,T60
10.99,94618,121.53765448372468,0,418,1,1,False,T60
11.01,94614,119.33727938257952,0,419,1,1,False,T60
11.03,94605,116.71759889209856,0,420,1,1,False,T60
11.05,94613,106.35013695871002,0,421,1,1,False,T60
11.07,94633,85.61128009492417,0,422,1,1,False,T60
11.09,94657,56.76821330301676,0,423,1,1,False,T60
11.11,94687,24.277737051621678,0,424,1,1,False,T60
11.13,94711,-7.937710210739119,0,425,1,1,False,T60
11.15,94742,-37.984921805612416,0,426,1,1,False,T60
11.17,94756,-66.40100009634422,0,427,1,1,False,T60
11.19,94782,-94.89325322703786,0,428,1,1,False,T60
11.21,94810,-123.932894060365,0,429,1,1,False,T60
11.23,94834,-152.09207090698118,0,430,1,1,False,T60
11.25,94858,-177.88501955573244,0,431,1,1,False,T60
11.27,94873,-201.6535261202925,0,432,1,1,False,T60
11.29,94896,-225.7563900245117,0,433,1,1,False,T60
11.31,94915,-253.3059466371521,0,434,1,1,False,T60
11.33,94941,-286.0332796402579,0,435,1,1,False,T60
11.35,94955,-320.414407325015,0,436,1,1,False,T60
11.37,94974,-341.66048900254845,0,437,1,1,False,T60
11.39,94982,-321.85344868057393,0,438,1,1,False,T60
11.41,94940,-234.75141512953056,0,439,1,1,False,T60
11.43,94734,-84.8887730439317,0,440,1,1,False,T60
11.45,94498,82.01935473046713,0,441,1,1,False,T60
11.47,94389,210.19054178278012,0,442,1,1,False,T60
11.49,94352,274.3048811982356,0,443,1,1,False,T60
11.51,94350,286.40216878764085,0,444,1,1,False,T60
11.53,94357,273.7358896865724,0,445,1,1,False,T60
11.55,94365,256.9550831322404,0,446,1,1,False,T60
11.57,94365,242.21588013225136,0,447,1,1,False,T60
11.59,94366,225.49036238193705,0,448,1,1,False,T60
11.61,94394,202.609416225626,0,449,1,1,False,T60
11.63,94424,175.98860392264584,0,450,1,1,False,T60
11.65,94446,152.66021841898328,0,451,1,1,False,T60
11.67,94456,137.74325079500318,0,452,1,1,False,T60
11.69,94453,130.5853242690612,0,453,1,1,False,T60
11.71,94456,125.89382719930238,0,454,1,1,False,T60
11.73,94458,117.34165579133648,0,455,1,1,False,T60
11.75,94472,100.6397313391288,0,456,1,1,False,T60
11.77,94496,75.04521545585882,0,457,1,1,False,T60
11.79,94525,43.057810863577245,0,458,1,1,False,T60
11.81,94558,8.543891126478945,0,459,1,1,False,T60
11.83,94583,-25.28236515464872,0,460,1,1,False,T60
11.85,94615,-56.630335791521134,0,461,1,1,False,T60
11.87,94636,-84.92531204977156,0,462,1,1,False,T60
11.89,94662,-110.67541319963507,0,463,1,1,False,T60
11.91,94678,-135.40496656382615,0,464,1,1,False,T60
11.93,94699,-160.7918595632472,0,465,1,1,False,T60
11.95,94725,-187.08856368073828,0,466,1,1,False,T60
11.97,94748,-212.6797913108058,0,467,1,1,False,T60
11.99,94770,-235.7875051283208,0,468,1,1,False,T60
12.01,94786,-256.7922790269316,0,469,1,1,False,T60
12.03,94798,-278.83233745397587,0,470,1,1,False,T60
12.05,94812,-304.8010861167776,0,471,1,1,False,T60
12.07,94825,-330.697746269447,0,472,1,1,False,T60
12.09,94831,-338.6825881381351,0,473,1,1,False,T60
12.11,94837,-298.6522971229052,0,474,1,1,False,T60
12.13,94760,-189.4559493241769,0,475,1,1,False,T60
12.15,94503,-28.65629432579204,0,476,1,1,False,T60
12.17,94310,128.9861802861933,0,477,1,1,False,T60
12.19,94235,233.4921379291324,0,478,1,1,False,T60
12.21,94219,274.1899883886258,0,479,1,1,False,T60
12.23,94226,273.4151386079675,0,480,1,1,False,T60
12.25,94231,259.11740071352096,0,481,1,1,False,T60
12.27,94232,245.5970326860992,0,482,1,1,False,T60
12.29,94224,231.17823713905295,0,483,1,1,False,T60
12.31,94239,208.3926158238947,0,484,1,1,False,T60
12.33,94281,176.34540829817416,0,485,1,1,False,T60
12.35,94320,143.7841986877181,0,486,1,1,False,T60
12.37,94335,121.11834345727652,0,487,1,1,False,T60
