config_hash,experiment,setting,session,window_id,state,fs,n_samples,m,tau_s,tau_samples,theiler_multiplier,w_samples,w_seconds,target_rr,achieved_rr,rr_error,rr_exact,epsilon,zero_distance_fraction,DET,LAM,TT,n_diagonal_lines,n_vertical_lines,valid,qc_reason
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.01,sample_12,29,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.01,0.00999997116501971,2.8834980290645684e-08,True,435.5888144591807,0.0,0.564398308342945,0.06689734717416378,2.0,1769,696,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.02,sample_12,29,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.02,0.01999994233003942,5.766996058129137e-08,True,537.7674683274996,0.0,0.6130334486735871,0.20074009996155326,2.005762304921969,3746,4165,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.03,sample_12,29,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.03,0.029999913495059125,8.650494087367178e-08,True,618.7397708540507,0.0,0.6416442393951044,0.34477124183006536,2.0206553375269927,5710,10651,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.01,sample_12,30,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.01,0.00999997116501971,2.8834980290645684e-08,True,471.62515603208885,0.0,0.5936178392925798,0.07247212610534409,2.0,1750,754,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.02,sample_12,30,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.02,0.01999994233003942,5.766996058129137e-08,True,577.6622437740923,0.0,0.6262014609765475,0.21772875816993464,2.001546277888226,3458,4527,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.03,sample_12,30,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.03,0.029999913495059125,8.650494087367178e-08,True,657.9570403843533,0.0,0.642957836729463,0.3491765987440728,2.018614558251528,5195,10798,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.01,sample_12,31,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.01,0.00999997116501971,2.8834980290645684e-08,True,542.9325610107337,0.0,0.6037101114955786,0.09784698193002692,2.0,1782,1018,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.02,sample_12,31,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.02,0.01999994233003942,5.766996058129137e-08,True,659.4976735227733,0.0,0.6465782391387928,0.23344386774317571,2.001854522975479,3749,4853,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.03,sample_12,31,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.03,0.029999913495059125,8.650494087367178e-08,True,748.7756211291334,0.0,0.6733307702165834,0.35228437780340893,2.014565775009161,5601,10916,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.01,sample_12,32,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.01,0.00999997116501971,2.8834980290645684e-08,True,572.4467628070895,0.0,0.6038062283737025,0.10188389081122645,2.0018885741265344,1820,1059,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.02,sample_12,32,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.02,0.01999994233003942,5.766996058129137e-08,True,693.2664071091652,0.0,0.6463379469434832,0.21965109573241062,2.0236882886871816,3651,4517,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.03,sample_12,32,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.03,0.029999913495059125,8.650494087367178e-08,True,788.1984292092989,0.0,0.67400358836345,0.3480872741253364,2.0539748558464885,5399,10579,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.01,sample_12,33,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.01,0.00999997116501971,2.8834980290645684e-08,True,459.9717250123618,0.0,0.6212995001922338,0.04046520569011919,2.0,1852,421,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.02,sample_12,33,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.02,0.01999994233003942,5.766996058129137e-08,True,560.4177020895424,0.0,0.6657054978854287,0.15179257977700883,2.0009502692429524,3755,3157,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.03,sample_12,33,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.03,0.029999913495059125,8.650494087367178e-08,True,641.5557689204202,0.0,0.6937716262975778,0.26595540176855054,2.005556897801401,5634,8278,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.01,sample_12,34,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.01,0.00999997116501971,2.8834980290645684e-08,True,577.8659174289207,0.0,0.6211072664359861,0.1320165321030373,2.006574141709277,1720,1369,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.02,sample_12,34,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.02,0.01999994233003942,5.766996058129137e-08,True,709.6785988072074,0.0,0.635476739715494,0.30680507497116494,2.030534351145038,3510,6288,True,ok
