config_hash,experiment,setting,session,window_id,state,fs,n_samples,m,tau_s,tau_samples,theiler_multiplier,w_samples,w_seconds,target_rr,achieved_rr,rr_error,rr_exact,epsilon,zero_distance_fraction,DET,LAM,TT,n_diagonal_lines,n_vertical_lines,valid,qc_reason
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,6,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,140.701279747376,0.0,0.9286944540130899,0.8823036810909047,3.1206175821867452,15364,47605,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,6,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,140.8763755564307,0.0,0.9288292934502321,0.8837808988090241,3.1292918568850197,15236,47095,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,6,Awake,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,141.95759444258982,0.0,0.9283517015865327,0.8826692503330508,3.090774156612455,15206,47161,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,7,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,106.00704105265524,0.0,0.9226602682124319,0.6928029268176797,2.396605921147248,15952,48673,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,7,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,105.66818560228374,0.0,0.9227364860812934,0.6901963371193495,2.393980364422997,15846,48076,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,7,Awake,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,105.45947706418858,0.0,0.9224778975414799,0.6882342255056316,2.391528490867772,15715,47524,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,8,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,137.8846588701418,0.0,0.8896979343604119,0.8568781403304548,2.941886546225684,17737,49042,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,8,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,137.4814020713594,0.0,0.8894779135732876,0.8551099224006621,2.938002225244159,17595,48534,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,8,Awake,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,139.92379174622337,0.0,0.8879617294416858,0.8573876710669734,2.926420436930327,17632,48383,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,9,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,112.19216858812385,0.0,0.9067908346894413,0.7398351289391474,2.455626084213846,16117,50728,True,ok
