session,window_size_s,label,representation,window_id,factor,factor_value,selected_m,m_found
sample_14.csv,120,Drowsy,Processed,5,A_tol,1.5,,False
sample_14.csv,120,Drowsy,Processed,5,A_tol,2.0,7.0,True
sample_14.csv,120,Drowsy,Processed,5,A_tol,2.5,5.0,True
sample_14.csv,120,Drowsy,Processed,5,fnn_threshold,0.5,8.0,True
sample_14.csv,120,Drowsy,Processed,5,fnn_threshold,1.0,7.0,True
sample_14.csv,120,Drowsy,Processed,5,fnn_threshold,2.0,5.0,True
sample_14.csv,120,Drowsy,Processed,5,theiler_multiplier,0.0,7.0,True
sample_14.csv,120,Drowsy,Processed,5,theiler_multiplier,1.0,7.0,True
sample_14.csv,120,Drowsy,Processed,5,theiler_multiplier,2.0,7.0,True
sample_14.csv,120,Drowsy,Raw,5,R_tol,10.0,,False
sample_14.csv,120,Drowsy,Raw,5,R_tol,15.0,,False
sample_14.csv,120,Drowsy,Raw,5,R_tol,20.0,,False
sample_14.csv,120,Drowsy,Raw,5,A_tol,1.5,,False
sample_14.csv,120,Drowsy,Raw,5,A_tol,2.0,,False
sample_14.csv,120,Drowsy,Raw,5,A_tol,2.5,6.0,True
sample_14.csv,120,Drowsy,Raw,5,fnn_threshold,0.5,,False
sample_14.csv,120,Drowsy,Raw,5,fnn_threshold,1.0,,False
sample_14.csv,120,Drowsy,Raw,5,fnn_threshold,2.0,7.0,True
sample_14.csv,120,Drowsy,Raw,5,theiler_multiplier,0.0,,False
sample_14.csv,120,Drowsy,Raw,5,theiler_multiplier,1.0,,False
sample_14.csv,120,Drowsy,Raw,5,theiler_multiplier,2.0,,False
sample_14.csv,180,Awake,Processed,1,R_tol,10.0,8.0,True
sample_14.csv,180,Awake,Processed,1,R_tol,15.0,6.0,True
sample_14.csv,180,Awake,Processed,1,R_tol,20.0,6.0,True
sample_14.csv,180,Awake,Processed,1,A_tol,1.5,,False
sample_14.csv,180,Awake,Processed,1,A_tol,2.0,6.0,True
sample_14.csv,180,Awake,Processed,1,A_tol,2.5,5.0,True
sample_14.csv,180,Awake,Processed,1,fnn_threshold,0.5,,False
sample_14.csv,180,Awake,Processed,1,fnn_threshold,1.0,6.0,True
sample_14.csv,180,Awake,Processed,1,fnn_threshold,2.0,5.0,True
sample_14.csv,180,Awake,Processed,1,theiler_multiplier,0.0,6.0,True
sample_14.csv,180,Awake,Processed,1,theiler_multiplier,1.0,6.0,True
sample_14.csv,180,Awake,Processed,1,theiler_multiplier,2.0,6.0,True
sample_14.csv,180,Awake,Raw,1,R_tol,10.0,,False
sample_14.csv,180,Awake,Raw,1,R_tol,15.0,,False
sample_14.csv,180,Awake,Raw,1,R_tol,20.0,,False
sample_14.csv,180,Awake,Raw,1,A_tol,1.5,,False
sample_14.csv,180,Awake,Raw,1,A_tol,2.0,,False
sample_14.csv,180,Awake,Raw,1,A_tol,2.5,8.0,True
sample_14.csv,180,Awake,Raw,1,fnn_threshold,0.5,,False
sample_14.csv,180,Awake,Raw,1,fnn_threshold,1.0,,False
sample_14.csv,180,Awake,Raw,1,fnn_threshold,2.0,,False
sample_14.csv,180,Awake,Raw,1,theiler_multiplier,0.0,,False
sample_14.csv,180,Awake,Raw,1,theiler_multiplier,1.0,,False
sample_14.csv,180,Awake,Raw,1,theiler_multiplier,2.0,,False
sample_14.csv,180,Drowsy,Processed,3,R_tol,10.0,8.0,True
sample_14.csv,180,Drowsy,Processed,3,R_tol,15.0,7.0,True
sample_14.csv,180,Drowsy,Processed,3,R_tol,20.0,7.0,True
sample_14.csv,180,Drowsy,Processed,3,A_tol,1.5,,False
sample_14.csv,180,Drowsy,Processed,3,A_tol,2.0,7.0,True
sample_14.csv,180,Drowsy,Processed,3,A_tol,2.5,6.0,True
sample_14.csv,180,Drowsy,Processed,3,fnn_threshold,0.5,,False
sample_14.csv,180,Drowsy,Processed,3,fnn_threshold,1.0,7.0,True
sample_14.csv,180,Drowsy,Processed,3,fnn_threshold,2.0,6.0,True
sample_14.csv,180,Drowsy,Processed,3,theiler_multiplier,0.0,7.0,True
sample_14.csv,180,Drowsy,Processed,3,theiler_multiplier,1.0,7.0,True
sample_14.csv,180,Drowsy,Processed,3,theiler_multiplier,2.0,7.0,True
sample_14.csv,180,Drowsy,Raw,3,R_tol,10.0,,False
sample_14.csv,180,Drowsy,Raw,3,R_tol,15.0,,False
sample_14.csv,180,Drowsy,Raw,3,R_tol,20.0,,False
sample_14.csv,180,Drowsy,Raw,3,A_tol,1.5,,False
sample_14.csv,180,Drowsy,Raw,3,A_tol,2.0,,False
sample_14.csv,180,Drowsy,Raw,3,A_tol,2.5,6.0,True
sample_14.csv,180,Drowsy,Raw,3,fnn_threshold,0.5,,False
sample_14.csv,180,Drowsy,Raw,3,fnn_threshold,1.0,,False
sample_14.csv,180,Drowsy,Raw,3,fnn_threshold,2.0,6.0,True
sample_14.csv,180,Drowsy,Raw,3,theiler_multiplier,0.0,,False
sample_14.csv,180,Drowsy,Raw,3,theiler_multiplier,1.0,,False
sample_14.csv,180,Drowsy,Raw,3,theiler_multiplier,2.0,,False
sample_15.csv,60,Awake,Processed,1,R_tol,10.0,7.0,True
sample_15.csv,60,Awake,Processed,1,R_tol,15.0,7.0,True
sample_15.csv,60,Awake,Processed,1,R_tol,20.0,7.0,True
sample_15.csv,60,Awake,Processed,1,A_tol,1.5,,False
sample_15.csv,60,Awake,Processed,1,A_tol,2.0,7.0,True
sample_15.csv,60,Awake,Processed,1,A_tol,2.5,6.0,True
sample_15.csv,60,Awake,Processed,1,fnn_threshold,0.5,,False
sample_15.csv,60,Awake,Processed,1,fnn_threshold,1.0,7.0,True
sample_15.csv,60,Awake,Processed,1,fnn_threshold,2.0,4.0,True
sample_15.csv,60,Awake,Processed,1,theiler_multiplier,0.0,7.0,True
sample_15.csv,60,Awake,Processed,1,theiler_multiplier,1.0,,False
sample_15.csv,60,Awake,Processed,1,theiler_multiplier,2.0,,False
sample_15.csv,60,Awake,Raw,1,R_tol,10.0,,False
sample_15.csv,60,Awake,Raw,1,R_tol,15.0,,False
sample_15.csv,60,Awake,Raw,1,R_tol,20.0,,False
sample_15.csv,60,Awake,Raw,1,A_tol,1.5,,False
sample_15.csv,60,Awake,Raw,1,A_tol,2.0,,False
sample_15.csv,60,Awake,Raw,1,A_tol,2.5,8.0,True
sample_15.csv,60,Awake,Raw,1,fnn_threshold,0.5,,False
sample_15.csv,60,Awake,Raw,1,fnn_threshold,1.0,,False
sample_15.csv,60,Awake,Raw,1,fnn_threshold,2.0,,False
sample_15.csv,60,Awake,Raw,1,theiler_multiplier,0.0,,False
sample_15.csv,60,Awake,Raw,1,theiler_multiplier,1.0,,False
sample_15.csv,60,Awake,Raw,1,theiler_multiplier,2.0,,False
sample_15.csv,60,Drowsy,Processed,27,R_tol,10.0,5.0,True
sample_15.csv,60,Drowsy,Processed,27,R_tol,15.0,4.0,True
sample_15.csv,60,Drowsy,Processed,27,R_tol,20.0,4.0,True
sample_15.csv,60,Drowsy,Processed,27,A_tol,1.5,,False
sample_15.csv,60,Drowsy,Processed,27,A_tol,2.0,4.0,True
sample_15.csv,60,Drowsy,Processed,27,A_tol,2.5,4.0,True
sample_15.csv,60,Drowsy,Processed,27,fnn_threshold,0.5,6.0,True
sample_15.csv,60,Drowsy,Processed,27,fnn_threshold,1.0,4.0,True
sample_15.csv,60,Drowsy,Processed,27,fnn_threshold,2.0,4.0,True
sample_15.csv,60,Drowsy,Processed,27,theiler_multiplier,0.0,4.0,True
sample_15.csv,60,Drowsy,Processed,27,theiler_multiplier,1.0,4.0,True
sample_15.csv,60,Drowsy,Processed,27,theiler_multiplier,2.0,4.0,True
sample_15.csv,60,Drowsy,Raw,27,R_tol,10.0,5.0,True
sample_15.csv,60,Drowsy,Raw,27,R_tol,15.0,5.0,True
sample_15.csv,60,Drowsy,Raw,27,R_tol,20.0,5.0,True
sample_15.csv,60,Drowsy,Raw,27,A_tol,1.5,,False
sample_15.csv,60,Drowsy,Raw,27,A_tol,2.0,5.0,True
sample_15.csv,60,Drowsy,Raw,27,A_tol,2.5,5.0,True
sample_15.csv,60,Drowsy,Raw,27,fnn_threshold,0.5,5.0,True
sample_15.csv,60,Drowsy,Raw,27,fnn_threshold,1.0,5.0,True
sample_15.csv,60,Drowsy,Raw,27,fnn_threshold,2.0,4.0,True
sample_15.csv,60,Drowsy,Raw,27,theiler_multiplier,0.0,5.0,True
sample_15.csv,60,Drowsy,Raw,27,theiler_multiplier,1.0,5.0,True
sample_15.csv,60,Drowsy,Raw,27,theiler_multiplier,2.0,5.0,True
sample_15.csv,120,Awake,Processed,1,R_tol,10.0,7.0,True
sample_15.csv,120,Awake,Processed,1,R_tol,15.0,6.0,True
sample_15.csv,120,Awake,Processed,1,R_tol,20.0,5.0,True
sample_15.csv,120,Awake,Processed,1,A_tol,1.5,,False
sample_15.csv,120,Awake,Processed,1,A_tol,2.0,6.0,True
sample_15.csv,120,Awake,Processed,1,A_tol,2.5,5.0,True
sample_15.csv,120,Awake,Processed,1,fnn_threshold,0.5,,False
sample_15.csv,120,Awake,Processed,1,fnn_threshold,1.0,6.0,True
sample_15.csv,120,Awake,Processed,1,fnn_threshold,2.0,5.0,True
sample_15.csv,120,Awake,Processed,1,theiler_multiplier,0.0,6.0,True
sample_15.csv,120,Awake,Processed,1,theiler_multiplier,1.0,6.0,True
sample_15.csv,120,Awake,Processed,1,theiler_multiplier,2.0,6.0,True
sample_15.csv,120,Awake,Raw,1,R_tol,10.0,,False
sample_15.csv,120,Awake,Raw,1,R_tol,15.0,,False
sample_15.csv,120,Awake,Raw,1,R_tol,20.0,,False
sample_15.csv,120,Awake,Raw,1,A_tol,1.5,,False
sample_15.csv,120,Awake,Raw,1,A_tol,2.0,,False
sample_15.csv,120,Awake,Raw,1,A_tol,2.5,6.0,True
sample_15.csv,120,Awake,Raw,1,fnn_threshold,0.5,,False
sample_15.csv,120,Awake,Raw,1,fnn_threshold,1.0,,False
sample_15.csv,120,Awake,Raw,1,fnn_threshold,2.0,,False
sample_15.csv,120,Awake,Raw,1,theiler_multiplier,0.0,,False
sample_15.csv,120,Awake,Raw,1,theiler_multiplier,1.0,,False
sample_15.csv,120,Awake,Raw,1,theiler_multiplier,2.0,,False
sample_15.csv,120,Drowsy,Processed,13,R_tol,10.0,10.0,True
sample_15.csv,120,Drowsy,Processed,13,R_tol,15.0,10.0,True
sample_15.csv,120,Drowsy,Processed,13,R_tol,20.0,10.0,True
sample_15.csv,120,Drowsy,Processed,13,A_tol,1.5,,False
sample_15.csv,120,Drowsy,Processed,13,A_tol,2.0,10.0,True
sample_15.csv,120,Drowsy,Processed,13,A_tol,2.5,5.0,True
sample_15.csv,120,Drowsy,Processed,13,fnn_threshold,0.5,,False
sample_15.csv,120,Drowsy,Processed,13,fnn_threshold,1.0,10.0,True
sample_15.csv,120,Drowsy,Processed,13,fnn_threshold,2.0,5.0,True
sample_15.csv,120,Drowsy,Processed,13,theiler_multiplier,0.0,10.0,True
sample_15.csv,120,Drowsy,Processed,13,theiler_multiplier,1.0,,False
sample_15.csv,120,Drowsy,Processed,13,theiler_multiplier,2.0,,False
sample_15.csv,120,Drowsy,Raw,14,R_tol,10.0,,False
sample_15.csv,120,Drowsy,Raw,14,R_tol,15.0,,False
sample_15.csv,120,Drowsy,Raw,14,R_tol,20.0,,False
sample_15.csv,120,Drowsy,Raw,14,A_tol,1.5,,False
sample_15.csv,120,Drowsy,Raw,14,A_tol,2.0,,False
sample_15.csv,120,Drowsy,Raw,14,A_tol,2.5,5.0,True
sample_15.csv,120,Drowsy,Raw,14,fnn_threshold,0.5,,False
sample_15.csv,120,Drowsy,Raw,14,fnn_threshold,1.0,,False
sample_15.csv,120,Drowsy,Raw,14,fnn_threshold,2.0,5.0,True
sample_15.csv,120,Drowsy,Raw,14,theiler_multiplier,0.0,,False
sample_15.csv,120,Drowsy,Raw,14,theiler_multiplier,1.0,,False
sample_15.csv,120,Drowsy,Raw,14,theiler_multiplier,2.0,,False
sample_15.csv,180,Awake,Processed,1,R_tol,10.0,7.0,True
sample_15.csv,180,Awake,Processed,1,R_tol,15.0,6.0,True
sample_15.csv,180,Awake,Processed,1,R_tol,20.0,5.0,True
sample_15.csv,180,Awake,Processed,1,A_tol,1.5,,False
sample_15.csv,180,Awake,Processed,1,A_tol,2.0,6.0,True
sample_15.csv,180,Awake,Processed,1,A_tol,2.5,5.0,True
sample_15.csv,180,Awake,Processed,1,fnn_threshold,0.5,,False
sample_15.csv,180,Awake,Processed,1,fnn_threshold,1.0,6.0,True
sample_15.csv,180,Awake,Processed,1,fnn_threshold,2.0,5.0,True
sample_15.csv,180,Awake,Processed,1,theiler_multiplier,0.0,6.0,True
sample_15.csv,180,Awake,Processed,1,theiler_multiplier,1.0,6.0,True
sample_15.csv,180,Awake,Processed,1,theiler_multiplier,2.0,6.0,True
sample_15.csv,180,Awake,Raw,1,R_tol,10.0,9.0,True
sample_15.csv,180,Awake,Raw,1,R_tol,15.0,9.0,True
sample_15.csv,180,Awake,Raw,1,R_tol,20.0,9.0,True
sample_15.csv,180,Awake,Raw,1,A_tol,1.5,,False
sample_15.csv,180,Awake,Raw,1,A_tol,2.0,9.0,True
sample_15.csv,180,Awake,Raw,1,A_tol,2.5,6.0,True
sample_15.csv,180,Awake,Raw,1,fnn_threshold,0.5,,False
sample_15.csv,180,Awake,Raw,1,fnn_threshold,1.0,9.0,True
sample_15.csv,180,Awake,Raw,1,fnn_threshold,2.0,6.0,True
sample_15.csv,180,Awake,Raw,1,theiler_multiplier,0.0,9.0,True
sample_15.csv,180,Awake,Raw,1,theiler_multiplier,1.0,,False
sample_15.csv,180,Awake,Raw,1,theiler_multiplier,2.0,,False
sample_15.csv,180,Drowsy,Processed,9,R_tol,10.0,,False
sample_15.csv,180,Drowsy,Processed,9,R_tol,15.0,,False
sample_15.csv,180,Drowsy,Processed,9,R_tol,20.0,,False
sample_15.csv,180,Drowsy,Processed,9,A_tol,1.5,,False
sample_15.csv,180,Drowsy,Processed,9,A_tol,2.0,,False
sample_15.csv,180,Drowsy,Processed,9,A_tol,2.5,5.0,True
sample_15.csv,180,Drowsy,Processed,9,fnn_threshold,0.5,,False
sample_15.csv,180,Drowsy,Processed,9,fnn_threshold,1.0,,False
sample_15.csv,180,Drowsy,Processed,9,fnn_threshold,2.0,5.0,True
sample_15.csv,180,Drowsy,Processed,9,theiler_multiplier,0.0,,False
sample_15.csv,180,Drowsy,Processed,9,theiler_multiplier,1.0,,False
sample_15.csv,180,Drowsy,Processed,9,theiler_multiplier,2.0,,False
sample_15.csv,180,Drowsy,Raw,9,R_tol,10.0,,False
sample_15.csv,180,Drowsy,Raw,9,R_tol,15.0,,False
sample_15.csv,180,Drowsy,Raw,9,R_tol,20.0,,False
sample_15.csv,180,Drowsy,Raw,9,A_tol,1.5,,False
sample_15.csv,180,Drowsy,Raw,9,A_tol,2.0,,False
sample_15.csv,180,Drowsy,Raw,9,A_tol,2.5,5.0,True
sample_15.csv,180,Drowsy,Raw,9,fnn_threshold,0.5,,False
sample_15.csv,180,Drowsy,Raw,9,fnn_threshold,1.0,,False
sample_15.csv,180,Drowsy,Raw,9,fnn_threshold,2.0,5.0,True
sample_15.csv,180,Drowsy,Raw,9,theiler_multiplier,0.0,,False
sample_15.csv,180,Drowsy,Raw,9,theiler_multiplier,1.0,,False
sample_15.csv,180,Drowsy,Raw,9,theiler_multiplier,2.0,,False
sample_17.csv,60,Awake,Processed,1,R_tol,10.0,7.0,True
sample_17.csv,60,Awake,Processed,1,R_tol,15.0,7.0,True
sample_17.csv,60,Awake,Processed,1,R_tol,20.0,6.0,True
sample_17.csv,60,Awake,Processed,1,A_tol,1.5,,False
sample_17.csv,60,Awake,Processed,1,A_tol,2.0,7.0,True
sample_17.csv,60,Awake,Processed,1,A_tol,2.5,6.0,True
sample_17.csv,60,Awake,Processed,1,fnn_threshold,0.5,,False
sample_17.csv,60,Awake,Processed,1,fnn_threshold,1.0,7.0,True
sample_17.csv,60,Awake,Processed,1,fnn_threshold,2.0,5.0,True
sample_17.csv,60,Awake,Processed,1,theiler_multiplier,0.0,7.0,True
sample_17.csv,60,Awake,Processed,1,theiler_multiplier,1.0,7.0,True
sample_17.csv,60,Awake,Processed,1,theiler_multiplier,2.0,7.0,True
sample_17.csv,60,Awake,Raw,1,R_tol,10.0,,False
sample_17.csv,60,Awake,Raw,1,R_tol,15.0,,False
sample_17.csv,60,Awake,Raw,1,R_tol,20.0,,False
sample_17.csv,60,Awake,Raw,1,A_tol,1.5,,False
sample_17.csv,60,Awake,Raw,1,A_tol,2.0,,False
sample_17.csv,60,Awake,Raw,1,A_tol,2.5,10.0,True
sample_17.csv,60,Awake,Raw,1,fnn_threshold,0.5,,False
sample_17.csv,60,Awake,Raw,1,fnn_threshold,1.0,,False
sample_17.csv,60,Awake,Raw,1,fnn_threshold,2.0,6.0,True
sample_17.csv,60,Awake,Raw,1,theiler_multiplier,0.0,,False
sample_17.csv,60,Awake,Raw,1,theiler_multiplier,1.0,,False
sample_17.csv,60,Awake,Raw,1,theiler_multiplier,2.0,,False
sample_17.csv,60,Drowsy,Processed,16,R_tol,10.0,,False
sample_17.csv,60,Drowsy,Processed,16,R_tol,15.0,,False
sample_17.csv,60,Drowsy,Processed,16,R_tol,20.0,,False
sample_17.csv,60,Drowsy,Processed,16,A_tol,1.5,,False
sample_17.csv,60,Drowsy,Processed,16,A_tol,2.0,,False
sample_17.csv,60,Drowsy,Processed,16,A_tol,2.5,6.0,True
sample_17.csv,60,Drowsy,Processed,16,fnn_threshold,0.5,,False
sample_17.csv,60,Drowsy,Processed,16,fnn_threshold,1.0,,False
sample_17.csv,60,Drowsy,Processed,16,fnn_threshold,2.0,5.0,True
sample_17.csv,60,Drowsy,Processed,16,theiler_multiplier,0.0,,False
sample_17.csv,60,Drowsy,Processed,16,theiler_multiplier,1.0,,False
sample_17.csv,60,Drowsy,Processed,16,theiler_multiplier,2.0,,False
sample_17.csv,60,Drowsy,Raw,16,R_tol,10.0,,False
sample_17.csv,60,Drowsy,Raw,16,R_tol,15.0,,False
sample_17.csv,60,Drowsy,Raw,16,R_tol,20.0,,False
sample_17.csv,60,Drowsy,Raw,16,A_tol,1.5,,False
sample_17.csv,60,Drowsy,Raw,16,A_tol,2.0,,False
sample_17.csv,60,Drowsy,Raw,16,A_tol,2.5,,False
sample_17.csv,60,Drowsy,Raw,16,fnn_threshold,0.5,,False
sample_17.csv,60,Drowsy,Raw,16,fnn_threshold,1.0,,False
sample_17.csv,60,Drowsy,Raw,16,fnn_threshold,2.0,,False
sample_17.csv,60,Drowsy,Raw,16,theiler_multiplier,0.0,,False
sample_17.csv,60,Drowsy,Raw,16,theiler_multiplier,1.0,,False
sample_17.csv,60,Drowsy,Raw,16,theiler_multiplier,2.0,,False
sample_17.csv,120,Awake,Processed,1,R_tol,10.0,7.0,True
sample_17.csv,120,Awake,Processed,1,R_tol,15.0,6.0,True
sample_17.csv,120,Awake,Processed,1,R_tol,20.0,5.0,True
sample_17.csv,120,Awake,Processed,1,A_tol,1.5,,False
sample_17.csv,120,Awake,Processed,1,A_tol,2.0,6.0,True
sample_17.csv,120,Awake,Processed,1,A_tol,2.5,5.0,True
sample_17.csv,120,Awake,Processed,1,fnn_threshold,0.5,10.0,True
sample_17.csv,120,Awake,Processed,1,fnn_threshold,1.0,6.0,True
sample_17.csv,120,Awake,Processed,1,fnn_threshold,2.0,5.0,True
sample_17.csv,120,Awake,Processed,1,theiler_multiplier,0.0,6.0,True
sample_17.csv,120,Awake,Processed,1,theiler_multiplier,1.0,6.0,True
sample_17.csv,120,Awake,Processed,1,theiler_multiplier,2.0,6.0,True
sample_17.csv,120,Awake,Raw,1,R_tol,10.0,,False
sample_17.csv,120,Awake,Raw,1,R_tol,15.0,,False
sample_17.csv,120,Awake,Raw,1,R_tol,20.0,,False
sample_17.csv,120,Awake,Raw,1,A_tol,1.5,,False
sample_17.csv,120,Awake,Raw,1,A_tol,2.0,,False
sample_17.csv,120,Awake,Raw,1,A_tol,2.5,6.0,True
sample_17.csv,120,Awake,Raw,1,fnn_threshold,0.5,,False
sample_17.csv,120,Awake,Raw,1,fnn_threshold,1.0,,False
sample_17.csv,120,Awake,Raw,1,fnn_threshold,2.0,8.0,True
sample_17.csv,120,Awake,Raw,1,theiler_multiplier,0.0,,False
sample_17.csv,120,Awake,Raw,1,theiler_multiplier,1.0,,False
sample_17.csv,120,Awake,Raw,1,theiler_multiplier,2.0,,False
sample_17.csv,120,Drowsy,Processed,8,R_tol,10.0,7.0,True
sample_17.csv,120,Drowsy,Processed,8,R_tol,15.0,6.0,True
sample_17.csv,120,Drowsy,Processed,8,R_tol,20.0,6.0,True
sample_17.csv,120,Drowsy,Processed,8,A_tol,1.5,,False
sample_17.csv,120,Drowsy,Processed,8,A_tol,2.0,6.0,True
sample_17.csv,120,Drowsy,Processed,8,A_tol,2.5,6.0,True
sample_17.csv,120,Drowsy,Processed,8,fnn_threshold,0.5,,False
sample_17.csv,120,Drowsy,Processed,8,fnn_threshold,1.0,6.0,True
sample_17.csv,120,Drowsy,Processed,8,fnn_threshold,2.0,5.0,True
sample_17.csv,120,Drowsy,Processed,8,theiler_multiplier,0.0,6.0,True
sample_17.csv,120,Drowsy,Processed,8,theiler_multiplier,1.0,6.0,True
sample_17.csv,120,Drowsy,Processed,8,theiler_multiplier,2.0,6.0,True
sample_17.csv,120,Drowsy,Raw,8,R_tol,10.0,,False
sample_17.csv,120,Drowsy,Raw,8,R_tol,15.0,,False
sample_17.csv,120,Drowsy,Raw,8,R_tol,20.0,,False
sample_17.csv,120,Drowsy,Raw,8,A_tol,1.5,,False
sample_17.csv,120,Drowsy,Raw,8,A_tol,2.0,,False
sample_17.csv,120,Drowsy,Raw,8,A_tol,2.5,,False
sample_17.csv,120,Drowsy,Raw,8,fnn_threshold,0.5,,False
sample_17.csv,120,Drowsy,Raw,8,fnn_threshold,1.0,,False
sample_17.csv,120,Drowsy,Raw,8,fnn_threshold,2.0,,False
sample_17.csv,120,Drowsy,Raw,8,theiler_multiplier,0.0,,False
sample_17.csv,120,Drowsy,Raw,8,theiler_multiplier,1.0,,False
sample_17.csv,120,Drowsy,Raw,8,theiler_multiplier,2.0,,False
sample_17.csv,180,Awake,Processed,1,R_tol,10.0,7.0,True
sample_17.csv,180,Awake,Processed,1,R_tol,15.0,6.0,True
sample_17.csv,180,Awake,Processed,1,R_tol,20.0,6.0,True
sample_17.csv,180,Awake,Processed,1,A_tol,1.5,,False
sample_17.csv,180,Awake,Processed,1,A_tol,2.0,6.0,True
sample_17.csv,180,Awake,Processed,1,A_tol,2.5,6.0,True
sample_17.csv,180,Awake,Processed,1,fnn_threshold,0.5,,False
sample_17.csv,180,Awake,Processed,1,fnn_threshold,1.0,6.0,True
sample_17.csv,180,Awake,Processed,1,fnn_threshold,2.0,5.0,True
sample_17.csv,180,Awake,Processed,1,theiler_multiplier,0.0,6.0,True
sample_17.csv,180,Awake,Processed,1,theiler_multiplier,1.0,6.0,True
sample_17.csv,180,Awake,Processed,1,theiler_multiplier,2.0,6.0,True
sample_17.csv,180,Awake,Raw,1,R_tol,10.0,,False
sample_17.csv,180,Awake,Raw,1,R_tol,15.0,,False
sample_17.csv,180,Awake,Raw,1,R_tol,20.0,,False
sample_17.csv,180,Awake,Raw,1,A_tol,1.5,,False
sample_17.csv,180,Awake,Raw,1,A_tol,2.0,,False
sample_17.csv,180,Awake,Raw,1,A_tol,2.5,6.0,True
sample_17.csv,180,Awake,Raw,1,fnn_threshold,0.5,,False
sample_17.csv,180,Awake,Raw,1,fnn_threshold,1.0,,False
sample_17.csv,180,Awake,Raw,1,fnn_threshold,2.0,6.0,True
sample_17.csv,180,Awake,Raw,1,theiler_multiplier,0.0,,False
sample_17.csv,180,Awake,Raw,1,theiler_multiplier,1.0,,False
sample_17.csv,180,Awake,Raw,1,theiler_multiplier,2.0,,False
sample_17.csv,180,Drowsy,Processed,6,R_tol,10.0,9.0,True
sample_17.csv,180,Drowsy,Processed,6,R_tol,15.0,6.0,True
sample_17.csv,180,Drowsy,Processed,6,R_tol,20.0,6.0,True
sample_17.csv,180,Drowsy,Processed,6,A_tol,1.5,,False
sample_17.csv,180,Drowsy,Processed,6,A_tol,2.0,6.0,True
sample_17.csv,180,Drowsy,Processed,6,A_tol,2.5,6.0,True
sample_17.csv,180,Drowsy,Processed,6,fnn_threshold,0.5,,False
sample_17.csv,180,Drowsy,Processed,6,fnn_threshold,1.0,6.0,True
sample_17.csv,180,Drowsy,Processed,6,fnn_threshold,2.0,5.0,True
sample_17.csv,180,Drowsy,Processed,6,theiler_multiplier,0.0,6.0,True
sample_17.csv,180,Drowsy,Processed,6,theiler_multiplier,1.0,6.0,True
sample_17.csv,180,Drowsy,Processed,6,theiler_multiplier,2.0,6.0,True
sample_17.csv,180,Drowsy,Raw,6,R_tol,10.0,,False
sample_17.csv,180,Drowsy,Raw,6,R_tol,15.0,,False
sample_17.csv,180,Drowsy,Raw,6,R_tol,20.0,,False
sample_17.csv,180,Drowsy,Raw,6,A_tol,1.5,,False
sample_17.csv,180,Drowsy,Raw,6,A_tol,2.0,,False
sample_17.csv,180,Drowsy,Raw,6,A_tol,2.5,,False
sample_17.csv,180,Drowsy,Raw,6,fnn_threshold,0.5,,False
sample_17.csv,180,Drowsy,Raw,6,fnn_threshold,1.0,,False
sample_17.csv,180,Drowsy,Raw,6,fnn_threshold,2.0,,False
sample_17.csv,180,Drowsy,Raw,6,theiler_multiplier,0.0,,False
sample_17.csv,180,Drowsy,Raw,6,theiler_multiplier,1.0,,False
sample_17.csv,180,Drowsy,Raw,6,theiler_multiplier,2.0,,False
sample_18.csv,60,Awake,Processed,1,R_tol,10.0,6.0,True
sample_18.csv,60,Awake,Processed,1,R_tol,15.0,6.0,True
sample_18.csv,60,Awake,Processed,1,R_tol,20.0,5.0,True
sample_18.csv,60,Awake,Processed,1,A_tol,1.5,7.0,True
sample_18.csv,60,Awake,Processed,1,A_tol,2.0,6.0,True
sample_18.csv,60,Awake,Processed,1,A_tol,2.5,5.0,True
sample_18.csv,60,Awake,Processed,1,fnn_threshold,0.5,6.0,True
sample_18.csv,60,Awake,Processed,1,fnn_threshold,1.0,6.0,True
sample_18.csv,60,Awake,Processed,1,fnn_threshold,2.0,4.0,True
sample_18.csv,60,Awake,Processed,1,theiler_multiplier,0.0,6.0,True
sample_18.csv,60,Awake,Processed,1,theiler_multiplier,1.0,6.0,True
sample_18.csv,60,Awake,Processed,1,theiler_multiplier,2.0,6.0,True
sample_18.csv,60,Awake,Raw,1,R_tol,10.0,6.0,True
sample_18.csv,60,Awake,Raw,1,R_tol,15.0,6.0,True
sample_18.csv,60,Awake,Raw,1,R_tol,20.0,6.0,True
sample_18.csv,60,Awake,Raw,1,A_tol,1.5,,False
sample_18.csv,60,Awake,Raw,1,A_tol,2.0,6.0,True
sample_18.csv,60,Awake,Raw,1,A_tol,2.5,5.0,True
sample_18.csv,60,Awake,Raw,1,fnn_threshold,0.5,,False
sample_18.csv,60,Awake,Raw,1,fnn_threshold,1.0,6.0,True
sample_18.csv,60,Awake,Raw,1,fnn_threshold,2.0,5.0,True
sample_18.csv,60,Awake,Raw,1,theiler_multiplier,0.0,6.0,True
sample_18.csv,60,Awake,Raw,1,theiler_multiplier,1.0,6.0,True
sample_18.csv,60,Awake,Raw,1,theiler_multiplier,2.0,6.0,True
sample_18.csv,60,Drowsy,Processed,16,R_tol,10.0,7.0,True
sample_18.csv,60,Drowsy,Processed,16,R_tol,15.0,7.0,True
sample_18.csv,60,Drowsy,Processed,16,R_tol,20.0,7.0,True
sample_18.csv,60,Drowsy,Processed,16,A_tol,1.5,,False
