schema_version,analysis_id,session_id,session,source_file,representation,window_uid,window_size_s,window_id,source_row_index,state,label_code,start_time_s,end_time_s,sampling_rate_hz,n_samples,stationarity_score_processed,stationarity_pass_processed,symbolic_n_levels,symbolic_word_length,peak_min_distance_s,peak_prominence_fraction,ppi_min_s,ppi_max_s,abrupt_change_threshold,min_peak_coverage_pct,prominence_threshold,min_required_intervals,n_peaks,peak_coverage_pct,n_intervals,n_words,mean_hr_bpm,median_hr_bpm,mean_ppi_ms,median_ppi_ms,sd_ppi_ms,min_ppi_ms,max_ppi_ms,ppi_cv,n_invalid_ppi,invalid_ppi_pct,n_abrupt_gt_20pct,abrupt_gt_20pct,ppi_qc_pass,pct_0v,pct_1v,pct_2lv,pct_2uv,pct_2v,symbolic_invariants_pass,symbolic_valid,analysis_included,failure_stage,invalid_reason
1.0.0,symbolic_processed_v1,8,session_08,sample_8.csv,processed,session_08__processed__60s__w001,60,1,0,Awake,0,60.21009779,120.4102998,24.993751562005933,1500,0.09951245027010946,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,447.89404100808406,28,86,98.42460000040774,85,83,87.05759450472094,88.21324080707976,694.7618823558192,680.1700000028177,62.91308860543988,560.1400000023204,880.2200000036464,0.09055345464853701,0,0.0,0,0.0,True,24.096385542168676,42.168674698795186,3.6144578313253017,30.120481927710845,33.734939759036145,True,True,True,,
1.0.0,symbolic_processed_v1,8,session_08,sample_8.csv,processed,session_08__processed__60s__w002,60,2,1,Awake,0,120.4500961,180.6601548,24.993751562005933,1500,0.15321195637769003,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,425.5701496629813,28,75,98.55796666707495,74,72,75.87158397099125,74.9812546860178,799.1186486519591,800.2000000033149,81.37138776098696,640.1600000026519,920.2300000038122,0.10182641576223146,0,0.0,0,0.0,True,23.61111111111111,50.0,9.722222222222221,16.666666666666664,26.388888888888886,True,True,True,,
1.0.0,symbolic_processed_v1,8,session_08,sample_8.csv,processed,session_08__processed__60s__w003,60,3,2,Awake,0,180.7006366,240.9007261,24.993751562005933,1500,0.03685264023602448,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,459.8806150387734,28,74,98.22455000040691,73,71,74.64958810401878,74.9812546860178,807.3250684964951,800.2000000033149,52.65132303211479,640.1600000026519,880.2200000036464,0.06521700500415388,0,0.0,0,0.0,True,15.492957746478872,47.88732394366197,5.633802816901408,30.985915492957744,36.61971830985915,True,True,True,,
1.0.0,symbolic_processed_v1,8,session_08,sample_8.csv,processed,session_08__processed__60s__w004,60,4,3,Awake,0,240.9401419,301.1509752,24.993751562005933,1500,0.03563286684318738,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,456.283711714657,28,77,99.29148333374467,76,74,77.29722232413759,74.9812546860178,783.8801315821947,800.2000000033149,77.63112206689867,640.1600000026519,920.2300000038122,0.09903443006038042,0,0.0,0,0.0,True,24.324324324324323,44.5945945945946,10.81081081081081,20.27027027027027,31.08108108108108,True,True,True,,
1.0.0,symbolic_processed_v1,8,session_08,sample_8.csv,processed,session_08__processed__60s__w005,60,5,4,Awake,0,301.1901519,361.3911517,24.993751562005933,1500,0.0961308173503554,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,440.5023919265798,28,75,97.89113333373886,74,72,76.18580859409226,74.9812546860178,793.71189189518,800.2000000033149,71.947027063416,680.1700000028177,1000.2500000041437,0.09064627580623115,0,0.0,0,0.0,True,18.055555555555554,51.388888888888886,9.722222222222221,20.833333333333332,30.555555555555554,True,True,True,,
1.0.0,symbolic_processed_v1,8,session_08,sample_8.csv,processed,session_08__processed__60s__w006,60,6,5,Awake,0,361.4300828,421.6400974,24.993751562005933,1500,0.06831449381141397,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,457.0991439799812,28,74,98.35791666707412,73,71,74.528426187439,74.9812546860178,808.4212328800613,800.2000000033149,52.063801616469966,680.1700000028177,920.2300000038122,0.06440182357777612,0,0.0,0,0.0,True,2.816901408450704,42.25352112676056,14.08450704225352,40.84507042253521,54.92957746478873,True,True,True,,
1.0.0,symbolic_processed_v1,8,session_08,sample_8.csv,processed,session_08__processed__60s__w007,60,7,6,Awake,0,421.680867,481.890687,24.993751562005933,1500,0.1362737374020207,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,440.15839946217596,28,73,97.75776666707164,72,70,74.0468587325904,71.41071874858838,814.6480555589304,840.2100000034807,58.65870274274737,680.1700000028177,960.2400000039779,0.07200496256325267,0,0.0,0,0.0,True,17.142857142857142,44.285714285714285,11.428571428571429,27.142857142857142,38.57142857142857,True,True,True,,
1.0.0,symbolic_processed_v1,8,session_08,sample_8.csv,processed,session_08__processed__60s__w008,60,8,7,Awake,0,481.9301443,542.1401739,24.993751562005933,1500,0.2609577507554859,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,489.6202937317963,28,76,98.89138333374301,75,73,76.43540902003741,74.9812546860178,791.1310666699441,800.2000000033149,68.5376603632992,640.1600000026519,920.2300000038122,0.08663249776271618,0,0.0,0,0.0,True,12.32876712328767,32.87671232876712,10.95890410958904,43.83561643835616,54.794520547945204,True,True,True,,
1.0.0,symbolic_processed_v1,8,session_08,sample_8.csv,processed,session_08__processed__60s__w009,60,9,8,Awake,0,542.1809833,602.3801873,24.993751562005933,1500,0.0930998229519023,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,484.7408157872925,28,73,99.09143333374384,72,70,72.8921593882539,71.41071874858838,825.7619444478652,840.2100000034807,46.18601033985437,720.1800000029834,920.2300000038122,0.05593138634008623,0,0.0,0,0.0,True,5.714285714285714,42.85714285714286,15.714285714285715,35.714285714285715,51.42857142857143,True,True,True,,
1.0.0,symbolic_processed_v1,8,session_08,sample_8.csv,processed,session_08__processed__60s__w010,60,10,9,Awake,0,602.4207637,662.6302202,24.993751562005933,1500,0.01243460794123422,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,506.0295998506101,28,68,97.35766666706998,67,65,68.98590191790188,68.1647769872889,871.8597014961491,880.2200000036464,42.67201733643481,760.1900000031492,960.2400000039779,0.048943674381563655,0,0.0,0,0.0,True,9.230769230769232,36.92307692307693,15.384615384615385,38.46153846153847,53.846153846153854,True,True,True,,
