schema_version,analysis_id,session_id,session,source_file,representation,window_uid,window_size_s,window_id,source_row_index,state,label_code,start_time_s,end_time_s,sampling_rate_hz,n_samples,stationarity_score_processed,stationarity_pass_processed,symbolic_n_levels,symbolic_word_length,peak_min_distance_s,peak_prominence_fraction,ppi_min_s,ppi_max_s,abrupt_change_threshold,min_peak_coverage_pct,prominence_threshold,min_required_intervals,n_peaks,peak_coverage_pct,n_intervals,n_words,mean_hr_bpm,median_hr_bpm,mean_ppi_ms,median_ppi_ms,sd_ppi_ms,min_ppi_ms,max_ppi_ms,ppi_cv,n_invalid_ppi,invalid_ppi_pct,n_abrupt_gt_20pct,abrupt_gt_20pct,ppi_qc_pass,pct_0v,pct_1v,pct_2lv,pct_2uv,pct_2v,symbolic_invariants_pass,symbolic_valid,analysis_included,failure_stage,invalid_reason
1.0.0,symbolic_processed_v1,19,session_19,sample_19.csv,processed,session_19__processed__60s__w001,60,1,0,Awake,0,59.10018587,119.3099847,24.996219321763952,1500,0.03724992833242858,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,564.8220974304943,28,101,99.4817110002532,100,98,100.89622134671696,99.98487728705581,596.8902660015192,600.0907500015273,36.26715981430564,520.0786500013237,680.102850001731,0.06076017968470831,0,0.0,0,0.0,True,28.571428571428573,32.6530612244898,2.0408163265306123,36.734693877551024,38.775510204081634,True,True,True,,
1.0.0,symbolic_processed_v1,19,session_19,sample_19.csv,processed,session_19__processed__60s__w002,60,2,1,Awake,0,119.3497083,179.559628,24.996219321763952,1500,0.17963257897135818,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,576.2879127664136,28,97,98.08149925024964,96,94,98.1521236024178,99.98487728705581,613.0093703140602,600.0907500015273,32.57603617090266,520.0786500013237,720.1089000018328,0.053141171649975165,0,0.0,0,0.0,True,42.5531914893617,27.659574468085104,2.127659574468085,27.659574468085104,29.787234042553187,True,True,True,,
1.0.0,symbolic_processed_v1,19,session_19,sample_19.csv,processed,session_19__processed__60s__w003,60,3,2,Awake,0,179.5994098,239.809725,24.996219321763952,1500,0.05359538406308014,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,578.1212992835448,28,97,98.74826675025133,96,94,97.8358876996325,99.98487728705581,617.1766671890708,600.0907500015273,50.51905944011296,520.0786500013237,760.1149500019346,0.08185510264054839,0,0.0,0,0.0,True,27.659574468085104,44.680851063829785,2.127659574468085,25.53191489361702,27.659574468085104,True,True,True,,
1.0.0,symbolic_processed_v1,19,session_19,sample_19.csv,processed,session_19__processed__60s__w004,60,4,3,Awake,0,239.8494496,300.0592973,24.996219321763952,1500,0.06104074892240537,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,581.6384392474487,28,95,98.41488300025048,94,92,95.71362838527901,93.73582245661483,628.180104256918,640.0968000016292,29.233828578285824,560.0847000014255,720.1089000018328,0.04653733599676304,0,0.0,0,0.0,True,31.52173913043478,44.565217391304344,2.1739130434782608,21.73913043478261,23.91304347826087,True,True,True,,
1.0.0,symbolic_processed_v1,19,session_19,sample_19.csv,processed,session_19__processed__60s__w005,60,5,4,Awake,0,300.0998235,360.3094845,24.996219321763952,1500,0.04633440350012247,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,602.1694487543476,28,95,98.94829700025184,94,92,95.18607691216862,93.73582245661483,631.5848744696926,640.0968000016292,28.05785717145038,560.0847000014255,680.102850001731,0.04442452361609995,0,0.0,0,0.0,True,21.73913043478261,45.65217391304348,1.0869565217391304,31.52173913043478,32.608695652173914,True,True,True,,
1.0.0,symbolic_processed_v1,19,session_19,sample_19.csv,processed,session_19__processed__60s__w006,60,6,5,Awake,0,360.3403401,420.5499184,24.996219321763952,1500,0.04055864963475682,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,609.1436018163422,28,97,99.41503425025303,96,94,96.79908462839963,93.73582245661483,621.3439640640814,640.0968000016292,30.689799552047972,560.0847000014255,680.102850001731,0.049392609129591265,0,0.0,0,0.0,True,23.404255319148938,46.808510638297875,5.319148936170213,24.46808510638298,29.78723404255319,True,True,True,,
1.0.0,symbolic_processed_v1,19,session_19,sample_19.csv,processed,session_19__processed__60s__w007,60,7,6,Awake,0,420.5897479,480.7994831,24.996219321763952,1500,0.026229832354249763,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,613.9694567459542,28,97,98.68159000025116,96,94,97.56927626016267,99.98487728705581,616.7599375015698,600.0907500015273,33.68053086401597,560.0847000014255,680.102850001731,0.05460881749299783,0,0.0,0,0.0,True,19.148936170212764,45.744680851063826,6.382978723404255,28.72340425531915,35.1063829787234,True,True,True,,
1.0.0,symbolic_processed_v1,19,session_19,sample_19.csv,processed,session_19__processed__60s__w008,60,8,7,Awake,0,480.8398323,541.0496869,24.996219321763952,1500,0.023263580187635392,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,605.8919864105194,28,95,98.94829700025184,94,92,95.12797735000466,93.73582245661483,631.5848744696926,640.0968000016292,23.373281076336117,600.0907500015273,680.102850001731,0.03700734773922727,0,0.0,0,0.0,True,32.608695652173914,31.52173913043478,5.434782608695652,30.43478260869565,35.8695652173913,True,True,True,,
1.0.0,symbolic_processed_v1,19,session_19,sample_19.csv,processed,session_19__processed__60s__w009,60,9,8,Awake,0,541.0892313,601.3002801,24.996219321763952,1500,0.05628625742090526,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,619.3774893875311,28,95,98.28152950025014,94,92,95.95515124465932,93.73582245661483,627.3289117037243,640.0968000016292,35.78863815410135,560.0847000014255,720.1089000018328,0.05704924081516532,0,0.0,0,0.0,True,20.652173913043477,40.21739130434782,3.260869565217391,35.869565217391305,39.130434782608695,True,True,True,,
1.0.0,symbolic_processed_v1,19,session_19,sample_19.csv,processed,session_19__processed__60s__w010,60,10,9,Awake,0,601.339545,661.5400853,24.996219321763952,1500,0.017531969449098544,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,619.8734722642471,28,92,98.34820625025031,91,89,92.81232344959825,93.73582245661483,648.449711540112,640.0968000016292,35.54138898826333,560.0847000014255,720.1089000018328,0.0548097845611653,0,0.0,0,0.0,True,31.460674157303373,37.07865168539326,0.0,31.460674157303373,31.460674157303373,True,True,True,,
