schema_version,analysis_id,session_id,session,source_file,representation,window_uid,window_size_s,window_id,source_row_index,state,label_code,start_time_s,end_time_s,sampling_rate_hz,n_samples,stationarity_score_processed,stationarity_pass_processed,symbolic_n_levels,symbolic_word_length,peak_min_distance_s,peak_prominence_fraction,ppi_min_s,ppi_max_s,abrupt_change_threshold,min_peak_coverage_pct,prominence_threshold,min_required_intervals,n_peaks,peak_coverage_pct,n_intervals,n_words,mean_hr_bpm,median_hr_bpm,mean_ppi_ms,median_ppi_ms,sd_ppi_ms,min_ppi_ms,max_ppi_ms,ppi_cv,n_invalid_ppi,invalid_ppi_pct,n_abrupt_gt_20pct,abrupt_gt_20pct,ppi_qc_pass,pct_0v,pct_1v,pct_2lv,pct_2uv,pct_2v,symbolic_invariants_pass,symbolic_valid,analysis_included,failure_stage,invalid_reason
1.0.0,symbolic_processed_v1,14,session_14,sample_14.csv,processed,session_14__processed__60s__w001,60,1,0,Awake,0,60.22962475,120.4502316,24.993626625203223,1500,0.09713854140761892,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,557.1128780912126,28,83,98.49177566669563,82,80,83.45945609032738,83.3120887506774,720.6715292685045,720.1836000002118,35.83803149477356,640.1632000001882,800.2040000002353,0.049728662836382415,0,0.0,0,0.0,True,11.25,52.5,8.75,27.5,36.25,True,True,True,,
1.0.0,symbolic_processed_v1,14,session_14,sample_14.csv,processed,session_14__processed__60s__w002,60,2,1,Awake,0,120.4899223,180.6995056,24.993626625203223,1500,0.12754999966588193,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,577.484319006469,28,84,98.15835733336219,83,81,84.76303485973375,83.3120887506774,709.5784867471966,720.1836000002118,35.393648292092465,640.1632000001882,800.2040000002353,0.04987982154636863,0,0.0,0,0.0,True,14.814814814814813,49.382716049382715,6.172839506172839,29.629629629629626,35.80246913580247,True,True,True,,
1.0.0,symbolic_processed_v1,14,session_14,sample_14.csv,processed,session_14__processed__60s__w003,60,3,2,Awake,0,180.7395434,240.9494967,24.993626625203223,1500,0.10663514430447042,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,571.7818413370092,28,84,98.22504100002888,83,81,84.77608684872075,83.3120887506774,710.0605373496064,720.1836000002118,40.89974722344138,640.1632000001882,800.2040000002353,0.057600366549174845,0,0.0,0,0.0,True,29.629629629629626,44.44444444444444,6.172839506172839,19.753086419753085,25.925925925925924,True,True,True,,
1.0.0,symbolic_processed_v1,14,session_14,sample_14.csv,processed,session_14__processed__60s__w004,60,4,3,Awake,0,240.98944,301.1994371,24.993626625203223,1500,0.1151528309786608,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,608.1771997919437,28,84,97.95830633336213,83,81,85.39637818587653,83.3120887506774,708.1323349399673,720.1836000002118,63.33414022005191,600.1530000001765,840.214200000247,0.08943828306529898,0,0.0,0,0.0,True,14.814814814814813,34.5679012345679,19.753086419753085,30.864197530864196,50.61728395061728,True,True,True,,
1.0.0,symbolic_processed_v1,14,session_14,sample_14.csv,processed,session_14__processed__60s__w005,60,5,4,Awake,0,301.2394483,361.4504304,24.993626625203223,1500,0.06566486538784244,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,600.1014915239614,28,81,98.625143000029,80,78,81.38295610838145,83.3120887506774,739.6885725002174,720.1836000002118,43.17393015693352,640.1632000001882,880.2244000002588,0.05836771279432038,0,0.0,0,0.0,True,12.820512820512821,39.743589743589745,8.974358974358974,38.46153846153847,47.435897435897445,True,True,True,,
1.0.0,symbolic_processed_v1,14,session_14,sample_14.csv,processed,session_14__processed__60s__w006,60,6,5,Awake,0,361.4901619,421.6998253,24.993626625203223,1500,0.10132937477576687,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,633.5468082935234,28,83,99.22529600002918,82,80,83.07968835835908,83.3120887506774,726.0387512197257,720.1836000002118,54.12733345128388,600.1530000001765,880.2244000002588,0.07455157642805071,0,0.0,1,1.2345679012345678,True,18.75,38.75,7.5,35.0,42.5,True,True,True,,
1.0.0,symbolic_processed_v1,14,session_14,sample_14.csv,processed,session_14__processed__60s__w007,60,7,6,Awake,0,421.7397542,481.9496503,24.993626625203223,1500,0.1725234101232858,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,573.8034718484048,28,87,98.35840833336225,86,84,87.7992300519315,88.21279985365844,686.2214534885738,680.1734000002,45.31520946628076,600.1530000001765,840.214200000247,0.06603583906610593,0,0.0,0,0.0,True,23.80952380952381,45.23809523809524,5.9523809523809526,25.0,30.952380952380953,True,True,True,,
1.0.0,symbolic_processed_v1,14,session_14,sample_14.csv,processed,session_14__processed__60s__w008,60,8,7,Awake,0,481.9895492,542.2101886,24.993626625203223,1500,0.29732253380390095,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,567.7498355101901,28,87,99.42534700002923,86,84,86.92621322856584,88.21279985365844,693.6652116281109,680.1734000002,49.33188279344541,600.1530000001765,800.2040000002353,0.07111771206985844,0,0.0,0,0.0,True,15.476190476190476,45.23809523809524,10.714285714285714,28.57142857142857,39.285714285714285,True,True,True,,
1.0.0,symbolic_processed_v1,14,session_14,sample_14.csv,processed,session_14__processed__60s__w009,60,9,8,Awake,0,542.2494047,602.4498024,24.993626625203223,1500,0.1127589382393666,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,612.575684710398,28,80,98.75851033336238,79,77,80.86070176734853,78.92724197432597,750.0646354432586,760.1938000002235,77.0060384406258,600.1530000001765,880.2244000002588,0.10266587011547115,0,0.0,0,0.0,True,23.376623376623378,42.857142857142854,6.4935064935064934,27.272727272727273,33.76623376623377,True,True,True,,
1.0.0,symbolic_processed_v1,14,session_14,sample_14.csv,processed,session_14__processed__60s__w010,60,10,9,Drowsy,1,605.429801,665.6301568,24.993626625203223,1500,0.07294417979773021,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,620.1940954270742,28,93,98.55845933336232,92,90,93.84128818328432,93.72609984451208,642.7725608697542,640.1632000001882,47.006712497934664,560.1428000001647,760.1938000002235,0.07313117478805958,0,0.0,0,0.0,True,20.0,48.88888888888889,5.555555555555555,25.555555555555557,31.111111111111114,True,True,True,,
