schema_version,analysis_id,session_id,session,source_file,representation,window_uid,window_size_s,window_id,source_row_index,state,label_code,start_time_s,end_time_s,sampling_rate_hz,n_samples,stationarity_score_processed,stationarity_pass_processed,symbolic_n_levels,symbolic_word_length,peak_min_distance_s,peak_prominence_fraction,ppi_min_s,ppi_max_s,abrupt_change_threshold,min_peak_coverage_pct,prominence_threshold,min_required_intervals,n_peaks,peak_coverage_pct,n_intervals,n_words,mean_hr_bpm,median_hr_bpm,mean_ppi_ms,median_ppi_ms,sd_ppi_ms,min_ppi_ms,max_ppi_ms,ppi_cv,n_invalid_ppi,invalid_ppi_pct,n_abrupt_gt_20pct,abrupt_gt_20pct,ppi_qc_pass,pct_0v,pct_1v,pct_2lv,pct_2uv,pct_2v,symbolic_invariants_pass,symbolic_valid,analysis_included,failure_stage,invalid_reason
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w001,60,1,0,Awake,0,58.97045875,119.1901188,24.99593816004646,1500,0.07338060799856434,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,464.2905880403856,28,97,99.21612000001005,96,94,97.11302858931928,93.73476810017422,620.1007500000628,640.1040000000648,37.16855539502324,520.0845000000527,680.1105000000689,0.059939542719500784,0,0.0,0,0.0,True,32.97872340425532,32.97872340425532,6.382978723404255,27.659574468085104,34.04255319148936,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w002,60,2,1,Awake,0,119.2299306,179.4602339,24.99593816004646,1500,0.11796122866534882,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,431.550138695605,28,98,98.54934500000998,97,95,98.79545487831064,99.98375264018584,609.5835773196494,600.0975000000608,37.76554792154565,560.0910000000567,680.1105000000689,0.06195302715929698,0,0.0,0,0.0,True,23.157894736842103,40.0,2.1052631578947367,34.73684210526316,36.8421052631579,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w003,60,3,2,Awake,0,179.5003488,239.720696,24.99593816004646,1500,0.045098059552936415,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,464.0113183393791,28,91,98.34931250000997,90,88,91.66674903344705,93.73476810017422,655.6620833333997,640.1040000000648,27.282077541475527,600.0975000000608,720.117000000073,0.04160996683348361,0,0.0,0,0.0,True,27.272727272727273,53.409090909090914,1.1363636363636365,18.181818181818183,19.31818181818182,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w004,60,4,3,Awake,0,239.7605913,299.9901619,24.99593816004646,1500,0.05098728763731971,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,479.06493279401593,28,90,98.68270000001,89,87,90.37691983115278,88.22095821192868,665.2766292135506,680.1105000000689,30.385566130506263,600.0975000000608,720.117000000073,0.045673581178443355,0,0.0,0,0.0,True,27.586206896551722,48.275862068965516,3.4482758620689653,20.689655172413794,24.137931034482758,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w005,60,5,4,Awake,0,300.0301213,360.249948,24.99593816004646,1500,0.0361164520806592,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,495.1563130603647,28,91,98.61602250001,90,88,91.56395560747886,93.73476810017422,657.4401500000666,640.1040000000648,37.953498363461726,560.0910000000567,760.123500000077,0.05772920677792174,0,0.0,0,0.0,True,17.045454545454547,51.13636363636364,4.545454545454546,27.272727272727273,31.81818181818182,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w006,60,6,5,Awake,0,360.2903922,420.5103371,24.99593816004646,1500,0.08518976660816586,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,471.3782343122466,28,88,98.21595750000994,87,85,88.77081963225541,88.22095821192868,677.3514310345514,680.1105000000689,31.579688446793668,600.0975000000608,760.123500000077,0.04662231007404899,0,0.0,0,0.0,True,16.47058823529412,37.64705882352941,8.23529411764706,37.64705882352941,45.88235294117647,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w007,60,7,6,Awake,0,420.5499933,480.7801135,24.99593816004646,1500,0.09102514426970305,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,473.74535283795996,28,88,98.68270000001,87,85,88.39448552184844,88.22095821192868,680.570344827655,680.1105000000689,34.77760004226462,600.0975000000608,760.123500000077,0.0511006691763385,0,0.0,0,0.0,True,22.35294117647059,43.529411764705884,7.0588235294117645,27.058823529411764,34.11764705882353,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w008,60,8,7,Awake,0,480.8107677,541.0404971,24.99593816004646,1500,0.1907434761230779,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,504.6690285757577,28,87,99.28279750001005,86,84,86.87381290195546,88.22095821192868,692.6706802326283,680.1105000000689,37.45993381859996,600.0975000000608,800.130000000081,0.05408043806043489,0,0.0,0,0.0,True,27.38095238095238,55.95238095238095,1.1904761904761905,15.476190476190476,16.666666666666668,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w009,60,9,8,Awake,0,541.0800893,601.3000026,24.99593816004646,1500,0.07354457067923911,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,512.7422160224177,28,87,98.21595750000994,86,84,87.89588863671388,88.22095821192868,685.2276104651856,680.1105000000689,42.42620577789872,600.0975000000608,800.130000000081,0.06191549366946339,0,0.0,0,0.0,True,23.80952380952381,41.666666666666664,5.9523809523809526,28.57142857142857,34.52380952380952,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w010,60,10,9,Awake,0,601.3399982,661.5599337,24.99593816004646,1500,0.04952613255134226,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,483.50627743580776,28,85,99.34947500001006,84,82,84.7831020239395,83.31979386682153,709.639107142929,720.117000000073,37.835974359697786,640.1040000000648,840.1365000000851,0.05331720585697261,0,0.0,0,0.0,True,18.29268292682927,46.34146341463415,10.97560975609756,24.390243902439025,35.36585365853659,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w011,60,11,10,Awake,0,661.6000581,721.820749,24.99593816004646,1500,0.259140329630665,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,499.3238701901141,28,92,98.41599000000997,91,89,93.66989516761453,93.73476810017422,648.8966373627031,640.1040000000648,74.67932336944519,520.0845000000527,840.1365000000851,0.11508662407770025,0,0.0,0,0.0,True,41.57303370786517,32.58426966292135,4.49438202247191,21.348314606741575,25.842696629213485,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w012,60,12,11,Awake,0,721.8597794,782.0806556,24.99593816004646,1500,0.10498312205428505,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,490.31091911229106,28,85,99.61618500001009,84,82,84.6077314146523,83.31979386682153,711.5441785715007,720.117000000073,40.75690042157388,600.0975000000608,800.130000000081,0.05727950793357289,0,0.0,0,0.0,True,10.97560975609756,60.97560975609756,6.097560975609756,21.95121951219512,28.048780487804876,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w013,60,13,12,Awake,0,782.120003,842.3400512,24.99593816004646,1500,0.09800477607809094,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,499.92618992886094,28,84,98.28263500000996,83,81,84.73606564365433,83.31979386682153,710.4768795181443,720.117000000073,41.25094149492056,600.0975000000608,800.130000000081,0.05806092032565162,0,0.0,0,0.0,True,13.580246913580247,44.44444444444444,7.4074074074074066,34.5679012345679,41.9753086419753,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w014,60,14,13,Awake,0,842.3804235,902.600035,24.99593816004646,1500,0.22952475142167414,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,505.7941958238122,28,83,99.28279750001005,82,80,83.24574079768577,83.31979386682153,726.4594939025126,720.117000000073,64.56044504616932,560.0910000000567,880.1430000000892,0.08886998599103314,0,0.0,3,3.7037037037037037,True,20.0,42.5,8.75,28.75,37.5,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w015,60,15,14,Awake,0,902.6404836,962.8606606,24.99593816004646,1500,0.05868064048547944,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,482.39193793976096,28,83,97.94924750000992,82,80,84.05827161394214,83.31979386682153,716.7018109756823,720.117000000073,45.852586690481075,600.0975000000608,800.130000000081,0.0639772161703619,0,0.0,0,0.0,True,17.5,60.0,13.75,8.75,22.5,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w016,60,16,15,Awake,0,962.8997452,1023.110022,24.99593816004646,1500,0.06633721779108846,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,473.9310577865217,28,83,98.61602250001,82,80,83.50766584137426,83.31979386682153,721.5806524390975,720.117000000073,48.05927128979335,640.1040000000648,840.1365000000851,0.06660277146753131,0,0.0,0,0.0,True,8.75,41.25,13.75,36.25,50.0,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w017,60,17,16,Awake,0,1083.410281,1143.630089,24.99593816004646,1500,0.15053749604998115,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,456.2330105891524,28,82,98.14928000000994,81,79,82.70030134295412,83.31979386682153,727.0317037037773,720.117000000073,33.346157788118354,640.1040000000648,800.130000000081,0.045866167346266036,0,0.0,0,0.0,True,20.253164556962027,41.77215189873418,5.063291139240507,32.911392405063296,37.9746835443038,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w018,60,18,17,Awake,0,1143.669937,1203.889871,24.99593816004646,1500,0.12368643152667559,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,468.44268196601774,28,85,98.88273250001002,84,82,85.1651774408087,83.31979386682153,706.3052321429287,720.117000000073,35.4004201418544,600.0975000000608,800.130000000081,0.05012056902714651,0,0.0,0,0.0,True,14.634146341463413,51.21951219512195,7.317073170731707,26.829268292682926,34.14634146341463,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w019,60,19,18,Awake,0,1264.180057,1324.40034,24.99593816004646,1500,0.15217469078945076,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,539.8297853045077,28,89,98.01592500000993,88,86,90.77384339623119,88.22095821192868,668.2903977273404,680.1105000000689,71.29772352431087,560.0910000000567,840.1365000000851,0.10668673942761037,0,0.0,0,0.0,True,27.906976744186046,38.372093023255815,5.813953488372094,27.906976744186046,33.72093023255814,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w020,60,20,19,Awake,0,1324.44043,1384.650053,24.99593816004646,1500,0.17821487193773664,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,522.6852313199455,28,88,99.28279750001005,87,85,88.00428998172978,88.22095821192868,684.7089482759314,680.1105000000689,45.42033231353057,600.0975000000608,760.123500000077,0.06633523985322096,0,0.0,0,0.0,True,23.529411764705884,47.05882352941177,8.23529411764706,21.176470588235293,29.411764705882355,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w021,60,21,20,Awake,0,1384.690508,1444.900155,24.99593816004646,1500,0.22436221168611853,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,518.6800535841693,28,84,98.48266750000997,83,81,84.54625041703581,83.31979386682153,711.9228975904335,720.117000000073,39.8887643121019,600.0975000000608,800.130000000081,0.05602961282339559,0,0.0,0,0.0,True,9.876543209876543,46.913580246913575,11.11111111111111,32.098765432098766,43.20987654320987,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w022,60,22,21,Awake,0,1444.940665,1505.150315,24.99593816004646,1500,0.0772766354806472,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,531.4423165920266,28,86,99.54950750001008,85,83,85.55111342393612,83.31979386682153,702.7024058824242,720.117000000073,31.14043752306858,640.1040000000648,760.123500000077,0.04431525673227734,0,0.0,0,0.0,True,13.253012048192772,53.01204819277109,8.433734939759036,25.30120481927711,33.734939759036145,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w023,60,23,22,Awake,0,1505.190175,1565.409776,24.99593816004646,1500,0.11453616587785044,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,525.3667843819829,28,88,98.81605500001001,87,85,88.96590681298721,88.22095821192868,681.4900344828276,680.1105000000689,68.60452894149653,560.0910000000567,800.130000000081,0.10066842575850644,0,0.0,0,0.0,True,16.47058823529412,49.411764705882355,8.23529411764706,25.88235294117647,34.11764705882353,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w024,60,24,23,Drowsy,1,1598.910264,1659.120011,24.99593816004646,1500,0.29934667120135433,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,544.5032424842949,28,97,98.94941000001002,96,94,97.67773405767639,99.98375264018584,618.4338125000627,600.0975000000608,51.238798339444585,520.0845000000527,720.117000000073,0.08285251760783922,0,0.0,0,0.0,True,14.893617021276595,46.808510638297875,9.574468085106382,28.72340425531915,38.29787234042553,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w025,60,25,24,Drowsy,1,1659.160637,1719.370496,24.99593816004646,1500,0.26325137863987064,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,503.71529452883465,28,93,99.14944250001005,92,90,94.22497465907014,93.73476810017422,646.626798913109,640.1040000000648,64.77441962719264,320.0520000000324,760.123500000077,0.10017280405957434,0,0.0,2,2.197802197802198,True,55.55555555555556,34.44444444444444,1.1111111111111112,8.88888888888889,10.0,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w026,60,26,25,Drowsy,1,1719.410672,1779.610356,24.99593816004646,1500,0.16850133036696063,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,502.85697943642185,28,94,99.41615250001009,93,91,94.17711329300144,93.73476810017422,641.3945322581295,640.1040000000648,52.907716804413674,520.0845000000527,760.123500000077,0.0824885684917578,0,0.0,0,0.0,True,23.07692307692308,45.05494505494506,7.692307692307693,24.17582417582418,31.868131868131872,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w027,60,27,26,Drowsy,1,1779.649958,1839.860063,24.99593816004646,1500,0.2099949557931314,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,534.4483770104018,28,89,98.14928000000994,88,86,90.01154358037982,88.22095821192868,669.1996363637041,680.1105000000689,42.34205990357704,560.0910000000567,800.130000000081,0.06327268815275401,0,0.0,0,0.0,True,15.116279069767442,46.51162790697675,8.13953488372093,30.232558139534884,38.372093023255815,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w028,60,28,27,Drowsy,1,1839.900592,1900.109872,24.99593816004646,1500,0.15187288419620854,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,537.7901629835477,28,98,98.21595750000994,97,95,99.23193446273213,99.98375264018584,607.5213865979997,600.0975000000608,42.56272060476209,520.0845000000527,720.117000000073,0.07005962513205495,0,0.0,0,0.0,True,33.68421052631579,38.94736842105263,2.1052631578947367,25.263157894736842,27.36842105263158,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w029,60,29,28,Drowsy,1,1900.140695,1960.350353,24.99593816004646,1500,0.05608514726041421,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,523.790344665765,28,95,99.48283000001008,94,92,95.01029411560198,93.73476810017422,634.9967872341069,640.1040000000648,46.65299779668023,520.0845000000527,720.117000000073,0.07346965958660902,0,0.0,0,0.0,True,27.173913043478258,45.65217391304348,3.260869565217391,23.913043478260867,27.173913043478258,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w030,60,30,29,Drowsy,1,1960.389863,2020.59983,24.99593816004646,1500,0.18921350375733387,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,514.1535453329278,28,98,99.01608750001002,97,95,98.27064939401394,99.98375264018584,612.4706443299589,600.0975000000608,34.33769451786341,520.0845000000527,720.117000000073,0.05606422909530424,0,0.0,0,0.0,True,22.105263157894736,40.0,0.0,37.89473684210526,37.89473684210526,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w031,60,31,30,Drowsy,1,2020.639786,2080.839778,24.99593816004646,1500,0.0306135363403029,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,547.2559941048763,28,96,98.54934500000998,95,93,96.812466865017,93.73476810017422,622.4169157895367,640.1040000000648,40.73019618684277,520.0845000000527,720.117000000073,0.06543876805657901,0,0.0,0,0.0,True,17.204301075268816,44.086021505376344,5.376344086021505,33.33333333333333,38.70967741935483,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w032,60,32,31,Drowsy,1,2080.880616,2141.080561,24.99593816004646,1500,0.3680823676707351,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,509.5513704924242,28,93,98.94941000001002,92,90,93.26938580249826,93.73476810017422,645.3222391305002,640.1040000000648,36.18243782080941,560.0910000000567,720.117000000073,0.0560687911043655,0,0.0,0,0.0,True,37.77777777777778,45.55555555555556,1.1111111111111112,15.555555555555557,16.666666666666668,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w033,60,33,32,Drowsy,1,2141.119859,2201.329841,24.99593816004646,1500,0.06614097177698522,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,574.4075677705057,28,92,99.14944250001005,91,89,92.27951347572692,93.73476810017422,653.7325879121541,640.1040000000648,47.7923855745218,560.0910000000567,760.123500000077,0.07310693463692519,0,0.0,0,0.0,True,15.730337078651687,44.943820224719104,5.617977528089888,33.70786516853933,39.325842696629216,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w034,60,34,33,Awake,0,2230.289865,2290.499808,24.99593816004646,1500,0.058451223754600413,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,550.4828324837068,28,94,98.28263500000996,93,91,95.38267514831324,99.98375264018584,634.0815161290965,600.0975000000608,58.970507507234224,560.0910000000567,800.130000000081,0.09300146117999766,0,0.0,0,0.0,True,18.681318681318682,45.05494505494506,2.197802197802198,34.065934065934066,36.26373626373626,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w035,60,35,34,Awake,0,2290.53982,2350.740041,24.99593816004646,1500,0.03582920477744802,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,536.7214196035557,28,87,98.28263500000996,86,84,87.68045036921855,88.22095821192868,685.6928023256509,680.1105000000689,31.38904674932409,600.0975000000608,800.130000000081,0.04577712737083206,0,0.0,0,0.0,True,19.047619047619047,41.666666666666664,1.1904761904761905,38.095238095238095,39.285714285714285,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w036,60,36,35,Awake,0,2350.780356,2410.980607,24.99593816004646,1500,0.07617875890181781,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,523.0903312038034,28,89,98.34931250000997,88,86,89.93804077179516,88.22095821192868,670.5634943182498,680.1105000000689,48.143384692050454,560.0910000000567,800.130000000081,0.0717954154975242,0,0.0,0,0.0,True,26.74418604651163,39.53488372093023,2.3255813953488373,31.395348837209305,33.72093023255814,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w037,60,37,36,Awake,0,2411.020694,2471.229802,24.99593816004646,1500,0.12869494464528006,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,544.3652882218474,28,90,98.94941000001002,89,87,90.27837483544985,93.73476810017422,667.074674157371,640.1040000000648,41.68749938061626,600.0975000000608,800.130000000081,0.06249300265112699,0,0.0,0,0.0,True,19.54022988505747,48.275862068965516,8.045977011494251,24.137931034482758,32.183908045977006,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w038,60,38,37,Drowsy,1,2514.329938,2574.529806,24.99593816004646,1500,0.16396200469188177,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,472.3873860350941,28,95,99.01608750001002,94,92,95.69472269085819,93.73476810017422,632.0175797872981,640.1040000000648,56.75382134215956,520.0845000000527,760.123500000077,0.08979785239717498,0,0.0,0,0.0,True,29.34782608695652,36.95652173913043,9.782608695652174,23.913043478260867,33.69565217391304,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w039,60,39,38,Drowsy,1,2574.569783,2634.779791,24.99593816004646,1500,0.096301542747805,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,521.2035946932746,28,95,98.41599000000997,94,92,96.80013238167017,93.73476810017422,628.1871702128295,640.1040000000648,58.911286561960246,320.0520000000324,760.123500000077,0.09377983084563972,0,0.0,2,2.150537634408602,True,48.91304347826087,34.78260869565217,1.0869565217391304,15.217391304347824,16.304347826086953,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w040,60,40,39,Drowsy,1,2634.820268,2695.019786,24.99593816004646,1500,0.11726674708334987,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,491.3595618127598,28,93,98.48266750000997,92,90,94.01474682067678,93.73476810017422,642.2782663044129,640.1040000000648,50.45294643938134,520.0845000000527,720.117000000073,0.07855309619875689,0,0.0,0,0.0,True,20.0,41.111111111111114,3.3333333333333335,35.55555555555556,38.88888888888889,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w041,60,41,40,Drowsy,1,2695.059716,2755.269838,24.99593816004646,1500,0.05882457724553315,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,481.7405943995598,28,90,98.94941000001002,89,87,90.43432850196879,88.22095821192868,667.074674157371,680.1105000000689,49.284695993959176,560.0910000000567,800.130000000081,0.07388182748237916,0,0.0,0,0.0,True,16.091954022988503,41.37931034482759,2.2988505747126435,40.229885057471265,42.52873563218391,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__60s__w042,60,42,41,Drowsy,1,2755.3105,2815.520078,24.99593816004646,1500,0.11162754707313852,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,533.3218316850173,28,91,99.14944250001005,90,88,91.37343666263521,88.22095821192868,660.9962833334004,680.1105000000689,53.71714648493544,560.0910000000567,800.130000000081,0.08126694179586032,0,0.0,0,0.0,True,15.90909090909091,51.13636363636364,4.545454545454546,28.40909090909091,32.95454545454545,True,True,True,,
1.0.0,symbolic_processed_v1,25,session_25,sample_25.csv,processed,session_25__processed__120s__w001,120,1,0,Awake,0,119.2299306,239.720696,24.99593816004646,3000,0.15782165814946897,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,451.72425028137405,58,190,99.51616875001008,189,187,95.34728080638472,93.73476810017422,631.8486904762544,640.1040000000648,40.10770557532609,560.0910000000567,720.117000000073,0.06347675666637055,0,0.0,0,0.0,True,26.203208556149733,45.98930481283423,1.6042780748663104,26.203208556149733,27.807486631016044,True,True,True,,
