schema_version,analysis_id,session_id,session,source_file,representation,window_uid,window_size_s,window_id,source_row_index,state,label_code,start_time_s,end_time_s,sampling_rate_hz,n_samples,stationarity_score_processed,stationarity_pass_processed,symbolic_n_levels,symbolic_word_length,peak_min_distance_s,peak_prominence_fraction,ppi_min_s,ppi_max_s,abrupt_change_threshold,min_peak_coverage_pct,prominence_threshold,min_required_intervals,n_peaks,peak_coverage_pct,n_intervals,n_words,mean_hr_bpm,median_hr_bpm,mean_ppi_ms,median_ppi_ms,sd_ppi_ms,min_ppi_ms,max_ppi_ms,ppi_cv,n_invalid_ppi,invalid_ppi_pct,n_abrupt_gt_20pct,abrupt_gt_20pct,ppi_qc_pass,pct_0v,pct_1v,pct_2lv,pct_2uv,pct_2v,symbolic_invariants_pass,symbolic_valid,analysis_included,failure_stage,invalid_reason
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w001,60,1,0,Awake,0,60.23004675,120.44033,24.997500250004045,1500,0.17257760853103818,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,268.9487274297612,28,76,97.94312666655287,75,73,77.7436563547643,78.93947447369699,783.545013332423,760.0759999991169,103.7967149384571,520.0519999993958,1360.1359999984197,0.13247064708766235,0,0.0,5,6.756756756756757,True,58.90410958904109,28.767123287671232,1.36986301369863,10.95890410958904,12.32876712328767,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w002,60,2,1,Awake,0,120.4798365,180.6996174,24.997500250004045,1500,0.07622452579418004,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,294.66890154957576,28,75,98.87655333321845,74,72,76.03760256754568,74.99250075001214,801.7017837828523,800.0799999990704,118.8997377096628,560.0559999993493,1440.1439999983268,0.14830918443093774,0,0.0,8,10.95890410958904,True,58.33333333333333,26.38888888888889,4.166666666666666,11.11111111111111,15.277777777777777,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w003,60,3,2,Awake,0,180.7400708,240.950278,24.997500250004045,1500,0.0987512505841665,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,320.3022220536313,28,76,98.8098799998852,75,73,76.65028388627877,74.99250075001214,790.4790399990816,800.0799999990704,76.08438255433317,520.0519999993958,960.0959999988845,0.09625098036049327,0,0.0,3,4.054054054054054,True,35.61643835616438,28.767123287671232,5.47945205479452,30.136986301369863,35.61643835616438,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w004,60,4,3,Awake,0,240.9903414,301.2106454,24.997500250004045,1500,0.0740098421691084,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,334.7760934763347,28,77,99.20991999988473,76,74,77.02294580584704,74.99250075001214,783.2362105254058,800.0799999990704,56.67336541881284,640.0639999992563,880.0879999989775,0.0723579485437676,0,0.0,0,0.0,True,18.91891891891892,32.432432432432435,9.45945945945946,39.189189189189186,48.648648648648646,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w005,60,5,4,Awake,0,301.250124,361.4599249,24.997500250004045,1500,0.07749034190073789,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,321.9106167358504,28,77,97.7431066665531,76,74,78.7652292251545,78.93947447369699,771.6561052622613,760.0759999991169,84.62607429470027,520.0519999993958,960.0959999988845,0.1096681199275143,0,0.0,7,9.333333333333334,True,17.56756756756757,48.648648648648646,5.405405405405405,28.37837837837838,33.78378378378378,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w006,60,6,5,Awake,0,361.4996705,421.7201869,24.997500250004045,1500,0.15506094669389575,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,332.5563208191347,28,75,97.80977999988636,74,72,76.65999294147178,74.99250075001214,793.0522702693489,800.0799999990704,87.43353959086664,520.0519999993958,1040.1039999987916,0.11024940331003792,0,0.0,7,9.58904109589041,True,29.166666666666664,43.05555555555556,6.944444444444445,20.833333333333332,27.77777777777778,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w007,60,7,6,Awake,0,421.7602019,481.9699686,24.997500250004045,1500,0.168549969046255,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,403.20876553588954,28,73,97.7431066665531,72,70,74.55955526015762,74.99250075001214,814.5258888879425,800.0799999990704,87.36245839788312,520.0519999993958,1040.1039999987916,0.10725559443808165,0,0.0,3,4.225352112676056,True,31.42857142857143,44.285714285714285,4.285714285714286,20.0,24.285714285714285,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w008,60,8,7,Awake,0,482.0101473,542.2300107,24.997500250004045,1500,0.09311740759009476,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,366.8890532691439,28,79,98.27649333321915,78,76,80.04256186763163,78.93947447369699,755.9730256401474,760.0759999991169,69.91297379600559,560.0559999993493,920.091999998931,0.09248077831454933,0,0.0,3,3.896103896103896,True,13.157894736842106,61.8421052631579,3.947368421052632,21.05263157894737,25.0,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w009,60,9,8,Awake,0,542.2696028,602.4797084,24.997500250004045,1500,0.038675464051766854,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,380.5068909035408,28,76,99.14324666655148,75,73,77.03110647204649,74.99250075001214,793.1459733324118,800.0799999990704,102.17560091955572,520.0519999993958,1040.1039999987916,0.12882319819422872,0,0.0,15,20.27027027027027,True,23.28767123287671,36.986301369863014,6.8493150684931505,32.87671232876712,39.72602739726027,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w010,60,10,9,Awake,0,602.519814,662.7196093,24.997500250004045,1500,0.1288479563069753,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,402.6842277871604,28,75,98.3431666665524,74,72,77.18610758438484,78.93947447369699,797.3770270261006,760.0759999991169,157.85476286129648,560.0559999993493,1560.1559999981873,0.19796753293737596,0,0.0,9,12.32876712328767,True,51.388888888888886,33.33333333333333,1.3888888888888888,13.88888888888889,15.277777777777779,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w011,60,11,10,Awake,0,662.7606146,722.9601812,24.997500250004045,1500,0.226438377048069,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,428.0925745522117,28,79,99.20991999988473,78,76,80.90309491693246,83.32500083334682,763.1532307683441,720.0719999991634,155.5064574339474,520.0519999993958,1560.1559999981873,0.20376832746600995,0,0.0,11,14.285714285714286,True,34.21052631578948,40.78947368421053,2.6315789473684212,22.368421052631582,25.000000000000004,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w012,60,12,11,Awake,0,723.000035,783.2097077,24.997500250004045,1500,0.4053505998294405,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,354.2702225496406,28,76,97.54308666655334,75,73,78.03226503902859,78.93947447369699,780.3446933324267,760.0759999991169,90.97944167261704,520.0519999993958,1040.1039999987916,0.11658878755757722,0,0.0,9,12.162162162162161,True,26.027397260273972,39.726027397260275,6.8493150684931505,27.397260273972602,34.24657534246575,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w014,60,14,13,Awake,0,843.4897375,903.6895738,24.997500250004045,1500,0.323708070994812,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,363.4982984560618,28,79,98.60985999988543,78,76,80.27644897019155,81.13223765352191,758.5373846145033,740.0739999991401,103.64655199159914,520.0519999993958,1400.1399999983732,0.13664000495410442,0,0.0,8,10.38961038961039,True,61.8421052631579,22.368421052631582,1.3157894736842106,14.473684210526317,15.789473684210527,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w015,60,15,14,Awake,0,903.7303617,963.9296811,24.997500250004045,1500,0.3907337995960002,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,363.797222509891,28,73,97.67643333321985,72,70,75.98193605886325,78.93947447369699,813.9702777768321,760.0759999991169,174.45864899835118,520.0519999993958,1600.1599999981408,0.2143304906351665,0,0.0,9,12.67605633802817,True,44.285714285714285,35.714285714285715,4.285714285714286,15.714285714285715,20.0,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w016,60,16,15,Awake,0,963.9698741,1024.170272,24.997500250004045,1500,0.312570500297417,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,336.2842053355953,28,78,97.87645333321962,77,75,79.3651204955303,78.93947447369699,762.6736623367763,760.0759999991169,70.5948651936882,520.0519999993958,960.0959999988845,0.09256234832784274,0,0.0,4,5.2631578947368425,True,42.666666666666664,32.0,6.666666666666666,18.666666666666664,25.33333333333333,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w018,60,18,17,Awake,0,1084.449975,1144.64957,24.997500250004045,1500,0.34449394235163466,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,340.5143974793251,28,76,98.27649333321915,75,73,77.0535409377307,74.99250075001214,786.2119466657532,800.0799999990704,74.54917717663913,560.0559999993493,1000.099999998838,0.09482071277699962,0,0.0,5,6.756756756756757,True,24.65753424657534,52.054794520547944,5.47945205479452,17.80821917808219,23.28767123287671,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w019,60,19,18,Awake,0,1144.689691,1204.890596,24.997500250004045,1500,0.18303482010564393,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,384.16135275364155,28,81,99.14324666655148,80,78,81.00029331665917,78.93947447369699,743.5743499991361,760.0759999991169,45.7639908266031,560.0559999993493,920.091999998931,0.06154595142591493,0,0.0,3,3.7974683544303796,True,29.48717948717949,48.71794871794872,3.8461538461538467,17.94871794871795,21.794871794871796,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w020,60,20,19,Awake,0,1204.930089,1265.130201,24.997500250004045,1500,0.20993032584175558,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,436.07503752347515,28,75,98.40983999988566,74,72,76.31022116143583,74.99250075001214,797.9176216206946,800.0799999990704,112.73921867107764,640.0639999992563,1520.1519999982338,0.1412918020811306,0,0.0,3,4.109589041095891,True,66.66666666666666,27.77777777777778,0.0,5.555555555555555,5.555555555555555,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w021,60,21,20,Awake,0,1265.169652,1325.370525,24.997500250004045,1500,0.237126441475703,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,431.1190256714926,28,69,98.8098799998852,68,66,69.95356221959877,69.79821498377754,871.8518823519282,860.0859999990007,124.51673527303228,520.0519999993958,1640.1639999980944,0.1428186803211722,0,0.0,6,8.955223880597014,True,56.06060606060606,30.303030303030305,0.0,13.636363636363637,13.636363636363637,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w022,60,22,21,Awake,0,1385.649659,1445.850141,24.997500250004045,1500,0.19564946120265708,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,373.88557514530453,28,75,98.54318666655217,74,72,76.13048101032558,76.96598761185456,798.9988108098825,780.0779999990937,107.98806026881654,560.0559999993493,1480.1479999982803,0.13515421901486624,0,0.0,6,8.219178082191782,True,61.11111111111111,23.61111111111111,1.3888888888888888,13.88888888888889,15.277777777777779,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w026,60,26,25,Awake,0,1626.610164,1686.80957,24.997500250004045,1500,0.11601563855100513,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,286.6053911907547,28,78,97.20971999988706,77,75,80.43211762065275,83.32500083334682,757.4783376614575,720.0719999991634,115.0561479430165,640.0639999992563,1560.1559999981873,0.15189364794011964,0,0.0,3,3.9473684210526314,True,78.66666666666666,13.333333333333332,1.3333333333333333,6.666666666666666,7.999999999999999,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w027,60,27,26,Awake,0,1686.850238,1747.049637,24.997500250004045,1500,0.08530591190709104,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,349.31732988818897,28,72,97.27639333322031,71,69,73.80088851830446,74.99250075001214,822.054028168059,800.0799999990704,101.15526789546844,640.0639999992563,1480.1479999982803,0.12305184869769713,0,0.0,2,2.857142857142857,True,42.028985507246375,34.78260869565217,0.0,23.18840579710145,23.18840579710145,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w028,60,28,27,Awake,0,1747.089585,1807.289861,24.997500250004045,1500,0.2554050721032641,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,282.0374312540374,28,79,97.87645333321962,78,76,79.86392188538532,78.93947447369699,752.8957948709201,760.0759999991169,35.16169034478512,680.0679999992099,840.083999999024,0.04670193482859524,0,0.0,0,0.0,True,13.157894736842106,48.684210526315795,10.526315789473685,27.631578947368425,38.15789473684211,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w029,60,29,28,Awake,0,1807.329876,1867.529978,24.997500250004045,1500,0.29288990187686814,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,299.5067507607976,28,77,97.80977999988636,76,74,78.29801501880728,78.93947447369699,772.1824736833133,760.0759999991169,66.6262944944085,560.0559999993493,920.091999998931,0.08628309598455508,0,0.0,3,4.0,True,27.027027027027025,44.5945945945946,5.405405405405405,22.972972972972972,28.37837837837838,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w030,60,30,29,Awake,0,1867.569599,1927.75957,24.997500250004045,1500,0.2584638373325436,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,257.8136203676267,28,76,98.40983999988566,75,73,77.72301323682773,78.93947447369699,787.2787199990853,760.0759999991169,136.08354131760268,560.0559999993493,1520.1519999982338,0.1728530669770431,0,0.0,6,8.108108108108109,True,57.534246575342465,30.136986301369863,1.36986301369863,10.95890410958904,12.32876712328767,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w031,60,31,30,Awake,0,1927.800516,1987.999954,24.997500250004045,1500,0.1613245155115995,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,301.1793198628497,28,77,97.54308666655334,76,74,78.62626599539949,78.93947447369699,770.0769999991053,760.0759999991169,73.36490750897754,560.0559999993493,1040.1039999987916,0.09526957370375011,0,0.0,5,6.666666666666667,True,25.675675675675674,41.89189189189189,9.45945945945946,22.972972972972972,32.432432432432435,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w032,60,32,31,Awake,0,1988.040039,2048.230237,24.997500250004045,1500,0.2923608527723089,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,289.93249092708356,28,80,99.20991999988473,79,77,80.08939373188412,78.93947447369699,753.4930632902638,760.0759999991169,58.510421305170084,640.0639999992563,920.091999998931,0.07765223617278405,0,0.0,0,0.0,True,11.688311688311689,48.05194805194805,11.688311688311689,28.57142857142857,40.259740259740255,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w033,60,33,32,Awake,0,2048.270217,2108.469547,24.997500250004045,1500,0.3753334075015626,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,311.76579374650163,28,80,98.67653333321869,79,77,81.12678175848431,83.32500083334682,749.4420253155849,720.0719999991634,103.23203739013476,520.0519999993958,1480.1479999982803,0.13774519429526846,0,0.0,5,6.410256410256411,True,68.83116883116882,18.18181818181818,1.2987012987012987,11.688311688311689,12.987012987012989,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w035,60,35,34,Awake,0,2168.739663,2228.930022,24.997500250004045,1500,0.2956776290387304,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,300.07375293161397,28,78,98.87655333321845,77,75,79.1102270982242,78.93947447369699,770.4666493497542,760.0759999991169,110.01628220077932,560.0559999993493,1440.1439999983268,0.14279175132840474,0,0.0,4,5.2631578947368425,True,46.666666666666664,34.666666666666664,0.0,18.666666666666664,18.666666666666664,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w036,60,36,35,Awake,0,2228.970174,2289.169604,24.997500250004045,1500,0.24917820847418803,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,320.286574274888,28,77,98.27649333321915,76,74,78.62198736833439,78.93947447369699,775.8670526306774,760.0759999991169,115.95713530929989,520.0519999993958,1520.1519999982338,0.1494549032803136,0,0.0,5,6.666666666666667,True,62.16216216216216,24.324324324324323,0.0,13.513513513513512,13.513513513513512,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w037,60,37,36,Awake,0,2289.209589,2349.409735,24.997500250004045,1500,0.13325029108996675,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,299.34746927326813,28,76,97.94312666655287,75,73,77.55951004854941,78.93947447369699,783.545013332423,760.0759999991169,104.62679198614579,600.0599999993028,1480.1479999982803,0.13353003363669846,0,0.0,5,6.756756756756757,True,64.38356164383562,27.397260273972602,1.36986301369863,6.8493150684931505,8.21917808219178,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w038,60,38,37,Awake,0,2349.450187,2409.650125,24.997500250004045,1500,0.10777442920523413,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,351.53294962512695,28,74,98.94322666655171,73,71,75.22303624700598,74.99250075001214,813.2319999990551,800.0799999990704,140.65620971068518,560.0559999993493,1640.1639999980944,0.1729595118131709,0,0.0,6,8.333333333333334,True,50.70422535211267,35.2112676056338,1.408450704225352,12.676056338028168,14.08450704225352,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w039,60,39,38,Drowsy,1,2460.579691,2520.769554,24.997500250004045,1500,0.4226764944907839,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,268.6447044906161,28,86,98.67653333321869,85,83,88.09459055966536,88.22647147060252,696.5402352933083,680.0679999992099,112.69187316838861,520.0519999993958,1200.1199999986056,0.16178803098278283,0,0.0,5,5.9523809523809526,True,40.96385542168675,42.168674698795186,3.6144578313253017,13.253012048192772,16.867469879518076,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w040,60,40,39,Drowsy,1,2520.810616,2581.009646,24.997500250004045,1500,0.22728202412900675,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,374.6873727136326,28,77,98.74320666655194,76,74,77.74080221389703,78.93947447369699,779.5516315780417,760.0759999991169,93.18863948416106,640.0639999992563,1440.1439999983268,0.11954133082310388,0,0.0,3,4.0,True,48.648648648648646,36.486486486486484,0.0,14.864864864864865,14.864864864864865,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w041,60,41,40,Drowsy,1,2581.04957,2641.249622,24.997500250004045,1500,0.18107261179673845,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,398.5033827193097,28,75,99.27659333321799,74,72,74.89734402181084,74.99250075001214,804.9453513504161,800.0799999990704,56.16691131910143,680.0679999992099,960.0959999988845,0.06977729758283968,0,0.0,0,0.0,True,12.5,47.22222222222222,15.277777777777777,25.0,40.27777777777778,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w042,60,42,41,Drowsy,1,2641.290549,2701.489864,24.997500250004045,1500,0.4244154461459194,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,325.47005054792584,28,82,98.74320666655194,81,79,84.11749428382514,83.32500083334682,731.4311604929773,720.0719999991634,137.3067834487525,560.0559999993493,1520.1519999982338,0.18772345350478245,0,0.0,4,5.0,True,75.9493670886076,15.18987341772152,0.0,8.860759493670887,8.860759493670887,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w043,60,43,42,Drowsy,1,2701.529575,2761.729911,24.997500250004045,1500,0.03565764604425632,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,362.64200939147133,28,77,97.47641333322008,76,74,79.61685441569418,78.93947447369699,769.5506315780533,760.0759999991169,122.54001547331752,600.0599999993028,1400.1399999983732,0.15923580651481625,0,0.0,3,4.0,True,51.35135135135135,31.08108108108108,2.7027027027027026,14.864864864864865,17.56756756756757,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w044,60,44,43,Awake,0,2806.550516,2866.749613,24.997500250004045,1500,0.21768789703524435,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,375.2771663613007,28,80,98.94322666655171,79,77,80.19872138541702,78.93947447369699,751.4675443029244,760.0759999991169,49.89548907609653,640.0639999992563,840.083999999024,0.06639739727200134,0,0.0,0,0.0,True,9.09090909090909,33.76623376623377,15.584415584415584,41.55844155844156,57.14285714285714,True,True,True,,
1.0.0,symbolic_processed_v1,23,session_23,sample_23.csv,processed,session_23__processed__60s__w045,60,45,44,Awake,0,2866.789844,2926.980509,24.997500250004045,1500,0.12154854058525259,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,384.2046532575659,28,80,97.67643333321985,79,77,81.38391316018468,78.93947447369699,741.8463291130621,760.0759999991169,58.987848795086215,640.0639999992563,880.0879999989775,0.07951491633801168,0,0.0,0,0.0,True,19.48051948051948,48.05194805194805,7.792207792207792,24.675324675324674,32.467532467532465,True,True,True,,
