schema_version,analysis_id,session_id,session,source_file,representation,window_uid,window_size_s,window_id,source_row_index,state,label_code,start_time_s,end_time_s,sampling_rate_hz,n_samples,stationarity_score_processed,stationarity_pass_processed,symbolic_n_levels,symbolic_word_length,peak_min_distance_s,peak_prominence_fraction,ppi_min_s,ppi_max_s,abrupt_change_threshold,min_peak_coverage_pct,prominence_threshold,min_required_intervals,n_peaks,peak_coverage_pct,n_intervals,n_words,mean_hr_bpm,median_hr_bpm,mean_ppi_ms,median_ppi_ms,sd_ppi_ms,min_ppi_ms,max_ppi_ms,ppi_cv,n_invalid_ppi,invalid_ppi_pct,n_abrupt_gt_20pct,abrupt_gt_20pct,ppi_qc_pass,pct_0v,pct_1v,pct_2lv,pct_2uv,pct_2v,symbolic_invariants_pass,symbolic_valid,analysis_included,failure_stage,invalid_reason
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w001,60,1,0,Awake,0,60.21969533,120.4294801,24.99375156214797,1500,0.10525060540240616,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,500.2012829372473,28,84,98.15786666651547,83,81,84.99567636732357,83.3125052071599,709.5749397579432,720.1799999988907,50.79557639589119,600.1499999990756,800.1999999987675,0.07158592214829212,0,0.0,0,0.0,True,18.51851851851852,43.20987654320987,12.345679012345679,25.925925925925924,38.2716049382716,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w002,60,2,1,Awake,0,120.4698975,180.6894598,24.99375156214797,1500,0.29273850502401305,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,442.658558133447,28,83,99.0914333331807,82,80,83.0311600247444,83.3125052071599,725.0592682915661,720.1799999988907,42.356717652772204,640.159999999014,840.2099999987058,0.058418283173699695,0,0.0,0,0.0,True,11.25,43.75,10.0,35.0,45.0,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w003,60,3,2,Awake,0,180.7295101,240.9397955,24.99375156214797,1500,0.28887164322171976,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,398.3669439369398,28,83,98.69133333318132,82,80,83.22977777051608,83.3125052071599,722.1317073159609,720.1799999988907,30.087209324686917,680.1699999989523,800.1999999987675,0.041664434645192205,0,0.0,0,0.0,True,22.5,47.5,1.25,28.75,30.0,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w004,60,4,3,Awake,0,240.97949,301.1895137,24.99375156214797,1500,0.24958702258814278,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,365.54995574587286,28,85,99.02474999984747,84,82,85.00289051294428,83.3125052071599,707.3196428560534,720.1799999988907,32.36794269528905,640.159999999014,760.1899999988291,0.045761407904058804,0,0.0,0,0.0,True,12.195121951219512,45.12195121951219,6.097560975609756,36.58536585365854,42.6829268292683,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w005,60,5,4,Awake,0,301.229749,361.4395354,24.99375156214797,1500,0.1466378419475609,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,418.63493231521846,28,84,98.95806666651424,83,81,84.05996838426282,83.3125052071599,715.3595180711873,720.1799999988907,33.87914877491164,640.159999999014,800.1999999987675,0.04735961138290221,0,0.0,0,0.0,True,9.876543209876543,39.50617283950617,8.641975308641975,41.9753086419753,50.61728395061728,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w006,60,6,5,Awake,0,361.4799848,421.6895201,24.99375156214797,1500,0.14591868188393717,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,451.68113650960044,28,85,98.95806666651424,84,82,85.09562373044598,83.3125052071599,706.8433333322446,720.1799999988907,35.315856445257296,640.159999999014,800.1999999987675,0.049962777860221304,0,0.0,0,0.0,True,24.390243902439025,50.0,4.878048780487805,20.73170731707317,25.609756097560975,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w007,60,7,6,Awake,0,421.7303081,481.9402058,24.99375156214797,1500,0.10077978985742087,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,412.60607802669483,28,82,98.82469999984778,81,79,82.16915945190894,83.3125052071599,732.0348148136873,720.1799999988907,36.584788509347085,640.159999999014,800.1999999987675,0.049976842315427865,0,0.0,0,0.0,True,15.18987341772152,39.24050632911393,11.39240506329114,34.17721518987342,45.56962025316456,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w008,60,8,7,Awake,0,481.979528,542.1894464,24.99375156214797,1500,0.20953266948938362,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,434.5595308465575,28,84,98.82469999984778,83,81,84.31930027129843,83.3125052071599,714.3954216856466,720.1799999988907,44.242171480545366,600.1499999990756,800.1999999987675,0.06192952829422404,0,0.0,0,0.0,True,12.345679012345679,43.20987654320987,7.4074074074074066,37.03703703703704,44.44444444444444,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w009,60,9,8,Awake,0,542.2302089,602.4398792,24.99375156214797,1500,0.1726987867929506,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,434.8735288582306,28,86,98.2245499998487,85,83,86.76297203864527,88.21324080758107,693.3497647048143,680.1699999989523,35.13480512102715,600.1499999990756,760.1899999988291,0.05067399876595529,0,0.0,0,0.0,True,20.481927710843376,33.734939759036145,7.2289156626506035,38.55421686746988,45.78313253012048,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w010,60,10,9,Awake,0,602.4805942,662.6795607,24.99375156214797,1500,0.3146305452710283,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,528.9568084273253,28,83,98.95806666651424,82,80,83.22253181768674,83.3125052071599,724.083414633031,720.1799999988907,48.13112322351403,640.159999999014,840.2099999987058,0.06647179351277796,0,0.0,0,0.0,True,18.75,36.25,16.25,28.75,45.0,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w011,60,11,10,Awake,0,662.7201498,722.9395239,24.99375156214797,1500,0.1358726579174458,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,511.2269342226034,28,84,99.49153333318009,83,81,83.85486467492369,83.3125052071599,719.21590361335,720.1799999988907,51.137078620470675,600.1499999990756,800.1999999987675,0.07110115107794104,0,0.0,0,0.0,True,20.98765432098765,40.74074074074074,8.641975308641975,29.629629629629626,38.2716049382716,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w012,60,12,11,Awake,0,722.9798996,783.1799347,24.99375156214797,1500,0.10702350037061684,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,474.6499347779531,28,82,97.95781666651578,81,79,82.87481442855179,83.3125052071599,725.6134567890058,720.1799999988907,34.50679053313371,640.159999999014,800.1999999987675,0.047555334331633836,0,0.0,0,0.0,True,17.721518987341774,53.16455696202532,8.860759493670887,20.253164556962027,29.113924050632914,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w013,60,13,12,Awake,0,783.2200663,843.4298325,24.99375156214797,1500,0.15115684830688272,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,466.06048032840613,28,83,98.89138333318101,82,80,83.15719466783334,83.3125052071599,723.5954878037635,720.1799999988907,38.857929268534214,640.159999999014,800.1999999987675,0.053701176863988884,0,0.0,0,0.0,True,20.0,45.0,8.75,26.25,35.0,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w014,60,14,13,Awake,0,843.4695475,903.6799874,24.99375156214797,1500,0.020044916175307723,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,433.07907724786355,28,82,97.82444999984932,81,79,83.09294333604292,83.3125052071599,724.6255555544394,720.1799999988907,42.43701347284529,600.1499999990756,800.1999999987675,0.058564058564530015,0,0.0,0,0.0,True,16.455696202531648,45.56962025316456,10.126582278481013,27.848101265822788,37.9746835443038,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w015,60,15,14,Awake,0,903.719528,963.9296026,24.99375156214797,1500,0.24322378486588836,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,443.15249865951813,28,87,99.69158333317978,86,84,86.67171352470075,88.21324080758107,695.5226744175334,680.1699999989523,47.999683440657186,600.1499999990756,800.1999999987675,0.0690123919839919,0,0.0,0,0.0,True,16.666666666666668,36.904761904761905,8.333333333333334,38.095238095238095,46.42857142857143,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w016,60,16,15,Awake,0,963.9695187,1024.179606,24.99375156214797,1500,0.26309818450919137,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,386.7700320112226,28,84,98.02449999984901,83,81,85.00002705206714,83.3125052071599,708.6108433724025,720.1799999988907,43.52936259366538,600.1499999990756,800.1999999987675,0.06142915113534187,0,0.0,0,0.0,True,12.345679012345679,44.44444444444444,12.345679012345679,30.864197530864196,43.20987654320987,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w017,60,17,16,Awake,0,1024.219607,1084.4196,24.99375156214797,1500,0.3801046282894301,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,485.45897116722665,28,86,97.5577166665164,85,83,89.58984681695016,83.3125052071599,688.6427058812922,720.1799999988907,89.69783729380157,320.079999999507,800.1999999987675,0.1302530855663541,0,0.0,6,7.142857142857143,True,53.01204819277109,37.34939759036145,2.4096385542168677,7.2289156626506035,9.63855421686747,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w018,60,18,17,Drowsy,1,1118.43971,1178.63957,24.99375156214797,1500,0.4613304601011368,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,481.5550292070093,28,89,99.22479999984716,88,86,90.02411369615947,88.21324080758107,676.5327272716852,680.1699999989523,68.80275050838722,320.079999999507,760.1899999988291,0.1016990719515585,0,0.0,4,4.597701149425287,True,48.83720930232558,33.72093023255814,3.488372093023256,13.953488372093023,17.441860465116278,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w019,60,19,18,Drowsy,1,1178.679591,1238.88949,24.99375156214797,1500,0.21150535681005808,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,478.2431867907579,28,88,98.95806666651424,87,85,90.43858390599375,88.21324080758107,682.4694252863052,680.1699999989523,89.53918481359446,320.079999999507,800.1999999987675,0.1311988222417899,0,0.0,2,2.3255813953488373,True,48.23529411764706,36.470588235294116,0.0,15.294117647058824,15.294117647058824,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w021,60,21,20,Awake,0,1355.399541,1415.599495,24.99375156214797,1500,0.22617009871404536,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,521.7137108743873,28,81,98.35791666651517,80,78,81.94656857121707,83.3125052071599,737.6843749988637,720.1799999988907,64.55932122128931,640.159999999014,880.2199999986442,0.0875161836271627,0,0.0,0,0.0,True,17.94871794871795,43.58974358974359,14.102564102564104,24.35897435897436,38.46153846153847,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w022,60,22,21,Awake,0,1415.640238,1475.849559,24.99375156214797,1500,0.04938097830622227,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,569.0987004468594,28,76,98.62464999984809,75,73,76.54515196123214,74.98125468644392,788.9971999987847,800.1999999987675,63.28187846486322,640.159999999014,920.2299999985826,0.08020545378990025,0,0.0,1,1.3513513513513513,True,9.58904109589041,53.42465753424657,13.698630136986301,23.28767123287671,36.986301369863014,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w023,60,23,22,Awake,0,1475.89029,1536.100331,24.99375156214797,1500,0.28761826452494266,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,452.5443434323804,28,83,98.02449999984901,82,80,85.3097481897403,83.3125052071599,717.2524390232855,720.1799999988907,80.21252960148438,320.079999999507,840.2099999987058,0.11183305240580756,0,0.0,2,2.4691358024691357,True,42.5,40.0,2.5,15.0,17.5,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w024,60,24,23,Awake,0,1536.139717,1596.339458,24.99375156214797,1500,0.07456542084797317,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,404.6702659117414,28,85,98.75801666651455,84,82,86.53943693803873,83.3125052071599,705.4144047608182,720.1799999988907,72.63658617688746,320.079999999507,800.1999999987675,0.10297009202911875,0,0.0,2,2.4096385542168677,True,43.90243902439024,43.90243902439024,1.2195121951219512,10.97560975609756,12.19512195121951,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w025,60,25,24,Awake,0,1596.379681,1656.589526,24.99375156214797,1500,0.20065624966124454,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,387.34045780378915,28,79,98.4245999998484,78,76,79.81516254093602,78.92763651204622,757.1123076911415,760.1899999988291,63.75867537443014,640.159999999014,920.2299999985826,0.08421296910212168,0,0.0,0,0.0,True,17.10526315789474,47.36842105263158,13.157894736842106,22.368421052631582,35.526315789473685,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w026,60,26,25,Awake,0,1656.63024,1716.839583,24.99375156214797,1500,0.1943713615817354,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,388.298712801933,28,79,98.02449999984901,78,76,80.14152548389058,78.92763651204622,754.0346153834539,760.1899999988291,64.50674956504723,640.159999999014,920.2299999985826,0.08554879079688299,0,0.0,0,0.0,True,22.368421052631582,55.26315789473685,10.526315789473685,11.842105263157896,22.368421052631582,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w027,60,27,26,Awake,0,1716.879456,1777.079773,24.99375156214797,1500,0.381849130280306,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,413.85564567421335,28,81,99.15811666651393,80,78,81.03581329627472,78.92763651204622,743.6858749988545,760.1899999988291,50.00236986005808,640.159999999014,880.2199999986442,0.06723587409823414,0,0.0,0,0.0,True,10.256410256410257,41.02564102564103,16.666666666666668,32.05128205128205,48.717948717948715,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w028,60,28,27,Awake,0,1777.119565,1837.319608,24.99375156214797,1500,0.22365412767775855,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,360.34795717582506,28,82,98.4245999998484,81,79,82.63320083941471,83.3125052071599,729.0711111099881,720.1799999988907,46.05496859724764,640.159999999014,800.1999999987675,0.06316937798719027,0,0.0,0,0.0,True,10.126582278481013,58.22784810126583,11.39240506329114,20.253164556962027,31.645569620253166,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w030,60,30,29,Awake,0,1897.600461,1957.799511,24.99375156214797,1500,0.15502693289089464,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,327.40889782684735,28,82,98.02449999984901,81,79,82.80650982905274,83.3125052071599,726.107407406289,720.1799999988907,33.54112009073309,680.1699999989523,800.1999999987675,0.0461930559427076,0,0.0,0,0.0,True,16.455696202531648,46.835443037974684,6.329113924050633,30.37974683544304,36.708860759493675,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w032,60,32,31,Awake,0,2018.079782,2078.279852,24.99375156214797,1500,0.14120229282387534,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,431.4976147708426,28,77,97.49103333318317,76,74,78.25391098392956,78.92763651204622,769.6660526303934,760.1899999988291,47.506286940469685,680.1699999989523,880.2199999986442,0.06172324578706994,0,0.0,0,0.0,True,4.054054054054054,35.13513513513514,17.56756756756757,43.24324324324324,60.81081081081081,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w033,60,33,32,Awake,0,2078.320109,2138.530252,24.99375156214797,1500,0.2957440373768845,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,451.16946888389975,28,80,99.22479999984716,79,77,80.10867473365906,78.92763651204622,753.6060759482062,760.1899999988291,59.216456574717526,640.159999999014,920.2299999985826,0.07857746701446094,0,0.0,0,0.0,True,16.883116883116884,44.15584415584416,18.18181818181818,20.77922077922078,38.96103896103896,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w034,60,34,33,Awake,0,2138.570323,2198.770241,24.99375156214797,1500,0.08768814992428808,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,470.5089074808932,28,80,98.02449999984901,79,77,82.30597004894929,78.92763651204622,744.4898734165748,760.1899999988291,82.89664639354196,320.079999999507,840.2099999987058,0.11134690927778092,0,0.0,2,2.5641025641025643,True,50.64935064935065,38.96103896103896,0.0,10.38961038961039,10.38961038961039,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w035,60,35,34,Awake,0,2198.809556,2259.010199,24.99375156214797,1500,0.153488032170089,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,448.9282608042449,28,80,98.2245499998487,79,77,80.7845909419568,78.92763651204622,746.0092405051801,760.1899999988291,50.46206904426772,640.159999999014,880.2199999986442,0.06764268631591747,0,0.0,0,0.0,True,22.07792207792208,41.55844155844156,7.792207792207792,28.57142857142857,36.36363636363636,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w036,60,36,35,Awake,0,2259.049921,2319.239546,24.99375156214797,1500,0.22074737053512233,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,443.54485717809695,28,79,98.89138333318101,78,76,79.26232084214088,78.92763651204622,760.702948716777,760.1899999988291,53.365815535853514,640.159999999014,880.2199999986442,0.07015329127601756,0,0.0,0,0.0,True,2.6315789473684212,36.8421052631579,23.68421052631579,36.8421052631579,60.526315789473685,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w037,60,37,36,Awake,0,2319.280063,2379.479667,24.99375156214797,1500,0.27053142283540665,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,333.78578533810065,28,78,98.69133333318132,77,75,78.39801264838734,78.92763651204622,769.0233766221921,760.1899999988291,52.57823941035407,600.1499999990756,880.2199999986442,0.06837014453487134,0,0.0,0,0.0,True,9.333333333333332,48.0,12.0,30.666666666666664,42.666666666666664,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w038,60,38,37,Awake,0,2379.520468,2439.709469,24.99375156214797,1500,0.08518766345153925,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,386.0290770526644,28,79,98.75801666651455,78,76,79.4492028134229,78.92763651204622,759.6770512808812,760.1899999988291,59.27206628615767,640.159999999014,920.2299999985826,0.07802271529226773,0,0.0,1,1.2987012987012987,True,13.157894736842106,40.78947368421053,15.789473684210527,30.263157894736842,46.05263157894737,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w039,60,39,38,Awake,0,2439.750204,2499.949717,24.99375156214797,1500,0.326398738475506,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,358.7899840800322,28,79,99.22479999984716,78,76,79.02393746540861,78.92763651204622,763.2676923065167,760.1899999988291,55.7570313758056,640.159999999014,880.2199999986442,0.07305042770422206,0,0.0,0,0.0,True,13.157894736842106,39.473684210526315,14.473684210526317,32.89473684210527,47.36842105263158,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w041,60,41,40,Drowsy,1,2615.599961,2675.79973,24.99375156214797,1500,0.48047839362993255,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,350.90228368681596,28,83,98.35791666651517,82,80,83.87561531640432,83.3125052071599,719.6920731696231,720.1799999988907,56.75493064421012,600.1499999990756,880.2199999986442,0.07886001911102561,0,0.0,0,0.0,True,15.0,43.75,10.0,31.25,41.25,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w042,60,42,41,Drowsy,1,2675.839514,2736.029832,24.99375156214797,1500,0.2573055937357538,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,396.3167087003658,28,82,98.4245999998484,81,79,82.97375095179312,83.3125052071599,729.0711111099881,720.1799999988907,66.94953532315361,600.1499999990756,880.2199999986442,0.09182853949764244,0,0.0,1,1.25,True,18.9873417721519,45.56962025316456,12.658227848101266,22.78481012658228,35.44303797468355,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w043,60,43,42,Drowsy,1,2736.070019,2796.269516,24.99375156214797,1500,0.18170259140392678,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,385.89109657625613,28,89,99.2914833331804,88,86,91.23545879657287,88.21324080758107,676.9873863625936,680.1699999989523,92.44325329233581,320.079999999507,800.1999999987675,0.1365509242188795,0,0.0,4,4.597701149425287,True,41.86046511627907,39.53488372093023,2.3255813953488373,16.27906976744186,18.6046511627907,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w044,60,44,43,Drowsy,1,2796.309494,2856.509524,24.99375156214797,1500,0.20734336642542017,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,414.82151378815746,28,84,98.69133333318132,83,81,84.57776646085955,83.3125052071599,713.4313253001059,720.1799999988907,54.04846656896992,600.1499999990756,840.2099999987058,0.07575847128135894,0,0.0,0,0.0,True,23.456790123456788,54.32098765432099,6.172839506172839,16.049382716049383,22.22222222222222,True,True,True,,
1.0.0,symbolic_processed_v1,7,session_07,sample_7.csv,processed,session_07__processed__60s__w045,60,45,44,Drowsy,1,2856.549517,2916.740018,24.99375156214797,1500,0.19483244568204186,True,6,3,0.3,0.2,0.3,2.0,0.2,90.0,322.0007231921743,28,87,99.22479999984716,86,84,88.25214505592155,88.21324080758107,692.2660465105615,680.1699999989523,76.67141492447416,320.079999999507,840.2099999987058,0.11075426176243128,0,0.0,3,3.5294117647058822,True,53.57142857142857,29.761904761904763,2.380952380952381,14.285714285714285,16.666666666666664,True,True,True,,
