session,window_id,state,window_size_s,representation,surrogate_id,surrogate_seed,rho_star,sampling_rate_hz,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,surrogate_lle,surrogate_fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,valid,qc_reason
6,1,Awake,60,processed,1,14691772668380102237,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6070589252570111,0.8975749493390559,1472,1472,1373,True,ok
6,1,Awake,60,processed,2,13136918085135262751,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6714585625525239,0.9048018193867201,1472,1472,1413,True,ok
6,1,Awake,60,processed,3,1105380054520538206,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6427178677498661,0.9139621440967068,1472,1472,1407,True,ok
6,1,Awake,60,processed,4,17685035318872773044,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.5995512054193317,0.9088422839524186,1472,1472,1425,True,ok
6,1,Awake,60,processed,5,2183492516172122863,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6240375436968402,0.9262369510003843,1472,1472,1402,True,ok
6,1,Awake,60,processed,6,3491588013658923948,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6949696953825769,0.9296475478505143,1472,1472,1403,True,ok
6,1,Awake,60,processed,7,14430179278343520680,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.7212537502300536,0.904285198089108,1472,1472,1401,True,ok
6,1,Awake,60,processed,8,2179847757486431717,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6622250296642965,0.8780339909135799,1472,1472,1402,True,ok
6,1,Awake,60,processed,9,3504303666820716690,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6500730559759781,0.9159687126621657,1472,1472,1387,True,ok
6,1,Awake,60,processed,10,15654856299631068985,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.5786661850607077,0.9254353051633047,1472,1472,1400,True,ok
6,1,Awake,60,processed,11,16299684720334021455,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.677934303560689,0.9294866588561725,1472,1472,1429,True,ok
6,1,Awake,60,processed,12,3556353093744798512,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6149636292633013,0.8284411359296556,1472,1472,1391,True,ok
6,1,Awake,60,processed,13,12429404137030118939,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6376411873263924,0.9273488148153589,1472,1472,1405,True,ok
6,1,Awake,60,processed,14,11630321386051099935,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6546606141772149,0.9283788438813987,1472,1472,1404,True,ok
6,1,Awake,60,processed,15,4668591127259200317,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.5851556858214618,0.9391307758418888,1472,1472,1416,True,ok
6,1,Awake,60,processed,16,1176784982052525074,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.5936205749189464,0.7276391517408122,1472,1472,1419,True,ok
6,1,Awake,60,processed,17,12802689877726555246,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6070226880880837,0.9418371351106157,1472,1472,1413,True,ok
6,1,Awake,60,processed,18,8004467500674977001,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6386384148967624,0.9398602642017242,1472,1472,1394,True,ok
6,1,Awake,60,processed,19,4076582107858567307,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.7081885087878991,0.9703458246988084,1472,1472,1397,True,ok
6,1,Awake,60,processed,20,6022317710312411969,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6462836320712645,0.9177532618232532,1472,1472,1408,True,ok
6,1,Awake,60,processed,21,5941328852505250569,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6645827658601924,0.9677694279123262,1472,1472,1431,True,ok
6,1,Awake,60,processed,22,5663779471368085508,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.7214872222249001,0.8915637353198843,1472,1472,1390,True,ok
6,1,Awake,60,processed,23,6999193517315429549,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6745405046869344,0.9303124311208011,1472,1472,1394,True,ok
6,1,Awake,60,processed,24,18079232127414398017,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.631758078103085,0.8378810741148486,1472,1472,1410,True,ok
6,1,Awake,60,processed,25,11505762472626422777,95.63524997900372,24.9931268901808,8,0.16,4,0.5691115530739321,14,0.8,1.3,5.0,0.6141952928765798,0.8435924113604474,1472,1472,1414,True,ok
