session,window_id,state,window_size_s,representation,surrogate_id,surrogate_seed,rho_star,sampling_rate_hz,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,surrogate_lle,surrogate_fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,valid,qc_reason
23,1,Awake,60,processed,1,6090585405751917743,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.6629804544556973,0.8887804927941853,1472,1472,1422,True,ok
23,1,Awake,60,processed,2,226247912764520060,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.7049114051810814,0.8944302087895549,1472,1472,1415,True,ok
23,1,Awake,60,processed,3,1286272180092143865,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.7137102027126293,0.9551514958872422,1472,1444,1353,True,ok
23,1,Awake,60,processed,4,16155579757482511811,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.6495068257129468,0.9329597927333194,1472,1472,1413,True,ok
23,1,Awake,60,processed,5,12354927821913566624,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.6768227610680654,0.9519771863727208,1472,1472,1419,True,ok
23,1,Awake,60,processed,6,12836019465171195396,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.5748919609696052,0.854646839769314,1472,1472,1409,True,ok
23,1,Awake,60,processed,7,17692759649206758577,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.6212073844095178,0.9383721959575514,1472,1472,1401,True,ok
23,1,Awake,60,processed,8,16018346278125230220,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.6227078562928919,0.8784179215786884,1472,1472,1428,True,ok
23,1,Awake,60,processed,9,1396885032755986580,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.7198818208691428,0.8310055210281255,1472,1472,1408,True,ok
23,1,Awake,60,processed,10,1423396624050696181,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.709359761075151,0.9310513052035327,1472,1472,1425,True,ok
23,1,Awake,60,processed,11,1124701052226552913,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.615388405033514,0.8531575600731681,1472,1472,1418,True,ok
23,1,Awake,60,processed,12,8121261330568737068,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.7417029106384972,0.8928915460387364,1472,1472,1406,True,ok
23,1,Awake,60,processed,13,8494790796783772170,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.6455029958262603,0.903752736020345,1472,1472,1422,True,ok
23,1,Awake,60,processed,14,3270545668136395006,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.5782379102214694,0.8608892502217808,1472,1472,1406,True,ok
23,1,Awake,60,processed,15,12279613733951658774,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.5987449674633132,0.9186513162403579,1472,1472,1402,True,ok
23,1,Awake,60,processed,16,13280017943295889362,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.618871655503173,0.8891878475687042,1472,1472,1395,True,ok
23,1,Awake,60,processed,17,3919153732643634073,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.6087407475393762,0.8729620423223696,1472,1472,1398,True,ok
23,1,Awake,60,processed,18,1989856801164830619,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.6701745771659957,0.8769748613173378,1472,1472,1407,True,ok
23,1,Awake,60,processed,19,15899999927509719845,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.697357361831639,0.8912079971605077,1472,1472,1427,True,ok
23,1,Awake,60,processed,20,15965535232914878878,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.6952709686170865,0.9446525506066586,1472,1472,1381,True,ok
23,1,Awake,60,processed,21,5647144792426108715,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.697911139861478,0.940302550685109,1472,1472,1406,True,ok
23,1,Awake,60,processed,22,12661907997590351731,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.7228261381886799,0.9665394338585763,1472,1472,1398,True,ok
23,1,Awake,60,processed,23,1447504834544062152,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.6377669920361061,0.9296497515062501,1472,1472,1393,True,ok
23,1,Awake,60,processed,24,12140354576120583780,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.6507731859048738,0.9523319177200876,1472,1472,1424,True,ok
23,1,Awake,60,processed,25,17905286555977079613,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.6459491338190136,0.9447143760605423,1472,1472,1406,True,ok
23,1,Awake,60,processed,26,10191787475858820340,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.6322860974787455,0.8399849740866883,1472,1472,1412,True,ok
23,1,Awake,60,processed,27,617719430789010349,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.6969296819707287,0.9115903877184901,1472,1472,1409,True,ok
23,1,Awake,60,processed,28,17536733217619300616,69.5856502117081,24.997500250004045,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.6911027607757734,0.9068427070405002,1472,1472,1422,True,ok
