session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,original_lle,original_fit_r2,original_valid,original_qc_reason,n_surrogates_expected,n_surrogates_valid,surrogate_lle_mean,surrogate_lle_std,surrogate_lle_median,surrogate_lle_q25,surrogate_lle_q75,surrogate_lle_min,surrogate_lle_max,lle_gap_mean,lle_gap_median,z_score_surrogate,rank_ascending,rank_direction,p_two_sided,reject_alpha_0_05,rho_star,master_seed
14,1,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.5190583970300346,13,0.8,1.3,5.0,0.8183016253206283,0.9868279181506489,True,ok,39,39,0.6222224355433262,0.0391705870382386,0.6253906911932381,0.5981355701177348,0.6522545749837034,0.4930526709245957,0.7029435544781815,0.1960791897773021,0.19291093412739024,5.005776134676976,40.0,higher,0.05,True,142.69109692489403,20260828
14,2,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.503055348076787,13,0.8,1.3,5.0,0.76141456241328,0.9865356449289061,True,ok,39,39,0.5807157187228956,0.038238238258410516,0.5796752755193529,0.5507242736949185,0.6126752001026048,0.5024688166115671,0.6412967608796976,0.18069884369038436,0.18173928689392704,4.725605883546153,40.0,higher,0.05,True,142.69109692489403,20260828
14,3,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.5033144890149802,13,0.8,1.3,5.0,0.8763629919175381,0.9867666723690918,True,ok,39,39,0.6131837290656392,0.03190479284445369,0.614732449419671,0.5868151591656237,0.6383330244148279,0.5544391899315171,0.6687486398978095,0.26317926285189885,0.2616305424978671,8.248894269114485,40.0,higher,0.05,True,142.69109692489403,20260828
14,4,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.5110113838063053,13,0.8,1.3,5.0,0.8099462860279728,0.9735337626754794,True,ok,39,39,0.5855359426572366,0.03530826748977121,0.5873039981778339,0.561821839069019,0.6017469237472727,0.5052161696065143,0.6708584174654869,0.22441034337073618,0.22264228785013895,6.355744966409008,40.0,higher,0.05,True,181.28252384140612,20260828
14,5,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.5318536804390763,13,0.8,1.3,5.0,0.8203064017579859,0.9958065532779449,True,ok,39,39,0.6213438202115318,0.04637047788019155,0.6288403063072155,0.5790634989867087,0.6564917251062137,0.5136674254191816,0.7177858205577983,0.19896258154645408,0.1914660954507703,4.2907166508078305,40.0,higher,0.05,True,142.69109692489403,20260828
14,6,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.5043848229950587,13,0.8,1.3,5.0,0.7937095524949519,0.9848033457136348,True,ok,39,39,0.6591017600594372,0.03367262172372644,0.6528816804164711,0.6376391526943082,0.6788361226793598,0.5978650258294081,0.7357636124555798,0.13460779243551468,0.1408278720784808,3.997544163324449,40.0,higher,0.05,True,142.69109692489403,20260828
14,7,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.4850614734635169,12,0.8,1.3,5.0,0.7173485168559419,0.9595759897181646,True,ok,39,39,0.5947151773531367,0.03828286267911712,0.6026680665361364,0.5703460895700343,0.6120906485181132,0.5285815038763393,0.7305163368937696,0.1226333395028052,0.11468045031980556,3.203348206499206,39.0,none,0.1,False,142.69109692489403,20260828
14,8,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.4747636213807826,12,0.8,1.3,5.0,0.8132032546821347,0.9515444591879435,True,ok,39,39,0.5214581367745047,0.029937505565522264,0.5201075288200623,0.5009288937164147,0.5365435648273444,0.4706422104376302,0.6007796871155615,0.29174511790763,0.29309572586207244,9.745137826166129,40.0,higher,0.05,True,181.28252384140612,20260828
14,9,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.5274987821307348,13,0.8,1.3,5.0,0.8679293650008844,0.9822315476573504,True,ok,39,39,0.6169416671118839,0.027012208252849307,0.6198627791260294,0.6004127491064977,0.6385462961059625,0.5642667076837385,0.6665335865421276,0.25098769788900044,0.24806658587485497,9.291639378003303,40.0,higher,0.05,True,181.28252384140612,20260828
14,10,Drowsy,60,processed,24.993626625203223,1500,8,0.16,4,0.4436732540351292,11,0.8,1.3,5.0,0.7005976412636388,0.8928293999582984,False,low_fit_r2,39,39,0.5455985088025426,0.03590129801973213,0.5452533601531425,0.5230419103686158,0.5700058945583377,0.44981924799073153,0.6097746351280657,0.1549991324610962,0.15534428111049625,4.3173684799893675,40.0,higher,0.05,True,181.28252384140612,20260828
