session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,original_lle,original_fit_r2,original_valid,original_qc_reason,n_surrogates_expected,n_surrogates_valid,surrogate_lle_mean,surrogate_lle_std,surrogate_lle_median,surrogate_lle_q25,surrogate_lle_q75,surrogate_lle_min,surrogate_lle_max,lle_gap_mean,lle_gap_median,z_score_surrogate,rank_ascending,rank_direction,p_two_sided,reject_alpha_0_05,rho_star,master_seed
23,1,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.57958713756921,14,0.8,1.3,5.0,0.9079642700372083,0.9891956978607828,True,ok,39,39,0.663396153237944,0.04207055948172092,0.6701745771659957,0.6336367536738334,0.6971435219011839,0.5748919609696052,0.7417029106384972,0.24456811679926427,0.23778969287121254,5.813284154338992,40.0,higher,0.05,True,69.5856502117081,20260828
23,2,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.577880541191738,14,0.8,1.3,5.0,0.9392097875105943,0.9779336344992765,True,ok,39,39,0.6875404105706148,0.04548127874541005,0.6867392404885226,0.6557607985249247,0.7120312469144416,0.5717515557641213,0.793945394154197,0.2516693769399795,0.2524705470220716,5.533471878588678,40.0,higher,0.05,True,69.5856502117081,20260828
23,3,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.5743575131737516,14,0.8,1.3,5.0,0.9683799532293894,0.9730064641863758,True,ok,39,39,0.7301616961543862,0.039880060712499554,0.7309538442001223,0.6960910453562839,0.7575094369892089,0.6428251731345682,0.8100060879699021,0.23821825707500321,0.23742610902926709,5.9733674628117805,40.0,higher,0.05,True,69.5856502117081,20260828
23,4,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.5602338826098285,14,0.8,1.3,5.0,0.888262385959851,0.9818959037013449,True,ok,39,39,0.6970045750264541,0.048659255962944396,0.6917854263255089,0.6638965581112559,0.7209339568659023,0.609968331807057,0.8077432103067113,0.1912578109333969,0.19647695963434209,3.9305535431747236,40.0,higher,0.05,True,69.5856502117081,20260828
23,5,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.5622596465904679,14,0.8,1.3,5.0,0.8890732468856699,0.9873720882032094,True,ok,39,39,0.6316473819870048,0.037374590942177044,0.6310455788930458,0.6007361394293983,0.6597042597920516,0.5592820737416903,0.6971080914226768,0.25742586489866515,0.2580276679926241,6.8877239431712765,40.0,higher,0.05,True,88.40539154424945,20260828
23,6,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.5857196637621855,15,0.8,1.3,5.0,0.941050791184894,0.9892089104427676,True,ok,39,39,0.7138137815756713,0.045692255123988806,0.7060910825859605,0.6785856801926404,0.7494593042552148,0.6236331519689222,0.833286807290679,0.22723700960922266,0.23495970859893345,4.973206268602868,40.0,higher,0.05,True,69.5856502117081,20260828
23,7,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.5796835976228205,14,0.8,1.3,5.0,0.8076970842840383,0.9815097442313276,True,ok,39,39,0.6378614735141985,0.052049128268478455,0.6283480679357536,0.6054910630882997,0.6695763389468723,0.5580190921462239,0.795628128933943,0.16983561076983977,0.1793490163482847,3.2629866516456945,40.0,higher,0.05,True,112.315013660346,20260828
23,8,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.5529106703166222,14,0.8,1.3,5.0,0.9836619527434092,0.9776150238938489,True,ok,39,39,0.68205510348731,0.04004922888027003,0.6792815386323983,0.6570917460071914,0.707083180315575,0.600302207736691,0.7795701664946071,0.30160684925609915,0.3043804141110109,7.530902783615982,40.0,higher,0.05,True,88.40539154424945,20260828
23,9,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.5801527899312364,15,0.8,1.3,5.0,0.9200565254804942,0.9952405908060284,True,ok,39,39,0.6430967321899438,0.0305868963358851,0.6458036018814867,0.6257755079510166,0.668494890000009,0.5835846336737699,0.695243587669158,0.2769597932905504,0.27425292359900755,9.054851144397288,40.0,higher,0.05,True,112.315013660346,20260828
23,10,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.5684869101155378,14,0.8,1.3,5.0,0.9826395035419154,0.9887179464489414,True,ok,39,39,0.6365380864460141,0.039449690422061645,0.6377875436588919,0.6097267842807379,0.6591241103096528,0.5628031889493889,0.71521002422619,0.34610141709590136,0.34485195988302353,8.773235312953162,40.0,higher,0.05,True,112.315013660346,20260828
23,11,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.524500877330789,13,0.8,1.3,5.0,0.8265944597916439,0.987780145612448,True,ok,39,39,0.5517799258704132,0.03244257637072572,0.5485854625439817,0.5368582623652978,0.5794054131210546,0.4724209133604048,0.6082468279953119,0.2748145339212307,0.27800899724766226,8.470798705407601,40.0,higher,0.05,True,142.69109692489403,20260828
23,12,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.568451652221037,14,0.8,1.3,5.0,0.8961856570839817,0.9843707314220317,True,ok,39,39,0.602310932401994,0.043441555302181176,0.5999484578151346,0.5665299116188185,0.6305830832084205,0.5342206794047625,0.7112762862193994,0.2938747246819877,0.29623719926884706,6.7648297266933355,40.0,higher,0.05,True,112.315013660346,20260828
23,14,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.5569868830733973,14,0.8,1.3,5.0,0.8728898738619658,0.9655759982398211,True,ok,39,39,0.6431809470575077,0.051863517847975146,0.6419751083514261,0.6138874184962972,0.6693418537252116,0.5442390145516223,0.7478310730645039,0.2297089268044581,0.2309147655105397,4.429104240051591,40.0,higher,0.05,True,88.40539154424945,20260828
23,15,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.5854436116867187,15,0.8,1.3,5.0,0.8307843436144989,0.9611754077064588,True,ok,39,39,0.5909073381380098,0.041412487320307244,0.5891298734075754,0.5694605659481966,0.6105223647521534,0.4721137701411539,0.6752081392316078,0.23987700547648916,0.24165447020692354,5.7923834330728985,40.0,higher,0.05,True,112.315013660346,20260828
23,16,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.5492767657308677,14,0.8,1.3,5.0,0.780211574703376,0.9883171245926392,True,ok,39,39,0.6306038428326657,0.043559860133932114,0.625040987013304,0.5929980409449778,0.6628407343605035,0.5645155205396223,0.7388740135720363,0.1496077318707103,0.15517058769007197,3.434531961551671,40.0,higher,0.05,True,88.40539154424945,20260828
23,18,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.5613238828923552,14,0.8,1.3,5.0,0.8712686939249586,0.9898610934747744,True,ok,39,39,0.6628193842698326,0.04438797663679275,0.6594813585541456,0.6442781473967019,0.6903040820725364,0.536064874867161,0.7504857136675568,0.2084493096551261,0.21178733537081307,4.696075952296157,40.0,higher,0.05,True,69.5856502117081,20260828
23,19,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.5314082695854432,13,0.8,1.3,5.0,0.8031867452743291,0.987504876076733,True,ok,39,39,0.6508692212222649,0.04781495521649833,0.6457424300528094,0.6152466175309818,0.685423283988748,0.5775301469676176,0.7519025614339614,0.15231752405206422,0.1574443152215197,3.185562411642869,40.0,higher,0.05,True,88.40539154424945,20260828
23,20,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.567491202649714,14,0.8,1.3,5.0,0.8378105795575013,0.9834459143912504,True,ok,39,39,0.6733491416241447,0.03940365104895049,0.674853956112098,0.653056505162685,0.6991145311132865,0.5889250583614607,0.7396806191683148,0.16446143793335655,0.1629566234454033,4.173761404217312,40.0,higher,0.05,True,112.315013660346,20260828
23,21,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.6086510260890026,15,0.8,1.3,5.0,0.9621312243459293,0.9688814791072085,True,ok,39,39,0.6600069671774165,0.04663680445107637,0.6574344640441346,0.6258119210915806,0.6982381537108393,0.5719287073111596,0.7366544468934048,0.3021242571685129,0.3046967603017947,6.478236678618316,40.0,higher,0.05,True,112.315013660346,20260828
23,22,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.5726259272988057,14,0.8,1.3,5.0,0.8322056528688465,0.9581080878461192,True,ok,39,39,0.6134815821428699,0.025956900622619756,0.62148012734772,0.5935107345322641,0.632710419895631,0.5595260009420847,0.6602383529311683,0.21872407072597666,0.21072552552112656,8.426432489223032,40.0,higher,0.05,True,112.315013660346,20260828
