session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,original_lle,original_fit_r2,original_valid,original_qc_reason,n_surrogates_expected,n_surrogates_valid,surrogate_lle_mean,surrogate_lle_std,surrogate_lle_median,surrogate_lle_q25,surrogate_lle_q75,surrogate_lle_min,surrogate_lle_max,lle_gap_mean,lle_gap_median,z_score_surrogate,rank_ascending,rank_direction,p_two_sided,reject_alpha_0_05,rho_star,master_seed
25,1,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4289494604766938,11,0.8,1.3,5.0,0.7695114638593156,0.9622397306343774,True,ok,39,39,0.5873286798956959,0.035843300646244025,0.5891309908375791,0.5671692156634145,0.6147969462673765,0.5083966820007968,0.6451555082524927,0.18218278396361964,0.18038047302173643,5.082756907955416,40.0,higher,0.05,True,112.315013660346,20260828
25,2,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4153438497024056,10,0.8,1.3,5.0,0.7441822006475189,0.9831164648686894,True,ok,39,39,0.5908908759158201,0.03085475803821635,0.5909448567694848,0.5730787165250073,0.6131768196786611,0.5212615233416336,0.6439908162234208,0.15329132473169882,0.15323734387803412,4.968158380689096,40.0,higher,0.05,True,112.315013660346,20260828
25,3,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4535830257471813,11,0.8,1.3,5.0,0.7227755438593234,0.9020054651453394,True,ok,39,39,0.6344758103278579,0.04684400817661517,0.6348350111530339,0.5998113112107044,0.6711542181490444,0.5497441510158103,0.7270409602836216,0.08829973353146547,0.08794053270628954,1.8849739159499435,39.0,none,0.1,False,88.40539154424945,20260828
25,4,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4565436386632698,11,0.8,1.3,5.0,0.8550465137453555,0.9931201842112114,True,ok,39,39,0.6106138056592197,0.04661495678476143,0.614738263889505,0.5720693800804224,0.6416062885579032,0.5142906594860595,0.7048835416481127,0.2444327080861357,0.24030824985585042,5.2436540746947875,40.0,higher,0.05,True,112.315013660346,20260828
25,5,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4531908647472881,11,0.8,1.3,5.0,0.8552083273525946,0.9136724174298878,True,ok,39,39,0.6241647138842734,0.04013184374582087,0.616534213033878,0.5937645006287814,0.6587244295211698,0.5536657839448319,0.7038206676693424,0.23104361346832114,0.23867411431871655,5.7571143486867795,40.0,higher,0.05,True,112.315013660346,20260828
25,6,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4644768114114161,12,0.8,1.3,5.0,0.972609914726697,0.9809657311578688,True,ok,39,39,0.636203391193174,0.04395392543870251,0.636135386807823,0.6062982875225174,0.6626609363993271,0.5493488779787241,0.7458428912124765,0.33640652353352296,0.336474527918874,7.653617286189159,40.0,higher,0.05,True,88.40539154424945,20260828
25,7,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4644001392164327,12,0.8,1.3,5.0,0.9636685236581745,0.9294300545370051,True,ok,39,39,0.6739781114652749,0.04272233149098117,0.662971313411809,0.6551367840339145,0.7064548249283296,0.5905678329127322,0.7663701552568954,0.2896904121928996,0.3006972102463654,6.780772539393227,40.0,higher,0.05,True,88.40539154424945,20260828
25,8,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4669413568022269,12,0.8,1.3,5.0,0.8649111191537391,0.9833161281961695,True,ok,39,39,0.6415272417139567,0.04220138447707627,0.6398866126706123,0.6125671898047651,0.6629078403111508,0.5541309912424859,0.7285929430900485,0.22338387743978239,0.22502450648312677,5.293283151909962,40.0,higher,0.05,True,112.315013660346,20260828
25,9,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4640267550979788,12,0.8,1.3,5.0,0.9072961409793571,0.988770199704607,True,ok,39,39,0.6583696633709611,0.03948101076230395,0.6685602630803656,0.6367745442399679,0.6821353993791794,0.5670667076728126,0.7170137816056411,0.24892647760839592,0.23873587789899142,6.304967193141576,40.0,higher,0.05,True,112.315013660346,20260828
25,10,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4915775918374956,12,0.8,1.3,5.0,0.9826675351825538,0.960754466714373,True,ok,39,39,0.7066406979712601,0.03907032553706832,0.7021048788789863,0.6783460933720243,0.7251146881853225,0.6400590419023277,0.8132644723485999,0.27602683721129373,0.28056265630356747,7.064871700375539,40.0,higher,0.05,True,88.40539154424945,20260828
