session,window_id,state,window_size_s,representation,surrogate_id,surrogate_seed,rho_star,sampling_rate_hz,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,surrogate_lle,surrogate_fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,valid,qc_reason
15,1,Awake,60,processed,1,3170109007047083441,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.5819921342366138,0.8519625227339951,1472,1472,1395,True,ok
15,1,Awake,60,processed,2,14165539335271475823,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6467331477957056,0.9480381260865756,1472,1472,1413,True,ok
15,1,Awake,60,processed,3,18042449786300739053,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6693319579519448,0.9002717242928261,1472,1472,1403,True,ok
15,1,Awake,60,processed,4,8193259547056121325,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6293680062287871,0.8601789563415516,1472,1472,1396,True,ok
15,1,Awake,60,processed,5,14020220428360852085,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.657437933151655,0.9424566291624197,1472,1472,1398,True,ok
15,1,Awake,60,processed,6,1520428856055404831,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.5238851165226068,0.747858615905894,1472,1472,1424,True,ok
15,1,Awake,60,processed,7,4655005895770404563,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6614019110962549,0.8738201081901599,1472,1472,1388,True,ok
15,1,Awake,60,processed,8,16876293221717193276,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6491189525764486,0.9204319259382785,1472,1472,1403,True,ok
15,1,Awake,60,processed,9,6890760748256519111,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6737226011640117,0.8022406363195516,1472,1444,1383,True,ok
15,1,Awake,60,processed,10,5680902898052159791,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6086516669592975,0.8853549007115828,1472,1472,1405,True,ok
15,1,Awake,60,processed,11,7976527286337442982,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6290167855366182,0.86985276357331,1472,1472,1415,True,ok
15,1,Awake,60,processed,12,5403184297746392715,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.608087763795867,0.849415528534987,1472,1472,1428,True,ok
15,1,Awake,60,processed,13,4006399791543081348,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6151271059636816,0.8547871854718518,1472,1472,1412,True,ok
15,1,Awake,60,processed,14,9264670905368592916,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6851301750131872,0.8271887244833639,1472,1472,1414,True,ok
15,1,Awake,60,processed,15,17255963461610656974,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6862582026809735,0.8803160594876319,1472,1472,1385,True,ok
15,1,Awake,60,processed,16,1626610153143457767,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6555511890193041,0.900784026517674,1472,1472,1401,True,ok
15,1,Awake,60,processed,17,11109192577595040683,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.5448724557445196,0.7918056154381318,1472,1472,1404,True,ok
15,1,Awake,60,processed,18,16120947808147472381,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.5691473740133512,0.8849843526332031,1472,1472,1394,True,ok
15,1,Awake,60,processed,19,10391092618599511197,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6599042982993542,0.8712005393122937,1472,1472,1413,True,ok
15,1,Awake,60,processed,20,9023061317681137071,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6467279435236197,0.8968669955209883,1472,1472,1410,True,ok
15,1,Awake,60,processed,21,17053364982979518795,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.5827507011936545,0.837405555084821,1472,1472,1422,True,ok
15,1,Awake,60,processed,22,9978648409599757445,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6281914408457824,0.8997361992348594,1472,1472,1407,True,ok
15,1,Awake,60,processed,23,10992389501499276172,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6256973082418744,0.8775131041340745,1472,1472,1413,True,ok
15,1,Awake,60,processed,24,1087669157861947966,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6096518520570596,0.8887423128471253,1472,1472,1410,True,ok
15,1,Awake,60,processed,25,14067362950237780178,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6204120983840129,0.9232785933176196,1472,1472,1406,True,ok
15,1,Awake,60,processed,26,14350177281947758796,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6546927659585546,0.8804184508087912,1472,1472,1383,True,ok
15,1,Awake,60,processed,27,10170244867545100777,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6261277165137428,0.9519677000063319,1472,1472,1407,True,ok
15,1,Awake,60,processed,28,5799814181774986936,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6101503540271308,0.8014563161688438,1472,1472,1438,True,ok
15,1,Awake,60,processed,29,12681473405135709826,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6648049360611832,0.8356770266235608,1472,1472,1393,True,ok
15,1,Awake,60,processed,30,15249499836426726324,95.63524997900372,24.99562576559584,8,0.16,4,0.4980842347712558,12,0.8,1.3,5.0,0.6506610414594022,0.9491804945646247,1472,1472,1401,True,ok
