session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,original_lle,original_fit_r2,original_valid,original_qc_reason,n_surrogates_expected,n_surrogates_valid,surrogate_lle_mean,surrogate_lle_std,surrogate_lle_median,surrogate_lle_q25,surrogate_lle_q75,surrogate_lle_min,surrogate_lle_max,lle_gap_mean,lle_gap_median,z_score_surrogate,rank_ascending,rank_direction,p_two_sided,reject_alpha_0_05,rho_star,master_seed
17,1,Awake,60,processed,24.99287703003033,1500,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.7904476934295616,0.960908121660365,True,ok,39,39,0.6743028899314999,0.029193062147829327,0.6726742300007471,0.6528939895840409,0.6982649140780898,0.6265502344516568,0.7311664373581432,0.11614480349806167,0.11777346342881445,3.978507047665012,40.0,higher,0.05,True,115.00613197126222,20260828
17,2,Awake,60,processed,24.99287703003033,1500,8,0.16,4,0.554800924450728,14,0.8,1.3,5.0,0.7763790328659856,0.9748221913569077,True,ok,39,39,0.6708734141556244,0.03995416909445916,0.6677340221276356,0.6544058827727264,0.6966740829890674,0.5826571195024135,0.7695849316506039,0.10550561871036124,0.10864501073835009,2.6406660706902985,40.0,higher,0.05,True,95.63524997900372,20260828
17,3,Awake,60,processed,24.99287703003033,1500,8,0.16,4,0.5550062735556122,14,0.8,1.3,5.0,0.8053450963287523,0.9914270782132601,True,ok,39,39,0.6845128770801872,0.027841988821583327,0.6842393615395361,0.6636596782197188,0.7074984621635483,0.6358642866271034,0.7560257577897473,0.12083221924856513,0.12110573478921616,4.33992772653134,40.0,higher,0.05,True,95.63524997900372,20260828
17,4,Awake,60,processed,24.99287703003033,1500,8,0.16,4,0.55898161685949,14,0.8,1.3,5.0,0.9719446047462212,0.9934585962284228,True,ok,39,39,0.67585600351317,0.035820920832055445,0.6826770014589953,0.654136882957792,0.7045910536771411,0.584635164407718,0.7336612714882067,0.29608860123305125,0.2892676032872259,8.265800944125571,40.0,higher,0.05,True,95.63524997900372,20260828
17,5,Awake,60,processed,24.99287703003033,1500,8,0.16,4,0.5453599289680122,14,0.8,1.3,5.0,0.9922494489820276,0.9930861367202058,True,ok,39,39,0.6946641894960955,0.04016443352641127,0.6934100809895937,0.6679509483623451,0.7269323058641726,0.586101204693285,0.7672468839869111,0.29758525948593206,0.29883936799243394,7.409173573685445,40.0,higher,0.05,True,95.63524997900372,20260828
17,6,Awake,60,processed,24.99287703003033,1500,8,0.16,4,0.556782713605663,14,0.8,1.3,5.0,0.8573723124764611,0.9942610784588224,True,ok,39,39,0.6763169993071111,0.044401399204941114,0.6760147071898834,0.641531652939584,0.7021919775346523,0.6048674518103586,0.7870977850675069,0.18105531316934997,0.18135760528657763,4.077693865764519,40.0,higher,0.05,True,95.63524997900372,20260828
17,7,Awake,60,processed,24.99287703003033,1500,8,0.16,4,0.5733978834520325,14,0.8,1.3,5.0,0.8587541368569999,0.9745303674597321,True,ok,39,39,0.6405622941371283,0.035195790296137154,0.6450893995427605,0.6149646627618788,0.6638907788866728,0.5785321120184842,0.7099598249399421,0.21819184271987158,0.2136647373142394,6.199373302432104,40.0,higher,0.05,True,115.00613197126222,20260828
17,8,Awake,60,processed,24.99287703003033,1500,8,0.16,4,0.515301341169806,13,0.8,1.3,5.0,0.7885654758762037,0.9738326014174464,True,ok,39,39,0.5798798301583009,0.03852398052351423,0.5755089025769416,0.5508507577311083,0.606047959085839,0.5163461236415111,0.6832323200713989,0.20868564571790282,0.2130565732992621,5.417032271380302,40.0,higher,0.05,True,115.00613197126222,20260828
17,9,Awake,60,processed,24.99287703003033,1500,8,0.16,4,0.5541676070678613,14,0.8,1.3,5.0,0.9477670241630639,0.9865092036564963,True,ok,39,39,0.627984859280949,0.0374725362482411,0.6285716630785584,0.6018391310027729,0.6592980813426428,0.562404204460756,0.7085916327371548,0.31978216488211486,0.3191953610845055,8.533774249057531,40.0,higher,0.05,True,115.00613197126222,20260828
17,10,Awake,60,processed,24.99287703003033,1500,8,0.16,4,0.5426124813753634,14,0.8,1.3,5.0,0.8901540753834245,0.9622095188029371,True,ok,39,39,0.6993598682462251,0.03671149902898223,0.7040810787520032,0.6755881734075915,0.7244237503838229,0.606115612271995,0.7546798838699876,0.1907942071371994,0.1860729966314213,5.197123849030931,40.0,higher,0.05,True,95.63524997900372,20260828
