session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,original_lle,original_fit_r2,original_valid,original_qc_reason,n_surrogates_expected,n_surrogates_valid,surrogate_lle_mean,surrogate_lle_std,surrogate_lle_median,surrogate_lle_q25,surrogate_lle_q75,surrogate_lle_min,surrogate_lle_max,lle_gap_mean,lle_gap_median,z_score_surrogate,rank_ascending,rank_direction,p_two_sided,reject_alpha_0_05,rho_star,master_seed
8,1,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5012133854059048,13,0.8,1.3,5.0,0.799305058799463,0.9871390796705004,True,ok,39,39,0.5631695860124131,0.024310976243853144,0.5649219120855798,0.5474619102358316,0.5811620115536602,0.5112793774079355,0.6095552310297367,0.23613547278704994,0.23438314671388316,9.713121777524467,40.0,higher,0.05,True,138.30057843624795,20260828
8,2,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5778700863028104,14,0.8,1.3,5.0,0.8581839949240189,0.9955195075035919,True,ok,39,39,0.6720728570972425,0.03801421833707827,0.6688157632692909,0.6550363194853679,0.6941426236266746,0.588951203844926,0.7502819796113049,0.18611113782677635,0.18936823165472794,4.89582966500846,40.0,higher,0.05,True,115.00613197126222,20260828
8,3,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5827212199664955,15,0.8,1.3,5.0,0.8406300705312778,0.9643918528515906,True,ok,39,39,0.6878947538188083,0.04386232987417667,0.6884080805875913,0.6607934866630922,0.7171253006673273,0.57276722048183,0.7695096382829947,0.15273531671246954,0.15222198994368652,3.4821523879512455,40.0,higher,0.05,True,95.63524997900372,20260828
8,4,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5613702924115814,14,0.8,1.3,5.0,0.8665469937581245,0.9516619216933222,True,ok,39,39,0.7433625572330796,0.03960503296687147,0.7518836132539478,0.7209387747243856,0.7680077954529478,0.6383818676476538,0.8251976328844344,0.12318443652504485,0.11466338050417668,3.1103227872095265,40.0,higher,0.05,True,95.63524997900372,20260828
8,5,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5680673744835532,14,0.8,1.3,5.0,0.9215712479135693,0.9812685150312702,True,ok,39,39,0.6574160330014296,0.03831250673953525,0.6622562455730655,0.626415908757878,0.6844894276398747,0.5714112181361135,0.7212668108933818,0.26415521491213967,0.25931500234050375,6.894751541787109,40.0,higher,0.05,True,115.00613197126222,20260828
8,6,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5796832324033764,14,0.8,1.3,5.0,0.8362407504905603,0.9859401413521196,True,ok,39,39,0.6835786591162588,0.04385218198075021,0.6778086703025885,0.6470946042138431,0.7170588322502998,0.6226862616838463,0.7928265904355557,0.15266209137430153,0.15843208018797184,3.481288375600457,40.0,higher,0.05,True,95.63524997900372,20260828
8,7,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.586321455788158,15,0.8,1.3,5.0,1.0019311037742682,0.9799905062322045,True,ok,39,39,0.7200744879433169,0.05343604858913532,0.7114340425574814,0.6778871390673304,0.7485577671618647,0.6336853406110671,0.8315468787516259,0.28185661583095134,0.29049706121678676,5.274653034286273,40.0,higher,0.05,True,79.52707287670508,20260828
8,8,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5676423309849394,14,0.8,1.3,5.0,0.8931571288069593,0.9869765167866013,True,ok,39,39,0.6572133689242495,0.04397560391601661,0.6567341132280778,0.6233616206450686,0.6893726412867126,0.5663133762025504,0.7637223212044149,0.23594375988270977,0.23642301557888146,5.365333022675678,40.0,higher,0.05,True,115.00613197126222,20260828
8,9,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5928794584730084,15,0.8,1.3,5.0,0.944962730542679,0.9966634496909273,True,ok,39,39,0.6907805774560796,0.0447112730609569,0.6878953285567471,0.659483173090655,0.720735575861087,0.6098446864300691,0.8167429830492157,0.2541821530865994,0.2570674019859319,5.6849679216259705,40.0,higher,0.05,True,95.63524997900372,20260828
8,10,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.622072723464472,16,0.8,1.3,5.0,0.8411715061477615,0.9719963873764582,True,ok,39,39,0.7282522265197148,0.057032011467362184,0.7149045489141297,0.6969948962218775,0.7579211264086538,0.6191986906537477,0.8810043629259757,0.11291927962804671,0.1262669572336318,1.9799280565909416,38.0,none,0.15,False,79.52707287670508,20260828
8,11,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5879546000985592,15,0.8,1.3,5.0,0.9896909201084786,0.9828717661054012,True,ok,39,39,0.7297739473325127,0.04999073576847434,0.7323855561516323,0.6978403324230471,0.7579857464760823,0.6276592455764998,0.8256122951344296,0.2599169727759659,0.25730536395684633,5.199302806418732,40.0,higher,0.05,True,115.00613197126222,20260828
8,12,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5842256902270698,15,0.8,1.3,5.0,0.8951684641889792,0.9791967681381245,True,ok,39,39,0.7243687671254887,0.0501867521759588,0.7179782503639142,0.6917385573920445,0.7555106439865814,0.6310294242115799,0.8399178551810369,0.17079969706349052,0.17719021382506506,3.4032825329013723,40.0,higher,0.05,True,95.63524997900372,20260828
