session,window_id,state,window_size_s,representation,surrogate_id,surrogate_seed,rho_star,sampling_rate_hz,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,surrogate_lle,surrogate_fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,valid,qc_reason
19,1,Awake,60,processed,1,11957706802802352317,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6256685701689557,0.8893028183298873,1472,1472,1410,True,ok
19,1,Awake,60,processed,2,1346136642296499236,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6042949062545003,0.8164072703049545,1472,1472,1416,True,ok
19,1,Awake,60,processed,3,5546642914251302314,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6264325335317968,0.842825071363408,1472,1472,1420,True,ok
19,1,Awake,60,processed,4,456981600255557166,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.7137518269996987,0.8434928620009926,1472,1472,1426,True,ok
19,1,Awake,60,processed,5,18067160897743135598,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.725874860666776,0.8986982926202264,1472,1472,1414,True,ok
19,1,Awake,60,processed,6,14350170183621485442,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6514372763528155,0.7212498813448417,1472,1472,1395,True,ok
19,1,Awake,60,processed,7,1903117939130921169,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.621887168485787,0.9117594379146905,1472,1472,1415,True,ok
19,1,Awake,60,processed,8,11018336721502378369,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6513713079509489,0.8229833920255026,1472,1472,1415,True,ok
19,1,Awake,60,processed,9,16624086995996101435,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6225399374384009,0.9211065717918597,1472,1472,1426,True,ok
19,1,Awake,60,processed,10,8059253610165167821,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.5375212886124972,0.6860066745002832,1472,1472,1408,True,ok
19,1,Awake,60,processed,11,1895197954101784340,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6617686221371596,0.8253584716031126,1472,1472,1416,True,ok
19,1,Awake,60,processed,12,6322056777725553824,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.5816236801238691,0.8125437374920864,1472,1472,1405,True,ok
19,1,Awake,60,processed,13,15124993047569868122,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6029242378777452,0.7783142400918582,1472,1472,1413,True,ok
19,1,Awake,60,processed,14,831548609167253965,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6459293871074536,0.7911505598236876,1472,1472,1388,True,ok
19,1,Awake,60,processed,15,13010454363473588281,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6581600552285456,0.9076416890700651,1472,1472,1397,True,ok
19,1,Awake,60,processed,16,15937844079741252702,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6940177440246149,0.884564730446765,1472,1472,1395,True,ok
19,1,Awake,60,processed,17,235369698763154240,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.744611318154135,0.9261428618173301,1472,1472,1385,True,ok
19,1,Awake,60,processed,18,17338829005603682448,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.5980954895091426,0.8328244665677483,1472,1472,1400,True,ok
19,1,Awake,60,processed,19,1167107093431037065,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6596051168120373,0.8688838210676108,1472,1472,1389,True,ok
19,1,Awake,60,processed,20,14859533759423493076,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6451478406656107,0.8542005799063934,1472,1472,1393,True,ok
19,1,Awake,60,processed,21,12017907302256112597,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.635692540946125,0.8991473759054027,1472,1472,1403,True,ok
19,1,Awake,60,processed,22,6191040236116844591,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6660519634702972,0.8518031841962448,1472,1472,1418,True,ok
19,1,Awake,60,processed,23,68805120108629205,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6666259594165325,0.8181184919953225,1472,1472,1404,True,ok
19,1,Awake,60,processed,24,14795205156412618882,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6472542571271009,0.8818296467851614,1472,1472,1389,True,ok
19,1,Awake,60,processed,25,10769018985097628705,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.6482703272201158,0.8735905465366013,1472,1472,1409,True,ok
19,1,Awake,60,processed,26,17592615233232642124,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.5696583410109555,0.7245961475303986,1472,1472,1410,True,ok
19,1,Awake,60,processed,27,4667118035369486760,138.30057843624795,24.996219321763952,8,0.16,4,0.406857041259778,10,0.8,1.3,5.0,0.646589096574592,0.8778084288636326,1472,1472,1415,True,ok
