session,window_id,state,window_size_s,representation,surrogate_id,surrogate_seed,rho_star,sampling_rate_hz,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,surrogate_lle,surrogate_fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,valid,qc_reason
21,1,Awake,60,processed,1,15001244600286568873,79.52707287670508,25.000000000022737,8,0.16,4,0.3880695802051326,10,0.8,1.3,5.0,0.3857736117490761,0.7548876013541488,1472,1472,1405,True,ok
21,1,Awake,60,processed,2,8194390907296079995,79.52707287670508,25.000000000022737,8,0.16,4,0.3880695802051326,10,0.8,1.3,5.0,0.5067761797137069,0.8734856688743647,1472,1472,1408,True,ok
21,1,Awake,60,processed,3,18333897806649477655,79.52707287670508,25.000000000022737,8,0.16,4,0.3880695802051326,10,0.8,1.3,5.0,0.3716780124031676,0.5588326181559703,1472,1472,1404,True,ok
21,1,Awake,60,processed,4,679640543897982383,79.52707287670508,25.000000000022737,8,0.16,4,0.3880695802051326,10,0.8,1.3,5.0,0.4660688138687492,0.9016426576654923,1472,1472,1381,True,ok
21,1,Awake,60,processed,5,6972501488115688278,79.52707287670508,25.000000000022737,8,0.16,4,0.3880695802051326,10,0.8,1.3,5.0,0.432738313811826,0.8551038870544753,1472,1472,1409,True,ok
21,1,Awake,60,processed,6,236039822792895300,79.52707287670508,25.000000000022737,8,0.16,4,0.3880695802051326,10,0.8,1.3,5.0,0.3874410393713407,0.825073433237115,1472,1472,1411,True,ok
21,1,Awake,60,processed,7,3485414706171027839,79.52707287670508,25.000000000022737,8,0.16,4,0.3880695802051326,10,0.8,1.3,5.0,0.4443083336275335,0.8468911378564464,1472,1472,1404,True,ok
21,1,Awake,60,processed,8,4337225350581032320,79.52707287670508,25.000000000022737,8,0.16,4,0.3880695802051326,10,0.8,1.3,5.0,0.47473273438788643,0.8938971948819208,1472,1472,1411,True,ok
21,1,Awake,60,processed,9,2006114754126996693,79.52707287670508,25.000000000022737,8,0.16,4,0.3880695802051326,10,0.8,1.3,5.0,0.4348838166961037,0.7520989247926042,1472,1472,1425,True,ok
21,1,Awake,60,processed,10,13424668338833045045,79.52707287670508,25.000000000022737,8,0.16,4,0.3880695802051326,10,0.8,1.3,5.0,0.45022457496884855,0.719400044902274,1472,1472,1409,True,ok
21,1,Awake,60,processed,11,6098539862047859032,79.52707287670508,25.000000000022737,8,0.16,4,0.3880695802051326,10,0.8,1.3,5.0,0.40722514784663993,0.6983217080913929,1472,1472,1404,True,ok
21,1,Awake,60,processed,12,15701927959138984825,79.52707287670508,25.000000000022737,8,0.16,4,0.3880695802051326,10,0.8,1.3,5.0,0.432091080723795,0.8957013815300917,1472,1472,1420,True,ok
21,1,Awake,60,processed,13,1256830920328954648,79.52707287670508,25.000000000022737,8,0.16,4,0.3880695802051326,10,0.8,1.3,5.0,0.4672566662977187,0.8554684864028607,1472,1472,1414,True,ok
