session,window_id,state,window_size_s,representation,surrogate_id,surrogate_seed,rho_star,sampling_rate_hz,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,surrogate_lle,surrogate_fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,valid,qc_reason
4,1,Awake,60,processed,1,5451918209771191731,138.30057843624795,24.991877639597273,8,0.16,4,0.486649785472999,12,0.8,1.3,5.0,0.5078980015446241,0.898740271156972,1472,1472,1422,True,ok
4,1,Awake,60,processed,2,1721500512582536389,138.30057843624795,24.991877639597273,8,0.16,4,0.486649785472999,12,0.8,1.3,5.0,0.5445417064973251,0.7518484303920975,1472,1472,1423,True,ok
4,1,Awake,60,processed,3,7647675023593190432,138.30057843624795,24.991877639597273,8,0.16,4,0.486649785472999,12,0.8,1.3,5.0,0.5419200076467764,0.8305333448300763,1472,1472,1415,True,ok
4,1,Awake,60,processed,4,11600764765889109888,138.30057843624795,24.991877639597273,8,0.16,4,0.486649785472999,12,0.8,1.3,5.0,0.5441225347299438,0.9349229912302214,1472,1472,1422,True,ok
4,1,Awake,60,processed,5,9761929289133450228,138.30057843624795,24.991877639597273,8,0.16,4,0.486649785472999,12,0.8,1.3,5.0,0.5303564714319188,0.7863827204997645,1472,1472,1414,True,ok
4,1,Awake,60,processed,6,11458241575852875300,138.30057843624795,24.991877639597273,8,0.16,4,0.486649785472999,12,0.8,1.3,5.0,0.4740837398009427,0.7167147296710127,1472,1472,1402,True,ok
4,1,Awake,60,processed,7,6742641919289218478,138.30057843624795,24.991877639597273,8,0.16,4,0.486649785472999,12,0.8,1.3,5.0,0.49373984879429617,0.7634014527933626,1472,1472,1397,True,ok
4,1,Awake,60,processed,8,14826623433863881329,138.30057843624795,24.991877639597273,8,0.16,4,0.486649785472999,12,0.8,1.3,5.0,0.52483786856229,0.8552303795537757,1472,1472,1405,True,ok
4,1,Awake,60,processed,9,12959718777095094089,138.30057843624795,24.991877639597273,8,0.16,4,0.486649785472999,12,0.8,1.3,5.0,0.597467249589406,0.8510051335310203,1472,1472,1402,True,ok
4,1,Awake,60,processed,10,10675261390963677115,138.30057843624795,24.991877639597273,8,0.16,4,0.486649785472999,12,0.8,1.3,5.0,0.5037973454219103,0.7947699389706039,1472,1472,1406,True,ok
