session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,original_lle,original_fit_r2,original_valid,original_qc_reason,n_surrogates_expected,n_surrogates_valid,surrogate_lle_mean,surrogate_lle_std,surrogate_lle_median,surrogate_lle_q25,surrogate_lle_q75,surrogate_lle_min,surrogate_lle_max,lle_gap_mean,lle_gap_median,z_score_surrogate,rank_ascending,rank_direction,p_two_sided,reject_alpha_0_05,rho_star,master_seed
4,1,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.486649785472999,12,0.8,1.3,5.0,0.640124674935554,0.9452879495988078,True,ok,39,39,0.5281744370417137,0.027807432843469367,0.52483786856229,0.5109549056773075,0.5419658195845667,0.4740837398009427,0.5975338247332789,0.11195023789384029,0.11528680637326405,4.0259105730478115,40.0,higher,0.05,True,138.30057843624795,20260828
4,2,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5097943577009518,13,0.8,1.3,5.0,0.7899486334791744,0.9822983254662216,True,ok,39,39,0.6136046512674257,0.03253580582011716,0.6072889137581791,0.5885730676555825,0.6350120431916713,0.5581832822456276,0.6906319676224502,0.17634398221174874,0.18265971972099537,5.419997377249952,40.0,higher,0.05,True,138.30057843624795,20260828
4,3,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5448969011310193,14,0.8,1.3,5.0,0.8774702478488547,0.9892291837872037,True,ok,39,39,0.6505181141467903,0.04156167276101609,0.6423478148310174,0.6277110421916723,0.6753285933557662,0.5440011177577715,0.7502365854554931,0.22695213370206446,0.2351224330178373,5.460611150255252,40.0,higher,0.05,True,115.00613197126222,20260828
4,4,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5596502199266866,14,0.8,1.3,5.0,0.8679927250631551,0.9823196698133508,True,ok,39,39,0.6530563858728942,0.032308192562787115,0.6525323872724959,0.634109360323295,0.673493527305395,0.5644532031069514,0.7073026535906415,0.2149363391902609,0.2154603377906592,6.6526884403254,40.0,higher,0.05,True,115.00613197126222,20260828
4,5,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5730538629169175,14,0.8,1.3,5.0,0.7655131964468765,0.979998365402047,True,ok,39,39,0.6477009043033635,0.0603552099310634,0.6602617791287111,0.6139208326683341,0.6771611662364856,0.5209913500415262,0.8369819139704857,0.11781229214351308,0.10525141731816545,1.9519821450058095,39.0,none,0.1,False,95.63524997900372,20260828
4,6,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5245342318024374,13,0.8,1.3,5.0,0.868912584531585,0.9816752152384371,True,ok,39,39,0.6566968511816021,0.05056408732074548,0.6535513628471148,0.6269624188268719,0.6868241088269674,0.5608448955168617,0.8182483490829817,0.2122157333499829,0.21536122168447025,4.196965565774483,40.0,higher,0.05,True,95.63524997900372,20260828
4,7,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5923123167945639,15,0.8,1.3,5.0,0.8082048466294136,0.9645758512174647,True,ok,39,39,0.6470314655630407,0.03415472067447835,0.6445555023550683,0.6277364799626961,0.6651871234945985,0.567695434109253,0.7376028105935013,0.1611733810663729,0.1636493442743453,4.7189196071162,40.0,higher,0.05,True,115.00613197126222,20260828
4,8,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5415584855473823,14,0.8,1.3,5.0,0.8456319558790418,0.9708049431826664,True,ok,39,39,0.5859924418416479,0.029596739811000583,0.5887185895792033,0.5662138656167615,0.6078805393538458,0.5200839170944778,0.63555004222086,0.25963951403739394,0.2569133662998385,8.772571428319633,40.0,higher,0.05,True,138.30057843624795,20260828
4,9,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.559532943980936,14,0.8,1.3,5.0,0.8677791570518432,0.9725312603848912,True,ok,39,39,0.5940767345044454,0.03496945146686782,0.5893962331588987,0.5725730814041046,0.6196883615673774,0.5195341636442478,0.6788777943730044,0.27370242254739774,0.2783829238929445,7.826900653752605,40.0,higher,0.05,True,138.30057843624795,20260828
4,10,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.497711722402428,12,0.8,1.3,5.0,0.7987880680629765,0.9770228841173288,True,ok,39,39,0.6323271730231727,0.040209253668607024,0.6262032276651012,0.6008005121385702,0.652632724442858,0.5659585911300017,0.7241863822587817,0.16646089503980388,0.17258484039787536,4.139865325820921,40.0,higher,0.05,True,115.00613197126222,20260828
