session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,original_lle,original_fit_r2,original_valid,original_qc_reason,n_surrogates_expected,n_surrogates_valid,surrogate_lle_mean,surrogate_lle_std,surrogate_lle_median,surrogate_lle_q25,surrogate_lle_q75,surrogate_lle_min,surrogate_lle_max,lle_gap_mean,lle_gap_median,z_score_surrogate,rank_ascending,rank_direction,p_two_sided,reject_alpha_0_05,rho_star,master_seed
12,1,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.4186238690130792,10,0.8,1.3,5.0,0.7713180602990513,0.9390943554696385,True,ok,39,39,0.5741873875613132,0.03398351620866972,0.5655825603306152,0.5504820803000307,0.5944969705399373,0.5065395198434601,0.6434586035312149,0.1971306727377381,0.2057354999684361,5.8007732786475765,40.0,higher,0.05,True,79.52707287670508,20260828
12,3,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.4368885261566096,11,0.8,1.3,5.0,0.8059012549486496,0.9469938531701823,True,ok,39,39,0.6183287052299424,0.03963966531537204,0.6173397377932507,0.5980701608254939,0.6385480969388636,0.5283930302947978,0.7235122693654987,0.18757254971870718,0.18856151715539893,4.731940802889867,40.0,higher,0.05,True,115.00613197126222,20260828
12,4,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.4511206360649866,11,0.8,1.3,5.0,0.7889371031030061,0.9796475081549652,True,ok,39,39,0.6345703043412283,0.04213050556017384,0.6299694362913195,0.6153115180759559,0.6478324205498277,0.5591619423076557,0.7659842663486343,0.15436679876177783,0.15896766681168661,3.6640148678325253,40.0,higher,0.05,True,95.63524997900372,20260828
12,5,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.4418118015682483,11,0.8,1.3,5.0,0.7681621829171269,0.9684645777231123,True,ok,39,39,0.6898060563974774,0.03794226616650843,0.6828371389233926,0.6653949498836689,0.7073952424159774,0.6216958339662282,0.7714149099827872,0.07835612651964952,0.0853250439937343,2.0651409216251384,39.0,none,0.1,False,95.63524997900372,20260828
12,6,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.4249090201231406,11,0.8,1.3,5.0,0.6996179250682321,0.9015262177987702,True,ok,39,39,0.6203130325218621,0.0376708099675173,0.6110579396529981,0.5972093557682733,0.6439575085285174,0.559061046123274,0.6947462717973412,0.07930489254636996,0.08855998541523391,2.105208054054394,40.0,higher,0.05,True,95.63524997900372,20260828
12,7,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.443939473736918,11,0.8,1.3,5.0,0.8215440196877415,0.9374458151151305,True,ok,39,39,0.6466333694060942,0.03681822718901073,0.6479447536153732,0.6236065955713588,0.6674716978844807,0.587130479839842,0.7368283613820448,0.17491065028164732,0.1735992660723683,4.750653783076594,40.0,higher,0.05,True,79.52707287670508,20260828
12,8,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.4548016387827894,11,0.8,1.3,5.0,0.8188750837752214,0.9445453453635697,True,ok,39,39,0.6531243120840993,0.03962413575985835,0.6528268286408573,0.6306638834309937,0.6792845242030452,0.5631201704840084,0.7378915071379536,0.16575077169112218,0.16604825513436416,4.183076009421454,40.0,higher,0.05,True,79.52707287670508,20260828
12,9,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.4584873590455597,11,0.8,1.3,5.0,0.687305969792036,0.9188408132161223,True,ok,39,39,0.6199120649845832,0.03969740525202926,0.6189227673891338,0.5863327665707583,0.6422127142751731,0.5491746001897936,0.7285211554418626,0.06739390480745278,0.06838320240290219,1.6976904253460678,38.0,none,0.15,False,115.00613197126222,20260828
12,10,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.4209470680849202,11,0.8,1.3,5.0,0.7858554234596606,0.9692756369962132,True,ok,39,39,0.6091082121400567,0.03478856247788004,0.6040953946958952,0.589645719727171,0.635238192900206,0.5394437404170619,0.6741196575365138,0.17674721131960391,0.1817600287637654,5.080612670672634,40.0,higher,0.05,True,115.00613197126222,20260828
12,11,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.4472450389759586,11,0.8,1.3,5.0,0.7669345602831322,0.8840481902294556,False,low_fit_r2,39,39,0.5623728947429014,0.03653928892757487,0.5651407073290324,0.5434926100923145,0.5788529177152619,0.47770560869526246,0.6473170169292832,0.2045616655402308,0.2017938529540998,5.598403021626827,40.0,higher,0.05,True,115.00613197126222,20260828
