session,window_id,state,window_size_s,representation,surrogate_id,surrogate_seed,rho_star,sampling_rate_hz,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,surrogate_lle,surrogate_fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,valid,qc_reason
1,1,Awake,60,processed,1,9380066775856703936,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.628332766114274,0.9267330116724135,2944,2944,2827,True,ok
1,1,Awake,60,processed,2,3006296916168491633,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.5889538825353399,0.9171288754637623,2944,2944,2818,True,ok
1,1,Awake,60,processed,3,869108130526028394,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.6399817756072412,0.9347484434910821,2944,2944,2797,True,ok
1,1,Awake,60,processed,4,1443432153338356339,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.6055691482819598,0.9620348203894119,2944,2944,2813,True,ok
1,1,Awake,60,processed,5,3564637402630680477,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.6924485877189642,0.9759591009589164,2944,2944,2832,True,ok
1,1,Awake,60,processed,6,10201983286577554968,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.690784632676726,0.9778728023541325,2944,2944,2822,True,ok
1,1,Awake,60,processed,7,17960475150276304103,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.6088271014872415,0.9139686033256939,2944,2944,2860,True,ok
1,1,Awake,60,processed,8,17352697445121098992,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.7044230516000892,0.9192159126094377,2944,2944,2813,True,ok
1,1,Awake,60,processed,9,7995997629441568524,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.6291011045306943,0.9554092295998404,2944,2944,2806,True,ok
1,1,Awake,60,processed,10,10216009026356125605,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.6175395005298323,0.9641083535053498,2944,2944,2812,True,ok
1,1,Awake,60,processed,11,17388926552160709107,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.6305743639784136,0.9544936247252422,2944,2944,2791,True,ok
1,1,Awake,60,processed,12,13462129852299375013,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.5931330787068899,0.9377315286534441,2944,2944,2782,True,ok
1,1,Awake,60,processed,13,434407233362351745,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.5732106309743428,0.9132536724416113,2944,2944,2820,True,ok
1,1,Awake,60,processed,14,11312217134540000099,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.6688883906774999,0.9680436004529899,2944,2944,2830,True,ok
1,1,Awake,60,processed,15,10097740559276400264,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.671408564328309,0.9783023313002119,2944,2944,2842,True,ok
1,1,Awake,60,processed,16,7689706354432009340,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.6878783937588183,0.9674617949071548,2944,2944,2821,True,ok
1,1,Awake,60,processed,17,12500489154245571572,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.5996056757907339,0.9213184406667495,2944,2944,2798,True,ok
1,1,Awake,60,processed,18,14919418288741474832,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.6543900022370499,0.9493151509373383,2944,2944,2834,True,ok
1,1,Awake,60,processed,19,7504705845487060037,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.6705567806809284,0.9551048531247578,2944,2944,2833,True,ok
1,1,Awake,60,processed,20,7568277288717542480,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.6411866919863615,0.9036619641108737,2944,2944,2846,True,ok
1,1,Awake,60,processed,21,8555585550797893887,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.674052258864463,0.9772935073524452,2944,2944,2837,True,ok
1,1,Awake,60,processed,22,635005679662390760,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.6552381059348982,0.93673822397755,2944,2944,2813,True,ok
1,1,Awake,60,processed,23,1204401693462084910,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.6081111636834361,0.91854583055542,2944,2944,2773,True,ok
1,1,Awake,60,processed,24,12724898022532951755,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.5991727449182896,0.9181652120887889,2944,2944,2836,True,ok
1,1,Awake,60,processed,25,11331190902741192351,18.184066095754947,50.000000000045475,8,0.16,8,0.5693615532186322,28,0.8,1.3,5.0,0.6704074911755411,0.9262840867210294,2944,2944,2848,True,ok
