session,window_id,state,window_size_s,representation,surrogate_id,surrogate_seed,rho_star,sampling_rate_hz,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,surrogate_lle,surrogate_fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,valid,qc_reason
17,1,Awake,60,processed,1,5449042429356977976,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6397103085934327,0.8854398358375282,1472,1472,1426,True,ok
17,1,Awake,60,processed,2,5268000711278815027,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6695336702219681,0.8927899454440078,1472,1472,1422,True,ok
17,1,Awake,60,processed,3,3402784426750360344,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6537709806926315,0.8920331811518711,1472,1472,1419,True,ok
17,1,Awake,60,processed,4,14270605844283811803,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6890486121373174,0.9511134872893869,1472,1472,1425,True,ok
17,1,Awake,60,processed,5,14674327145226226043,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6576840302078311,0.9270631293589208,1472,1472,1417,True,ok
17,1,Awake,60,processed,6,14307230787003468143,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.7184411460099704,0.9695900934780359,1472,1472,1410,True,ok
17,1,Awake,60,processed,7,14921667231992928999,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6265502344516568,0.9217436781420709,1472,1472,1403,True,ok
17,1,Awake,60,processed,8,9021289913341025256,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.7092932273253542,0.9472980441428418,1472,1472,1423,True,ok
17,1,Awake,60,processed,9,13178417355589146858,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6985118289331723,0.9510996012987362,1472,1472,1413,True,ok
17,1,Awake,60,processed,10,17939808234112340118,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6266189017129635,0.9455885155891335,1472,1472,1408,True,ok
17,1,Awake,60,processed,11,11599374816432494909,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.7075754654476595,0.9395732453765542,1472,1472,1413,True,ok
17,1,Awake,60,processed,12,11578425737801545345,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6500510185304875,0.9181746042621031,1472,1472,1389,True,ok
17,1,Awake,60,processed,13,9260482471285692703,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.688261467527206,0.8989417907902405,1472,1472,1412,True,ok
17,1,Awake,60,processed,14,10184450863157444264,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6744209820603125,0.9248833973791081,1472,1472,1423,True,ok
17,1,Awake,60,processed,15,3815288297766354814,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.7069607492599073,0.9060976693421823,1472,1472,1406,True,ok
17,1,Awake,60,processed,16,2203753900805604539,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.7311664373581432,0.8490177175745955,1472,1472,1403,True,ok
17,1,Awake,60,processed,17,12775647222883157302,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6726742300007471,0.9454322085497594,1472,1472,1397,True,ok
17,1,Awake,60,processed,18,10453881887571703159,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6754531841672486,0.9362482475925666,1472,1472,1416,True,ok
17,1,Awake,60,processed,19,14342355806423302023,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.7297783767524422,0.9065728606488415,1472,1434,1370,True,ok
17,1,Awake,60,processed,20,6874578584029916617,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6403193270792893,0.9302601983654432,1472,1472,1393,True,ok
17,1,Awake,60,processed,21,15544242716244854007,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6807452665903857,0.914516468034389,1472,1472,1414,True,ok
17,1,Awake,60,processed,22,8645208239088070987,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6871823052483484,0.9369998498608296,1472,1472,1405,True,ok
17,1,Awake,60,processed,23,16733837621626230064,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6615375604766526,0.9417485859738192,1472,1472,1424,True,ok
17,1,Awake,60,processed,24,8072057765487075193,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6821707573209953,0.9067617120265247,1472,1472,1383,True,ok
17,1,Awake,60,processed,25,10989136274510495830,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.709059912331023,0.9305568149404494,1472,1472,1392,True,ok
17,1,Awake,60,processed,26,17016384240346526925,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6598565388791305,0.8467246164185606,1472,1472,1398,True,ok
17,1,Awake,60,processed,27,12033045794453217731,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6804102763186803,0.9558307808113172,1472,1472,1399,True,ok
17,1,Awake,60,processed,28,13716991326405483191,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.650169943203613,0.902802835635428,1472,1472,1390,True,ok
17,1,Awake,60,processed,29,1280719231373120812,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6502896754852734,0.9200391280964204,1472,1472,1428,True,ok
17,1,Awake,60,processed,30,8449199346043405042,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.702643968691716,0.907596088820645,1472,1472,1408,True,ok
17,1,Awake,60,processed,31,3939751019443695302,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.632662625182456,0.9379908206409877,1472,1472,1399,True,ok
17,1,Awake,60,processed,32,3776059446438895781,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.655213169066454,0.8975607406889342,1472,1472,1400,True,ok
17,1,Awake,60,processed,33,15020746727513984077,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6714907536478402,0.9481945984851782,1472,1472,1387,True,ok
17,1,Awake,60,processed,34,820479283091518762,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.629209550197848,0.9611372930501969,1472,1472,1408,True,ok
17,1,Awake,60,processed,35,17912703983558758703,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6587775980644369,0.9336794213068673,1472,1446,1387,True,ok
17,1,Awake,60,processed,36,4989994255310411981,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6980179992230072,0.9508928282162531,1472,1472,1425,True,ok
17,1,Awake,60,processed,37,18278500981065432562,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.7167626497628089,0.9459562486096076,1472,1472,1409,True,ok
17,1,Awake,60,processed,38,16599473453346485767,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.6526811829594837,0.9454767863330965,1472,1472,1404,True,ok
17,1,Awake,60,processed,39,6955453634831128254,115.00613197126222,24.99287703003033,8,0.16,4,0.523036674344205,13,0.8,1.3,5.0,0.653106796208598,0.9723399544195728,1472,1472,1404,True,ok
