session,window_id,state,window_size_s,representation,surrogate_id,surrogate_seed,rho_star,sampling_rate_hz,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,surrogate_lle,surrogate_fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,valid,qc_reason
10,1,Awake,60,processed,1,8596561207172660176,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.642472183354622,0.8371898933322793,1472,1472,1418,True,ok
10,1,Awake,60,processed,2,4555357643044558454,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.5504441984672251,0.8698364734327779,1472,1472,1413,True,ok
10,1,Awake,60,processed,3,17809656655118906071,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6313576763391168,0.8712781844656392,1472,1472,1409,True,ok
10,1,Awake,60,processed,4,3186621032000231856,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6225062013822233,0.9311039668744048,1472,1472,1416,True,ok
10,1,Awake,60,processed,5,98643010319550023,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.5818482866784291,0.8707395754947632,1472,1472,1398,True,ok
10,1,Awake,60,processed,6,12544492665399202325,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.5387146585557685,0.8648621815147324,1472,1472,1389,True,ok
10,1,Awake,60,processed,7,16091987226822704564,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6720778459859148,0.9298230320841302,1472,1472,1400,True,ok
10,1,Awake,60,processed,8,12463511190937830342,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6518440513546332,0.8948095748024588,1472,1472,1414,True,ok
10,1,Awake,60,processed,9,5092567380071598844,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.5940636018208368,0.9357931449325149,1472,1472,1407,True,ok
10,1,Awake,60,processed,10,576462758543239524,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.5544638844643903,0.8267260875809901,1472,1472,1420,True,ok
10,1,Awake,60,processed,11,17119379530453908750,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6230910663765623,0.8681334870947707,1472,1472,1426,True,ok
10,1,Awake,60,processed,12,1188963879410707638,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6092441569602595,0.8613584700193024,1472,1472,1433,True,ok
10,1,Awake,60,processed,13,7455672772311863360,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6058887326769089,0.8320590850505215,1472,1472,1395,True,ok
10,1,Awake,60,processed,14,10399987362161752495,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6602783464886027,0.8489474445693146,1472,1472,1412,True,ok
10,1,Awake,60,processed,15,4037185068737324074,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6627782083856931,0.9225003370179725,1472,1472,1414,True,ok
10,1,Awake,60,processed,16,5214967336263295137,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6655404640295941,0.8909112047399386,1472,1472,1393,True,ok
10,1,Awake,60,processed,17,16355326546698902312,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.5943309895455484,0.8598190368507509,1472,1472,1411,True,ok
10,1,Awake,60,processed,18,4726111615058801725,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.5983974944523829,0.9088139480883708,1472,1472,1403,True,ok
10,1,Awake,60,processed,19,7257639227779136726,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.7026634214660742,0.8943278966709721,1472,1472,1413,True,ok
10,1,Awake,60,processed,20,15091353802252190359,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6163800002842548,0.9066425903654594,1472,1472,1419,True,ok
10,1,Awake,60,processed,21,8862324873405893529,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6364893692035742,0.9411318513070333,1472,1472,1414,True,ok
10,1,Awake,60,processed,22,1799435078868416136,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6345436967051178,0.898992219951483,1472,1472,1390,True,ok
10,1,Awake,60,processed,23,2833597386758528643,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6844826791499533,0.8533548681058977,1472,1472,1402,True,ok
10,1,Awake,60,processed,24,1262327091731958995,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6250966152164502,0.9051245437219879,1472,1472,1414,True,ok
10,1,Awake,60,processed,25,3673098900601472967,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6204525769122013,0.9031823767204032,1472,1472,1431,True,ok
10,1,Awake,60,processed,26,14259986362821517252,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.5746967642050025,0.8781020377516167,1472,1472,1418,True,ok
10,1,Awake,60,processed,27,1303567415206236333,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6445823543316894,0.86030085413287,1472,1472,1398,True,ok
10,1,Awake,60,processed,28,11443210477757912309,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6511349781207966,0.9409394492716758,1472,1472,1405,True,ok
10,1,Awake,60,processed,29,3277570581304244668,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6586736921885282,0.9781196117923614,1472,1472,1382,True,ok
10,1,Awake,60,processed,30,2889834524451432453,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.7226252787974154,0.8986717892464096,1472,1472,1417,True,ok
10,1,Awake,60,processed,31,9364614150238596124,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6118038255514574,0.9174420597938944,1472,1472,1410,True,ok
10,1,Awake,60,processed,32,2507820297765098930,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.7082608547991049,0.9559315059559437,1472,1472,1417,True,ok
10,1,Awake,60,processed,33,9940162380845419854,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6110189807070069,0.9112901353637034,1472,1472,1387,True,ok
10,1,Awake,60,processed,34,16277022559978718004,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.6268479311696682,0.816074276421328,1472,1472,1419,True,ok
10,1,Awake,60,processed,35,2609721449224650811,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.5649735277791046,0.8156479902412815,1472,1472,1390,True,ok
10,1,Awake,60,processed,36,17486741015242559346,115.00613197126222,24.998235827015687,8,0.16,4,0.5719634133237192,14,0.8,1.3,5.0,0.5961981166452089,0.8991321380382861,1472,1472,1414,True,ok
