session,window_id,state,window_size_s,representation,surrogate_id,surrogate_seed,rho_star,sampling_rate_hz,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,surrogate_lle,surrogate_fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,valid,qc_reason
7,1,Awake,60,processed,1,14795018947715402673,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.6414926559862155,0.9071071572050448,1472,1472,1399,True,ok
7,1,Awake,60,processed,2,6188622353648274902,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.6131771503839649,0.911564755803715,1472,1472,1407,True,ok
7,1,Awake,60,processed,3,11882314447159532842,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.6426392933167985,0.903545624299463,1472,1472,1399,True,ok
7,1,Awake,60,processed,4,15862451380016637441,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.5945245351316848,0.9104992779148677,1472,1472,1418,True,ok
7,1,Awake,60,processed,5,4539622408306146257,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.564344381151162,0.8889281259902024,1472,1472,1425,True,ok
7,1,Awake,60,processed,6,2879085413556430159,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.5878463023902508,0.8655736333769316,1472,1472,1409,True,ok
7,1,Awake,60,processed,7,9785081910759021754,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.5700844726835892,0.9138734164466349,1472,1472,1404,True,ok
7,1,Awake,60,processed,8,9380046349335006849,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.6618301741948162,0.8817258511607665,1472,1472,1421,True,ok
7,1,Awake,60,processed,9,7956597947641218867,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.5688339915823875,0.9246300970346512,1472,1472,1416,True,ok
7,1,Awake,60,processed,10,544620096164778381,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.6274840458121264,0.9016051018009488,1472,1472,1412,True,ok
7,1,Awake,60,processed,11,14722647943917131153,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.5858114250814619,0.8236683184867537,1472,1472,1407,True,ok
7,1,Awake,60,processed,12,15242012520032804493,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.6093585808727465,0.9302537503266407,1472,1472,1416,True,ok
7,1,Awake,60,processed,13,12407784669185132109,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.62421713215961,0.8699616269629193,1472,1472,1405,True,ok
7,1,Awake,60,processed,14,16428179735396337564,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.6291432609599529,0.9123215910030469,1472,1472,1418,True,ok
7,1,Awake,60,processed,15,11549798710102653912,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.5455976634230069,0.8480184703536469,1472,1472,1414,True,ok
7,1,Awake,60,processed,16,2744916922564775224,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.6496848910018674,0.9364870553367831,1472,1472,1413,True,ok
7,1,Awake,60,processed,17,2772236917552676568,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.6462970667635276,0.8374883498710648,1472,1472,1406,True,ok
7,1,Awake,60,processed,18,17687744411327869390,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.626507462369088,0.9219115752006385,1472,1472,1413,True,ok
7,1,Awake,60,processed,19,6142397286828243553,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.5573864161246594,0.9012203112333783,1472,1472,1418,True,ok
7,1,Awake,60,processed,20,16779151460501534483,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.6064200501713191,0.8919998364576727,1472,1472,1409,True,ok
7,1,Awake,60,processed,21,7105549641317922945,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.5724951135682335,0.8925411453492373,1472,1472,1397,True,ok
7,1,Awake,60,processed,22,17855719001716780651,138.30057843624795,24.99375156214797,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.6035642260902432,0.9601696745405044,1472,1472,1397,True,ok
