session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,max_follow_s,original_lle,original_fit_r2,original_valid,original_qc_reason,n_surrogates_expected,n_surrogates_valid,surrogate_lle_mean,surrogate_lle_std,surrogate_lle_median,surrogate_lle_q25,surrogate_lle_q75,surrogate_lle_min,surrogate_lle_max,lle_gap_mean,lle_gap_median,z_score_surrogate,rank_ascending,rank_direction,p_two_sided,reject_alpha_0_05,rho_star,master_seed
7,1,Awake,60,processed,24.99375156214797,1500,8,0.16,4,0.4875382010870309,12,0.8,1.3,5.0,0.9100290281049372,0.9793850528012414,True,ok,39,39,0.6048748004781748,0.04036379949126656,0.6093585808727465,0.5800675716568138,0.6360469646835006,0.492483874686353,0.6651058197133289,0.3051542276267625,0.3006704472321907,7.560096707268307,40.0,higher,0.05,True,138.30057843624795,20260828
7,2,Awake,60,processed,24.99375156214797,1500,8,0.16,4,0.5007206824601735,13,0.8,1.3,5.0,0.8600442663867236,0.9845942770633374,True,ok,39,39,0.617149325384975,0.033771664456006205,0.6197071883912093,0.5920096221359971,0.6387612895452668,0.5518963036563143,0.6741435537982708,0.24289494100174858,0.2403370779955143,7.192270351914808,40.0,higher,0.05,True,95.63524997900372,20260828
7,3,Awake,60,processed,24.99375156214797,1500,8,0.16,4,0.4974659770041601,12,0.8,1.3,5.0,0.8446696935968327,0.9365775246435663,True,ok,39,39,0.6027537373074837,0.02878262295505183,0.5988612472723626,0.5869876313453211,0.624183837768373,0.5398790982853242,0.658591873199554,0.24191595628934903,0.2458084463244702,8.404930873295852,40.0,higher,0.05,True,95.63524997900372,20260828
7,4,Awake,60,processed,24.99375156214797,1500,8,0.16,4,0.4741274055605939,12,0.8,1.3,5.0,0.8039849487102291,0.9782855430662957,True,ok,39,39,0.5985349128253048,0.031215153261628818,0.5913177471016431,0.575864764822011,0.6213582952117553,0.5407803734224055,0.6654411517934788,0.20545003588492428,0.212667201608586,6.5817404182818295,40.0,higher,0.05,True,79.52707287670508,20260828
7,5,Awake,60,processed,24.99375156214797,1500,8,0.16,4,0.4869514974576668,12,0.8,1.3,5.0,0.883504378338929,0.9652296560996269,True,ok,39,39,0.6671451430991593,0.0360974263400226,0.6612648447077364,0.6367411901337167,0.6941741904017003,0.601654224444802,0.7599269764780683,0.21635923523976974,0.22223953363119264,5.993757926167826,40.0,higher,0.05,True,79.52707287670508,20260828
7,6,Awake,60,processed,24.99375156214797,1500,8,0.16,4,0.4745131101810442,12,0.8,1.3,5.0,0.9003682859889428,0.959713866898494,True,ok,39,39,0.6859427165376364,0.047740417771050606,0.6838969378904546,0.6504643112805633,0.7156149526059474,0.5842214532181735,0.7833187538748266,0.21442556945130642,0.21647134809848823,4.491489171285223,40.0,higher,0.05,True,79.52707287670508,20260828
7,7,Awake,60,processed,24.99375156214797,1500,8,0.16,4,0.5072267690317346,13,0.8,1.3,5.0,0.8781718751772729,0.9668648441690828,True,ok,39,39,0.6378478030136058,0.04001408122964822,0.6322844915795975,0.6119283029866016,0.6655448741820551,0.5353229926060786,0.7503041789702687,0.24032407216366714,0.24588738359767537,6.005987511856209,40.0,higher,0.05,True,95.63524997900372,20260828
7,8,Awake,60,processed,24.99375156214797,1500,8,0.16,4,0.4828478929735472,12,0.8,1.3,5.0,0.8491640906728896,0.9599180425387962,True,ok,39,39,0.6436673054499354,0.037040975679510924,0.6400824434220784,0.6236799364550312,0.6614632934775935,0.537821229941996,0.7281783703582396,0.20549678522295411,0.20908164725081113,5.547823226930382,40.0,higher,0.05,True,95.63524997900372,20260828
7,9,Awake,60,processed,24.99375156214797,1500,8,0.16,4,0.4642915951112952,12,0.8,1.3,5.0,0.8304591949812117,0.972591319739411,True,ok,39,39,0.6344598632385975,0.039195177206131644,0.6296713032184523,0.6135289886623779,0.6537928412672311,0.5560028986659346,0.7215267614335225,0.1959993317426142,0.20078789176275935,5.000598178491009,40.0,higher,0.05,True,95.63524997900372,20260828
7,10,Awake,60,processed,24.99375156214797,1500,8,0.16,4,0.4855923978070035,12,0.8,1.3,5.0,0.8327907655831521,0.9310253636182978,True,ok,39,39,0.6020903931984137,0.040941463296092606,0.6075079823614716,0.576180483244616,0.6327145907060618,0.5072758809217722,0.6787300309918073,0.2307003723847384,0.2252827832216805,5.634883411867599,40.0,higher,0.05,True,138.30057843624795,20260828
