session,representation,state,window_size,window_id,fs,tau_samples,theiler_samples,epsilon,target_rr,achieved_rr,DET,Lmean,ENTR,Lmax,LAM,TT,Vmax,n_diagonal_lines,n_vertical_lines
sample_15,Raw,Awake,60,2,24.99562576559584,5,35,688.757751290572,0.02,0.0200002936182082,0.7377049180327869,3.4098620221669305,1.3334336151009316,117,0.5384634206019084,2.157760564761251,5,4421,10199
sample_15,Raw,Awake,60,3,24.99562576559584,5,35,902.1670798669846,0.02,0.0200002936182082,0.741766576951309,3.680913064594464,1.339068850293429,151,0.7507952043063372,2.323213204118716,6,4118,13208
sample_15,Raw,Awake,60,4,24.99562576559584,5,35,724.5913330688925,0.02,0.0200002936182082,0.7471494984095914,3.6561302681992336,1.3957746750315585,115,0.5297528749694153,2.1788266076280567,5,4176,9937
sample_15,Raw,Awake,60,5,24.99562576559584,5,35,1086.4161081177378,0.02,0.0200002936182082,0.7479324688035234,3.449334236064094,1.3229535786280926,68,0.7299975532175189,2.3940779971112183,5,4431,12462
sample_15,Raw,Awake,60,6,24.99562576559584,5,35,1201.6474353774825,0.02,0.0200002936182082,0.6946904820161488,3.198738170347004,1.203317253839562,91,0.7528994372400294,2.5455823957643946,5,4438,12088
sample_15,Raw,Awake,60,7,24.99562576559584,5,35,955.7348586272116,0.02,0.0200002936182082,0.7796427697577686,3.959244532803181,1.4467585565297485,98,0.6758257890873501,2.226961219059905,5,4024,12403
sample_15,Raw,Awake,60,8,24.99562576559584,5,35,1009.4194965420204,0.02,0.0200002936182082,0.7751896256422804,4.133872651356993,1.4961657874796346,71,0.6551015414729631,2.1726852227541995,5,3832,12323
sample_15,Raw,Awake,60,9,24.99562576559584,5,35,862.6464165506314,0.02,0.0200002936182082,0.7082456569610962,3.61012721376902,1.3518605489090854,97,0.606802055297284,2.246376811594203,5,4009,11040
sample_15,Raw,Awake,60,10,24.99562576559584,5,35,1003.7578791268522,0.02,0.0200002936182082,0.741962319549792,3.303987796905644,1.257405881861273,65,0.6909469048201615,2.3986239701010788,5,4589,11773
sample_15,Raw,Awake,60,11,24.99562576559584,5,35,786.6065598362961,0.02,0.0200002936182082,0.733007095669195,3.391215757301336,1.290959088365076,89,0.5122583802299976,2.1663907284768213,4,4417,9664
sample_15,Raw,Awake,60,12,24.99562576559584,5,35,1096.2239916935357,0.02,0.0200002936182082,0.789674577930022,4.080151706700379,1.4676773918887251,122,0.7593834108147786,2.365188233500991,5,3955,13122
sample_15,Raw,Awake,60,13,24.99562576559584,5,35,1205.535101102584,0.02,0.0200002936182082,0.7672131147540984,4.359844271412681,1.5327040173998523,135,0.7545143136775141,2.2952735392631185,4,3596,13435
sample_15,Raw,Awake,60,14,24.99562576559584,5,35,1312.8473940203717,0.02,0.0200002936182082,0.8061658918522143,3.62863436123348,1.29772396944582,130,0.8091754343038904,2.617204811649256,5,4540,12636
sample_15,Raw,Awake,60,15,24.99562576559584,5,35,1000.826938038838,0.02,0.0200002936182082,0.7502813799853193,3.570563577084304,1.3579634418646822,85,0.6856129190114999,2.358471509132228,5,4294,11881
sample_15,Raw,Awake,60,16,24.99562576559584,5,35,1023.5962876055152,0.02,0.0200002936182082,0.7553706875458772,3.7538910505836576,1.408762042915035,97,0.6714460484462931,2.2679338842975207,4,4112,12100
sample_15,Raw,Awake,60,17,24.99562576559584,5,35,1200.2133976887203,0.02,0.0200002936182082,0.7507707364815268,3.129742962056304,1.221101358531413,69,0.7905554196231955,2.6987971934513864,6,4902,11972
sample_15,Raw,Awake,60,18,24.99562576559584,5,35,1050.765035549122,0.02,0.0200002936182082,0.8207976510888182,3.1803185437997725,1.1822630322531031,101,0.8176168338634695,2.7607402511566423,5,5274,12104
sample_15,Raw,Awake,60,19,24.99562576559584,5,35,989.6376306358892,0.02,0.0200002936182082,0.7392219231710301,3.083486425801184,1.1855957735228848,82,0.7441644237827257,2.5436146190516014,5,4899,11957
sample_15,Raw,Awake,60,20,24.99562576559584,5,35,734.7792320464312,0.02,0.0200002936182082,0.744506973330071,3.59754078978482,1.34882531244849,119,0.6625886958649376,2.251600565394529,5,4229,12027
sample_15,Raw,Awake,60,21,24.99562576559584,5,35,826.5583100773217,0.02,0.0200002936182082,0.779349155860044,3.7349906191369606,1.4062005159926314,90,0.7421091264986542,2.3953561838572104,5,4264,12662
sample_15,Raw,Awake,60,22,24.99562576559584,5,35,1532.4916965509744,0.02,0.0200002936182082,0.7650599461707854,3.097681791163067,1.1830530178085823,66,0.8379495962808906,2.875482787573468,7,5047,11910
sample_15,Raw,Awake,60,23,24.99562576559584,5,35,985.5218311725264,0.02,0.0200002936182082,0.7562025935894299,3.412011481563259,1.3028130409285297,60,0.785294837288965,2.5698614781007287,7,4529,12489
sample_15,Raw,Awake,60,24,24.99562576559584,5,35,938.675684141996,0.02,0.0200002936182082,0.7765108881820406,3.577096483318305,1.3155135591632967,93,0.720063616344507,2.376948550197884,5,4436,12381
sample_15,Raw,Awake,60,25,24.99562576559584,5,35,856.1779721165383,0.02,0.0200002936182082,0.7310007340347443,3.3704873646209386,1.316370004310547,90,0.6554685588451187,2.315384615384616,5,4432,11570
sample_15,Raw,Awake,60,26,24.99562576559584,5,35,1278.7344210742745,0.02,0.0200002936182082,0.7874235380474676,4.184915474642393,1.4148959147286966,141,0.8778076828969904,2.898133936505372,29,3845,12379
sample_15,Raw,Awake,60,29,24.99562576559584,5,35,1008.0229759133282,0.02,0.0200002936182082,0.7541472963053585,3.516887266088544,1.3346285834154026,139,0.8147785661854661,2.513207547169811,6,4382,13250
sample_15,Raw,Awake,60,32,24.99562576559584,5,35,830.0720932545082,0.02,0.0200002936182082,0.7820406165891852,3.743499648629656,1.4134964414284683,122,0.6172742843161243,2.2418910512752155,4,4269,11253
sample_15,Raw,Awake,60,33,24.99562576559584,5,35,886.5563039071508,0.02,0.0200002936182082,0.7418644482505505,3.35249889429456,1.2815586207707597,90,0.717127477367262,2.398248915800671,5,4522,12221
sample_15,Raw,Awake,60,34,24.99562576559584,5,35,806.3655744874976,0.02,0.0200002936182082,0.8157572791778811,3.666959964804224,1.38845816419402,130,0.908881820406166,3.02,6,4546,12300
sample_15,Raw,Awake,60,35,24.99562576559584,5,35,828.0668572034087,0.02,0.0200002936182082,0.807780768289699,3.6359030837004407,1.364406279411954,90,0.7893320283826768,2.492081884897644,5,4540,12945
sample_15,Raw,Awake,60,36,24.99562576559584,5,35,740.5760730432714,0.02,0.0200002936182082,0.7950574993883044,3.3055951169888096,1.2471583981107417,76,0.689478835331539,2.417138445702522,5,4915,11658
sample_15,Raw,Awake,120,1,24.99562576559584,5,35,811.0221328652069,0.02,0.0200002052212004,0.7538420279377813,3.711521901372065,1.4044048687520845,142,0.6666997038315338,2.237472852139545,5,17419,51109
sample_15,Raw,Awake,120,2,24.99562576559584,5,35,927.3576440618232,0.02,0.0200002052212004,0.7418203866514307,3.709188432835821,1.391581427591079,180,0.672244117441291,2.2836036678351457,5,17152,50493
sample_15,Raw,Awake,120,3,24.99562576559584,5,35,1163.795600610319,0.02,0.0200002052212004,0.7581796133485693,3.814560600727444,1.4066241461789588,121,0.7777745388400457,2.3987593275195542,6,17046,55615
sample_15,Raw,Awake,120,4,24.99562576559584,5,35,1073.8128794121417,0.02,0.0200002052212004,0.7545066579604021,3.7949680370652734,1.424992540458736,128,0.7261607705044192,2.3542509356216685,7,17051,52906
sample_15,Raw,Awake,120,5,24.99562576559584,5,35,968.9641892243166,0.02,0.0200002052212004,0.7306965789044099,3.408910406353696,1.294673358146374,104,0.6431111681164152,2.3051637305916035,5,18383,47853
sample_15,Raw,Awake,120,6,24.99562576559584,5,35,1379.648034826064,0.02,0.0200002052212004,0.8001445861803596,4.617900403768506,1.5951772079502222,143,0.8388097292507171,2.510749685885802,5,14860,57304
sample_15,Raw,Awake,120,7,24.99562576559584,5,35,1204.844014799478,0.02,0.0200002052212004,0.7715771553835031,3.435364967293116,1.3053683972090366,122,0.7712273501084397,2.5567560254353583,5,19262,51739
sample_15,Raw,Awake,120,8,24.99562576559584,5,35,1275.8735830793655,0.02,0.0200002052212004,0.7719852615377439,3.645960680654221,1.3642808899978331,194,0.8123061495767356,2.5441896136147832,6,18159,54764
sample_15,Raw,Awake,120,9,24.99562576559584,5,35,1160.0901689092675,0.02,0.0200002052212004,0.7828991861197266,3.227408190732552,1.216558542524088,133,0.8201709381777477,2.7286639770346808,5,20804,51556
sample_15,Raw,Awake,120,10,24.99562576559584,5,35,902.8481046104308,0.02,0.0200002052212004,0.7879713626081482,3.9287250741235975,1.4368742241842845,145,0.7936848487675194,2.436787370003759,5,17201,55867
sample_15,Raw,Awake,120,11,24.99562576559584,5,35,1274.9333315903227,0.02,0.02000043842711,0.7583573335820809,3.468746666666666,1.3263383346194573,90,0.822557513146695,2.8112297760420817,10,18750,50188
sample_15,Raw,Awake,120,12,24.99562576559584,5,35,1041.1235277319454,0.02,0.0200002052212004,0.7609314148457359,3.689867691959742,1.3763444318537494,160,0.7684172477320959,2.485610832421831,12,17686,53026
sample_15,Raw,Awake,120,15,24.99562576559584,5,35,948.1823664245176,0.02,0.0200002052212004,0.760056901658077,3.584098531918403,1.3615542529323117,130,0.7259858678668875,2.3767750801649106,6,18187,52392
sample_15,Raw,Awake,120,16,24.99562576559584,5,35,842.6483845588947,0.02,0.0200002052212004,0.8091928826286701,3.655604719764012,1.3633279599282426,147,0.8591100953802383,2.780287164393125,8,18984,53001
sample_15,Raw,Awake,180,1,24.99562576559584,5,35,1079.3457277430707,0.02,0.0200000897427503,0.7667718759719963,3.762434947958367,1.385843814306911,203,0.7884502618334973,2.4597500934564573,6,39968,125727
sample_15,Raw,Awake,180,2,24.99562576559584,5,35,1149.9792172034815,0.02,0.0200000897427503,0.7650586129708287,3.9186450416568728,1.4390077126953666,174,0.7604414711626223,2.339508835779219,6,38289,127493
sample_15,Raw,Awake,180,3,24.99562576559584,5,35,1044.8446295980157,0.02,0.0200000897427503,0.7349898275009306,3.5079214426516754,1.3245670246034542,110,0.6971858635406416,2.3627911799267296,6,41091,115736
sample_15,Raw,Awake,180,4,24.99562576559584,5,35,1403.9832263952,0.02,0.0200000897427503,0.7937659662344417,4.155326588901049,1.5067378073044544,146,0.8274728860833074,2.5479102556051,6,37463,127384
sample_15,Raw,Awake,180,5,24.99562576559584,5,35,1227.913677747748,0.02,0.0200001917231485,0.7658093596712183,3.572271246105178,1.3474816853029157,194,0.7845276823137091,2.499248730964467,6,42043,123125
sample_15,Raw,Awake,180,6,24.99562576559584,5,35,1294.2257144717632,0.02,0.0200000897427503,0.8122651274494307,3.7299569167369113,1.3442917724364825,204,0.8820907927410678,2.931215317490574,7,42708,118035
sample_15,Raw,Awake,180,7,24.99562576559584,5,35,1321.8578592269098,0.02,0.0200000897427503,0.8109393882223367,3.971308712263091,1.447650943886568,269,0.8814100766379254,3.028001121095872,11,40047,114174
sample_15,Raw,Awake,180,8,24.99562576559584,5,35,1039.191031524041,0.02,0.0200001917231485,0.7948072079054447,3.7528831106295897,1.410284878028355,176,0.8253908361292691,2.749709102336524,11,41535,117739
sample_15,Raw,Drowsy,60,27,24.99562576559584,5,35,873.2153686218719,0.02,0.0200002936182082,0.7871788597993639,3.745285215366705,1.3830437895035097,83,0.736408123317837,2.392828748608682,6,4295,12578
sample_15,Raw,Drowsy,60,28,24.99562576559584,5,35,1379.6186284592347,0.02,0.0200002936182082,0.7662344017616833,3.509188704616764,1.2799601527809232,78,0.8508441399559579,2.986687279910676,7,4462,11643
sample_15,Raw,Drowsy,60,30,24.99562576559584,5,35,1108.4000721593086,0.02,0.0200002936182082,0.7319794470271593,3.552125385894087,1.3542623581776707,82,0.6522143381453389,2.3028941684665227,7,4211,11575
sample_15,Raw,Drowsy,60,31,24.99562576559584,5,35,997.7792741529476,0.02,0.0200002936182082,0.7309028627355029,3.922268907563025,1.3921369837367972,136,0.6757523856129191,2.2464616886285995,5,3808,12294
sample_15,Raw,Drowsy,60,37,24.99562576559584,5,35,1397.5192735693286,0.02,0.0200002936182082,0.7705407389283093,3.5336624775583485,1.328659492942979,145,0.8551260092977734,2.768676225936782,23,4456,12623
sample_15,Raw,Drowsy,60,38,24.99562576559584,5,35,1296.400539956641,0.02,0.0200002936182082,0.7870320528505016,4.226806833114323,1.5431127169206282,121,0.836995351113286,2.6848755984616592,13,3805,12741
sample_15,Raw,Drowsy,60,39,24.99562576559584,5,35,986.597526856795,0.02,0.0200002936182082,0.7649620748715439,3.5422615001133018,1.322285448795896,132,0.74313677514069,2.4527174351934105,6,4413,12383
sample_15,Raw,Drowsy,60,40,24.99562576559584,5,35,1025.583287671117,0.02,0.0200002936182082,0.8559334475165158,4.403575025176234,1.529685473235547,133,0.8619035967702471,2.673091516163302,5,3972,13178
sample_15,Raw,Drowsy,120,13,24.99562576559584,5,35,1102.7905059432194,0.02,0.0200002052212004,0.7757748186842658,3.6751919571341767,1.3383671357479316,152,0.8310032415288823,2.6707826640933874,7,18103,53369
sample_15,Raw,Drowsy,120,14,24.99562576559584,5,35,1234.5063790694203,0.02,0.0200002052212004,0.7493878407686388,4.048695980849187,1.4526726754149664,141,0.7542209836524335,2.3781135682641223,7,15874,54399
sample_15,Raw,Drowsy,120,17,24.99562576559584,5,35,1384.7478831900862,0.02,0.0200002052212004,0.7692801007439192,3.624601692121745,1.3763822177821896,146,0.8523705137473473,2.885603757944184,46,18202,50666
sample_15,Raw,Drowsy,120,18,24.99562576559584,5,35,1140.175030419614,0.02,0.0200002052212004,0.811723140784963,3.8683596354745498,1.4078330969119348,147,0.84385275529955,2.723869923595167,6,17996,53138
sample_15,Raw,Drowsy,180,9,24.99562576559584,5,35,1246.9609055618537,0.02,0.0200000897427503,0.7716465171300805,3.5776122931442083,1.358541706721498,150,0.8300529785791135,2.695402727069518,26,42300,120789
sample_17,Processed,Awake,60,1,24.99287703003033,4,28,599.229090069892,0.02,0.0200000767867803,0.755770984306762,4.128998426848453,1.4414769803945084,88,0.3164563036905504,2.023009664058905,3,3814,6519
sample_17,Processed,Awake,60,2,24.99287703003033,4,28,437.6456559171626,0.02,0.0200000767867803,0.7396938138887555,3.9724226804123712,1.4888108289516482,103,0.2107789029130873,2.000455477112275,3,3880,4391
sample_17,Processed,Awake,60,3,24.99287703003033,4,28,433.8618044543841,0.02,0.0200000767867803,0.7622498440274512,4.066308243727598,1.4710238924309496,136,0.242429332437491,2.001386687797148,3,3906,5048
sample_17,Processed,Awake,60,4,24.99287703003033,4,28,455.918213220976,0.02,0.0200000767867803,0.7417574506886788,4.071654373024236,1.5204263599075352,81,0.2421173873398281,2.0035742652899127,3,3796,5036
sample_17,Processed,Awake,60,5,24.99287703003033,4,28,423.2525715761151,0.02,0.0200000767867803,0.7583145366415511,4.149422268907563,1.4846552653197345,78,0.2138503623362288,2.000448933782267,3,3808,4455
sample_17,Processed,Awake,60,6,24.99287703003033,4,28,510.5473181535686,0.02,0.0200000767867803,0.7381100926236982,4.068783068783069,1.4078035890949383,90,0.353001871670586,2.025192731277533,3,3780,7264
sample_17,Processed,Awake,60,7,24.99287703003033,4,28,642.8066069790849,0.02,0.0200000767867803,0.7186255219081442,4.061296446975861,1.495369966732786,90,0.5671401833277343,2.187008420468215,7,3687,10807
sample_17,Processed,Awake,60,8,24.99287703003033,4,28,643.8985206628589,0.02,0.0200000767867803,0.6533090176129002,3.81530269058296,1.392712066550013,75,0.4337956519652541,2.1606310505557547,4,3568,8367
sample_17,Processed,Awake,60,9,24.99287703003033,4,28,610.3424898381652,0.02,0.0200000767867803,0.7143062820943514,4.054481067828929,1.4748380323447898,63,0.4767480923357489,2.1583921781640414,4,3671,9205
sample_17,Processed,Awake,60,10,24.99287703003033,4,28,533.3111165801066,0.02,0.0200000767867803,0.710514949368911,4.051724137931035,1.5220997284807494,71,0.3851562125065988,2.048889456216492,3,3654,7834
sample_17,Processed,Awake,60,11,24.99287703003033,4,28,498.64724338962026,0.02,0.0200000767867803,0.713538417238566,4.051226158038147,1.4932948685340737,66,0.3907712242645294,2.037917657364535,3,3670,7991
sample_17,Processed,Awake,60,12,24.99287703003033,4,28,612.2990976926009,0.02,0.0200000767867803,0.667130585017037,3.8053654530522856,1.4310261259523749,78,0.4322119307001967,2.1711668273866924,4,3653,8296
sample_17,Processed,Awake,60,13,24.99287703003033,4,28,694.0275704951786,0.02,0.0200000767867803,0.7173777415174929,3.8876462938881664,1.4047181212418545,91,0.5284349954408024,2.149536359199609,8,3845,10245
sample_17,Processed,Awake,60,14,24.99287703003033,4,28,570.1072185587713,0.02,0.0200000767867803,0.7259682295915919,4.1262956901254775,1.4613253549023233,70,0.4495128857321111,2.064925044091711,6,3666,9072
sample_17,Processed,Awake,60,15,24.99287703003033,4,28,651.2152536573997,0.02,0.0200000767867803,0.7070115659643903,4.306343174510377,1.5454010429553005,112,0.3905552622738398,2.1121204256423565,4,3421,7706
sample_17,Processed,Awake,60,19,24.99287703003033,4,28,586.8304024188028,0.02,0.0200000767867803,0.7589864183903633,4.167325428194993,1.2748611150273532,94,0.6085328982099151,2.1753302453250987,3,3795,11658
sample_17,Processed,Awake,60,20,24.99287703003033,4,28,440.0930289117105,0.02,0.0200000767867803,0.7522676009022412,4.1722118711738085,1.3883073201703209,57,0.3156644430580217,2.005946935041171,3,3757,6558
sample_17,Processed,Awake,60,21,24.99287703003033,4,28,519.8643353787768,0.02,0.0200000767867803,0.7208811249220137,3.951854775059195,1.3891247644978222,93,0.4142390939194701,2.035491097747907,3,3801,8481
sample_17,Processed,Awake,60,22,24.99287703003033,4,28,444.3782557408239,0.02,0.0200000767867803,0.705427844699333,4.072873372125242,1.4195184308075668,96,0.3061861112444209,2.0193068523500552,3,3609,6319
sample_17,Processed,Awake,60,23,24.99287703003033,4,28,479.5519870246313,0.02,0.0200000767867803,0.7245284829869942,4.245500562429696,1.5028566716334977,72,0.2926524931612036,2.008563899868248,3,3556,6072
sample_17,Processed,Awake,60,24,24.99287703003033,4,28,595.3420122928275,0.02,0.0200000767867803,0.6752891491097567,4.221722172217222,1.4447329736901713,73,0.5349378509382349,2.2396021699819166,4,3333,9954
sample_17,Processed,Awake,60,25,24.99287703003033,4,28,741.9329550905072,0.02,0.0200000767867803,0.6564764601430149,3.764171711612548,1.3465988280439711,59,0.5884004415222921,2.3788319751649203,5,3634,10308
sample_17,Processed,Awake,60,26,24.99287703003033,4,28,626.8652271589399,0.02,0.0200000767867803,0.6803762537793349,4.110466801971586,1.456749260812838,104,0.5074626865671642,2.260850972845841,4,3449,9354
sample_17,Processed,Awake,60,27,24.99287703003033,4,28,633.3613268794041,0.02,0.0200000767867803,0.6970773143926668,4.088094567970729,1.4462001857009956,81,0.4882900609492729,2.09610630407911,4,3553,9708
sample_17,Processed,Awake,60,29,24.99287703003033,4,28,559.8408956173083,0.02,0.0200000767867803,0.7198253107453089,4.1756681514476615,1.362982326300267,107,0.433459711090848,2.0450583040869468,3,3592,8833
sample_17,Processed,Awake,60,30,24.99287703003033,4,28,513.0938898772557,0.02,0.0200000767867803,0.7306714018332774,4.006578947368421,1.3732452286240338,74,0.3418678312616979,2.018560498724851,3,3800,7058
sample_17,Processed,Awake,60,31,24.99287703003033,4,28,560.9931774814676,0.02,0.0200000767867803,0.7252483562892931,4.103176758077654,1.3830156061450587,117,0.5003839324278927,2.200844327176781,4,3683,9475
sample_17,Processed,Awake,60,32,24.99287703003033,4,28,656.2367976829786,0.02,0.0200000767867803,0.7120506790804818,4.044983642311887,1.395291296177929,62,0.5861688342851659,2.297160052661275,4,3668,10634
sample_17,Processed,Awake,120,1,24.99287703003033,4,28,533.3999128640608,0.02,0.020000217132543,0.7351011734269611,3.996232812205689,1.4531223781671174,118,0.3120437956204379,2.0146899817307333,3,15927,26821
sample_17,Processed,Awake,120,2,24.99287703003033,4,28,448.628671085499,0.02,0.020000217132543,0.7459345837568142,4.070204184522309,1.4953376494807855,136,0.2449240044349995,2.003448275862069,3,15868,21170
sample_17,Processed,Awake,120,3,24.99287703003033,4,28,464.37061793062514,0.02,0.020000217132543,0.7525870830638455,4.147803946530872,1.4478937334797202,91,0.2792086297699344,2.00480988514326,3,15710,24117
sample_17,Processed,Awake,120,4,24.99287703003033,4,28,659.8265511453994,0.02,0.020000217132543,0.6870784440543287,3.929326287978864,1.471378659168158,92,0.526506051926453,2.2057870034354283,7,15140,41334
sample_17,Processed,Awake,120,5,24.99287703003033,4,28,571.0282462873328,0.02,0.020000217132543,0.714716344821214,4.03909666470857,1.4922636505113305,77,0.4245241615078998,2.082077716098335,4,15321,35308
sample_17,Processed,Awake,120,6,24.99287703003033,4,28,572.1314102235372,0.02,0.020000217132543,0.694932089069574,3.949458483754513,1.4631110896244548,94,0.4446375773815023,2.11605793277819,4,15235,36387
sample_17,Processed,Awake,120,7,24.99287703003033,4,28,634.9840751941165,0.02,0.020000217132543,0.7233091564261296,3.9973830344035233,1.421614337119323,135,0.5101924143028735,2.1182746715258465,7,15667,41708
sample_17,Processed,Awake,120,9,24.99287703003033,4,28,504.9013995491483,0.02,0.020000217132543,0.7553820567310358,4.264736567553469,1.374989389436486,95,0.4515210662478056,2.0462432283897307,3,15336,38211
sample_17,Processed,Awake,120,10,24.99287703003033,4,28,481.560610621178,0.02,0.020000217132543,0.7141042224891435,4.070709065771282,1.427781222749337,96,0.3713619144414672,2.030180578355853,3,15189,31676
sample_17,Processed,Awake,120,11,24.99287703003033,4,28,557.2791574570729,0.02,0.020000217132543,0.7153631155871755,4.15363465665236,1.4696822014779478,79,0.4374076041762912,2.0900361469054385,4,14912,36241
sample_17,Processed,Awake,120,12,24.99287703003033,4,28,682.17981485514,0.02,0.020000217132543,0.6652383812251687,3.910584561069998,1.4159214326331746,106,0.5576434445163079,2.349309069676917,4,14729,41104
sample_17,Processed,Awake,120,13,24.99287703003033,4,28,625.28247834972,0.02,0.020000217132543,0.691190058209369,3.997194763558643,1.4582167570147349,106,0.473638316548092,2.120120973995761,4,14972,38686
sample_17,Processed,Awake,120,14,24.99287703003033,4,28,534.1114426790873,0.02,0.020000217132543,0.7315554836921371,4.075210705783954,1.3743675962891966,106,0.3925378822877206,2.0326844292933823,3,15543,33441
sample_17,Processed,Awake,120,15,24.99287703003033,4,28,614.1025744878108,0.02,0.020000217132543,0.7077289106532385,4.089289289289289,1.4347388428235734,117,0.5404462718285133,2.2368068833652006,5,14985,41840
sample_17,Processed,Awake,180,1,24.99287703003033,4,28,505.6805787838925,0.02,0.020000095258334,0.738172568770616,4.000686530275985,1.4454855775351694,136,0.3067911774988726,2.014740870143915,3,36415,60105
sample_17,Processed,Awake,180,2,24.99287703003033,4,28,461.77287339854456,0.02,0.020000095258334,0.7450027614651473,4.122497616777884,1.4783205516357183,110,0.2620655759301577,2.004923053068186,3,35666,51594
sample_17,Processed,Awake,180,3,24.99287703003033,4,28,640.8027591848933,0.02,0.020000095258334,0.6962033654406437,3.957088961207269,1.468044106081287,140,0.5095511225735841,2.183455463279596,7,34723,92115
sample_17,Processed,Awake,180,4,24.99287703003033,4,28,559.2673619681602,0.02,0.020000095258334,0.7002670260793782,3.996992220262024,1.482398660961944,110,0.4223470933679234,2.084996748211516,4,34577,79956
sample_17,Processed,Awake,180,5,24.99287703003033,4,28,656.5640876862481,0.02,0.020000095258334,0.6981034561383064,3.977970261296377,1.465386558836018,135,0.4646887144746376,2.120866287405763,8,34635,86484
sample_17,Processed,Awake,180,7,24.99287703003033,4,28,511.5127112278216,0.02,0.020000095258334,0.744131253198486,4.180144024136851,1.3907927361478487,116,0.4387157413647211,2.043991454302948,3,35133,84721
sample_17,Processed,Awake,180,8,24.99287703003033,4,28,520.3072992323915,0.02,0.020000095258334,0.7143124965165004,4.083775093421396,1.4371568863343955,96,0.4125350250051935,2.0691648876690047,4,34521,78696
sample_17,Processed,Awake,180,9,24.99287703003033,4,28,704.94194537593,0.02,0.020000095258334,0.6648240009323112,3.866707924439337,1.4047251711577575,106,0.5499622515314732,2.286930321737848,5,33933,94922
sample_17,Processed,Awake,180,10,24.99287703003033,4,28,565.3333536004963,0.02,0.020000095258334,0.7162936577505966,4.02777936064733,1.4152755112280813,107,0.4297447798174899,2.0627477685628817,4,35098,82234
sample_17,Processed,Drowsy,60,16,24.99287703003033,4,28,607.6560497010419,0.02,0.0200000767867803,0.7253443393962663,3.975276170436613,1.4626494444250335,89,0.3713346451024619,2.021554539516656,3,3802,7655
sample_17,Processed,Drowsy,60,17,24.99287703003033,4,28,480.0530787254702,0.02,0.0200000767867803,0.7358544896098287,4.333804409270774,1.4800612621579887,107,0.2576426548927388,2.000186289120715,3,3538,5368
sample_17,Processed,Drowsy,60,18,24.99287703003033,4,28,519.9566870514675,0.02,0.0200000767867803,0.7558669674137352,4.14255654918464,1.3673883330105467,65,0.3083697269280606,2.0234608723035743,4,3802,6351
sample_17,Processed,Drowsy,60,33,24.99287703003033,4,28,478.6215721169044,0.02,0.0200000767867803,0.6990449680856169,4.0027480076944215,1.3886760712037287,84,0.4310601334165187,2.0523249171712554,3,3639,8753
sample_17,Processed,Drowsy,60,34,24.99287703003033,4,28,359.6968645581997,0.02,0.0200000767867803,0.6853193837884533,4.005610098176718,1.343816911005371,73,0.3034026011421989,2.007621467132423,3,3565,6298
sample_17,Processed,Drowsy,60,35,24.99287703003033,4,28,395.3226747666123,0.02,0.0200000767867803,0.7064356673225513,4.055096418732783,1.3007186035827176,99,0.3399241733454912,2.03359173126615,3,3630,6966
sample_17,Processed,Drowsy,60,36,24.99287703003033,4,28,461.7003941493889,0.02,0.0200000767867803,0.7067716081969574,4.3048816135632855,1.3767269012204406,76,0.3582089552238806,2.040180401804018,3,3421,7317
sample_17,Processed,Drowsy,60,37,24.99287703003033,4,28,338.65861463103425,0.02,0.0200000767867803,0.7215530066708259,3.926612692609036,1.3385155701465676,71,0.170082065556462,2.001129305477132,3,3829,3542
sample_17,Processed,Drowsy,60,38,24.99287703003033,4,28,452.8102177981719,0.02,0.0200000767867803,0.6976532130345059,4.112305516265912,1.3291739082451222,87,0.4931132120746748,2.071990320629159,3,3535,9918
sample_17,Processed,Drowsy,60,39,24.99287703003033,4,28,560.3463128984504,0.02,0.0200000767867803,0.696597398857801,4.197513013302487,1.325383757452703,164,0.530282670250036,2.229744728079911,4,3458,9911
sample_17,Processed,Drowsy,60,40,24.99287703003033,4,28,646.8460448410762,0.02,0.0200000767867803,0.7092671689782598,3.964324034334764,1.495323360371131,76,0.360944473772616,2.089747151986663,4,3728,7198
sample_17,Processed,Drowsy,60,41,24.99287703003033,4,28,406.5870688966324,0.02,0.0200000767867803,0.7287997312473005,4.056089743589744,1.3944636530330268,92,0.1583481307289917,2.0009096422073984,3,3744,3298
sample_17,Processed,Drowsy,60,42,24.99287703003033,4,28,755.2363463977404,0.02,0.0200000767867803,0.6905024715650045,3.7803468208092488,1.3364089118095428,73,0.5226040216921822,2.1840152426795028,4,3806,9972
sample_17,Processed,Drowsy,60,43,24.99287703003033,4,28,508.2320845185769,0.02,0.0200000767867803,0.7252483562892931,4.267720982773228,1.438188284374044,97,0.2577146422229687,2.0108593896274107,3,3541,5341
sample_17,Processed,Drowsy,120,8,24.99287703003033,4,28,545.8871317579079,0.02,0.020000217132543,0.7302503926822508,4.126615324370187,1.4627661292484349,108,0.3354834611475561,2.005696530295184,3,15322,28965
sample_17,Processed,Drowsy,120,16,24.99287703003033,4,28,415.3065134476519,0.02,0.020000217132543,0.6949667375034648,3.970504783899703,1.367436878274345,87,0.3713503649635036,2.03011743907059,3,15155,31676
sample_17,Processed,Drowsy,120,17,24.99287703003033,4,28,439.5692035148317,0.02,0.020000217132543,0.7033170100711448,4.057298953960957,1.3331840877041328,99,0.3682320059133327,2.0520032180209173,3,15009,31075
