session,representation,state,window_size,n_windows,DET_mean,DET_std,DET_median,Lmean_mean,Lmean_std,Lmean_median,ENTR_mean,ENTR_std,ENTR_median,Lmax_mean,Lmax_std,Lmax_median,LAM_mean,LAM_std,LAM_median,TT_mean,TT_std,TT_median,Vmax_mean,Vmax_std,Vmax_median
sample_13,Raw,Drowsy,60,24,0.77870279748797,0.02135416666152495,0.7803768045020798,3.218566221405249,0.39986131130143765,3.1646190437749686,1.1859031360848566,0.1119594490817449,1.1863808294931362,100.75,32.67261850540908,99.0,0.7613316613653046,0.08070805443981831,0.7701981893809641,2.558515891965965,0.23145400626232907,2.6170641211243275,5.291666666666667,1.3344650993747553,5.0
sample_13,Raw,Drowsy,120,12,0.779661132113466,0.022400312047005728,0.77698799985861,3.2581487946862917,0.32100632975061805,3.2267809172927215,1.2109865678575957,0.10352399298077503,1.2253450492445803,132.91666666666666,36.5350599569866,133.0,0.7876365678174574,0.04877834090974584,0.7833546958750874,2.617250974061458,0.2006839445190978,2.57401888903788,6.0,1.4142135623730951,6.0
sample_13,Raw,Drowsy,180,7,0.7796917946608322,0.01369796400544731,0.7775846690960985,3.2046364895958144,0.20194553562271197,3.302133051742344,1.190672439154239,0.05909840851895445,1.2023954386103255,158.0,45.59239702698978,169.0,0.7968327587399476,0.03139406304496126,0.791715297775286,2.6374970736706986,0.1156807503026268,2.6665533425098262,6.0,1.1547005383792517,6.0
sample_14,Processed,Awake,60,31,0.6974240920694732,0.05000566916643468,0.7019244612948121,3.968378959273941,0.2360077170674949,3.965945945945946,1.3586130618299768,0.12024878835278846,1.3698483237495571,95.3225806451613,18.537146664241853,91.0,0.23499373787632727,0.09479439619536098,0.2169218217593703,2.02601906457042,0.02886660703432478,2.0192092919365647,3.032258064516129,0.40692922953440236,3.0
sample_14,Processed,Awake,120,16,0.692569498983646,0.04707734411702791,0.6889725584403585,3.963680326148988,0.19927542226549133,3.955905293583834,1.3652258645665025,0.11550434311797544,1.4025195726816508,120.625,19.476053672822594,119.0,0.27316933555853273,0.08626528890410376,0.26960523884320425,2.043360932391247,0.045834590166082254,2.026309025497298,3.3125,0.6020797289396148,3.0
sample_14,Processed,Awake,180,9,0.6897182855157916,0.047192181934617966,0.7011081328948768,3.9531493770977146,0.2025578676052135,4.014681135031625,1.3566872923868993,0.12220028309299064,1.4163135473233637,139.66666666666666,18.37797594948911,138.0,0.2721357751328515,0.08261023969991547,0.2623771908045744,2.038079195160459,0.03325433495721607,2.0312837108953614,3.5555555555555554,0.7264831572567788,3.0
sample_14,Processed,Drowsy,60,17,0.6567926397895146,0.04236732510763708,0.6618515141335125,3.915178416016989,0.23700851116748398,3.860557768924303,1.2461400796872237,0.10335743525887402,1.2259072870923973,96.82352941176471,18.662245624916256,97.0,0.3568948335681155,0.08544221360126868,0.3544896098286701,2.065175140659222,0.04677659749772741,2.054890921885996,3.411764705882353,0.5072996561958922,3.0
sample_14,Processed,Drowsy,120,7,0.608766383759454,0.04776764714201273,0.6275177861960639,3.6970825148028927,0.08839342475461005,3.686842640971704,1.1822812456061107,0.051987670195959866,1.1687744032423295,120.85714285714286,20.683556846188807,116.0,0.381317564446087,0.07395698662313883,0.397758246327266,2.0985888012301035,0.0794935986340963,2.0897120839780348,4.285714285714286,1.6035674514745464,4.0
sample_14,Processed,Drowsy,180,4,0.6367811956890742,0.02601524943228251,0.6441839490471678,3.813180508390081,0.19561796288211555,3.853599792167461,1.2146387734784767,0.12406497738538681,1.2260680218472442,122.25,18.90987396397272,120.0,0.4067346814687954,0.0940281658596606,0.4135990757958846,2.1060196801748345,0.06643898483523192,2.10382403261157,4.25,0.9574271077563381,4.5
sample_14,Raw,Awake,60,33,0.768452817877824,0.03502110302033704,0.7760215316858331,3.622539072959155,0.39974696359482614,3.556754221388368,1.3625361365891908,0.12725692171388442,1.3668442680825346,91.24242424242425,23.33456436146589,88.0,0.6896782851762053,0.11538377632059853,0.7083435282603376,2.4027504962245345,0.297483744408746,2.3425394019737813,5.303030303030303,1.6485760614248375,5.0
