Time (s),IR Value raw,PPG processed,Label,source_row_index,segment_id,retained_interval_id,sqi_artifact,rule
0.088599682,114752,-5.303323625586785,0,0,1,1,False,T30
0.0888834,114301,479.2845297234729,0,1,1,1,False,T30
0.089044094,113818,814.4746580602387,0,2,1,1,False,T30
0.089187622,113996,711.6527933488844,0,3,1,1,False,T30
0.089326143,114294,369.7259836397829,0,4,1,1,False,T30
0.089463711,114452,173.3495526764476,0,5,1,1,False,T30
0.089579582,114514,105.8069398865141,0,6,1,1,False,T30
0.089697123,114557,43.49305132678888,0,7,1,1,False,T30
0.089808464,114587,0.7074003502918487,0,8,1,1,False,T30
0.089922905,114592,-19.50427039636564,0,9,1,1,False,T30
0.090044975,114625,-75.93356703428184,0,10,1,1,False,T30
0.09016633,114708,-153.0815788752649,0,11,1,1,False,T30
0.090294361,114758,-207.86408071643,0,12,1,1,False,T30
0.090461731,114766,-281.0839586071816,0,13,1,1,False,T30
0.090608358,114747,-190.08475496324155,0,14,1,1,False,T30
0.090744972,114242,293.33101528735926,0,15,1,1,False,T30
0.090878487,113721,726.0565235829406,0,16,1,1,False,T30
0.091009855,113950,596.2806411236652,0,17,1,1,False,T30
0.091139317,114302,200.44524921635727,0,18,1,1,False,T30
0.091269016,114522,-38.78121418795911,0,19,1,1,False,T30
0.091449738,114634,-130.89124658664514,0,20,1,1,False,T30
0.091637373,114659,-164.4292035798399,0,21,1,1,False,T30
0.09181118,114670,-185.05637780040047,0,22,1,1,False,T30
0.091992378,114731,-236.62832046637973,0,23,1,1,False,T30
0.092179537,114782,-299.4440245621566,0,24,1,1,False,T30
0.092376709,114811,-326.1746128458003,0,25,1,1,False,T30
0.092568636,114850,-353.4573651781623,0,26,1,1,False,T30
0.092778444,114876,-443.8924108118134,0,27,1,1,False,T30
0.092976093,114863,-348.2598430406023,0,28,1,1,False,T30
0.09319973,114309,178.61643599205104,0,29,1,1,False,T30
0.093408108,113765,636.50922551741,0,30,1,1,False,T30
0.093627453,113995,508.0575810366786,0,31,1,1,False,T30
0.093832254,114309,153.0945472856952,0,32,1,1,False,T30
0.094015598,114445,-13.871105375821667,0,33,1,1,False,T30
0.094185591,114533,-80.31583487575452,0,34,1,1,False,T30
0.120512247,114569,-125.01655996997695,0,35,1,1,False,T30
0.159909248,114548,-115.19098223067336,0,36,1,1,False,T30
0.200720072,114530,-100.77157425043372,0,37,1,1,False,T30
0.240188837,114566,-137.10127816939428,0,38,1,1,False,T30
0.280315399,114606,-194.6816933734173,0,39,1,1,False,T30
0.320400238,114651,-215.0443736465101,0,40,1,1,False,T30
0.359856129,114655,-256.75355509511826,0,41,1,1,False,T30
0.400157452,114673,-297.5392780201428,0,42,1,1,False,T30
0.439728022,114459,24.72320135250312,0,43,1,1,False,T30
0.480419874,113683,664.3559501802441,0,44,1,1,False,T30
0.520692825,113507,880.7172923987622,0,45,1,1,False,T30
0.559772968,113934,507.0907312206875,0,46,1,1,False,T30
0.600444555,114254,127.29927585350036,0,47,1,1,False,T30
0.639862537,114415,-22.13714547982848,0,48,1,1,False,T30
0.679749966,114483,-76.10462594959084,0,49,1,1,False,T30
0.719867229,114484,-84.5142430120147,0,50,1,1,False,T30
0.759939194,114476,-79.62909368123194,0,51,1,1,False,T30
0.800069809,114515,-105.82600514061927,0,52,1,1,False,T30
0.84031868,114567,-163.58867512473776,0,53,1,1,False,T30
0.880279303,114631,-233.44995378014104,0,54,1,1,False,T30
0.920226574,114704,-273.4540614163292,0,55,1,1,False,T30
0.960278988,114730,-333.1704265326295,0,56,1,1,False,T30
1.00063777,114756,-383.6407373573264,0,57,1,1,False,T30
1.040537834,114551,-44.52782673447259,0,58,1,1,False,T30
1.080396891,113731,613.6992289909218,0,59,1,1,False,T30
1.120032072,113611,797.2073010219376,0,60,1,1,False,T30
1.160687447,114087,375.3399646955977,0,61,1,1,False,T30
1.200232744,114410,-18.259918976679103,0,62,1,1,False,T30
1.240412235,114575,-162.32114417518227,0,63,1,1,False,T30
1.28004694,114616,-190.93783228277573,0,64,1,1,False,T30
1.320779085,114572,-160.54292650450537,0,65,1,1,False,T30
1.36032033,114553,-149.4204432576132,0,66,1,1,False,T30
1.400016785,114613,-193.40441097587905,0,67,1,1,False,T30
1.440252781,114645,-240.82846569159855,0,68,1,1,False,T30
1.479870319,114689,-294.86944264869624,0,69,1,1,False,T30
1.51983428,114759,-351.305950972604,0,70,1,1,False,T30
1.560733795,114811,-403.38868872301566,0,71,1,1,False,T30
1.600668669,114805,-470.7516395257026,0,72,1,1,False,T30
1.640454531,114701,-256.0783109273576,0,73,1,1,False,T30
1.680274725,113943,442.66996961220434,0,74,1,1,False,T30
1.720619678,113341,962.6277783971556,0,75,1,1,False,T30
1.76046443,113673,764.6382445533052,0,76,1,1,False,T30
1.80019021,114041,307.6806346167674,0,77,1,1,False,T30
1.850291014,114304,55.1123157787771,0,78,1,1,False,T30
1.889811277,114399,-31.20860464182057,0,79,1,1,False,T30
1.930558205,114402,-43.773366934230296,0,80,1,1,False,T30
1.969921827,114394,-37.731202012305374,0,81,1,1,False,T30
2.000411749,114427,-65.97140417916869,0,82,1,1,False,T30
2.151393652,114483,-129.64949476565187,0,83,2,2,False,T30
2.151619434,114570,-207.42382052785217,0,84,2,2,False,T30
2.151787519,114621,-271.41477436074643,0,85,2,2,False,T30
2.170453787,114671,-294.3062413188729,0,86,2,2,False,T30
2.210671902,114708,-349.09258246059204,0,87,2,2,False,T30
2.25034523,114720,-404.0351196454845,0,88,2,2,False,T30
2.29049015,114504,-37.21552945904482,0,89,2,2,False,T30
2.330357075,113575,735.6703273757495,0,90,2,2,False,T30
