Time (s),IR Value raw,PPG processed,Label,source_row_index,segment_id,retained_interval_id,sqi_artifact,rule
2.920237541,117406,11.459373034207118,0,0,1,1,False,T30
2.950210571,117456,-6.012158183053145,0,1,1,1,False,T30
3.000202417,117428,8.697338405346471,0,2,1,1,False,T30
3.030869484,117557,-89.90727026634158,0,3,1,1,False,T30
3.080358505,117831,-338.8782652093717,0,4,1,1,False,T30
3.121052027,118114,-610.8503489362923,0,5,1,1,False,T30
3.160779953,118344,-834.89329844016,0,6,1,1,False,T30
3.200703144,118542,-988.8757255997014,0,7,1,1,False,T30
3.240961075,118731,-1169.1419255979154,0,8,1,1,False,T30
3.281117678,118865,-1392.040991561615,0,9,1,1,False,T30
3.320140839,118750,-1036.3045047882688,0,10,1,1,False,T30
3.360592365,117345,172.0275523018365,0,11,1,1,False,T30
3.400806189,116407,1156.8414885611355,0,12,1,1,False,T30
3.440110445,116458,1204.676007316565,0,13,1,1,False,T30
3.480331421,116695,908.5994591082248,0,14,1,1,False,T30
3.520420074,116917,699.3317374544538,0,15,1,1,False,T30
3.56068778,117176,450.1968854699928,0,16,1,1,False,T30
3.600185156,117443,211.6631109913679,0,17,1,1,False,T30
3.64026475,117489,146.45877751603615,0,18,1,1,False,T30
3.679886818,117478,178.5975134818793,0,19,1,1,False,T30
3.720430851,117523,128.12889478814492,0,20,1,1,False,T30
3.760404825,117728,-57.40830572742138,0,21,1,1,False,T30
3.800558329,117997,-334.2789543725098,0,22,1,1,False,T30
3.842437267,118289,-626.530355125282,0,23,1,1,False,T30
3.882573843,118519,-824.0392384860718,0,24,1,1,False,T30
3.919937611,118681,-1003.6143165386266,0,25,1,1,False,T30
3.963186264,118805,-1212.0445160866775,0,26,1,1,False,T30
4.000020027,118667,-849.322963503305,0,27,1,1,False,T30
4.040204048,117271,319.8893024963503,0,28,1,1,False,T30
4.080976248,116433,1233.656298502682,0,29,1,1,False,T30
4.120808125,116483,1229.0674668602678,0,30,1,1,False,T30
4.160039425,116786,886.6044217008355,0,31,1,1,False,T30
4.200250626,117029,635.790396045399,0,32,1,1,False,T30
4.23996377,117296,370.0649016148644,0,33,1,1,False,T30
4.281794071,117554,129.49390286489708,0,34,1,1,False,T30
4.322255135,117592,74.63409500278544,0,35,1,1,False,T30
4.362613916,117546,112.77141819863492,0,36,1,1,False,T30
4.401021004,117635,31.857594415946608,0,37,1,1,False,T30
4.440511942,117878,-217.98733347995483,0,38,1,1,False,T30
4.48029542,118198,-550.7665358452192,0,39,1,1,False,T30
4.526165485,118471,-819.1270132050115,0,40,1,1,False,T30
4.560907602,118636,-968.3770493653506,0,41,1,1,False,T30
4.600179911,118780,-1188.416834653067,0,42,1,1,False,T30
4.640420675,118908,-1293.0917077512754,0,43,1,1,False,T30
4.679875612,118310,-572.5320273688019,0,44,1,1,False,T30
4.719980001,116796,683.2452314445736,0,45,1,1,False,T30
4.76000452,116386,1272.7019812435965,0,46,1,1,False,T30
4.800987959,116518,1092.6141286344691,0,47,1,1,False,T30
4.842971325,116727,856.193887284123,0,48,1,1,False,T30
4.883962393,116894,683.1753474822206,0,49,1,1,False,T30
4.919902325,117154,422.69025219974327,0,50,1,1,False,T30
4.969925165,117356,228.9527931322344,0,51,1,1,False,T30
5.001033068,117328,236.16860636101612,0,52,1,1,False,T30
5.05045104,117290,266.37792948333947,0,53,1,1,False,T30
5.089941025,117450,114.5086144217058,0,54,1,1,False,T30
5.120652914,117747,-190.2378409209637,0,55,1,1,False,T30
5.16089797,118069,-522.0265744393423,0,56,1,1,False,T30
5.200955153,118318,-771.2200529496195,0,57,1,1,False,T30
5.250224829,118495,-922.5865955524916,0,58,1,1,False,T30
5.280930281,118657,-1158.6234646534788,0,59,1,1,False,T30
5.33001709,118806,-1287.0419250768596,0,60,1,1,False,T30
5.360647678,118256,-599.6556596671392,0,61,1,1,False,T30
5.410703421,116765,628.4907643342044,0,62,1,1,False,T30
5.449911594,116370,1212.494202349349,0,63,1,1,False,T30
5.48998332,116490,1054.31756429171,0,64,1,1,False,T30
5.529883623,116666,843.3484849623695,0,65,1,1,False,T30
5.569922686,116845,679.2959464035214,0,66,1,1,False,T30
5.610681295,117100,422.8472233678291,0,67,1,1,False,T30
5.650271893,117315,216.5059871512501,0,68,1,1,False,T30
5.690116882,117340,187.7495152417684,0,69,1,1,False,T30
5.730543137,117309,206.6063466314094,0,70,1,1,False,T30
5.77045989,117432,103.2911228018734,0,71,1,1,False,T30
5.810101032,117647,-118.05141329038264,0,72,1,1,False,T30
5.850286961,117928,-401.2121472158652,0,73,1,1,False,T30
5.890856028,118214,-692.1026760599856,0,74,1,1,False,T30
5.929939032,118429,-878.9959547880168,0,75,1,1,False,T30
5.970112801,118590,-1053.0881437343364,0,76,1,1,False,T30
6.010388851,118738,-1305.5523523628,0,77,1,1,False,T30
6.050878525,118688,-1011.5619223608874,0,78,1,1,False,T30
6.090544224,117294,145.3354135892469,0,79,1,1,False,T30
6.133210421,116402,1097.169885216691,0,80,1,1,False,T30
6.169961214,116428,1142.444869037907,0,81,1,1,False,T30
6.209962845,116628,875.8641492331268,0,82,1,1,False,T30
6.25007534,116794,716.7222953157468,0,83,1,1,False,T30
