Time (s),IR Value raw,PPG processed,Label,source_row_index,segment_id,retained_interval_id,sqi_artifact,rule
15.10999846,127381,385.9464339045916,0,377,3,3,False,T30
15.1503799,127482,269.4756409220996,0,378,3,3,False,T30
15.18943501,127703,29.60055181937688,0,379,3,3,False,T30
15.22957587,128001,-273.61941687668883,0,380,3,3,False,T30
15.26958752,128297,-605.8829438044907,0,381,3,3,False,T30
15.30970049,128561,-873.9565606683242,0,382,3,3,False,T30
15.35048699,128663,-971.09409373674,0,383,3,3,False,T30
15.3894794,128749,-1115.5944668751133,0,384,3,3,False,T30
15.42988586,128903,-1361.425159582914,0,385,3,3,False,T30
15.47026539,128700,-910.4086656741296,0,386,3,3,False,T30
15.5096159,127079,356.573252732329,0,387,3,3,False,T30
15.54963899,126454,1133.4693490985446,0,388,3,3,False,T30
15.5894978,126596,983.803019600894,0,389,3,3,False,T30
15.63946915,126781,730.8023812748504,0,390,3,3,False,T30
15.67997289,126844,643.8190524665032,0,391,3,3,False,T30
15.71951985,126997,489.8808205366796,0,392,3,3,False,T30
15.75964451,127118,361.6160200334939,0,393,3,3,False,T30
15.79959702,127059,387.3020109517224,0,394,3,3,False,T30
15.83990526,127030,398.0649110276702,0,395,3,3,False,T30
15.88004327,127190,245.59522474958356,0,396,3,3,False,T30
15.91958976,127411,-3.3690671406137227,0,397,3,3,False,T30
15.96045303,127652,-251.735748493746,0,398,3,3,False,T30
16.00006485,127858,-457.31817686832255,0,399,3,3,False,T30
16.03946781,127975,-603.0713830272749,0,400,3,3,False,T30
16.07957745,128085,-687.696533991137,0,401,3,3,False,T30
16.11953878,128239,-850.2452365750221,0,402,3,3,False,T30
16.160501,128395,-1123.30054241301,0,403,3,3,False,T30
16.20046401,128399,-872.4741673248333,0,404,3,3,False,T30
16.23947263,127084,183.09852260702417,0,405,3,3,False,T30
16.27991533,126332,1037.8157531329257,0,406,3,3,False,T30
16.31961226,126331,1077.6173766775437,0,407,3,3,False,T30
16.3600533,126523,852.906241199174,0,408,3,3,False,T30
16.39956284,126668,707.9738378117161,0,409,3,3,False,T30
16.43945885,126862,532.8249843476395,0,410,3,3,False,T30
16.47962189,127021,403.8554559674363,0,411,3,3,False,T30
16.51952434,126996,420.1485554776634,0,412,3,3,False,T30
16.56047153,127013,418.0006444702502,0,413,3,3,False,T30
16.60042405,127198,265.2223131510025,0,414,3,3,False,T30
16.63946271,127437,37.15929400840591,0,415,3,3,False,T30
16.68039274,127690,-206.87316967701972,0,416,3,3,False,T30
16.71957421,127980,-464.7435520365528,0,417,3,3,False,T30
16.76006603,128195,-671.4090425343647,0,418,3,3,False,T30
16.80045295,128311,-758.5169388011398,0,419,3,3,False,T30
16.84047031,128431,-846.428491469523,0,420,3,3,False,T30
16.88050199,128583,-1071.9705663974569,0,421,3,3,False,T30
16.92051601,128691,-1007.5298751878844,0,422,3,3,False,T30
16.9605,127801,-203.46167804614535,0,423,3,3,False,T30
17.00056076,126885,709.5700813215069,0,424,3,3,False,T30
17.03947973,126755,918.3705191617346,0,425,3,3,False,T30
17.08032393,127009,656.7597761506362,0,426,3,3,False,T30
17.11986399,127222,457.78744970616106,0,427,3,3,False,T30
17.15966845,127319,349.5208910325434,0,428,3,3,False,T30
17.19952559,127472,249.1646285972103,0,429,3,3,False,T30
17.23952436,127467,243.35173675481616,0,430,3,3,False,T30
17.27981567,127415,308.8553825219734,0,431,3,3,False,T30
17.3199687,127457,279.5249261115841,0,432,3,3,False,T30
17.36009288,127651,96.01073956938843,0,433,3,3,False,T30
17.39951849,127932,-174.33583479588108,0,434,3,3,False,T30
17.43963051,128227,-468.9940168121798,0,435,3,3,False,T30
17.4795785,128490,-724.1797868227272,0,436,3,3,False,T30
17.51953983,128713,-909.050826648592,0,437,3,3,False,T30
17.55957556,128871,-1138.7194903068996,0,438,3,3,False,T30
17.59954667,128966,-1192.97639792865,0,439,3,3,False,T30
17.63945651,128360,-466.4361755081237,0,440,3,3,False,T30
17.67961979,126973,673.6335234504187,0,441,3,3,False,T30
17.71954489,126719,1135.4149953752578,0,442,3,3,False,T30
17.76035643,126873,914.3336573591176,0,443,3,3,False,T30
17.79984951,127133,647.552791822742,0,444,3,3,False,T30
17.83946347,127341,433.2437520049143,0,445,3,3,False,T30
17.88049364,127551,247.3465997653592,0,446,3,3,False,T30
17.91965604,127555,233.44495909957,0,447,3,3,False,T30
17.95960855,127459,319.3288924505482,0,448,3,3,False,T30
17.99975467,127500,278.50252320854963,0,449,3,3,False,T30
18.0501411,127707,93.0132617562853,0,450,3,3,False,T30
18.08946133,127912,-141.6133171534412,0,451,3,3,False,T30
