session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,fit_duration_s,max_follow_s,lle_1_per_s,fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,analysis_included,signal_finite,valid,qc_reason
4,1,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.486649785472999,12,0.8,1.3,0.5,5.0,0.640124674935554,0.9452879495988078,1472,1472,1388,True,True,True,ok
4,2,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5097943577009518,13,0.8,1.3,0.5,5.0,0.7899486334791744,0.9822983254662216,1472,1472,1417,True,True,True,ok
4,3,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5448969011310193,14,0.8,1.3,0.5,5.0,0.8774702478488547,0.9892291837872037,1472,1472,1381,True,True,True,ok
4,4,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5596502199266866,14,0.8,1.3,0.5,5.0,0.8679927250631551,0.9823196698133508,1472,1472,1413,True,True,True,ok
4,5,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5730538629169175,14,0.8,1.3,0.5,5.0,0.7655131964468765,0.979998365402047,1472,1472,1412,True,True,True,ok
4,6,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5245342318024374,13,0.8,1.3,0.5,5.0,0.868912584531585,0.9816752152384371,1472,1472,1424,True,True,True,ok
4,7,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5923123167945639,15,0.8,1.3,0.5,5.0,0.8082048466294136,0.9645758512174647,1472,1472,1413,True,True,True,ok
4,8,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5415584855473823,14,0.8,1.3,0.5,5.0,0.8456319558790418,0.9708049431826664,1472,1472,1408,True,True,True,ok
4,9,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.559532943980936,14,0.8,1.3,0.5,5.0,0.8677791570518432,0.9725312603848912,1472,1472,1404,True,True,True,ok
4,10,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.49771172240242806,12,0.8,1.3,0.5,5.0,0.7987880680629765,0.9770228841173288,1472,1472,1393,True,True,True,ok
4,11,Drowsy,60,processed,24.991877639597273,1500,8,0.16,4,0.523211525208458,13,0.8,1.3,0.5,5.0,0.6895502093040389,0.9688881498350886,1472,1472,1402,True,True,True,ok
4,12,Drowsy,60,processed,24.991877639597273,1500,8,0.16,4,0.5466173430117338,14,0.8,1.3,0.5,5.0,0.7257817445120944,0.9778498107856313,1472,1472,1422,True,True,True,ok
4,13,Drowsy,60,processed,24.991877639597273,1500,8,0.16,4,0.5487617897685365,14,0.8,1.3,0.5,5.0,0.7583551340334036,0.9801402102857234,1472,1472,1400,True,True,True,ok
4,14,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.4886886102073729,12,0.8,1.3,0.5,5.0,0.7620085001020849,0.9718296732647705,1472,1472,1408,True,True,True,ok
4,15,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.49495729772850944,12,0.8,1.3,0.5,5.0,0.7226874244869205,0.9552675430728714,1472,1472,1426,True,True,True,ok
4,16,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.4986531029401136,12,0.8,1.3,0.5,5.0,0.7912909243070774,0.9851512694025324,1472,1472,1433,True,True,True,ok
4,17,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.507532925972993,13,0.8,1.3,0.5,5.0,0.7490007020153149,0.9625135365172645,1472,1472,1424,True,True,True,ok
4,18,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.49901447063098486,12,0.8,1.3,0.5,5.0,0.8079072707678471,0.9659635542673178,1472,1472,1400,True,True,True,ok
4,19,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5006233887012272,13,0.8,1.3,0.5,5.0,0.8696714140263174,0.9918817780490389,1472,1472,1396,True,True,True,ok
4,20,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5181780310688081,13,0.8,1.3,0.5,5.0,0.8701487376495088,0.9939493806308055,1472,1472,1427,True,True,True,ok
4,21,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.4692488172302808,12,0.8,1.3,0.5,5.0,0.7633845704399094,0.9907746645265673,1472,1472,1392,True,True,True,ok
4,22,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5283159066402929,13,0.8,1.3,0.5,5.0,0.7824802990670998,0.985376260712804,1472,1472,1407,True,True,True,ok
4,23,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.48484515886425544,12,0.8,1.3,0.5,5.0,0.7139715450466734,0.9749342795071846,1472,1472,1417,True,True,True,ok
4,24,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.48460492492673984,12,0.8,1.3,0.5,5.0,0.8326741137969206,0.9596727136124612,1472,1472,1403,True,True,True,ok
4,25,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.4686574708286083,12,0.8,1.3,0.5,5.0,0.8224498955850977,0.9497421568861222,1472,1472,1415,True,True,True,ok
4,26,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5184290573908419,13,0.8,1.3,0.5,5.0,0.8477073570325854,0.9612577989930748,1472,1472,1422,True,True,True,ok
4,27,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5164833803758789,13,0.8,1.3,0.5,5.0,0.8643698428492461,0.9764534952032158,1472,1472,1417,True,True,True,ok
4,28,Awake,60,processed,24.991877639597273,1500,8,0.16,4,0.5021008397746517,13,0.8,1.3,0.5,5.0,0.7058906281690734,0.9598033740966571,1472,1472,1406,True,True,True,ok
