session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,fit_duration_s,max_follow_s,lle_1_per_s,fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,analysis_included,signal_finite,valid,qc_reason
14,1,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.5190583970300346,13,0.8,1.3,0.5,5.0,0.8183016253206283,0.9868279181506489,1472,1472,1427,True,True,True,ok
14,2,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.503055348076787,13,0.8,1.3,0.5,5.0,0.76141456241328,0.9865356449289061,1472,1472,1404,True,True,True,ok
14,3,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.5033144890149802,13,0.8,1.3,0.5,5.0,0.8763629919175381,0.9867666723690918,1472,1472,1411,True,True,True,ok
14,4,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.5110113838063053,13,0.8,1.3,0.5,5.0,0.8099462860279728,0.9735337626754794,1472,1472,1398,True,True,True,ok
14,5,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.5318536804390763,13,0.8,1.3,0.5,5.0,0.8203064017579859,0.9958065532779449,1472,1472,1394,True,True,True,ok
14,6,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.5043848229950587,13,0.8,1.3,0.5,5.0,0.7937095524949519,0.9848033457136348,1472,1472,1431,True,True,True,ok
14,7,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.48506147346351697,12,0.8,1.3,0.5,5.0,0.7173485168559419,0.9595759897181646,1472,1472,1420,True,True,True,ok
14,8,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.4747636213807826,12,0.8,1.3,0.5,5.0,0.8132032546821347,0.9515444591879435,1472,1472,1405,True,True,True,ok
14,9,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.5274987821307348,13,0.8,1.3,0.5,5.0,0.8679293650008844,0.9822315476573504,1472,1472,1425,True,True,True,ok
14,10,Drowsy,60,processed,24.993626625203223,1500,8,0.16,4,0.4436732540351292,11,0.8,1.3,0.5,5.0,0.7005976412636388,0.8928293999582984,1472,1472,1422,True,True,False,low_fit_r2
14,11,Drowsy,60,processed,24.993626625203223,1500,8,0.16,4,0.47079608383590443,12,0.8,1.3,0.5,5.0,0.8176009381977446,0.9450989293387083,1472,1472,1419,True,True,True,ok
14,12,Drowsy,60,processed,24.993626625203223,1500,8,0.16,4,0.42873762008775745,11,0.8,1.3,0.5,5.0,0.7337021860291999,0.9647674737202598,1472,1472,1412,True,True,True,ok
14,13,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.4257380490883191,11,0.8,1.3,0.5,5.0,0.7052794440307995,0.8636793124995582,1472,1472,1388,True,True,False,low_fit_r2
14,14,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.43058727627133964,11,0.8,1.3,0.5,5.0,0.6850277566387835,0.8703536943757985,1472,1472,1427,True,True,False,low_fit_r2
14,15,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.4559994449409884,11,0.8,1.3,0.5,5.0,0.8499959277216522,0.9629623594079474,1472,1472,1399,True,True,True,ok
14,16,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.46067255087049375,12,0.8,1.3,0.5,5.0,0.8212666101233617,0.9453109701452729,1472,1472,1417,True,True,True,ok
14,17,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.4429846010438137,11,0.8,1.3,0.5,5.0,0.7668868069622119,0.9727281526012975,1472,1472,1424,True,True,True,ok
14,18,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.47633996294030767,12,0.8,1.3,0.5,5.0,0.8908528798993586,0.9800271906774012,1472,1472,1435,True,True,True,ok
14,19,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.44613281805938726,11,0.8,1.3,0.5,5.0,0.7618800923976807,0.9593372789059805,1472,1472,1400,True,True,True,ok
14,20,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.4209170730273449,11,0.8,1.3,0.5,5.0,0.6682413282111013,0.8200339813839614,1472,1472,1408,True,True,False,low_fit_r2
14,21,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.47767026187656536,12,0.8,1.3,0.5,5.0,0.8541185585221177,0.9610528805444711,1472,1472,1392,True,True,True,ok
14,22,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.4636979176496766,12,0.8,1.3,0.5,5.0,0.8143645596784176,0.9698454378134197,1472,1472,1395,True,True,True,ok
14,23,Drowsy,60,processed,24.993626625203223,1500,8,0.16,4,0.408537121164204,10,0.8,1.3,0.5,5.0,0.6595755172448253,0.9581258078780805,1472,1472,1419,True,True,True,ok
14,24,Drowsy,60,processed,24.993626625203223,1500,8,0.16,4,0.4027679059183564,10,0.8,1.3,0.5,5.0,0.7556441380561106,0.9812638050547103,1472,1472,1409,True,True,True,ok
14,25,Drowsy,60,processed,24.993626625203223,1500,8,0.16,4,0.4191771306944834,10,0.8,1.3,0.5,5.0,0.6836484650162352,0.8858677756021174,1472,1472,1423,True,True,False,low_fit_r2
14,26,Drowsy,60,processed,24.993626625203223,1500,8,0.16,4,0.4318504416910995,11,0.8,1.3,0.5,5.0,0.8461961895268127,0.9428116850710943,1472,1472,1423,True,True,True,ok
14,27,Drowsy,60,processed,24.993626625203223,1500,8,0.16,4,0.40853805304286767,10,0.8,1.3,0.5,5.0,0.6728966695053529,0.9485778635985084,1472,1472,1431,True,True,True,ok
14,28,Drowsy,60,processed,24.993626625203223,1500,8,0.16,4,0.3770164881618698,9,0.8,1.3,0.5,5.0,0.6845812946119213,0.9757515483016885,1472,1472,1421,True,True,True,ok
14,29,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.3667797622888719,9,0.8,1.3,0.5,5.0,0.649412504315567,0.9836249567949471,1472,1472,1408,True,True,True,ok
14,30,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.4267622974674709,11,0.8,1.3,0.5,5.0,0.7715170100366288,0.8957307787705752,1472,1472,1422,True,True,False,low_fit_r2
14,31,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.4505135733469086,11,0.8,1.3,0.5,5.0,0.7079799174922062,0.8506347874636947,1472,1472,1434,True,True,False,low_fit_r2
14,32,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.444648014431053,11,0.8,1.3,0.5,5.0,0.8325848499808449,0.9399477778551539,1472,1472,1403,True,True,True,ok
14,33,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.47680396074213144,12,0.8,1.3,0.5,5.0,0.7554876997734861,0.9809251250916938,1472,1472,1419,True,True,True,ok
14,34,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.4650712054463873,12,0.8,1.3,0.5,5.0,0.6942731411210443,0.9667485895011072,1472,1472,1398,True,True,True,ok
14,36,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.4537503816860491,11,0.8,1.3,0.5,5.0,0.7574088623606013,0.9586014996484529,1472,1472,1397,True,True,True,ok
14,37,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.44584293811189013,11,0.8,1.3,0.5,5.0,0.8173557078696609,0.9608744800771253,1472,1472,1408,True,True,True,ok
14,38,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.49226151495600046,12,0.8,1.3,0.5,5.0,0.7585436924955693,0.9666983894989648,1472,1472,1421,True,True,True,ok
14,39,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.4771559562558132,12,0.8,1.3,0.5,5.0,0.7858345799542501,0.9621073990166582,1472,1472,1404,True,True,True,ok
14,40,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.5034800456160187,13,0.8,1.3,0.5,5.0,0.675826643333424,0.9862085034074569,1472,1472,1410,True,True,True,ok
14,42,Awake,60,processed,24.993626625203223,1500,8,0.16,4,0.4868319323757206,12,0.8,1.3,0.5,5.0,0.7620319586097978,0.9637478935839859,1472,1472,1395,True,True,True,ok
14,43,Drowsy,60,processed,24.993626625203223,1500,8,0.16,4,0.42127711711961047,11,0.8,1.3,0.5,5.0,0.7063488289480265,0.9576329860445628,1472,1472,1427,True,True,True,ok
14,44,Drowsy,60,processed,24.993626625203223,1500,8,0.16,4,0.41492774956201856,10,0.8,1.3,0.5,5.0,0.7251250657189693,0.8690163335741988,1472,1472,1386,True,True,False,low_fit_r2
