session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,fit_duration_s,max_follow_s,lle_1_per_s,fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,analysis_included,signal_finite,valid,qc_reason
19,1,Awake,60,processed,24.996219321763952,1500,8,0.16,4,0.406857041259778,10,0.8,1.3,0.5,5.0,0.6808208559159854,0.9892761863614103,1472,1472,1401,True,True,True,ok
19,2,Awake,60,processed,24.996219321763952,1500,8,0.16,4,0.4259521325797029,11,0.8,1.3,0.5,5.0,0.6451312769261961,0.9540643568864294,1472,1472,1431,True,True,True,ok
19,3,Awake,60,processed,24.996219321763952,1500,8,0.16,4,0.42605821324197507,11,0.8,1.3,0.5,5.0,0.7139256386233155,0.965090925278576,1472,1472,1391,True,True,True,ok
19,4,Awake,60,processed,24.996219321763952,1500,8,0.16,4,0.42845512958045207,11,0.8,1.3,0.5,5.0,0.7648448493195543,0.8949036994983249,1472,1472,1402,True,True,False,low_fit_r2
19,5,Awake,60,processed,24.996219321763952,1500,8,0.16,4,0.4269185461881471,11,0.8,1.3,0.5,5.0,0.7945419217912368,0.9499115288042896,1472,1472,1412,True,True,True,ok
19,6,Awake,60,processed,24.996219321763952,1500,8,0.16,4,0.42774201237386933,11,0.8,1.3,0.5,5.0,0.8186383930766036,0.9572619551900227,1472,1472,1415,True,True,True,ok
19,7,Awake,60,processed,24.996219321763952,1500,8,0.16,4,0.4328600410635859,11,0.8,1.3,0.5,5.0,0.8063281257541555,0.9828572003382748,1472,1472,1397,True,True,True,ok
19,8,Awake,60,processed,24.996219321763952,1500,8,0.16,4,0.44745792669076034,11,0.8,1.3,0.5,5.0,0.8262035684922516,0.983624120078343,1472,1472,1396,True,True,True,ok
19,9,Awake,60,processed,24.996219321763952,1500,8,0.16,4,0.43445724454705864,11,0.8,1.3,0.5,5.0,0.7598943540217235,0.9693004375762093,1472,1472,1403,True,True,True,ok
19,10,Awake,60,processed,24.996219321763952,1500,8,0.16,4,0.4436527000124622,11,0.8,1.3,0.5,5.0,0.8461753882159756,0.975161824158925,1472,1472,1411,True,True,True,ok
19,11,Awake,60,processed,24.996219321763952,1500,8,0.16,4,0.43610668681315407,11,0.8,1.3,0.5,5.0,0.9343993716285126,0.9947621984282343,1472,1472,1412,True,True,True,ok
19,12,Awake,60,processed,24.996219321763952,1500,8,0.16,4,0.4148862166404697,10,0.8,1.3,0.5,5.0,0.752150224225315,0.9634647668959978,1472,1472,1376,True,True,True,ok
19,13,Drowsy,60,processed,24.996219321763952,1500,8,0.16,4,0.4412653179939756,11,0.8,1.3,0.5,5.0,0.7779300051544025,0.9823144997423829,1472,1472,1426,True,True,True,ok
19,14,Drowsy,60,processed,24.996219321763952,1500,8,0.16,4,0.45050089113508224,11,0.8,1.3,0.5,5.0,0.8409343130446848,0.9676169671540473,1472,1472,1421,True,True,True,ok
19,15,Drowsy,60,processed,24.996219321763952,1500,8,0.16,4,0.4251547077082643,11,0.8,1.3,0.5,5.0,0.8009518171505843,0.9087760173873446,1472,1472,1376,True,True,True,ok
19,16,Drowsy,60,processed,24.996219321763952,1500,8,0.16,4,0.4325669209164663,11,0.8,1.3,0.5,5.0,0.7801769229342348,0.9729264001183634,1472,1472,1407,True,True,True,ok
