session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,fit_duration_s,max_follow_s,lle_1_per_s,fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,analysis_included,signal_finite,valid,qc_reason
21,1,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.3880695802051326,10,0.8,1.3,0.5,5.0,0.7545624963854364,0.98099534352593,1472,1472,1389,True,True,True,ok
21,2,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.4029388591975371,10,0.8,1.3,0.5,5.0,0.6922442424505796,0.9304789012511632,1472,1472,1437,True,True,True,ok
21,3,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.39316884228439536,10,0.8,1.3,0.5,5.0,0.7225641661361676,0.9647595905703653,1472,1472,1435,True,True,True,ok
21,4,Drowsy,60,processed,25.000000000022737,1500,8,0.16,4,0.39946609619096396,10,0.8,1.3,0.5,5.0,0.6513281557443974,0.9396158829975328,1472,1472,1413,True,True,True,ok
21,5,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.43600822970776487,11,0.8,1.3,0.5,5.0,0.5614065018594512,0.92516671025941,1472,1472,1424,True,True,True,ok
21,6,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.42981818393010146,11,0.8,1.3,0.5,5.0,0.7720841908283287,0.9808282728314842,1472,1472,1402,True,True,True,ok
21,7,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.4180286126338697,10,0.8,1.3,0.5,5.0,0.7470927242418964,0.9790443019204168,1472,1472,1414,True,True,True,ok
21,8,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.4326902177804936,11,0.8,1.3,0.5,5.0,0.6968049287705624,0.9613142187064376,1472,1472,1383,True,True,True,ok
21,9,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.45267336890105175,11,0.8,1.3,0.5,5.0,0.724151741440224,0.9592835179627246,1472,1472,1412,True,True,True,ok
21,10,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.4244212918877346,11,0.8,1.3,0.5,5.0,0.711867367750521,0.9385006699556028,1472,1472,1424,True,True,True,ok
21,11,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.4308796385627427,11,0.8,1.3,0.5,5.0,0.7180642439391075,0.8281561738272101,1472,1472,1405,True,True,False,low_fit_r2
21,12,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.45656932983469556,11,0.8,1.3,0.5,5.0,0.6635789454298937,0.936944201366643,1472,1472,1429,True,True,True,ok
21,13,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.41749971121793733,10,0.8,1.3,0.5,5.0,0.8324976791205492,0.9961536809187419,1472,1472,1384,True,True,True,ok
21,14,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.43711261497429194,11,0.8,1.3,0.5,5.0,0.7185488888702994,0.9326019208211438,1472,1472,1434,True,True,True,ok
21,15,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.41249581781494943,10,0.8,1.3,0.5,5.0,0.7662500779128012,0.9139463375838026,1472,1472,1404,True,True,True,ok
21,16,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.3998461967093738,10,0.8,1.3,0.5,5.0,0.7222694283144518,0.9552213363757782,1472,1472,1415,True,True,True,ok
21,17,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.4143339626306135,10,0.8,1.3,0.5,5.0,0.7533202217181155,0.9543000299508929,1472,1472,1439,True,True,True,ok
21,18,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.43983157867913975,11,0.8,1.3,0.5,5.0,0.7798315871724835,0.959686763634318,1472,1472,1413,True,True,True,ok
21,19,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.42758090727230064,11,0.8,1.3,0.5,5.0,0.6495014488297775,0.9683650974416661,1472,1472,1385,True,True,True,ok
21,20,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.4351325184498551,11,0.8,1.3,0.5,5.0,0.797664527883816,0.9966786812258207,1472,1472,1420,True,True,True,ok
21,21,Drowsy,60,processed,25.000000000022737,1500,8,0.16,4,0.45474531931548867,11,0.8,1.3,0.5,5.0,0.6632980289341339,0.9295732490853301,1472,1472,1420,True,True,True,ok
21,22,Drowsy,60,processed,25.000000000022737,1500,8,0.16,4,0.4088513323201012,10,0.8,1.3,0.5,5.0,0.6011792368305076,0.8958625820490698,1472,1472,1431,True,True,False,low_fit_r2
21,23,Drowsy,60,processed,25.000000000022737,1500,8,0.16,4,0.4203977912628787,11,0.8,1.3,0.5,5.0,0.8124794300112389,0.9906009759920473,1472,1472,1390,True,True,True,ok
21,24,Drowsy,60,processed,25.000000000022737,1500,8,0.16,4,0.4249295449873558,11,0.8,1.3,0.5,5.0,0.7306967667746632,0.9643248181560078,1472,1472,1412,True,True,True,ok
21,25,Drowsy,60,processed,25.000000000022737,1500,8,0.16,4,0.40508389428885133,10,0.8,1.3,0.5,5.0,0.5948547907883506,0.8816164915303895,1472,1472,1422,True,True,False,low_fit_r2
21,26,Drowsy,60,processed,25.000000000022737,1500,8,0.16,4,0.42446041912306065,11,0.8,1.3,0.5,5.0,0.7306851592147717,0.9903967611642214,1472,1472,1414,True,True,True,ok
21,29,Drowsy,60,processed,25.000000000022737,1500,8,0.16,4,0.41567997960624714,10,0.8,1.3,0.5,5.0,0.603609813520008,0.9153807679412055,1472,1472,1396,True,True,True,ok
21,30,Drowsy,60,processed,25.000000000022737,1500,8,0.16,4,0.4228109083023638,11,0.8,1.3,0.5,5.0,0.6597886814028676,0.9736209547996887,1472,1472,1425,True,True,True,ok
21,31,Drowsy,60,processed,25.000000000022737,1500,8,0.16,4,0.4340061027205401,11,0.8,1.3,0.5,5.0,0.6689893837927872,0.9436247994297037,1472,1472,1417,True,True,True,ok
21,32,Drowsy,60,processed,25.000000000022737,1500,8,0.16,4,0.4279752438943136,11,0.8,1.3,0.5,5.0,0.6632236382500337,0.9688633915829292,1472,1472,1390,True,True,True,ok
21,33,Drowsy,60,processed,25.000000000022737,1500,8,0.16,4,0.4420952332760877,11,0.8,1.3,0.5,5.0,0.7318760966474319,0.9727158471163178,1472,1472,1408,True,True,True,ok
21,34,Drowsy,60,processed,25.000000000022737,1500,8,0.16,4,0.44287794903640587,11,0.8,1.3,0.5,5.0,0.7171741188481252,0.9433821448017724,1472,1472,1376,True,True,True,ok
21,35,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.4351955108816928,11,0.8,1.3,0.5,5.0,0.7963292927002407,0.9596462268710451,1472,1472,1414,True,True,True,ok
21,36,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.43985534482839395,11,0.8,1.3,0.5,5.0,0.7691709158912973,0.9553289485114073,1472,1472,1384,True,True,True,ok
21,37,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.4316111793113859,11,0.8,1.3,0.5,5.0,0.703117845997574,0.9535764634043359,1472,1472,1403,True,True,True,ok
21,38,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.4119256458220322,10,0.8,1.3,0.5,5.0,0.5673401355136358,0.9398036593318377,1472,1472,1426,True,True,True,ok
21,39,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.42400564401704427,11,0.8,1.3,0.5,5.0,0.6943416960578556,0.9653096748239334,1472,1472,1423,True,True,True,ok
21,40,Awake,60,processed,25.000000000022737,1500,8,0.16,4,0.4544393022154075,11,0.8,1.3,0.5,5.0,0.8061706197055072,0.9584658766142543,1472,1472,1400,True,True,True,ok
21,41,Drowsy,60,processed,25.000000000022737,1500,8,0.16,4,0.42625131496143254,11,0.8,1.3,0.5,5.0,0.7348924550000694,0.9608767858113274,1472,1472,1420,True,True,True,ok
21,42,Drowsy,60,processed,25.000000000022737,1500,8,0.16,4,0.42273860194973845,11,0.8,1.3,0.5,5.0,0.5959504830849779,0.9150988077830302,1472,1472,1430,True,True,True,ok
21,1,Awake,120,processed,25.000000000022737,3000,8,0.16,4,0.3968169645168123,10,0.8,1.3,0.5,5.0,0.7135609390696667,0.9535896830451351,2972,2972,2935,True,True,True,ok
21,2,Awake,120,processed,25.000000000022737,3000,8,0.16,4,0.43273067448213165,11,0.8,1.3,0.5,5.0,0.7110259318171991,0.9876234964379373,2972,2972,2899,True,True,True,ok
21,3,Awake,120,processed,25.000000000022737,3000,8,0.16,4,0.4248666102576928,11,0.8,1.3,0.5,5.0,0.771119890437363,0.9738550837268641,2972,2972,2881,True,True,True,ok
21,4,Awake,120,processed,25.000000000022737,3000,8,0.16,4,0.4387290085654083,11,0.8,1.3,0.5,5.0,0.7197654872915467,0.937503659645842,2972,2972,2910,True,True,True,ok
21,5,Awake,120,processed,25.000000000022737,3000,8,0.16,4,0.44232968100820497,11,0.8,1.3,0.5,5.0,0.6683830527114225,0.8789721876163001,2972,2972,2920,True,True,False,low_fit_r2
21,6,Awake,120,processed,25.000000000022737,3000,8,0.16,4,0.42593793883692815,11,0.8,1.3,0.5,5.0,0.7748850211656286,0.9761687665138971,2972,2972,2927,True,True,True,ok
21,7,Awake,120,processed,25.000000000022737,3000,8,0.16,4,0.40623454835421513,10,0.8,1.3,0.5,5.0,0.7860291689590564,0.9442306697769134,2972,2972,2922,True,True,True,ok
21,8,Awake,120,processed,25.000000000022737,3000,8,0.16,4,0.4277507358684562,11,0.8,1.3,0.5,5.0,0.7879420543276352,0.9867321456615918,2972,2972,2915,True,True,True,ok
21,9,Awake,120,processed,25.000000000022737,3000,8,0.16,4,0.4317386289489473,11,0.8,1.3,0.5,5.0,0.733964800514774,0.9839666638062771,2972,2972,2926,True,True,True,ok
21,10,Drowsy,120,processed,25.000000000022737,3000,8,0.16,4,0.4283093739147688,11,0.8,1.3,0.5,5.0,0.623061163681011,0.9256466076515075,2972,2972,2921,True,True,True,ok
21,11,Drowsy,120,processed,25.000000000022737,3000,8,0.16,4,0.42281891756448664,11,0.8,1.3,0.5,5.0,0.790291786973679,0.9769535093935503,2972,2972,2909,True,True,True,ok
21,12,Drowsy,120,processed,25.000000000022737,3000,8,0.16,4,0.4144116439282012,10,0.8,1.3,0.5,5.0,0.6801811875693503,0.9690923053930747,2972,2972,2917,True,True,True,ok
21,14,Drowsy,120,processed,25.000000000022737,3000,8,0.16,4,0.4198796162226673,10,0.8,1.3,0.5,5.0,0.6401698133982792,0.9412158281806383,2972,2972,2928,True,True,True,ok
21,15,Drowsy,120,processed,25.000000000022737,3000,8,0.16,4,0.4306393237382824,11,0.8,1.3,0.5,5.0,0.6762468358896495,0.9495679257367421,2972,2972,2905,True,True,True,ok
21,16,Drowsy,120,processed,25.000000000022737,3000,8,0.16,4,0.444420143481409,11,0.8,1.3,0.5,5.0,0.7373215848860918,0.9700153395784935,2972,2972,2870,True,True,True,ok
21,17,Awake,120,processed,25.000000000022737,3000,8,0.16,4,0.4375529541126123,11,0.8,1.3,0.5,5.0,0.8012372419433943,0.9701928658705695,2972,2972,2898,True,True,True,ok
21,18,Awake,120,processed,25.000000000022737,3000,8,0.16,4,0.42223334790086015,11,0.8,1.3,0.5,5.0,0.6556634261814395,0.9574772047625247,2972,2972,2931,True,True,True,ok
21,19,Awake,120,processed,25.000000000022737,3000,8,0.16,4,0.43986627706805587,11,0.8,1.3,0.5,5.0,0.7665037545718868,0.9801288600266628,2972,2972,2905,True,True,True,ok
21,20,Drowsy,120,processed,25.000000000022737,3000,8,0.16,4,0.4241525643541917,11,0.8,1.3,0.5,5.0,0.685534472733404,0.9514441896181504,2972,2972,2926,True,True,True,ok
21,1,Awake,180,processed,25.000000000022737,4500,8,0.16,4,0.4278867216333683,11,0.8,1.3,0.5,5.0,0.7033806262667958,0.9684569494153171,4472,4472,4421,True,True,True,ok
21,2,Awake,180,processed,25.000000000022737,4500,8,0.16,4,0.43682489474786906,11,0.8,1.3,0.5,5.0,0.732037566596335,0.961181819354351,4472,4472,4412,True,True,True,ok
21,3,Awake,180,processed,25.000000000022737,4500,8,0.16,4,0.43352305342504255,11,0.8,1.3,0.5,5.0,0.7306788011247151,0.9472355393183899,4472,4472,4408,True,True,True,ok
21,4,Awake,180,processed,25.000000000022737,4500,8,0.16,4,0.41506547383495623,10,0.8,1.3,0.5,5.0,0.7605526517714998,0.9483996776136446,4472,4472,4425,True,True,True,ok
21,5,Awake,180,processed,25.000000000022737,4500,8,0.16,4,0.4276066188132496,11,0.8,1.3,0.5,5.0,0.8286933515850373,0.9838064256804966,4472,4472,4391,True,True,True,ok
21,6,Drowsy,180,processed,25.000000000022737,4500,8,0.16,4,0.42555174723700284,11,0.8,1.3,0.5,5.0,0.6988954244897799,0.9590091431787955,4472,4472,4397,True,True,True,ok
21,7,Drowsy,180,processed,25.000000000022737,4500,8,0.16,4,0.4175322970164664,10,0.8,1.3,0.5,5.0,0.7173853017035513,0.9715950269060878,4472,4472,4422,True,True,True,ok
21,8,Drowsy,180,processed,25.000000000022737,4500,8,0.16,4,0.42749540347091836,11,0.8,1.3,0.5,5.0,0.6957213784694366,0.927029601983565,4472,4472,4407,True,True,True,ok
21,9,Drowsy,180,processed,25.000000000022737,4500,8,0.16,4,0.42806656108326163,11,0.8,1.3,0.5,5.0,0.7020673186330267,0.9497369961457423,4472,4472,4393,True,True,True,ok
21,10,Awake,180,processed,25.000000000022737,4500,8,0.16,4,0.43617484509677096,11,0.8,1.3,0.5,5.0,0.8060863895189472,0.9620114143880806,4472,4472,4408,True,True,True,ok
21,11,Awake,180,processed,25.000000000022737,4500,8,0.16,4,0.431958703670035,11,0.8,1.3,0.5,5.0,0.7135914664100135,0.9752845128786964,4472,4472,4405,True,True,True,ok
