session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,fit_duration_s,max_follow_s,lle_1_per_s,fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,analysis_included,signal_finite,valid,qc_reason
12,1,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.4186238690130792,10,0.8,1.3,0.5,5.0,0.7713180602990513,0.9390943554696385,1471,1471,1396,True,True,True,ok
12,3,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.43688852615660967,11,0.8,1.3,0.5,5.0,0.8059012549486496,0.9469938531701823,1471,1471,1392,True,True,True,ok
12,4,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.4511206360649866,11,0.8,1.3,0.5,5.0,0.7889371031030061,0.9796475081549652,1471,1471,1404,True,True,True,ok
12,5,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.44181180156824834,11,0.8,1.3,0.5,5.0,0.7681621829171269,0.9684645777231123,1471,1471,1408,True,True,True,ok
12,6,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.42490902012314063,11,0.8,1.3,0.5,5.0,0.6996179250682321,0.9015262177987702,1471,1471,1411,True,True,True,ok
12,7,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.44393947373691806,11,0.8,1.3,0.5,5.0,0.8215440196877415,0.9374458151151305,1471,1471,1427,True,True,True,ok
12,8,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.45480163878278945,11,0.8,1.3,0.5,5.0,0.8188750837752214,0.9445453453635697,1471,1471,1420,True,True,True,ok
12,9,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.45848735904555976,11,0.8,1.3,0.5,5.0,0.687305969792036,0.9188408132161223,1471,1471,1430,True,True,True,ok
12,10,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.4209470680849202,11,0.8,1.3,0.5,5.0,0.7858554234596606,0.9692756369962132,1471,1471,1425,True,True,True,ok
12,11,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.44724503897595863,11,0.8,1.3,0.5,5.0,0.7669345602831322,0.8840481902294556,1471,1471,1430,True,True,False,low_fit_r2
12,12,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.43391414462879585,11,0.8,1.3,0.5,5.0,0.7481246779118279,0.9508091156060539,1471,1471,1410,True,True,True,ok
12,13,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.4164924184732447,10,0.8,1.3,0.5,5.0,0.682424364847197,0.9552167122503907,1471,1471,1416,True,True,True,ok
12,14,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.4161134254373535,10,0.8,1.3,0.5,5.0,0.7090371995018571,0.9555817215484403,1471,1471,1422,True,True,True,ok
12,15,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.4439314487274261,11,0.8,1.3,0.5,5.0,0.706869629661811,0.9363942304194822,1471,1471,1399,True,True,True,ok
12,16,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.4503446134367458,11,0.8,1.3,0.5,5.0,0.6342557890590151,0.9741379324907775,1471,1471,1406,True,True,True,ok
12,17,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.45695619953261046,11,0.8,1.3,0.5,5.0,0.785585385029575,0.9276828934810967,1471,1471,1411,True,True,True,ok
12,18,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.4515108566400778,11,0.8,1.3,0.5,5.0,0.5987912095781042,0.8745263024608886,1471,1471,1382,True,True,False,low_fit_r2
12,19,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.44481257059515944,11,0.8,1.3,0.5,5.0,0.8177612885615174,0.9802481914439524,1471,1471,1399,True,True,True,ok
12,20,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.46467293909641666,12,0.8,1.3,0.5,5.0,0.7945344322580686,0.9252756474733262,1471,1471,1413,True,True,True,ok
12,21,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.48093697143746844,12,0.8,1.3,0.5,5.0,0.8517090410997169,0.9683023144616789,1471,1471,1400,True,True,True,ok
12,22,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.4533596431621493,11,0.8,1.3,0.5,5.0,0.7802594519923394,0.9882693843853578,1471,1471,1422,True,True,True,ok
12,23,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.45606296043246225,11,0.8,1.3,0.5,5.0,0.7355446320733253,0.946898315898429,1471,1471,1413,True,True,True,ok
12,24,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.46214370306319735,12,0.8,1.3,0.5,5.0,0.8628155768655709,0.9760241065873473,1471,1471,1433,True,True,True,ok
12,25,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.44458850532849065,11,0.8,1.3,0.5,5.0,0.8114723913173945,0.9893201912699775,1471,1471,1427,True,True,True,ok
12,26,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.41494629508160197,10,0.8,1.3,0.5,5.0,0.7947016711869541,0.9552349386673561,1471,1471,1424,True,True,True,ok
12,27,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.4300157989862965,11,0.8,1.3,0.5,5.0,0.6805761309434236,0.907288269277236,1471,1471,1417,True,True,True,ok
12,28,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.4307772236369087,11,0.8,1.3,0.5,5.0,0.7016598741133768,0.93159586426868,1471,1471,1427,True,True,True,ok
12,29,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.45716332122094877,11,0.8,1.3,0.5,5.0,0.8622423871319793,0.9849417239362818,1471,1471,1410,True,True,True,ok
12,30,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.4114172985951309,10,0.8,1.3,0.5,5.0,0.7208779934655547,0.9165736763055508,1471,1471,1415,True,True,True,ok
12,31,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.42648137737320563,11,0.8,1.3,0.5,5.0,0.703060576552287,0.93510448421519,1471,1471,1397,True,True,True,ok
12,32,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.459213858099234,11,0.8,1.3,0.5,5.0,0.8053139807687669,0.986100707188355,1471,1471,1406,True,True,True,ok
12,33,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.44409761336607456,11,0.8,1.3,0.5,5.0,0.8730617231545283,0.9654067933575566,1471,1471,1421,True,True,True,ok
12,34,Awake,60,processed,24.9893795136852,1499,8,0.16,4,0.46167863916917545,12,0.8,1.3,0.5,5.0,0.8922306466948356,0.9684608789449123,1471,1471,1400,True,True,True,ok
12,35,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.47611717510806056,12,0.8,1.3,0.5,5.0,0.7366182584453257,0.9547406997261281,1471,1471,1411,True,True,True,ok
12,36,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.42513560295300834,11,0.8,1.3,0.5,5.0,0.7060654267233221,0.9629291367142832,1471,1471,1408,True,True,True,ok
12,37,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.44064739175552686,11,0.8,1.3,0.5,5.0,0.7368869323879094,0.955326714008863,1471,1471,1411,True,True,True,ok
12,38,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.4482753991985441,11,0.8,1.3,0.5,5.0,0.7728564744125314,0.9469702824423352,1471,1471,1434,True,True,True,ok
12,39,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.45817441503438594,11,0.8,1.3,0.5,5.0,0.8896822280696828,0.9755894435428443,1471,1471,1404,True,True,True,ok
12,40,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.42566629772294573,11,0.8,1.3,0.5,5.0,0.7576884796660287,0.9246076544617563,1471,1471,1398,True,True,True,ok
12,41,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.4478233349197711,11,0.8,1.3,0.5,5.0,0.8309078204515901,0.9340971780013211,1471,1471,1431,True,True,True,ok
12,42,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.45156149933823714,11,0.8,1.3,0.5,5.0,0.7942475050466551,0.9468902134634857,1471,1471,1411,True,True,True,ok
12,43,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.46134268501294634,12,0.8,1.3,0.5,5.0,0.7557858750906913,0.9554489858406935,1471,1471,1432,True,True,True,ok
12,44,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.425984329771119,11,0.8,1.3,0.5,5.0,0.7006705486145773,0.9383642926298309,1471,1471,1428,True,True,True,ok
12,45,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.45910729565106645,11,0.8,1.3,0.5,5.0,0.8358902840413692,0.975815333576661,1471,1471,1411,True,True,True,ok
12,46,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.45395974461444355,11,0.8,1.3,0.5,5.0,0.8270697087048305,0.9514555041983431,1471,1471,1424,True,True,True,ok
12,47,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.45911731113694093,11,0.8,1.3,0.5,5.0,0.8852471770941952,0.9862270460530711,1471,1471,1398,True,True,True,ok
12,48,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.4527586359618283,11,0.8,1.3,0.5,5.0,0.7753773232843278,0.9290265983814746,1471,1471,1412,True,True,True,ok
12,49,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.435520103739184,11,0.8,1.3,0.5,5.0,0.8588747870176797,0.9694273460686231,1471,1471,1420,True,True,True,ok
12,50,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.44578593524274707,11,0.8,1.3,0.5,5.0,0.7536498417148243,0.9070855542515301,1471,1471,1409,True,True,True,ok
12,51,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.4234480090828607,11,0.8,1.3,0.5,5.0,0.7236559457184459,0.9413199539516212,1471,1471,1422,True,True,True,ok
12,52,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.44958325558521184,11,0.8,1.3,0.5,5.0,0.6862554570331608,0.9765642446437064,1471,1471,1411,True,True,True,ok
12,53,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.4076357416145077,10,0.8,1.3,0.5,5.0,0.695251254040596,0.9474974788139601,1471,1471,1432,True,True,True,ok
12,54,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.42329170900599,11,0.8,1.3,0.5,5.0,0.6671974924665295,0.9365822774640659,1471,1471,1407,True,True,True,ok
12,55,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.4515470271202365,11,0.8,1.3,0.5,5.0,0.7178409232544756,0.9269367774697197,1471,1471,1419,True,True,True,ok
12,56,Drowsy,60,processed,24.9893795136852,1499,8,0.16,4,0.4658034915300379,12,0.8,1.3,0.5,5.0,0.7447252677122208,0.962842279961995,1471,1471,1411,True,True,True,ok
12,2,Awake,120,processed,24.9893795136852,2999,8,0.16,4,0.4428039921407031,11,0.8,1.3,0.5,5.0,0.8403007340442606,0.9579917146051359,2971,2971,2899,True,True,True,ok
12,3,Awake,120,processed,24.9893795136852,2999,8,0.16,4,0.43403796484509466,11,0.8,1.3,0.5,5.0,0.7659791132037945,0.9438482648766896,2971,2971,2916,True,True,True,ok
12,4,Awake,120,processed,24.9893795136852,2999,8,0.16,4,0.4499612556785673,11,0.8,1.3,0.5,5.0,0.8889123825193515,0.9658962231866114,2971,2971,2929,True,True,True,ok
12,5,Drowsy,120,processed,24.9893795136852,2999,8,0.16,4,0.432399066293007,11,0.8,1.3,0.5,5.0,0.8015491042079711,0.9578181840467126,2971,2971,2933,True,True,True,ok
12,6,Awake,120,processed,24.9893795136852,2999,8,0.16,4,0.417362967174974,10,0.8,1.3,0.5,5.0,0.7079121491986985,0.9534252377980001,2971,2971,2926,True,True,True,ok
12,7,Awake,120,processed,24.9893795136852,2999,8,0.16,4,0.4477397695475686,11,0.8,1.3,0.5,5.0,0.753711019858349,0.9681177749613521,2971,2971,2910,True,True,True,ok
12,8,Drowsy,120,processed,24.9893795136852,2999,8,0.16,4,0.4489433566717743,11,0.8,1.3,0.5,5.0,0.7314803727542761,0.9378807390320232,2971,2971,2905,True,True,True,ok
12,9,Drowsy,120,processed,24.9893795136852,2999,8,0.16,4,0.47566265183223055,12,0.8,1.3,0.5,5.0,0.8214378727140167,0.9379777202729773,2971,2971,2911,True,True,True,ok
12,10,Drowsy,120,processed,24.9893795136852,2999,8,0.16,4,0.45906702872949945,11,0.8,1.3,0.5,5.0,0.8297880138535283,0.9841866631426551,2971,2971,2935,True,True,True,ok
12,11,Drowsy,120,processed,24.9893795136852,2999,8,0.16,4,0.43004910845317174,11,0.8,1.3,0.5,5.0,0.8316304617397963,0.9812783210997686,2971,2971,2926,True,True,True,ok
12,12,Awake,120,processed,24.9893795136852,2999,8,0.16,4,0.4447401060191794,11,0.8,1.3,0.5,5.0,0.7654704543841154,0.9675173725710573,2971,2971,2908,True,True,True,ok
12,13,Awake,120,processed,24.9893795136852,2999,8,0.16,4,0.42022248304186915,11,0.8,1.3,0.5,5.0,0.7325194234763018,0.926415783658788,2971,2971,2908,True,True,True,ok
12,14,Awake,120,processed,24.9893795136852,2999,8,0.16,4,0.4516262794038777,11,0.8,1.3,0.5,5.0,0.842991936817691,0.9627756529388874,2971,2971,2909,True,True,True,ok
12,15,Drowsy,120,processed,24.9893795136852,2999,8,0.16,4,0.45094870058155384,11,0.8,1.3,0.5,5.0,0.7488840783127486,0.9719725309624467,2971,2971,2901,True,True,True,ok
12,16,Drowsy,120,processed,24.9893795136852,2999,8,0.16,4,0.44466679915687857,11,0.8,1.3,0.5,5.0,0.8030305644201915,0.9649388376340499,2971,2971,2935,True,True,True,ok
12,17,Drowsy,120,processed,24.9893795136852,2999,8,0.16,4,0.4423047864541793,11,0.8,1.3,0.5,5.0,0.837768950029432,0.9690423893791845,2971,2971,2894,True,True,True,ok
12,18,Drowsy,120,processed,24.9893795136852,2999,8,0.16,4,0.4509696067123881,11,0.8,1.3,0.5,5.0,0.8441798015711244,0.9487333729851737,2971,2971,2909,True,True,True,ok
12,19,Drowsy,120,processed,24.9893795136852,2999,8,0.16,4,0.44486549802955055,11,0.8,1.3,0.5,5.0,0.75232337081946,0.9513645104921088,2971,2971,2909,True,True,True,ok
12,20,Drowsy,120,processed,24.9893795136852,2999,8,0.16,4,0.45687661981256034,11,0.8,1.3,0.5,5.0,0.8329548731694651,0.9739815768236146,2971,2971,2925,True,True,True,ok
12,21,Drowsy,120,processed,24.9893795136852,2999,8,0.16,4,0.4560519813697149,11,0.8,1.3,0.5,5.0,0.8826733926673578,0.9852992968108228,2971,2971,2908,True,True,True,ok
12,22,Drowsy,120,processed,24.9893795136852,2999,8,0.16,4,0.4421485196467161,11,0.8,1.3,0.5,5.0,0.8629416992494157,0.9418128348647046,2971,2971,2915,True,True,True,ok
