session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,fit_duration_s,max_follow_s,lle_1_per_s,fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,analysis_included,signal_finite,valid,qc_reason
10,1,Awake,60,processed,24.998235827015687,1500,8,0.16,4,0.5719634133237192,14,0.8,1.3,0.5,5.0,0.890667318503439,0.9886496556210047,1472,1472,1418,True,True,True,ok
10,2,Awake,60,processed,24.998235827015687,1500,8,0.16,4,0.6135185662368008,15,0.8,1.3,0.5,5.0,1.0319899936719443,0.9949092226036498,1472,1472,1407,True,True,True,ok
10,3,Awake,60,processed,24.998235827015687,1500,8,0.16,4,0.6174210125643445,15,0.8,1.3,0.5,5.0,0.8774212618623805,0.9768774230372328,1472,1472,1413,True,True,True,ok
10,4,Awake,60,processed,24.998235827015687,1500,8,0.16,4,0.586739656109387,15,0.8,1.3,0.5,5.0,0.8838879648801031,0.9873029049845228,1472,1472,1438,True,True,True,ok
10,5,Awake,60,processed,24.998235827015687,1500,8,0.16,4,0.6059377067970041,15,0.8,1.3,0.5,5.0,0.85124277768692,0.9845711139938551,1472,1472,1413,True,True,True,ok
10,6,Awake,60,processed,24.998235827015687,1500,8,0.16,4,0.6392676609013761,16,0.8,1.3,0.5,5.0,0.8640070717676743,0.9656189139585261,1472,1472,1419,True,True,True,ok
10,7,Awake,60,processed,24.998235827015687,1500,8,0.16,4,0.6183241401771334,15,0.8,1.3,0.5,5.0,0.9080080537349241,0.9938335150961993,1472,1472,1392,True,True,True,ok
10,8,Awake,60,processed,24.998235827015687,1500,8,0.16,4,0.6122122933208075,15,0.8,1.3,0.5,5.0,1.0098561130248478,0.9912138566526687,1472,1472,1424,True,True,True,ok
10,9,Awake,60,processed,24.998235827015687,1500,8,0.16,4,0.6246197050721399,16,0.8,1.3,0.5,5.0,0.9532183600849986,0.9911378270693554,1472,1472,1414,True,True,True,ok
10,10,Drowsy,60,processed,24.998235827015687,1500,8,0.16,4,0.5561664186469959,14,0.8,1.3,0.5,5.0,0.9443126834104387,0.9661941504972136,1472,1472,1407,True,True,True,ok
10,11,Drowsy,60,processed,24.998235827015687,1500,8,0.16,4,0.5450431935298474,14,0.8,1.3,0.5,5.0,0.8076401241795026,0.9726152019240476,1472,1472,1421,True,True,True,ok
10,12,Drowsy,60,processed,24.998235827015687,1500,8,0.16,4,0.5512605630861495,14,0.8,1.3,0.5,5.0,0.8443600637787929,0.9699015077177486,1472,1472,1389,True,True,True,ok
