session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,fit_duration_s,max_follow_s,lle_1_per_s,fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,analysis_included,signal_finite,valid,qc_reason
6,1,Awake,60,processed,24.9931268901808,1500,8,0.16,4,0.5691115530739321,14,0.8,1.3,0.5,5.0,0.7925372784650055,0.9653751637111379,1472,1472,1426,True,True,True,ok
6,2,Awake,60,processed,24.9931268901808,1500,8,0.16,4,0.5905247288180328,15,0.8,1.3,0.5,5.0,0.9140221626253352,0.9854420977455213,1472,1472,1408,True,True,True,ok
6,3,Awake,60,processed,24.9931268901808,1500,8,0.16,4,0.5726727399152657,14,0.8,1.3,0.5,5.0,0.839054390767676,0.9879344884373553,1472,1472,1414,True,True,True,ok
6,4,Awake,60,processed,24.9931268901808,1500,8,0.16,4,0.5921263848830919,15,0.8,1.3,0.5,5.0,0.9213359699402041,0.9802529794636331,1472,1472,1417,True,True,True,ok
6,5,Awake,60,processed,24.9931268901808,1500,8,0.16,4,0.6124986615183372,15,0.8,1.3,0.5,5.0,0.9213497242901066,0.9752538730928203,1472,1472,1433,True,True,True,ok
6,6,Awake,60,processed,24.9931268901808,1500,8,0.16,4,0.6099136547649391,15,0.8,1.3,0.5,5.0,0.9260902980955001,0.973004870750356,1472,1472,1431,True,True,True,ok
6,7,Awake,60,processed,24.9931268901808,1500,8,0.16,4,0.5909505657717875,15,0.8,1.3,0.5,5.0,0.8238352427989469,0.9624596126554822,1472,1472,1407,True,True,True,ok
6,8,Awake,60,processed,24.9931268901808,1500,8,0.16,4,0.6090902712864337,15,0.8,1.3,0.5,5.0,0.9512028159408952,0.9767434572412984,1472,1472,1390,True,True,True,ok
6,9,Awake,60,processed,24.9931268901808,1500,8,0.16,4,0.5975613409159659,15,0.8,1.3,0.5,5.0,0.9586605221447628,0.9940700037057957,1472,1472,1421,True,True,True,ok
6,10,Awake,60,processed,24.9931268901808,1500,8,0.16,4,0.573604478134688,14,0.8,1.3,0.5,5.0,0.8275443981094723,0.9833970146771229,1472,1472,1432,True,True,True,ok
6,11,Awake,60,processed,24.9931268901808,1500,8,0.16,4,0.5199617602431849,13,0.8,1.3,0.5,5.0,0.7774916755667316,0.9823880832085654,1472,1472,1383,True,True,True,ok
6,12,Awake,60,processed,24.9931268901808,1500,8,0.16,4,0.5346452387647059,13,0.8,1.3,0.5,5.0,0.7411693849665976,0.9552291978345362,1472,1472,1402,True,True,True,ok
6,13,Awake,60,processed,24.9931268901808,1500,8,0.16,4,0.5529174240779967,14,0.8,1.3,0.5,5.0,0.8124366719412071,0.9598650636622348,1472,1472,1416,True,True,True,ok
6,14,Drowsy,60,processed,24.9931268901808,1500,8,0.16,4,0.50744397572154,13,0.8,1.3,0.5,5.0,0.8363825773735505,0.9605588859014459,1472,1472,1403,True,True,True,ok
6,15,Drowsy,60,processed,24.9931268901808,1500,8,0.16,4,0.5348368393574052,13,0.8,1.3,0.5,5.0,0.8158074208270587,0.9885962372677181,1472,1472,1417,True,True,True,ok
6,16,Drowsy,60,processed,24.9931268901808,1500,8,0.16,4,0.5415278300881387,14,0.8,1.3,0.5,5.0,0.8572491537145055,0.9891935271404477,1472,1472,1422,True,True,True,ok
6,17,Drowsy,60,processed,24.9931268901808,1500,8,0.16,4,0.5234458865833569,13,0.8,1.3,0.5,5.0,0.7152078079013763,0.9561870994344751,1472,1472,1399,True,True,True,ok
6,18,Drowsy,60,processed,24.9931268901808,1500,8,0.16,4,0.555979948593499,14,0.8,1.3,0.5,5.0,0.7858574852166519,0.9791307721973522,1472,1472,1399,True,True,True,ok
