session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,fit_duration_s,max_follow_s,lle_1_per_s,fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,analysis_included,signal_finite,valid,qc_reason
25,1,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4289494604766938,11,0.8,1.3,0.5,5.0,0.7695114638593156,0.9622397306343774,1472,1472,1393,True,True,True,ok
25,2,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4153438497024056,10,0.8,1.3,0.5,5.0,0.7441822006475189,0.9831164648686894,1472,1472,1406,True,True,True,ok
25,3,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4535830257471813,11,0.8,1.3,0.5,5.0,0.7227755438593234,0.9020054651453394,1472,1472,1428,True,True,True,ok
25,4,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4565436386632698,11,0.8,1.3,0.5,5.0,0.8550465137453555,0.9931201842112114,1472,1472,1396,True,True,True,ok
25,5,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.45319086474728815,11,0.8,1.3,0.5,5.0,0.8552083273525946,0.9136724174298878,1472,1472,1428,True,True,True,ok
25,6,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.46447681141141617,12,0.8,1.3,0.5,5.0,0.972609914726697,0.9809657311578688,1472,1472,1415,True,True,True,ok
25,7,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.46440013921643275,12,0.8,1.3,0.5,5.0,0.9636685236581745,0.9294300545370051,1472,1472,1409,True,True,True,ok
25,8,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4669413568022269,12,0.8,1.3,0.5,5.0,0.8649111191537391,0.9833161281961695,1472,1472,1401,True,True,True,ok
25,9,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.46402675509797886,12,0.8,1.3,0.5,5.0,0.9072961409793571,0.988770199704607,1472,1472,1411,True,True,True,ok
25,10,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4915775918374956,12,0.8,1.3,0.5,5.0,0.9826675351825538,0.960754466714373,1472,1472,1413,True,True,True,ok
25,11,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.45757958083316547,11,0.8,1.3,0.5,5.0,0.8256806313306383,0.9701460969058627,1472,1472,1410,True,True,True,ok
25,12,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.49419789022535104,12,0.8,1.3,0.5,5.0,0.9489904664225208,0.9890605093586491,1472,1472,1416,True,True,True,ok
25,13,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.488171297072096,12,0.8,1.3,0.5,5.0,0.9090484938341181,0.972491678052447,1472,1472,1407,True,True,True,ok
25,14,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.49630806771509745,12,0.8,1.3,0.5,5.0,0.9222925661157683,0.9932586156665371,1472,1472,1393,True,True,True,ok
25,15,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.4964210973603431,12,0.8,1.3,0.5,5.0,1.0166660200090774,0.9851199718984842,1472,1472,1430,True,True,True,ok
25,16,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.50491549713024,13,0.8,1.3,0.5,5.0,1.081864920914274,0.9892146910121119,1472,1472,1419,True,True,True,ok
25,17,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.507076324713048,13,0.8,1.3,0.5,5.0,0.8891307714386038,0.9884930693315299,1472,1472,1418,True,True,True,ok
25,18,Awake,60,processed,24.99593816004646,1500,8,0.16,4,0.49004919494186394,12,0.8,1.3,0.5,5.0,0.8710033544869253,0.9901147705403276,1472,1472,1416,True,True,True,ok
