session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,fit_duration_s,max_follow_s,lle_1_per_s,fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,analysis_included,signal_finite,valid,qc_reason
11,1,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5487099547004085,14,0.8,1.3,0.5,5.0,0.9138627598206559,0.9776110682338885,1472,1472,1429,True,True,True,ok
11,2,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.55411087770503,14,0.8,1.3,0.5,5.0,0.8308482391176552,0.9880341379645368,1472,1472,1432,True,True,True,ok
11,3,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5638904345509292,14,0.8,1.3,0.5,5.0,0.8376929986991793,0.9818137327591518,1472,1472,1421,True,True,True,ok
11,4,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5696490565499656,14,0.8,1.3,0.5,5.0,0.8238087893496455,0.9671505991883479,1472,1472,1400,True,True,True,ok
11,5,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5666607767333456,14,0.8,1.3,0.5,5.0,0.806998454960376,0.9687940435152724,1472,1472,1404,True,True,True,ok
11,6,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5873097659185054,15,0.8,1.3,0.5,5.0,0.9173312476629027,0.9755615610211141,1472,1472,1412,True,True,True,ok
11,7,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.6443755830786532,16,0.8,1.3,0.5,5.0,0.9473465673115993,0.9738981510143307,1472,1472,1426,True,True,True,ok
11,8,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5946658025785675,15,0.8,1.3,0.5,5.0,0.8569543936304493,0.9904878526745764,1472,1472,1380,True,True,True,ok
11,9,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5444217414007879,14,0.8,1.3,0.5,5.0,0.7209021596173011,0.8951647746637116,1472,1472,1391,True,True,False,low_fit_r2
11,10,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.5074998740412391,13,0.8,1.3,0.5,5.0,0.8539630008099457,0.9588096171805746,1472,1472,1412,True,True,True,ok
11,11,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.5406218103723027,14,0.8,1.3,0.5,5.0,0.7098012012224862,0.9366305100713376,1472,1472,1404,True,True,True,ok
11,12,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.5257212044159065,13,0.8,1.3,0.5,5.0,0.8478843013270655,0.9879745263424512,1472,1472,1408,True,True,True,ok
11,13,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.5128739705008825,13,0.8,1.3,0.5,5.0,0.7701839206685271,0.9884725425584642,1472,1472,1404,True,True,True,ok
11,14,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.5286223744515677,13,0.8,1.3,0.5,5.0,0.8416741279812054,0.9538758021037181,1472,1472,1407,True,True,True,ok
11,15,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.5586808590290709,14,0.8,1.3,0.5,5.0,0.9705150437758111,0.9838394504448623,1472,1472,1399,True,True,True,ok
11,16,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.5465912310748828,14,0.8,1.3,0.5,5.0,0.9055021797062729,0.975706136521041,1472,1472,1426,True,True,True,ok
11,17,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.5615351646860873,14,0.8,1.3,0.5,5.0,0.8927662927689983,0.9613792810877038,1472,1472,1410,True,True,True,ok
11,18,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.5415224015910066,14,0.8,1.3,0.5,5.0,0.8736222448310802,0.983075153912723,1472,1472,1413,True,True,True,ok
11,19,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5117291633517939,13,0.8,1.3,0.5,5.0,0.7562399853055911,0.9599050808398362,1472,1472,1373,True,True,True,ok
11,20,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5520862233802926,14,0.8,1.3,0.5,5.0,0.9739720484346717,0.950048337994322,1472,1472,1417,True,True,True,ok
11,21,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5601876785855391,14,0.8,1.3,0.5,5.0,0.8217604421326619,0.987157954802097,1472,1472,1425,True,True,True,ok
11,22,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5428890545337421,14,0.8,1.3,0.5,5.0,0.8331260511722037,0.9671356959800531,1472,1472,1418,True,True,True,ok
11,23,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5685270537850305,14,0.8,1.3,0.5,5.0,0.8437742721121827,0.9787545985285147,1472,1472,1431,True,True,True,ok
11,24,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5902091007499499,15,0.8,1.3,0.5,5.0,0.9206566132395178,0.9693501966047352,1472,1472,1403,True,True,True,ok
11,25,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5871874371552199,15,0.8,1.3,0.5,5.0,0.9628070312440792,0.9927717092570779,1472,1472,1384,True,True,True,ok
11,26,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.6039573221106284,15,0.8,1.3,0.5,5.0,0.8852721897807373,0.979540317688983,1472,1472,1414,True,True,True,ok
11,27,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5979357175607952,15,0.8,1.3,0.5,5.0,0.9227803924366337,0.9855361228188755,1472,1472,1404,True,True,True,ok
11,28,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5360964676609524,13,0.8,1.3,0.5,5.0,0.7261999784821206,0.9356262392724182,1472,1472,1410,True,True,True,ok
11,29,Awake,60,processed,24.993766908601188,1500,8,0.16,4,0.5511196997055653,14,0.8,1.3,0.5,5.0,0.7495352211107389,0.9529795140619162,1472,1472,1368,True,True,True,ok
11,30,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.5479917515568089,14,0.8,1.3,0.5,5.0,0.8449354432606573,0.9889375019349202,1472,1472,1417,True,True,True,ok
11,31,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.522424112891296,13,0.8,1.3,0.5,5.0,0.8224566071943603,0.9913640510173224,1472,1472,1432,True,True,True,ok
11,32,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.5721821587748716,14,0.8,1.3,0.5,5.0,0.8152887450105263,0.9804428211709464,1472,1472,1402,True,True,True,ok
11,33,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.5195047361197613,13,0.8,1.3,0.5,5.0,0.748221512173218,0.9916531299739832,1472,1472,1380,True,True,True,ok
11,34,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.5227236424937398,13,0.8,1.3,0.5,5.0,0.7450752330602392,0.9476342478652996,1472,1472,1422,True,True,True,ok
11,35,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.5086087653592366,13,0.8,1.3,0.5,5.0,0.745925144845466,0.9831073217012245,1472,1472,1423,True,True,True,ok
11,36,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.533957323283464,13,0.8,1.3,0.5,5.0,0.7029694070878254,0.9093892946951564,1472,1472,1406,True,True,True,ok
11,37,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.5405649510300727,14,0.8,1.3,0.5,5.0,0.6943296983107329,0.9733767245717148,1472,1472,1427,True,True,True,ok
11,38,Drowsy,60,processed,24.993766908601188,1500,8,0.16,4,0.583810168445242,15,0.8,1.3,0.5,5.0,0.8068204776331099,0.932525828790202,1472,1472,1404,True,True,True,ok
11,1,Awake,120,processed,24.993766908601188,2999,8,0.16,4,0.557681048593659,14,0.8,1.3,0.5,5.0,0.8982486582939995,0.9905597811690057,2971,2971,2925,True,True,True,ok
11,2,Awake,120,processed,24.993766908601188,2999,8,0.16,4,0.570871446459545,14,0.8,1.3,0.5,5.0,0.8407567569400277,0.9799639328108858,2971,2971,2896,True,True,True,ok
11,3,Awake,120,processed,24.993766908601188,2999,8,0.16,4,0.6150698939963122,15,0.8,1.3,0.5,5.0,0.9694701030824535,0.9860129673461859,2971,2971,2931,True,True,True,ok
11,4,Awake,120,processed,24.993766908601188,2999,8,0.16,4,0.5720814049694711,14,0.8,1.3,0.5,5.0,0.814861187437505,0.9610845236855349,2971,2971,2899,True,True,True,ok
11,5,Drowsy,120,processed,24.993766908601188,2999,8,0.16,4,0.524142642877689,13,0.8,1.3,0.5,5.0,0.8312958101194765,0.9783473324074753,2971,2971,2900,True,True,True,ok
11,6,Drowsy,120,processed,24.993766908601188,2999,8,0.16,4,0.5194728767160187,13,0.8,1.3,0.5,5.0,0.8368655725063046,0.9882305774861363,2971,2971,2903,True,True,True,ok
11,7,Drowsy,120,processed,24.993766908601188,2999,8,0.16,4,0.5437171153676955,14,0.8,1.3,0.5,5.0,0.9777307006288382,0.9886041239209536,2971,2971,2882,True,True,True,ok
11,8,Drowsy,120,processed,24.993766908601188,2999,8,0.16,4,0.5564732776556099,14,0.8,1.3,0.5,5.0,0.9566122982016232,0.9771727748429273,2971,2971,2916,True,True,True,ok
11,9,Awake,120,processed,24.993766908601188,2999,8,0.16,4,0.5302930688857448,13,0.8,1.3,0.5,5.0,0.881616181040685,0.965510771681902,2971,2971,2918,True,True,True,ok
