session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,fit_duration_s,max_follow_s,lle_1_per_s,fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,analysis_included,signal_finite,valid,qc_reason
8,1,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5012133854059048,13,0.8,1.3,0.5,5.0,0.799305058799463,0.9871390796705004,1472,1472,1423,True,True,True,ok
8,2,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5778700863028104,14,0.8,1.3,0.5,5.0,0.8581839949240189,0.9955195075035919,1472,1472,1424,True,True,True,ok
8,3,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5827212199664955,15,0.8,1.3,0.5,5.0,0.8406300705312778,0.9643918528515906,1472,1472,1415,True,True,True,ok
8,4,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5613702924115814,14,0.8,1.3,0.5,5.0,0.8665469937581245,0.9516619216933222,1472,1472,1409,True,True,True,ok
8,5,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5680673744835532,14,0.8,1.3,0.5,5.0,0.9215712479135693,0.9812685150312702,1472,1472,1413,True,True,True,ok
8,6,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5796832324033764,14,0.8,1.3,0.5,5.0,0.8362407504905603,0.9859401413521196,1472,1472,1398,True,True,True,ok
8,7,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.586321455788158,15,0.8,1.3,0.5,5.0,1.0019311037742682,0.9799905062322045,1472,1472,1414,True,True,True,ok
8,8,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5676423309849394,14,0.8,1.3,0.5,5.0,0.8931571288069593,0.9869765167866013,1472,1472,1376,True,True,True,ok
8,9,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5928794584730084,15,0.8,1.3,0.5,5.0,0.944962730542679,0.9966634496909273,1472,1472,1435,True,True,True,ok
8,10,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.622072723464472,16,0.8,1.3,0.5,5.0,0.8411715061477615,0.9719963873764582,1472,1472,1416,True,True,True,ok
8,11,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5879546000985592,15,0.8,1.3,0.5,5.0,0.9896909201084786,0.9828717661054012,1472,1472,1391,True,True,True,ok
8,12,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5842256902270698,15,0.8,1.3,0.5,5.0,0.8951684641889792,0.9791967681381245,1472,1472,1427,True,True,True,ok
8,13,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5665662715582132,14,0.8,1.3,0.5,5.0,0.8911848093530709,0.9816223916014777,1472,1472,1405,True,True,True,ok
8,14,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5633319592203242,14,0.8,1.3,0.5,5.0,0.8426758381304081,0.9781623482883084,1472,1472,1401,True,True,True,ok
8,15,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.6036019530316226,15,0.8,1.3,0.5,5.0,0.9449819885049068,0.9852895609642538,1472,1472,1419,True,True,True,ok
8,16,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5636871700605715,14,0.8,1.3,0.5,5.0,0.8842661736711691,0.9704626605789417,1472,1472,1399,True,True,True,ok
8,17,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5527939753942874,14,0.8,1.3,0.5,5.0,0.7708249666959052,0.9747305366800185,1472,1472,1426,True,True,True,ok
8,18,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5292167934146409,13,0.8,1.3,0.5,5.0,0.7379356168223551,0.9695188227501853,1472,1472,1436,True,True,True,ok
8,19,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5428843069056736,14,0.8,1.3,0.5,5.0,0.6939102395778926,0.9763143178645988,1472,1472,1423,True,True,True,ok
8,20,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5520959267445672,14,0.8,1.3,0.5,5.0,0.7681947999522193,0.972231861763583,1472,1472,1417,True,True,True,ok
8,21,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5434401072912945,14,0.8,1.3,0.5,5.0,0.770493310716209,0.9480088917823147,1472,1472,1408,True,True,True,ok
8,22,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5471424663210742,14,0.8,1.3,0.5,5.0,0.7200005544676944,0.9682378543087146,1472,1472,1380,True,True,True,ok
8,24,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5919183570373442,15,0.8,1.3,0.5,5.0,0.9862816525219672,0.9858160359651577,1472,1472,1440,True,True,True,ok
8,25,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5616895685549957,14,0.8,1.3,0.5,5.0,0.7891469126086741,0.9461866463375553,1472,1472,1425,True,True,True,ok
8,26,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5805731748777649,15,0.8,1.3,0.5,5.0,0.8614818327211143,0.9615445535682744,1472,1472,1417,True,True,True,ok
8,27,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5769623775559958,14,0.8,1.3,0.5,5.0,0.7631567491076892,0.9554973338925277,1472,1472,1392,True,True,True,ok
8,28,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.602996051954501,15,0.8,1.3,0.5,5.0,1.000813300075426,0.994529465136844,1472,1472,1402,True,True,True,ok
8,29,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5667821349943585,14,0.8,1.3,0.5,5.0,0.8628451902434504,0.9898379432581497,1472,1472,1403,True,True,True,ok
8,30,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5549698414082639,14,0.8,1.3,0.5,5.0,0.9430229399461559,0.9708460694671275,1472,1472,1390,True,True,True,ok
8,31,Drowsy,60,processed,24.993751562005933,1500,8,0.16,4,0.5055192866040871,13,0.8,1.3,0.5,5.0,0.8151951989551608,0.990448629712502,1472,1472,1418,True,True,True,ok
8,32,Drowsy,60,processed,24.993751562005933,1500,8,0.16,4,0.5250838878066636,13,0.8,1.3,0.5,5.0,0.8100591607527566,0.9696597154248658,1472,1472,1411,True,True,True,ok
8,33,Drowsy,60,processed,24.993751562005933,1500,8,0.16,4,0.523159496374154,13,0.8,1.3,0.5,5.0,0.7903857597602233,0.9808946724929061,1472,1472,1370,True,True,True,ok
8,34,Drowsy,60,processed,24.993751562005933,1500,8,0.16,4,0.5384340479956561,13,0.8,1.3,0.5,5.0,0.8179162321968668,0.9854260945199875,1472,1472,1402,True,True,True,ok
8,36,Awake,60,processed,24.993751562005933,1500,8,0.16,4,0.5209466285825934,13,0.8,1.3,0.5,5.0,0.7627078725817951,0.9672437372543955,1472,1472,1405,True,True,True,ok
