session,window_id,state,window_size_s,representation,sampling_rate_hz,n_samples,m,tau_s,tau_samples,theiler_s,theiler_samples,fit_start_s,fit_end_s,fit_duration_s,max_follow_s,lle_1_per_s,fit_r2,n_embedded,n_pairs_initial,n_pairs_fit_min,analysis_included,signal_finite,valid,qc_reason
18,25,Drowsy,60,processed,24.997500250004045,1500,8,0.16,4,0.398765925082319,10,0.8,1.3,0.5,5.0,0.5783903121119035,0.9310387634727196,1472,1472,1399,True,True,True,ok
18,26,Drowsy,60,processed,24.997500250004045,1500,8,0.16,4,0.40423119390511264,10,0.8,1.3,0.5,5.0,0.6396456358344346,0.9356542238412029,1472,1472,1372,True,True,True,ok
18,27,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.4182202030398245,10,0.8,1.3,0.5,5.0,0.6597193747656955,0.9730098670538347,1472,1472,1397,True,True,True,ok
18,28,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.42534312247840966,11,0.8,1.3,0.5,5.0,0.5804046306491497,0.9488029075271668,1472,1472,1391,True,True,True,ok
18,29,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.43454437090417736,11,0.8,1.3,0.5,5.0,0.6426328727347647,0.9035140625434813,1472,1472,1409,True,True,True,ok
18,30,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.42559019312981894,11,0.8,1.3,0.5,5.0,0.6703984966061455,0.9385182910225625,1472,1472,1434,True,True,True,ok
18,31,Awake,60,processed,24.997500250004045,1500,8,0.16,4,0.3935342044404347,10,0.8,1.3,0.5,5.0,0.6076358091001272,0.961346796492768,1472,1472,1402,True,True,True,ok
18,32,Drowsy,60,processed,24.997500250004045,1500,8,0.16,4,0.41206599100630603,10,0.8,1.3,0.5,5.0,0.6637661301096061,0.9600914125152297,1472,1472,1421,True,True,True,ok
18,33,Drowsy,60,processed,24.997500250004045,1500,8,0.16,4,0.43530319079089286,11,0.8,1.3,0.5,5.0,0.8087591916660706,0.9598530078086867,1472,1472,1430,True,True,True,ok
18,34,Drowsy,60,processed,24.997500250004045,1500,8,0.16,4,0.4236024870900581,11,0.8,1.3,0.5,5.0,0.6220689456672541,0.7962734891832431,1472,1472,1433,True,True,False,low_fit_r2
18,35,Drowsy,60,processed,24.997500250004045,1500,8,0.16,4,0.42750274656467213,11,0.8,1.3,0.5,5.0,0.7316022249966754,0.9107846516835423,1472,1472,1402,True,True,True,ok
18,36,Drowsy,60,processed,24.997500250004045,1500,8,0.16,4,0.4000895824641018,10,0.8,1.3,0.5,5.0,0.7420464344334756,0.9341308927475255,1472,1472,1422,True,True,True,ok
18,37,Drowsy,60,processed,24.997500250004045,1500,8,0.16,4,0.43552933586591974,11,0.8,1.3,0.5,5.0,0.7615055811658847,0.9661962262251036,1472,1472,1419,True,True,True,ok
18,38,Drowsy,60,processed,24.997500250004045,1500,8,0.16,4,0.4219759795238781,11,0.8,1.3,0.5,5.0,0.7503044817133508,0.9767915912854092,1472,1472,1393,True,True,True,ok
18,39,Drowsy,60,processed,24.997500250004045,1500,8,0.16,4,0.4121783081051612,10,0.8,1.3,0.5,5.0,0.9619252258284177,0.9858111803724109,1472,1472,1415,True,True,True,ok
18,41,Drowsy,60,processed,24.997500250004045,1500,8,0.16,4,0.4297591487639789,11,0.8,1.3,0.5,5.0,0.8374473081040874,0.9908195486689513,1472,1472,1438,True,True,True,ok
18,42,Drowsy,60,processed,24.997500250004045,1500,8,0.16,4,0.43779464083987807,11,0.8,1.3,0.5,5.0,0.719116843943448,0.9615930613721488,1472,1472,1425,True,True,True,ok
18,43,Drowsy,60,processed,24.997500250004045,1500,8,0.16,4,0.4360585728542268,11,0.8,1.3,0.5,5.0,0.7660639487511699,0.9782446092896205,1472,1472,1425,True,True,True,ok
18,1,Awake,120,processed,24.997500250004045,3000,8,0.16,4,0.41405181412072284,10,0.8,1.3,0.5,5.0,0.8707257358131612,0.9866068919910177,2972,2972,2901,True,True,True,ok
18,2,Awake,120,processed,24.997500250004045,3000,8,0.16,4,0.4130167235454213,10,0.8,1.3,0.5,5.0,0.8471435753720107,0.9600677192423546,2972,2972,2899,True,True,True,ok
18,3,Awake,120,processed,24.997500250004045,3000,8,0.16,4,0.4184447554923351,10,0.8,1.3,0.5,5.0,0.7669350673529104,0.9762935717000463,2972,2972,2934,True,True,True,ok
18,4,Awake,120,processed,24.997500250004045,3000,8,0.16,4,0.42230879954346473,11,0.8,1.3,0.5,5.0,0.7138292305448705,0.926986221009831,2972,2972,2929,True,True,True,ok
18,5,Awake,120,processed,24.997500250004045,3000,8,0.16,4,0.42408360072881124,11,0.8,1.3,0.5,5.0,0.7766866202891872,0.9297921667455661,2972,2972,2897,True,True,True,ok
18,6,Awake,120,processed,24.997500250004045,3000,8,0.16,4,0.41023157639584235,10,0.8,1.3,0.5,5.0,0.6792962528438243,0.9669388837315656,2972,2972,2912,True,True,True,ok
18,7,Drowsy,120,processed,24.997500250004045,3000,8,0.16,4,0.4027762385921544,10,0.8,1.3,0.5,5.0,0.8600838526257304,0.9654316595753024,2972,2972,2919,True,True,True,ok
18,8,Drowsy,120,processed,24.997500250004045,3000,8,0.16,4,0.4091947350223645,10,0.8,1.3,0.5,5.0,0.836926256472387,0.9363148002143555,2972,2972,2910,True,True,True,ok
18,9,Drowsy,120,processed,24.997500250004045,3000,8,0.16,4,0.4100087510080192,10,0.8,1.3,0.5,5.0,0.8714701937264359,0.9634724049461602,2972,2972,2916,True,True,True,ok
18,10,Drowsy,120,processed,24.997500250004045,3000,8,0.16,4,0.4070931731794635,10,0.8,1.3,0.5,5.0,0.6851025640139328,0.9312079503851064,2972,2972,2893,True,True,True,ok
18,11,Drowsy,120,processed,24.997500250004045,3000,8,0.16,4,0.4042867926089435,10,0.8,1.3,0.5,5.0,0.7250819542546111,0.973885447024212,2972,2972,2909,True,True,True,ok
18,12,Awake,120,processed,24.997500250004045,3000,8,0.16,4,0.4217197011247668,11,0.8,1.3,0.5,5.0,0.6206637814867124,0.9428533768570043,2972,2972,2895,True,True,True,ok
18,13,Awake,120,processed,24.997500250004045,3000,8,0.16,4,0.43012467881705513,11,0.8,1.3,0.5,5.0,0.6673364145467693,0.9341978677235703,2972,2972,2936,True,True,True,ok
18,14,Drowsy,120,processed,24.997500250004045,3000,8,0.16,4,0.4247673921924838,11,0.8,1.3,0.5,5.0,0.7394330594560725,0.9562315367497917,2972,2972,2930,True,True,True,ok
18,15,Drowsy,120,processed,24.997500250004045,3000,8,0.16,4,0.4249975167763122,11,0.8,1.3,0.5,5.0,0.719674216187645,0.8942886492238722,2972,2972,2902,True,True,False,low_fit_r2
18,17,Drowsy,120,processed,24.997500250004045,3000,8,0.16,4,0.4173353592034984,10,0.8,1.3,0.5,5.0,0.8579602149929776,0.9763048958561077,2972,2972,2903,True,True,True,ok
18,18,Drowsy,120,processed,24.997500250004045,3000,8,0.16,4,0.4210244478169495,11,0.8,1.3,0.5,5.0,0.8314792593545535,0.977012055254806,2972,2972,2921,True,True,True,ok
18,19,Drowsy,120,processed,24.997500250004045,3000,8,0.16,4,0.4379830954715209,11,0.8,1.3,0.5,5.0,0.75150773645065,0.970808265907314,2972,2972,2929,True,True,True,ok
18,1,Awake,180,processed,24.997500250004045,4500,8,0.16,4,0.41418940579946345,10,0.8,1.3,0.5,5.0,0.852928603581884,0.9624675092051895,4472,4472,4408,True,True,True,ok
18,2,Awake,180,processed,24.997500250004045,4500,8,0.16,4,0.4169728554675346,10,0.8,1.3,0.5,5.0,0.7490633192309588,0.9507923744037383,4472,4472,4392,True,True,True,ok
18,3,Awake,180,processed,24.997500250004045,4500,8,0.16,4,0.4270804480259967,11,0.8,1.3,0.5,5.0,0.7982961572918873,0.9393066670442344,4472,4472,4402,True,True,True,ok
18,4,Awake,180,processed,24.997500250004045,4500,8,0.16,4,0.41066674672602405,10,0.8,1.3,0.5,5.0,0.6784849963655163,0.928190183595053,4472,4472,4431,True,True,True,ok
18,6,Drowsy,180,processed,24.997500250004045,4500,8,0.16,4,0.4150928645869827,10,0.8,1.3,0.5,5.0,0.8688536799180232,0.9669932587867639,4472,4472,4417,True,True,True,ok
18,7,Drowsy,180,processed,24.997500250004045,4500,8,0.16,4,0.4060132951231206,10,0.8,1.3,0.5,5.0,0.7165944722183907,0.9606739686093037,4472,4472,4404,True,True,True,ok
18,8,Awake,180,processed,24.997500250004045,4500,8,0.16,4,0.42575623326662143,11,0.8,1.3,0.5,5.0,0.6645626827179651,0.9288657993962218,4472,4472,4406,True,True,True,ok
18,9,Drowsy,180,processed,24.997500250004045,4500,8,0.16,4,0.4244424758281708,11,0.8,1.3,0.5,5.0,0.7265440254465777,0.9146053087274335,4472,4472,4421,True,True,True,ok
18,10,Drowsy,180,processed,24.997500250004045,4500,8,0.16,4,0.4235320792848657,11,0.8,1.3,0.5,5.0,0.7335717251656089,0.927465182933202,4472,4472,4419,True,True,True,ok
18,11,Drowsy,180,processed,24.997500250004045,4500,8,0.16,4,0.41630135930508916,10,0.8,1.3,0.5,5.0,0.8657330216711604,0.9686310025029826,4472,4472,4415,True,True,True,ok
18,12,Drowsy,180,processed,24.997500250004045,4500,8,0.16,4,0.4354690360646254,11,0.8,1.3,0.5,5.0,0.8035538997803945,0.9797146474797054,4472,4472,4431,True,True,True,ok
