session,state,representation,window_size_s,horizon_seconds,central_cc,variability_cc,median_cc,iqr_cc,central_nrmse,variability_nrmse,median_nrmse,iqr_nrmse,mean_valid_fraction,minimum_valid_fraction,n_windows
sample_1,Drowsy,Raw,60,1.0,0.8081507943323285,0.0800615790743118,0.7908930429596688,0.10454103471628429,0.5766569987443599,0.10880677132812937,0.6131733583379018,0.18274662694153304,1.0,1.0,10
sample_1,Drowsy,Raw,60,1.2,0.7895569325630512,0.0824911702534725,0.7755096519795888,0.11786325972577638,0.6030179035084704,0.10489022079128539,0.6340867930432996,0.1884298240421871,1.0,1.0,10
sample_1,Drowsy,Raw,60,1.6,0.7240436024301181,0.10656197272281297,0.7053247229730458,0.1486310929855753,0.6833120589543165,0.11762521157815801,0.7178834038330182,0.17392355244306612,1.0,1.0,10
sample_1,Drowsy,Raw,60,2.0,0.6531502394252967,0.1351081173448178,0.6364324290637977,0.1657552028523832,0.7568998440267608,0.12721515230467706,0.7924980110834403,0.19161469786925156,1.0,1.0,10
sample_1,Drowsy,Raw,60,2.4,0.5913830400828228,0.17146800735997314,0.5817848706621611,0.19258246092311304,0.8105018726499941,0.14689121146205772,0.831698511755663,0.20318853563296224,1.0,1.0,10
sample_1,Drowsy,Raw,60,2.8,0.5404375239423036,0.1877244597249706,0.5197326976173424,0.22753301073082927,0.8529896588028272,0.153984834333859,0.8609413301144597,0.2119608977629871,1.0,1.0,10
sample_1,Drowsy,Raw,60,3.2,0.4856975816973355,0.22347498968873158,0.4516969224717645,0.2404067316525943,0.8909209319724815,0.1705720862302968,0.9144705612901476,0.21362097504698896,1.0,1.0,10
sample_1,Drowsy,Raw,60,3.6,0.4668814737675827,0.2209569117181059,0.4421130496879399,0.27015908022212665,0.905873746783806,0.16968588686726346,0.9062223024327307,0.20804720601937898,1.0,1.0,10
sample_1,Drowsy,Raw,60,4.0,0.427273608809177,0.2580928970705656,0.40680274515163933,0.2918407349032145,0.9292106034506504,0.18585650875405865,0.9368795112481701,0.24312109665842807,1.0,1.0,10
sample_1,Drowsy,Raw,120,0.04,0.9872012249104752,0.002881208898515732,0.9881632045827318,0.0027581354298711336,0.16035860966732252,0.01897464766206168,0.15426287303917516,0.018225497253012868,1.0,1.0,3
sample_1,Drowsy,Raw,120,0.08,0.9800056222339765,0.004613438762120046,0.9824327626580803,0.0041067699269733415,0.19964316587227401,0.023186400851282957,0.18769916711735302,0.020751261521729458,1.0,1.0,3
sample_1,Drowsy,Raw,120,0.12,0.974793351924526,0.007136275698208131,0.9785102867954629,0.00636904445068065,0.22326930272674275,0.031025163534189458,0.20755157198856494,0.027879660644541643,1.0,1.0,3
sample_1,Drowsy,Raw,120,0.16,0.9697444644283082,0.0070008973055786785,0.9735841465780478,0.006160778670345701,0.24488411829951107,0.027669142297865372,0.229419436584858,0.024211859699285382,1.0,1.0,3
sample_1,Drowsy,Raw,120,0.2,0.9647555868194445,0.006470039513433475,0.9681690867374608,0.005755208513830601,0.2645069058875265,0.023571568943287522,0.2516285227494836,0.02076606121199892,1.0,1.0,3
sample_1,Drowsy,Raw,120,0.28,0.9622816927553995,0.011945292785850404,0.9676267528524367,0.011011937575149289,0.2719612016686648,0.041313518040904815,0.2547452073289071,0.03852939043232115,1.0,1.0,3
