session,representation,state,window_size,window_id,N,sampling_rate,tau_samples,rho_star,median_NN_distance,rho_NN,attractor_diameter,rho_D,peak_C2,peak_C2_sd,boundary_flag
17,Processed,Awake,60,1,1500,24.99287703003033,4,115.00613197126222,256.4693999955153,0.4484204820273813,4876.7798518723785,0.02358239155025771,340.0,15.874507866387544,False
17,Processed,Awake,60,2,1500,24.99287703003033,4,95.63524997900373,191.63808419326256,0.49904094158318657,4470.318813927066,0.021393384668909218,352.0,9.539392014169456,False
17,Processed,Awake,60,3,1500,24.99287703003033,4,95.63524997900373,185.25226642031782,0.5162433465835039,4430.850977741177,0.021583946393015013,330.3333333333333,11.015141094572202,False
17,Processed,Awake,60,4,1500,24.99287703003033,4,95.63524997900373,180.86526394351978,0.5287651586258625,4396.156284313223,0.021754288017525308,351.0,16.09347693943108,False
17,Processed,Awake,60,5,1500,24.99287703003033,4,95.63524997900373,171.86295998744356,0.556462253332486,4668.715496874548,0.02048427453825926,340.3333333333333,17.09775813764288,False
17,Processed,Awake,60,6,1500,24.99287703003033,4,95.63524997900373,207.68731614821934,0.46047708522918235,4574.528829878179,0.020906032847442024,329.0,14.106735979665885,False
17,Processed,Awake,60,7,1500,24.99287703003033,4,115.00613197126222,287.1358994357018,0.40052857269773573,5217.755411719102,0.02204130375926743,306.6666666666667,33.53108010985231,False
17,Processed,Awake,60,8,1500,24.99287703003033,4,115.00613197126222,260.0739142851221,0.44220556408890604,4277.741500154396,0.026884778326860405,345.3333333333333,5.507570547286102,False
17,Processed,Awake,60,9,1500,24.99287703003033,4,115.00613197126222,234.47603378243463,0.4904813942646863,4502.704341037031,0.025541568635344784,335.0,18.0,False
17,Processed,Awake,60,10,1500,24.99287703003033,4,95.63524997900373,210.58241704847185,0.45414641601815414,4509.94974512634,0.021205391497400077,325.0,16.822603841260722,False
17,Processed,Awake,60,11,1500,24.99287703003033,4,115.00613197126222,207.05436135185863,0.5554393117845323,4638.988982282471,0.024791206103420626,319.6666666666667,4.932882862316248,False
17,Processed,Awake,60,12,1500,24.99287703003033,4,138.30057843624795,264.51297586498094,0.522849882823301,5302.17924861989,0.026083723682530414,339.6666666666667,9.29157324317757,False
17,Processed,Awake,60,13,1500,24.99287703003033,4,138.30057843624795,304.2333178437664,0.4545872208094899,4613.494469050082,0.029977402024440707,330.6666666666667,9.073771725877467,False
17,Processed,Awake,60,14,1500,24.99287703003033,4,115.00613197126222,259.0491387040221,0.4439548903602535,4685.6743758198145,0.0245442006309157,341.6666666666667,10.503967504392488,False
17,Processed,Awake,60,15,1500,24.99287703003033,4,138.30057843624795,240.3334026618339,0.5754530036378116,5254.183585781926,0.026321992023745796,332.3333333333333,14.189197769195175,False
17,Processed,Awake,60,19,1500,24.99287703003033,4,95.63524997900373,254.10356174314276,0.3763632800852881,5208.2895933636555,0.01836212220243304,300.0,4.58257569495584,False
17,Processed,Awake,60,20,1500,24.99287703003033,4,95.63524997900373,175.9180503356009,0.5436352312713747,4794.493684511528,0.019946892471242712,330.6666666666667,9.60902353693305,False
17,Processed,Awake,60,21,1500,24.99287703003033,4,115.00613197126222,230.0188402273477,0.49998570489961436,5031.683977375517,0.022856390124732836,324.0,21.0,False
17,Processed,Awake,60,22,1500,24.99287703003033,4,95.63524997900373,186.6237604047942,0.512449485379392,4522.457021143859,0.021146746012594465,339.0,11.135528725660043,False
17,Processed,Awake,60,23,1500,24.99287703003033,4,95.63524997900373,198.5409069677869,0.4816904054665192,4933.242237752558,0.019385881610908363,344.3333333333333,15.631165450257805,False
17,Processed,Awake,60,24,1500,24.99287703003033,4,115.00613197126222,246.86464268728145,0.46586716801298894,4491.350823922252,0.025606134207710032,316.0,6.928203230275509,False
17,Processed,Awake,60,25,1500,24.99287703003033,4,166.3133058033831,349.1060152435671,0.4763977088373808,5415.624357279526,0.03070990431229403,329.3333333333333,7.371114795831994,False
17,Processed,Awake,60,26,1500,24.99287703003033,4,138.30057843624795,297.8661243044869,0.464304488330715,4989.7227457193085,0.027717086797036217,312.3333333333333,6.658328118479393,False
17,Processed,Awake,60,27,1500,24.99287703003033,4,138.30057843624795,283.9617319450601,0.48703949468446633,5289.245752835744,0.02614750474812034,328.6666666666667,8.962886439832502,False
17,Processed,Awake,60,29,1500,24.99287703003033,4,115.00613197126222,236.78087103910062,0.4857070229810531,5520.15618843468,0.0208338547036427,307.6666666666667,4.163331998932266,False
17,Processed,Awake,60,30,1500,24.99287703003033,4,115.00613197126222,228.8168504271829,0.5026121623322535,5343.788449289563,0.021521460488682306,334.0,2.6457513110645907,False
17,Processed,Awake,60,31,1500,24.99287703003033,4,115.00613197126222,222.64957592666178,0.5165342511550254,4593.213661003417,0.025038271776396833,328.6666666666667,6.027713773341708,False
17,Processed,Awake,60,32,1500,24.99287703003033,4,138.30057843624795,278.4527269363057,0.49667525241325194,5216.106454698578,0.02651414031469185,316.0,10.44030650891055,False
17,Processed,Awake,120,1,2999,24.99287703003033,4,95.63524997900373,207.17062964975923,0.46162552163250076,4979.7187328808595,0.01920495014056285,650.0,17.52141546793523,False
17,Processed,Awake,120,2,2999,24.99287703003033,4,79.52707287670508,163.2138651024197,0.48725684442801703,4450.1013728746775,0.017870845226461023,659.0,19.05255888325765,False
17,Processed,Awake,120,3,2999,24.99287703003033,4,79.52707287670508,168.2179787533169,0.4727620285660873,4563.643993213298,0.01742622189525994,629.6666666666666,6.110100926607786,False
17,Processed,Awake,120,4,2999,24.99287703003033,4,115.00613197126222,250.8224027456067,0.4585161879973922,5136.91229085962,0.022388182912116042,646.3333333333334,16.62327685305558,False
17,Processed,Awake,120,5,2999,24.99287703003033,4,95.63524997900373,201.0799437269627,0.4756080999747169,4738.785053220316,0.020181385925916454,625.6666666666666,7.094598884597588,False
17,Processed,Awake,120,6,2999,24.99287703003033,4,95.63524997900373,213.89685113298503,0.44710919993649134,5027.269569433902,0.0190232985635924,682.3333333333334,21.1266025033211,False
17,Processed,Awake,120,7,2999,24.99287703003033,4,115.00613197126222,250.11203765113598,0.4598184599642355,4671.883173253441,0.024616654078525126,623.6666666666666,27.790885796126275,False
17,Processed,Awake,120,9,2999,24.99287703003033,4,66.1320519549569,182.34004313775029,0.36268529291175444,5022.479767970579,0.01316721122038063,614.6666666666666,9.451631252505218,False
17,Processed,Awake,120,10,2999,24.99287703003033,4,79.52707287670508,183.85310678897324,0.43255767751581337,4948.45579490368,0.016071088875565683,664.6666666666666,12.096831541082704,False
17,Processed,Awake,120,11,2999,24.99287703003033,4,95.63524997900373,203.7490039265136,0.4693777546686638,4803.576110445747,0.019909177616867047,687.6666666666666,18.929694486000912,False
17,Processed,Awake,120,12,2999,24.99287703003033,4,115.00613197126222,287.26761845636753,0.40034492084157497,5432.282086000133,0.02117086891854375,610.6666666666666,49.13586605864736,False
17,Processed,Awake,120,13,2999,24.99287703003033,4,115.00613197126222,244.99339078885694,0.46942544695166144,5319.317050760207,0.021620469483921094,658.0,20.29778313018444,False
17,Processed,Awake,120,14,2999,24.99287703003033,4,79.52707287670508,210.30840036998154,0.37814501340316603,5381.939629248808,0.014776656438973319,623.0,28.844410203711913,False
17,Processed,Awake,120,15,2999,24.99287703003033,4,95.63524997900373,228.15135649225968,0.4191745841416826,5104.593408972796,0.018735135654662952,644.3333333333334,38.37099599089569,False
17,Processed,Awake,180,1,4499,24.99287703003033,4,79.52707287670508,188.19590127578363,0.4225760090288339,4780.481535799596,0.01663578706060271,976.0,18.520259177452136,False
17,Processed,Awake,180,2,4499,24.99287703003033,4,66.1320519549569,154.81960574592463,0.42715553780369786,4565.207799591739,0.014486098959366322,936.6666666666666,10.692676621563628,False
17,Processed,Awake,180,3,4499,24.99287703003033,4,95.63524997900373,224.46444254344348,0.4260596863153246,4822.400015200379,0.01983146351973249,952.6666666666666,24.94660965609021,False
17,Processed,Awake,180,4,4499,24.99287703003033,4,79.52707287670508,194.22548811362034,0.40945744891207264,4991.24640303717,0.015933309328970996,971.0,23.430749027719962,False
17,Processed,Awake,180,5,4499,24.99287703003033,4,95.63524997900373,232.92601511609672,0.4105820894730737,5187.1375022697675,0.01843699919987778,960.3333333333334,19.03505538035898,False
17,Processed,Awake,180,7,4499,24.99287703003033,4,79.52707287670508,177.55287509583593,0.4479064213056508,5086.3314810245465,0.015635448293803658,926.6666666666666,16.921386861996076,False
17,Processed,Awake,180,8,4499,24.99287703003033,4,79.52707287670508,181.4387028877963,0.4383137203416048,4778.443490508379,0.01664288236005574,1012.0,25.059928172283335,False
17,Processed,Awake,180,9,4499,24.99287703003033,4,115.00613197126222,273.4066489271651,0.4206413136715617,5396.030751260992,0.02131309795526769,939.6666666666666,34.7754702819866,False
17,Processed,Awake,180,10,4499,24.99287703003033,4,79.52707287670508,205.7221706302012,0.3865751203824312,5489.731151390161,0.014486515037547236,938.3333333333334,32.129944496269104,False
17,Processed,Drowsy,60,16,1500,24.99287703003033,4,115.00613197126222,244.20555447083618,0.4709398695720356,5337.979238862709,0.02154488184104759,325.0,16.46207763315433,False
17,Processed,Drowsy,60,17,1500,24.99287703003033,4,95.63524997900373,196.89591847074993,0.48571474067000997,4948.014085431774,0.01932800681804413,323.3333333333333,9.018499505645789,False
17,Processed,Drowsy,60,18,1500,24.99287703003033,4,115.00613197126222,216.5909174133528,0.5309831702304434,5138.221052819326,0.022382480393317975,324.0,14.106735979665885,False
17,Processed,Drowsy,60,33,1500,24.99287703003033,4,95.63524997900373,204.83873063789122,0.4668807001546272,4643.033965179566,0.020597577079172865,332.6666666666667,21.571586249817916,False
17,Processed,Drowsy,60,34,1500,24.99287703003033,4,79.52707287670508,150.4278163818152,0.5286726536988998,4181.793197927448,0.019017457132055153,342.3333333333333,7.767453465154029,False
17,Processed,Drowsy,60,35,1500,24.99287703003033,4,95.63524997900373,159.4086640083811,0.5999375916855786,4520.61054351926,0.021155383561210835,339.3333333333333,5.686240703077327,False
17,Processed,Drowsy,60,36,1500,24.99287703003033,4,95.63524997900373,178.4055681174909,0.536055297982752,4919.032024139638,0.019441883994591555,328.6666666666667,9.60902353693305,False
17,Processed,Drowsy,60,37,1500,24.99287703003033,4,79.52707287670508,141.7480301031948,0.5610453479939589,4209.3792906942035,0.01889282656293717,352.3333333333333,5.773502691896258,False
17,Processed,Drowsy,60,38,1500,24.99287703003033,4,95.63524997900373,201.15015844753816,0.47544208126461057,4556.622783783684,0.02098818675957878,320.0,2.6457513110645907,False
17,Processed,Drowsy,60,39,1500,24.99287703003033,4,115.00613197126222,253.67287644425667,0.4533639291015578,5328.6896572951455,0.021582441344433555,319.0,15.716233645501712,False
17,Processed,Drowsy,60,40,1500,24.99287703003033,4,138.30057843624795,276.0269235210329,0.5010401763424704,5074.235773258909,0.027255449808833956,336.6666666666667,9.814954576223638,False
17,Processed,Drowsy,60,41,1500,24.99287703003033,4,79.52707287670508,157.20145763461028,0.505892719274608,4795.253465793256,0.016584539992308685,342.6666666666667,10.263202878893768,False
17,Processed,Drowsy,60,42,1500,24.99287703003033,4,138.30057843624795,315.5548031425614,0.4382775259921063,5906.9843675492,0.023413059834053476,312.3333333333333,24.110855093366833,False
17,Processed,Drowsy,60,43,1500,24.99287703003033,4,95.63524997900373,207.19023914077013,0.4615818311500031,4699.535688416714,0.02034993589148027,334.0,20.518284528683193,False
17,Processed,Drowsy,120,8,2999,24.99287703003033,4,79.52707287670508,196.85735300502674,0.4039832480866202,5263.840628998385,0.01510818402035049,655.3333333333334,18.929694486000912,False
17,Processed,Drowsy,120,16,2999,24.99287703003033,4,66.1320519549569,160.02665417821908,0.41325648089415606,4645.94685733134,0.014234353940273772,630.3333333333334,13.316656236958787,False
17,Processed,Drowsy,120,17,2999,24.99287703003033,4,79.52707287670508,155.2904409787163,0.5121182757643457,4646.467532019069,0.017115598533440628,647.0,14.730919862656235,False
17,Processed,Drowsy,120,19,2999,24.99287703003033,4,79.52707287670508,188.4622448318014,0.42197880507940105,5015.166095438374,0.015857315862188536,628.3333333333334,4.509249752822894,False
17,Processed,Drowsy,120,20,2999,24.99287703003033,4,115.00613197126222,240.67371763524255,0.4778508143775045,5931.469593592534,0.019389146341658316,617.6666666666666,22.941955743426348,False
17,Processed,Drowsy,180,6,4499,24.99287703003033,4,79.52707287670508,186.07502572246415,0.42739251314317606,5152.450292784801,0.015434806423668032,951.3333333333334,38.734136537856806,False
17,Processed,Drowsy,180,11,4499,24.99287703003033,4,66.1320519549569,144.08181272821312,0.4589895886422824,4455.352855109018,0.014843280455132151,985.3333333333334,14.364307617610162,False
