session,representation,state,window_size,window_id,N,sampling_rate,tau_samples,rho_star,median_NN_distance,rho_NN,attractor_diameter,rho_D,peak_C2,peak_C2_sd,boundary_flag
21,Processed,Awake,60,1,1500,25.000000000022737,4,79.52707287670508,153.60622221121648,0.5177334077479704,2960.4803070890034,0.026862895418109663,328.3333333333333,1.5275252316519465,False
21,Processed,Awake,60,2,1500,25.000000000022737,4,66.1320519549569,143.16903155217472,0.46191589925546556,2998.2550140512762,0.022056846947651237,318.3333333333333,3.785938897200183,False
21,Processed,Awake,60,3,1500,25.000000000022737,4,66.1320519549569,139.47770794667235,0.4741406560842089,3204.7141728814963,0.020635865911091452,369.6666666666667,14.047538337136984,False
21,Processed,Awake,60,5,1500,25.000000000022737,4,95.63524997900373,211.22788471352195,0.4527586407860361,3499.3950783191785,0.027329080552099032,335.3333333333333,7.371114795831994,False
21,Processed,Awake,60,6,1500,25.000000000022737,4,95.63524997900373,201.52558080761668,0.4745563793725049,3317.0837565105858,0.028831123058408226,328.0,6.0,False
21,Processed,Awake,60,7,1500,25.000000000022737,4,95.63524997900373,227.7167110421331,0.4199746673897327,3545.0758716797204,0.02697692614789935,333.6666666666667,23.860706890897706,False
21,Processed,Awake,60,8,1500,25.000000000022737,4,95.63524997900373,181.0937226501266,0.5280980951712567,3426.3253242276483,0.027911900047191678,326.0,20.663978319771825,False
21,Processed,Awake,60,9,1500,25.000000000022737,4,95.63524997900373,216.9551382150293,0.44080656842622185,3411.123175150809,0.028036293346333237,344.6666666666667,15.534906930308058,False
21,Processed,Awake,60,10,1500,25.000000000022737,4,95.63524997900373,226.72930733768467,0.4218036525669225,3768.044753828499,0.02538060352967786,336.6666666666667,3.7859388972001824,False
21,Processed,Awake,60,11,1500,25.000000000022737,4,95.63524997900373,205.87712531637203,0.4645258662517302,3642.0488991226034,0.026258639745897695,328.3333333333333,21.1266025033211,False
21,Processed,Awake,60,12,1500,25.000000000022737,4,66.1320519549569,152.99052718433956,0.43226239671214317,2905.5387363675,0.022760685007295788,338.0,16.64331697709324,False
21,Processed,Awake,60,13,1500,25.000000000022737,4,95.63524997900373,210.96838987089396,0.45331554190430856,3157.2825729766055,0.03029036767172894,359.0,14.730919862656235,False
21,Processed,Awake,60,14,1500,25.000000000022737,4,66.1320519549569,148.25772199904532,0.4460614331804097,2450.633317287512,0.026985698549204126,342.6666666666667,18.502252115170556,False
21,Processed,Awake,60,15,1500,25.000000000022737,4,66.1320519549569,152.67763833583146,0.43314825062653967,2628.7740091046376,0.02515699399260324,343.6666666666667,0.5773502691896258,False
21,Processed,Awake,60,16,1500,25.000000000022737,4,79.52707287670508,171.17625521585558,0.4645917319339669,2904.157493331652,0.027383870557747044,358.3333333333333,2.516611478423583,False
21,Processed,Awake,60,17,1500,25.000000000022737,4,66.1320519549569,145.36163136815958,0.4549484711509825,3141.882151033461,0.021048546309480148,344.6666666666667,3.0550504633038935,False
21,Processed,Awake,60,18,1500,25.000000000022737,4,115.00613197126222,236.60510488332838,0.48606783876439413,3487.394929875044,0.03297766220454503,336.3333333333333,15.14375558880073,False
21,Processed,Awake,60,19,1500,25.000000000022737,4,79.52707287670508,176.08313546549755,0.4516450293008778,3174.4689025169387,0.02505208755192105,327.3333333333333,10.066445913694334,False
21,Processed,Awake,60,20,1500,25.000000000022737,4,79.52707287670508,182.14393461295305,0.4366166408214263,3559.986529831797,0.02233914994067761,326.0,8.54400374531753,False
21,Processed,Awake,60,35,1500,25.000000000022737,4,115.00613197126222,227.04169559750824,0.5065419004584125,3765.080274243571,0.030545466124056998,347.0,12.529964086141668,False
21,Processed,Awake,60,36,1500,25.000000000022737,4,95.63524997900373,218.70123237277562,0.437287202003479,3978.264858751453,0.02403943763789978,340.0,13.74772708486752,False
21,Processed,Awake,60,37,1500,25.000000000022737,4,95.63524997900373,205.0652991000836,0.46636486230821655,3722.173108483518,0.025693391250673804,354.6666666666667,5.131601439446884,False
21,Processed,Awake,60,38,1500,25.000000000022737,4,115.00613197126222,259.3174791620447,0.44349548801296235,4012.177026148187,0.02866427159662784,319.3333333333333,6.027713773341708,False
21,Processed,Awake,60,39,1500,25.000000000022737,4,115.00613197126222,276.4418004635072,0.41602294507716486,4084.350122479892,0.02815775546231429,357.0,12.288205727444508,False
21,Processed,Awake,60,40,1500,25.000000000022737,4,138.30057843624795,280.6986135366338,0.49270132365010216,4484.73588839697,0.030838065357218235,334.6666666666667,10.115993936995677,False
21,Processed,Awake,120,1,3000,25.000000000022737,4,54.99320090094977,130.9932728293076,0.41981698535473144,3222.147173793055,0.01706725296356117,675.0,9.539392014169456,False
21,Processed,Awake,120,2,3000,25.000000000022737,4,79.52707287670508,189.3904590791509,0.4199106610933805,3312.5428416318473,0.024007862442475734,648.6666666666666,22.941955743426348,False
