session,representation,state,window_size,window_id,N,sampling_rate,tau_samples,rho_star,median_NN_distance,rho_NN,attractor_diameter,rho_D,peak_C2,peak_C2_sd,boundary_flag
12,Processed,Awake,60,1,1499,24.9893795136852,4,79.52707287670508,157.917286065889,0.5035995416203101,3368.9987892429112,0.023605551041048778,350.0,5.196152422706632,False
12,Processed,Awake,60,3,1499,24.9893795136852,4,115.00613197126222,242.17846790309648,0.4748817389384094,4904.86159897872,0.02344737555799914,350.3333333333333,16.862186493255653,False
12,Processed,Awake,60,4,1499,24.9893795136852,4,95.63524997900373,204.7164724218934,0.4671595248178769,4276.538478501356,0.022362770839026234,352.6666666666667,6.110100926607787,False
12,Processed,Awake,60,5,1499,24.9893795136852,4,95.63524997900373,209.73632107966077,0.45597848520800616,5027.190186290523,0.019023598955895345,330.3333333333333,6.658328118479393,False
12,Processed,Awake,60,6,1499,24.9893795136852,4,95.63524997900373,215.74460181593417,0.44327992067489325,4508.5051274596535,0.02121218614048467,349.0,6.557438524302,False
12,Processed,Awake,60,7,1499,24.9893795136852,4,79.52707287670508,149.68860102172957,0.5312834266195093,3996.9322260283006,0.019897028115417933,360.3333333333333,9.60902353693305,False
12,Processed,Awake,60,8,1499,24.9893795136852,4,79.52707287670508,169.54202117799673,0.4690699823214456,4348.394844269535,0.018288834322740633,353.0,11.135528725660043,False
12,Processed,Awake,60,9,1499,24.9893795136852,4,115.00613197126222,228.87557323687048,0.5024832066820812,5044.069174206573,0.022800268592540182,335.6666666666667,8.020806277010642,False
12,Processed,Awake,60,13,1499,24.9893795136852,4,138.30057843624795,268.222256107935,0.5156193242241411,4734.583550694009,0.029210716624902613,341.6666666666667,6.110100926607787,False
12,Processed,Awake,60,14,1499,24.9893795136852,4,95.63524997900373,222.55915133567106,0.4297071111435157,4857.0345319276885,0.01969004942220319,325.6666666666667,7.023769168568493,False
12,Processed,Awake,60,15,1499,24.9893795136852,4,115.00613197126222,249.85362817673186,0.46029402418728776,4857.001289237472,0.023678423192125132,341.6666666666667,25.166114784235834,False
12,Processed,Awake,60,16,1499,24.9893795136852,4,115.00613197126222,265.2808582779144,0.4335259344297625,4813.170240689616,0.02389405032862177,344.3333333333333,9.073771725877467,False
12,Processed,Awake,60,17,1499,24.9893795136852,4,115.00613197126222,273.2681160265103,0.42085455721480963,4848.342083732177,0.023720713180933866,348.3333333333333,9.237604307034013,False
12,Processed,Awake,60,28,1499,24.9893795136852,4,138.30057843624795,320.28808961146046,0.43180056618408613,4936.297626678907,0.028017066412037887,333.6666666666667,5.033222956847167,False
12,Processed,Awake,60,29,1499,24.9893795136852,4,115.00613197126222,234.91227259674952,0.48957055627605195,5033.249121829453,0.022849282677560086,348.3333333333333,8.32666399786453,False
12,Processed,Awake,60,30,1499,24.9893795136852,4,138.30057843624795,245.4597437266782,0.5634348685308128,4890.598925537285,0.02827886329301766,339.6666666666667,2.0816659994661326,False
12,Processed,Awake,60,31,1499,24.9893795136852,4,138.30057843624795,313.96721237076395,0.440493698026432,5339.26169041618,0.02590256602040943,355.6666666666667,8.082903768654761,False
