session,representation,state,window_size,window_id,N,sampling_rate,tau_samples,rho_star,median_NN_distance,rho_NN,attractor_diameter,rho_D,peak_C2,peak_C2_sd,boundary_flag
18,Processed,Awake,60,1,1500,24.997500250004045,4,95.63524997900373,203.0895299682752,0.4709019218959392,4055.5699270057034,0.023581210951924794,353.0,11.532562594670797,False
18,Processed,Awake,60,2,1500,24.997500250004045,4,115.00613197126222,245.6536605705722,0.4681637216565021,4335.628842375433,0.026525825007717194,346.6666666666667,10.503967504392488,False
18,Processed,Awake,60,3,1500,24.997500250004045,4,79.52707287670508,169.815622095072,0.46831423337589934,4311.643259008199,0.018444724690650446,365.0,5.5677643628300215,False
18,Processed,Awake,60,4,1500,24.997500250004045,4,95.63524997900373,187.27321686292186,0.5106723298772923,4354.913318522711,0.02196031079935374,353.0,28.61817604250837,False
18,Processed,Awake,60,5,1500,24.997500250004045,4,95.63524997900373,228.3088157999698,0.4188854891297473,4718.896457073243,0.020266443828334958,345.3333333333333,10.692676621563626,False
18,Processed,Awake,60,6,1500,24.997500250004045,4,115.00613197126222,292.06699800465503,0.3937662685512631,4940.787835045056,0.023276881301302316,335.0,7.54983443527075,False
18,Processed,Awake,60,7,1500,24.997500250004045,4,95.63524997900373,236.39297047756622,0.4045604646610232,5147.37943475653,0.01857940553852472,351.3333333333333,4.509249752822894,False
18,Processed,Awake,60,8,1500,24.997500250004045,4,115.00613197126222,286.0834733341159,0.4020020123180864,4458.422012144361,0.025795254836351363,338.6666666666667,15.947831618540913,False
18,Processed,Awake,60,9,1500,24.997500250004045,4,95.63524997900373,232.45903898962752,0.41140688869177955,4172.735996254325,0.02291907517390296,355.6666666666667,8.621678104251709,False
18,Processed,Awake,60,10,1500,24.997500250004045,4,115.00613197126222,267.5665221924101,0.42982257656494116,4212.316408035514,0.027302348833975015,320.6666666666667,24.006943440041116,False
18,Processed,Awake,60,11,1500,24.997500250004045,4,115.00613197126222,245.5151448222619,0.46842785219836314,4226.755106710416,0.027209083343550697,348.6666666666667,10.692676621563626,False
18,Processed,Awake,60,12,1500,24.997500250004045,4,115.00613197126222,243.9043004612371,0.4715215424811247,3806.5015099736793,0.030213079298649078,347.0,6.082762530298219,False
18,Processed,Awake,60,13,1500,24.997500250004045,4,115.00613197126222,241.05192305145232,0.4771010764627431,3801.4848185916703,0.030252950481035552,324.0,7.937253933193772,False
