session,window_id,window_size_s,label,representation,fs,tau_samples,tau_seconds,ami_at_tau,tau_found,max_lag_samples
sample_19.csv,14,60,Drowsy,Processed,24.996219321763952,3,0.12001815000030547,0.7044320825958108,True,25
sample_19.csv,15,60,Drowsy,Processed,24.996219321763952,3,0.12001815000030547,0.827164241322718,True,25
sample_19.csv,16,60,Drowsy,Processed,24.996219321763952,3,0.12001815000030547,0.8695678649898859,True,25
sample_19.csv,39,60,Drowsy,Processed,24.996219321763952,3,0.12001815000030547,0.5962022068221131,True,25
sample_19.csv,40,60,Drowsy,Processed,24.996219321763952,3,0.12001815000030547,0.6835136874685288,True,25
sample_19.csv,41,60,Drowsy,Processed,24.996219321763952,3,0.12001815000030547,1.0847259638689692,True,25
sample_19.csv,43,60,Drowsy,Processed,24.996219321763952,3,0.12001815000030547,0.6681107953620797,True,25
sample_19.csv,44,60,Drowsy,Processed,24.996219321763952,3,0.12001815000030547,0.709815592205465,True,25
sample_19.csv,45,60,Drowsy,Processed,24.996219321763952,3,0.12001815000030547,0.8607620368207787,True,25
sample_19.csv,6,120,Drowsy,Processed,24.996219321763952,3,0.12001815000030547,0.7016401360874482,True,25
sample_19.csv,17,120,Drowsy,Processed,24.996219321763952,3,0.12001815000030547,0.5922913325381529,True,25
sample_19.csv,18,120,Drowsy,Processed,24.996219321763952,3,0.12001815000030547,0.829186572312981,True,25
sample_19.csv,19,120,Drowsy,Processed,24.996219321763952,3,0.12001815000030547,0.6359125592013104,True,25
sample_19.csv,10,180,Drowsy,Processed,24.996219321763952,3,0.12001815000030547,0.6959488200446629,True,25
sample_19.csv,11,180,Drowsy,Processed,24.996219321763952,3,0.12001815000030547,0.5912530934383362,True,25
sample_21.csv,1,60,Awake,Raw,25.000000000022737,4,0.15999999999985448,0.6032637798519342,True,25
sample_21.csv,2,60,Awake,Raw,25.000000000022737,4,0.15999999999985448,0.6713575144072168,True,25
sample_21.csv,3,60,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.6460197386414412,True,25
sample_21.csv,5,60,Awake,Raw,25.000000000022737,11,0.4399999999995998,0.5184461888757523,True,25
sample_21.csv,6,60,Awake,Raw,25.000000000022737,4,0.15999999999985448,0.5413558770700888,True,25
sample_21.csv,7,60,Awake,Raw,25.000000000022737,4,0.15999999999985448,0.5229799843869491,True,25
sample_21.csv,8,60,Awake,Raw,25.000000000022737,6,0.23999999999978172,0.6536471656980813,True,25
sample_21.csv,9,60,Awake,Raw,25.000000000022737,6,0.23999999999978172,0.5956692878401224,True,25
sample_21.csv,10,60,Awake,Raw,25.000000000022737,10,0.3999999999996362,0.40754439973286694,True,25
sample_21.csv,11,60,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.49673140571442875,True,25
sample_21.csv,12,60,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.6441644774774558,True,25
sample_21.csv,14,60,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.597428140324304,True,25
sample_21.csv,15,60,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.5341752107901385,True,25
sample_21.csv,16,60,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.46313303667658,True,25
sample_21.csv,17,60,Awake,Raw,25.000000000022737,4,0.15999999999985448,0.6705190484960593,True,25
sample_21.csv,18,60,Awake,Raw,25.000000000022737,6,0.23999999999978172,0.5022028389202227,True,25
sample_21.csv,19,60,Awake,Raw,25.000000000022737,4,0.15999999999985448,0.6566418575836268,True,25
sample_21.csv,20,60,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.6428607613411899,True,25
sample_21.csv,35,60,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.5663842538544461,True,25
sample_21.csv,36,60,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.5773039973920042,True,25
sample_21.csv,37,60,Awake,Raw,25.000000000022737,4,0.15999999999985448,0.6206764949484622,True,25
sample_21.csv,38,60,Awake,Raw,25.000000000022737,6,0.23999999999978172,0.46812310618668906,True,25
sample_21.csv,40,60,Awake,Raw,25.000000000022737,4,0.15999999999985448,0.7439260333426301,True,25
sample_21.csv,1,120,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.6098341946989922,True,25
sample_21.csv,2,120,Awake,Raw,25.000000000022737,4,0.15999999999985448,0.591342077453298,True,25
sample_21.csv,3,120,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.5610852882575283,True,25
sample_21.csv,4,120,Awake,Raw,25.000000000022737,12,0.47999999999956344,0.4607143313711788,True,25
sample_21.csv,5,120,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.5969386274018369,True,25
sample_21.csv,6,120,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.564257300811791,True,25
sample_21.csv,7,120,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.5073350093983553,True,25
sample_21.csv,8,120,Awake,Raw,25.000000000022737,6,0.23999999999978172,0.5854649684979041,True,25
sample_21.csv,9,120,Awake,Raw,25.000000000022737,4,0.15999999999985448,0.6345927988025775,True,25
sample_21.csv,17,120,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.6013298802748714,True,25
