session,window_id,state,vector_index,x_t,x_t_plus_tau,x_t_plus_2tau
sample_1,7,Awake,1320,-259.26203865590355,148.1055454118756,184.36040001887025
sample_1,7,Awake,1321,-287.5298411685448,215.9750928602084,168.2585933213032
sample_1,7,Awake,1322,-319.38868870188844,236.1382871117885,157.04368633751477
sample_1,7,Awake,1323,-341.83722475784185,231.89380266151207,152.17262622528676
sample_1,7,Awake,1324,-329.19780086781947,222.81464551300644,150.74334379878954
sample_1,7,Awake,1325,-256.6954162353628,216.31741616688024,148.94599091445096
sample_1,7,Awake,1326,-125.87622682943412,210.21823583959983,144.2953611014488
sample_1,7,Awake,1327,25.50496094079833,199.84121428432465,135.23085507550718
sample_1,7,Awake,1328,148.1055454118756,184.36040001887025,120.38915470799604
sample_1,7,Awake,1329,215.9750928602084,168.2585933213032,99.39825294059916
sample_1,7,Awake,1330,236.1382871117885,157.04368633751477,74.35750222594963
sample_1,7,Awake,1331,231.89380266151207,152.17262622528676,48.99254706762032
sample_1,7,Awake,1332,222.81464551300644,150.74334379878954,25.53615404427564
sample_1,7,Awake,1333,216.31741616688024,148.94599091445096,3.661868877113532
sample_1,7,Awake,1334,210.21823583959983,144.2953611014488,-17.499786492721903
sample_1,7,Awake,1335,199.84121428432465,135.23085507550718,-37.85125919513078
sample_1,7,Awake,1336,184.36040001887025,120.38915470799604,-57.083836551749926
sample_1,7,Awake,1337,168.2585933213032,99.39825294059916,-75.83608132097076
sample_1,7,Awake,1338,157.04368633751477,74.35750222594963,-95.43133592272326
sample_1,7,Awake,1339,152.17262622528676,48.99254706762032,-116.67932755467614
sample_1,7,Awake,1340,150.74334379878954,25.53615404427564,-138.98549230868989
sample_1,7,Awake,1341,148.94599091445096,3.661868877113532,-160.73928391614243
sample_1,7,Awake,1342,144.2953611014488,-17.499786492721903,-180.91693520441768
sample_1,7,Awake,1343,135.23085507550718,-37.85125919513078,-200.1926792856791
sample_1,7,Awake,1344,120.38915470799604,-57.083836551749926,-220.8785910313532
sample_1,7,Awake,1345,99.39825294059916,-75.83608132097076,-246.0997094438552
sample_1,7,Awake,1346,74.35750222594963,-95.43133592272326,-276.79772115950834
sample_1,7,Awake,1347,48.99254706762032,-116.67932755467614,-306.1475403131654
sample_1,7,Awake,1348,25.53615404427564,-138.98549230868989,-315.6314089970457
sample_1,7,Awake,1349,3.661868877113532,-160.73928391614243,-279.9410604756524
sample_1,7,Awake,1350,-17.499786492721903,-180.91693520441768,-185.2648142801048
sample_1,7,Awake,1351,-37.85125919513078,-200.1926792856791,-48.95165048291998
sample_1,7,Awake,1352,-57.083836551749926,-220.8785910313532,85.44189539977458
sample_1,7,Awake,1353,-75.83608132097076,-246.0997094438552,179.10106559065022
sample_1,7,Awake,1354,-95.43133592272326,-276.79772115950834,222.02753776459173
sample_1,7,Awake,1355,-116.67932755467614,-306.1475403131654,229.11012295928572
sample_1,7,Awake,1356,-138.98549230868989,-315.6314089970457,221.46101234096105
sample_1,7,Awake,1357,-160.73928391614243,-279.9410604756524,213.02765614690628
sample_1,7,Awake,1358,-180.91693520441768,-185.2648142801048,207.14569335364897
sample_1,7,Awake,1359,-200.1926792856791,-48.95165048291998,199.56369203196013
sample_1,7,Awake,1360,-220.8785910313532,85.44189539977458,185.55824048546384
sample_1,7,Awake,1361,-246.0997094438552,179.10106559065022,166.36991197745226
sample_1,7,Awake,1362,-276.79772115950834,222.02753776459173,148.54146226865532
sample_1,7,Awake,1363,-306.1475403131654,229.11012295928572,137.54303702086847
sample_1,7,Awake,1364,-315.6314089970457,221.46101234096105,133.55797446157288
sample_1,7,Awake,1365,-279.9410604756524,213.02765614690628,132.60035422705903
sample_1,7,Awake,1366,-185.2648142801048,207.14569335364897,129.84859951585472
sample_1,7,Awake,1367,-48.95165048291998,199.56369203196013,122.24262472119878
sample_1,7,Awake,1368,85.44189539977458,185.55824048546384,109.12698225653318
sample_1,7,Awake,1369,179.10106559065022,166.36991197745226,91.08599057629569
sample_1,7,Awake,1370,222.02753776459173,148.54146226865532,69.28524741376901
sample_1,7,Awake,1371,229.11012295928572,137.54303702086847,45.77910265384818
sample_1,7,Awake,1372,221.46101234096105,133.55797446157288,22.52187056884732
sample_1,7,Awake,1373,213.02765614690628,132.60035422705903,0.0442263758099326
sample_1,7,Awake,1374,207.14569335364897,129.84859951585472,-21.937945740446903
sample_1,7,Awake,1375,199.56369203196013,122.24262472119878,-43.37146917998179
sample_1,7,Awake,1376,185.55824048546384,109.12698225653318,-63.69782072587613
sample_1,7,Awake,1377,166.36991197745226,91.08599057629569,-82.40969537905312
sample_1,7,Awake,1378,148.54146226865532,69.28524741376901,-100.1724279602625
sample_1,7,Awake,1379,137.54303702086847,45.77910265384818,-118.98470595774256
sample_1,7,Awake,1380,133.55797446157288,22.52187056884732,-140.0629515920377
sample_1,7,Awake,1381,132.60035422705903,0.0442263758099326,-162.3327484951115
sample_1,7,Awake,1382,129.84859951585472,-21.937945740446903,-183.8728675525674
sample_1,7,Awake,1383,122.24262472119878,-43.37146917998179,-203.98413165240405
sample_1,7,Awake,1384,109.12698225653318,-63.69782072587613,-224.0171129428012
sample_1,7,Awake,1385,91.08599057629569,-82.40969537905312,-246.9137872369639
sample_1,7,Awake,1386,69.28524741376901,-100.1724279602625,-274.5218436523051
sample_1,7,Awake,1387,45.77910265384818,-118.98470595774256,-302.47404430028246
sample_1,7,Awake,1388,22.52187056884732,-140.0629515920377,-315.4010618430058
sample_1,7,Awake,1389,0.0442263758099326,-162.3327484951115,-289.08630364935186
sample_1,7,Awake,1390,-21.937945740446903,-183.8728675525674,-205.9146663673761
sample_1,7,Awake,1391,-43.37146917998179,-203.98413165240405,-75.78662251125648
sample_1,7,Awake,1392,-63.69782072587613,-224.0171129428012,61.90402378320577
sample_1,7,Awake,1393,-82.40969537905312,-246.9137872369639,164.6494516631985
sample_1,7,Awake,1394,-100.1724279602625,-274.5218436523051,215.05693505150907
sample_1,7,Awake,1395,-118.98470595774256,-302.47404430028246,223.7088859564151
sample_1,7,Awake,1396,-140.0629515920377,-315.4010618430058,212.50391811227428
sample_1,7,Awake,1397,-162.3327484951115,-289.08630364935186,198.76839279798344
sample_1,7,Awake,1398,-183.8728675525674,-205.9146663673761,188.98172965472853
sample_1,7,Awake,1399,-203.98413165240405,-75.78662251125648,180.70813024010283
sample_1,7,Awake,1400,-224.0171129428012,61.90402378320577,169.13313560035127
sample_1,7,Awake,1401,-246.9137872369639,164.6494516631985,153.13634938339084
sample_1,7,Awake,1402,-274.5218436523051,215.05693505150907,136.37019183279168
sample_1,7,Awake,1403,-302.47404430028246,223.7088859564151,123.89562000497524
sample_1,7,Awake,1404,-315.4010618430058,212.50391811227428,118.15621743163668
sample_1,7,Awake,1405,-289.08630364935186,198.76839279798344,117.3655420740193
sample_1,7,Awake,1406,-205.9146663673761,188.98172965472853,117.03332191998216
sample_1,7,Awake,1407,-75.78662251125648,180.70813024010283,112.73485026199708
sample_1,7,Awake,1408,61.90402378320577,169.13313560035127,102.18278183869523
sample_1,7,Awake,1409,164.6494516631985,153.13634938339084,85.75114202712143
sample_1,7,Awake,1410,215.05693505150907,136.37019183279168,65.5853643735541
sample_1,7,Awake,1411,223.7088859564151,123.89562000497524,44.27943402979542
sample_1,7,Awake,1412,212.50391811227428,118.15621743163668,23.60965032133969
sample_1,7,Awake,1413,198.76839279798344,117.3655420740193,3.8145254664165
sample_1,7,Awake,1414,188.98172965472853,117.03332191998216,-15.783507955136892
sample_1,7,Awake,1415,180.70813024010283,112.73485026199708,-35.277607310969
sample_1,7,Awake,1416,169.13313560035127,102.18278183869523,-53.93760200619024
sample_1,7,Awake,1417,153.13634938339084,85.75114202712143,-71.82070390418502
sample_1,7,Awake,1418,136.37019183279168,65.5853643735541,-90.29987116841522
sample_1,7,Awake,1419,123.89562000497524,44.27943402979542,-110.16310522755288
sample_1,7,Awake,1420,118.15621743163668,23.60965032133969,-130.1443176254062
sample_1,7,Awake,1421,117.3655420740193,3.8145254664165,-148.39111126021277
sample_1,7,Awake,1422,117.03332191998216,-15.783507955136892,-165.4168672014606
sample_1,7,Awake,1423,112.73485026199708,-35.277607310969,-184.60460109331763
sample_1,7,Awake,1424,102.18278183869523,-53.93760200619024,-209.4634735582904
sample_1,7,Awake,1425,85.75114202712143,-71.82070390418502,-240.6877277077801
sample_1,7,Awake,1426,65.5853643735541,-90.29987116841522,-273.68187623937
sample_1,7,Awake,1427,44.27943402979542,-110.16310522755288,-295.34824015912017
sample_1,7,Awake,1428,23.60965032133969,-130.1443176254062,-284.0160359847452
sample_1,7,Awake,1429,3.8145254664165,-148.39111126021277,-220.3453891349368
sample_1,7,Awake,1430,-15.783507955136892,-165.4168672014606,-107.11142097667384
sample_1,7,Awake,1431,-35.277607310969,-184.60460109331763,23.206007321302973
sample_1,7,Awake,1432,-53.93760200619024,-209.4634735582904,128.4387295698886
sample_1,7,Awake,1433,-71.82070390418502,-240.6877277077801,185.31807397923453
sample_1,7,Awake,1434,-90.29987116841522,-273.68187623937,197.78538832197395
sample_1,7,Awake,1435,-110.16310522755288,-295.34824015912017,184.7351479196706
sample_1,7,Awake,1436,-130.1443176254062,-284.0160359847452,165.00907761191428
sample_1,7,Awake,1437,-148.39111126021277,-220.3453891349368,148.90043244152457
sample_1,7,Awake,1438,-165.4168672014606,-107.11142097667384,136.5841974649001
sample_1,7,Awake,1439,-184.60460109331763,23.206007321302973,123.51156785131806
sample_1,7,Awake,1440,-209.4634735582904,128.4387295698886,108.7745397272435
sample_1,7,Awake,1441,-240.6877277077801,185.31807397923453,97.18450516586032
sample_1,7,Awake,1442,-273.68187623937,197.78538832197395,93.37681630213278
sample_1,7,Awake,1443,-295.34824015912017,184.7351479196706,96.99243573118704
sample_1,7,Awake,1444,-284.0160359847452,165.00907761191428,103.4310846662456
sample_1,7,Awake,1445,-220.3453891349368,148.90043244152457,106.69844923831036
sample_1,7,Awake,1446,-107.11142097667384,136.5841974649001,102.40061307394176
sample_1,7,Awake,1447,23.206007321302973,123.51156785131806,89.76119839294923
sample_1,7,Awake,1448,128.4387295698886,108.7745397272435,71.00128728594846
sample_1,7,Awake,1449,185.31807397923453,97.18450516586032,49.23025173328415
sample_1,7,Awake,1450,197.78538832197395,93.37681630213278,26.933206695521942
sample_1,7,Awake,1451,184.7351479196706,96.99243573118704,5.7092880939627495
sample_1,7,Awake,1452,165.00907761191428,103.4310846662456,-13.64921492025486
sample_1,7,Awake,1453,148.90043244152457,106.69844923831036,-31.36693375062191
sample_1,7,Awake,1454,136.5841974649001,102.40061307394176,-48.25558457400464
sample_1,7,Awake,1455,123.51156785131806,89.76119839294923,-64.72839829600217
sample_1,7,Awake,1456,108.7745397272435,71.00128728594846,-80.67395635297846
sample_1,7,Awake,1457,97.18450516586032,49.23025173328415,-96.2914773548994
sample_1,7,Awake,1458,93.37681630213278,26.933206695521942,-112.60260426130462
sample_1,7,Awake,1459,96.99243573118704,5.7092880939627495,-131.22511196833796
sample_1,7,Awake,1460,103.4310846662456,-13.64921492025486,-153.96412382825974
sample_1,7,Awake,1461,106.69844923831036,-31.36693375062191,-181.97886635303988
sample_1,7,Awake,1462,102.40061307394176,-48.25558457400464,-213.39605204505568
sample_1,7,Awake,1463,89.76119839294923,-64.72839829600217,-239.0095265519896
sample_1,7,Awake,1464,71.00128728594846,-80.67395635297846,-239.85091513647805
sample_1,7,Awake,1465,49.23025173328415,-96.2914773548994,-194.7544414367553
sample_1,7,Awake,1466,26.933206695521942,-112.60260426130462,-99.28265734520257
sample_1,7,Awake,1467,5.7092880939627495,-131.22511196833796,21.70522092351404
sample_1,7,Awake,1468,-13.64921492025486,-153.96412382825974,127.85010718275578
sample_1,7,Awake,1469,-31.36693375062191,-181.97886635303988,191.9972244984781
sample_1,7,Awake,1470,-48.25558457400464,-213.39605204505568,213.4420558494596
sample_1,7,Awake,1471,-64.72839829600217,-239.0095265519896,208.7515112678189
sample_1,7,Awake,1472,-80.67395635297846,-239.85091513647805,195.8296286947188
sample_1,7,Awake,1473,-96.2914773548994,-194.7544414367553,183.8393305305124
sample_1,7,Awake,1474,-112.60260426130462,-99.28265734520257,172.4369076742028
sample_1,7,Awake,1475,-131.22511196833796,21.70522092351404,157.934329350517
sample_1,7,Awake,1476,-153.96412382825974,127.85010718275578,140.0629597328784
sample_1,7,Awake,1477,-181.97886635303988,191.9972244984781,123.55392555602585
sample_1,7,Awake,1478,-213.39605204505568,213.4420558494596,114.13359176719398
sample_1,7,Awake,1479,-239.0095265519896,208.7515112678189,113.5309905988564
sample_1,7,Awake,1480,-239.85091513647805,195.8296286947188,117.87212873531354
sample_1,7,Awake,1481,-194.7544414367553,183.8393305305124,120.02715091214816
sample_1,7,Awake,1482,-99.28265734520257,172.4369076742028,113.96260804592352
sample_1,7,Awake,1483,21.70522092351404,157.934329350517,98.27834834219364
sample_1,7,Awake,1484,127.85010718275578,140.0629597328784,76.09723461740603
sample_1,7,Awake,1485,191.9972244984781,123.55392555602585,51.756894959388994
sample_1,7,Awake,1486,213.4420558494596,114.13359176719398,27.87163249101028
sample_1,7,Awake,1487,208.7515112678189,113.5309905988564,4.861409072352359
sample_1,7,Awake,1488,195.8296286947188,117.87212873531354,-17.505312652511314
sample_1,7,Awake,1489,183.8393305305124,120.02715091214816,-38.66524123840492
sample_1,7,Awake,1490,172.4369076742028,113.96260804592352,-58.03169027207444
sample_1,7,Awake,1491,157.934329350517,98.27834834219364,-76.71883338396131
sample_1,7,Awake,1492,140.0629597328784,76.09723461740603,-96.9292271184909
sample_1,7,Awake,1493,123.55392555602585,51.756894959388994,-119.26524529081088
sample_1,7,Awake,1494,114.13359176719398,27.87163249101028,-141.768220965946
sample_1,7,Awake,1495,113.5309905988564,4.861409072352359,-162.17930232280966
sample_1,7,Awake,1496,117.87212873531354,-17.505312652511314,-180.38200670757777
sample_1,7,Awake,1497,120.02715091214816,-38.66524123840492,-198.34634123263567
sample_1,7,Awake,1498,113.96260804592352,-58.03169027207444,-218.67648362266183
sample_1,7,Awake,1499,98.27834834219364,-76.71883338396131,-243.59335315007704
sample_1,7,Awake,1500,76.09723461740603,-96.9292271184909,-274.434785708119
sample_1,7,Awake,1501,51.756894959388994,-119.26524529081088,-310.0482995464211
sample_1,7,Awake,1502,27.87163249101028,-141.768220965946,-342.1143477053091
sample_1,7,Awake,1503,4.861409072352359,-162.17930232280966,-350.46502963163806
sample_1,7,Awake,1504,-17.505312652511314,-180.38200670757777,-308.8193607403068
sample_1,7,Awake,1505,-38.66524123840492,-198.34634123263567,-206.18347221707944
sample_1,7,Awake,1506,-58.03169027207444,-218.67648362266183,-65.62251584767115
sample_1,7,Awake,1507,-76.71883338396131,-243.59335315007704,66.75647257869764
sample_1,7,Awake,1508,-96.9292271184909,-274.434785708119,155.5148700028413
sample_1,7,Awake,1509,-119.26524529081088,-310.0482995464211,195.9831722011788
sample_1,7,Awake,1510,-141.768220965946,-342.1143477053091,205.90847058727869
sample_1,7,Awake,1511,-162.17930232280966,-350.46502963163806,205.8308745464419
sample_1,7,Awake,1512,-180.38200670757777,-308.8193607403068,206.98651800383715
sample_1,7,Awake,1513,-198.34634123263567,-206.18347221707944,210.19783254023272
sample_1,7,Awake,1514,-218.67648362266183,-65.62251584767115,210.4101952979628
sample_1,7,Awake,1515,-243.59335315007704,66.75647257869764,202.85216618115408
sample_1,7,Awake,1516,-274.434785708119,155.5148700028413,188.04737484374203
sample_1,7,Awake,1517,-310.0482995464211,195.9831722011788,171.6532425444201
sample_1,7,Awake,1518,-342.1143477053091,205.90847058727869,159.23284296126795
sample_1,7,Awake,1519,-350.46502963163806,205.8308745464419,152.11441623279666
sample_1,7,Awake,1520,-308.8193607403068,206.98651800383715,147.6156937557322
sample_1,7,Awake,1521,-206.18347221707944,210.19783254023272,141.3441984104911
sample_1,7,Awake,1522,-65.62251584767115,210.4101952979628,129.8965207400945
sample_1,7,Awake,1523,66.75647257869764,202.85216618115408,112.73224211564668
sample_1,7,Awake,1524,155.5148700028413,188.04737484374203,91.5362894782046
sample_1,7,Awake,1525,195.9831722011788,171.6532425444201,68.24306150494974
sample_1,7,Awake,1526,205.90847058727869,159.23284296126795,44.13624354380004
sample_1,7,Awake,1527,205.8308745464419,152.11441623279666,20.10207365846546
sample_1,7,Awake,1528,206.98651800383715,147.6156937557322,-3.287295695088712
sample_1,7,Awake,1529,210.19783254023272,141.3441984104911,-25.75913929615576
sample_1,7,Awake,1530,210.4101952979628,129.8965207400945,-47.10573410297163
sample_1,7,Awake,1531,202.85216618115408,112.73224211564668,-67.75186237483474
sample_1,7,Awake,1532,188.04737484374203,91.5362894782046,-89.01801606360948
sample_1,7,Awake,1533,171.6532425444201,68.24306150494974,-111.42334326170749
sample_1,7,Awake,1534,159.23284296126795,44.13624354380004,-133.1537204042291
sample_1,7,Awake,1535,152.11441623279666,20.10207365846546,-151.52319859296458
sample_1,7,Awake,1536,147.6156937557322,-3.287295695088712,-166.35640776343314
sample_1,7,Awake,1537,141.3441984104911,-25.75913929615576,-181.13630996347504
sample_1,7,Awake,1538,129.8965207400945,-47.10573410297163,-200.5215062675565
sample_1,7,Awake,1539,112.73224211564668,-67.75186237483474,-227.0466342421361
sample_1,7,Awake,1540,91.5362894782046,-89.01801606360948,-258.46077174676293
sample_1,7,Awake,1541,68.24306150494974,-111.42334326170749,-284.57215984085065
sample_1,7,Awake,1542,44.13624354380004,-133.1537204042291,-285.5160857222044
sample_1,7,Awake,1543,20.10207365846546,-151.52319859296458,-239.3633983900124
sample_1,7,Awake,1544,-3.287295695088712,-166.35640776343314,-141.26466531433687
sample_1,7,Awake,1545,-25.75913929615576,-181.13630996347504,-16.14807876526483
sample_1,7,Awake,1546,-47.10573410297163,-200.5215062675565,94.9017932023554
sample_1,7,Awake,1547,-67.75186237483474,-227.0466342421361,163.65049396744294
sample_1,7,Awake,1548,-89.01801606360948,-258.46077174676293,189.4536698293835
sample_1,7,Awake,1549,-111.42334326170749,-284.57215984085065,190.35044803756864
sample_1,7,Awake,1550,-133.1537204042291,-285.5160857222044,185.3452576321647
sample_1,7,Awake,1551,-151.52319859296458,-239.3633983900124,183.41742072818013
sample_1,7,Awake,1552,-166.35640776343314,-141.26466531433687,183.5338710684293
sample_1,7,Awake,1553,-181.13630996347504,-16.14807876526483,180.79604298062972
sample_1,7,Awake,1554,-200.5215062675565,94.9017932023554,172.10866037871165
sample_1,7,Awake,1555,-227.0466342421361,163.65049396744294,158.86838420263948
sample_1,7,Awake,1556,-258.46077174676293,189.4536698293835,146.08087795162976
sample_1,7,Awake,1557,-284.57215984085065,190.35044803756864,138.15524782704983
sample_1,7,Awake,1558,-285.5160857222044,185.3452576321647,135.33646385961617
sample_1,7,Awake,1559,-239.3633983900124,183.41742072818013,134.17156722724155
sample_1,7,Awake,1560,-141.26466531433687,183.5338710684293,130.20660592713602
sample_1,7,Awake,1561,-16.14807876526483,180.79604298062972,120.14564119217466
sample_1,7,Awake,1562,94.9017932023554,172.10866037871165,103.0285131345887
sample_1,7,Awake,1563,163.65049396744294,158.86838420263948,80.47731833825559
sample_1,7,Awake,1564,189.4536698293835,146.08087795162976,55.86865338783593
sample_1,7,Awake,1565,190.35044803756864,138.15524782704983,32.7711750003703
sample_1,7,Awake,1566,185.3452576321647,135.33646385961617,13.121590250039755
sample_1,7,Awake,1567,183.41742072818013,134.17156722724155,-3.882141823361884
sample_1,7,Awake,1568,183.5338710684293,130.20660592713602,-20.742869331572145
sample_1,7,Awake,1569,180.79604298062972,120.14564119217466,-39.3230818444836
sample_1,7,Awake,1570,172.10866037871165,103.0285131345887,-59.86196419949832
sample_1,7,Awake,1571,158.86838420263948,80.47731833825559,-81.56012597839981
sample_1,7,Awake,1572,146.08087795162976,55.86865338783593,-103.15696833135004
sample_1,7,Awake,1573,138.15524782704983,32.7711750003703,-123.32010887612086
sample_1,7,Awake,1574,135.33646385961617,13.121590250039755,-141.2844436709704
sample_1,7,Awake,1575,134.17156722724155,-3.882141823361884,-157.49334460978503
sample_1,7,Awake,1576,130.20660592713602,-20.742869331572145,-173.7203724531984
sample_1,7,Awake,1577,120.14564119217466,-39.3230818444836,-192.6815692652022
sample_1,7,Awake,1578,103.0285131345887,-59.86196419949832,-217.35599307111136
sample_1,7,Awake,1579,80.47731833825559,-81.56012597839981,-249.2845671510916
sample_1,7,Awake,1580,55.86865338783593,-103.15696833135004,-284.7934132774309
sample_1,7,Awake,1581,32.7711750003703,-123.32010887612086,-310.3866545800865
sample_1,7,Awake,1582,13.121590250039755,-141.2844436709704,-302.93389644127944
sample_1,7,Awake,1583,-3.882141823361884,-157.49334460978503,-241.8785590830667
sample_1,7,Awake,1584,-20.742869331572145,-173.7203724531984,-129.93179387042875
sample_1,7,Awake,1585,-39.3230818444836,-192.6815692652022,-0.0374790207689939
sample_1,7,Awake,1586,-59.86196419949832,-217.35599307111136,106.13998808522584
sample_1,7,Awake,1587,-81.56012597839981,-249.2845671510916,167.06495261249714
sample_1,7,Awake,1588,-103.15696833135004,-284.7934132774309,188.5177825255116
sample_1,7,Awake,1589,-123.32010887612086,-310.3866545800865,189.78271240177745
sample_1,7,Awake,1590,-141.2844436709704,-302.93389644127944,187.19109818104943
sample_1,7,Awake,1591,-157.49334460978503,-241.8785590830667,186.9272842662936
sample_1,7,Awake,1592,-173.7203724531984,-129.93179387042875,187.1540048979789
sample_1,7,Awake,1593,-192.6815692652022,-0.0374790207689939,183.3515533575845
sample_1,7,Awake,1594,-217.35599307111136,106.13998808522584,173.09321540757557
sample_1,7,Awake,1595,-249.2845671510916,167.06495261249714,158.60967855283835
sample_1,7,Awake,1596,-284.7934132774309,188.5177825255116,145.1964733596995
sample_1,7,Awake,1597,-310.3866545800865,189.78271240177745,137.03221047857778
sample_1,7,Awake,1598,-302.93389644127944,187.19109818104943,134.17783700385593
sample_1,7,Awake,1599,-241.8785590830667,186.9272842662936,132.50966454551144
sample_1,7,Awake,1600,-129.93179387042875,187.1540048979789,126.70554085089022
sample_1,7,Awake,1601,-0.0374790207689939,183.3515533575845,114.0543666054232
sample_1,7,Awake,1602,106.13998808522584,173.09321540757557,95.57714316179812
sample_1,7,Awake,1603,167.06495261249714,158.60967855283835,74.20171508872546
sample_1,7,Awake,1604,188.5177825255116,145.1964733596995,52.53000261890674
sample_1,7,Awake,1605,189.78271240177745,137.03221047857778,31.70615730467041
sample_1,7,Awake,1606,187.19109818104943,134.17783700385593,11.386593508024124
sample_1,7,Awake,1607,186.9272842662936,132.50966454551144,-9.272529349866414
sample_1,7,Awake,1608,187.1540048979789,126.70554085089022,-30.380483378904785
sample_1,7,Awake,1609,183.3515533575845,114.0543666054232,-51.40726622099413
sample_1,7,Awake,1610,173.09321540757557,95.57714316179812,-71.97948526074978
sample_1,7,Awake,1611,158.60967855283835,74.20171508872546,-91.55074699892418
sample_1,7,Awake,1612,145.1964733596995,52.53000261890674,-109.1490913926271
sample_1,7,Awake,1613,137.03221047857778,31.70615730467041,-124.58740333759874
sample_1,7,Awake,1614,134.17783700385593,11.386593508024124,-139.2630710688203
sample_1,7,Awake,1615,132.50966454551144,-9.272529349866414,-155.18272866490724
sample_1,7,Awake,1616,126.70554085089022,-30.380483378904785,-173.5225856106724
sample_1,7,Awake,1617,114.0543666054232,-51.40726622099413,-194.2599084867977
sample_1,7,Awake,1618,95.57714316179812,-71.97948526074978,-217.2539759994397
sample_1,7,Awake,1619,74.20171508872546,-91.55074699892418,-243.20631732219408
sample_1,7,Awake,1620,52.53000261890674,-109.1490913926271,-271.4328388009309
sample_1,7,Awake,1621,31.70615730467041,-124.58740333759874,-293.99669702857733
sample_1,7,Awake,1622,11.386593508024124,-139.2630710688203,-291.7748715774409
sample_1,7,Awake,1623,-9.272529349866414,-155.18272866490724,-242.23927542288624
sample_1,7,Awake,1624,-30.380483378904785,-173.5225856106724,-140.43914547840777
sample_1,7,Awake,1625,-51.40726622099413,-194.2599084867977,-12.47079764173234
sample_1,7,Awake,1626,-71.97948526074978,-217.2539759994397,100.1809419596139
sample_1,7,Awake,1627,-91.55074699892418,-243.20631732219408,170.74674414791716
sample_1,7,Awake,1628,-109.1490913926271,-271.4328388009309,199.56682928536108
sample_1,7,Awake,1629,-124.58740333759874,-293.99669702857733,203.70079744787589
sample_1,7,Awake,1630,-139.2630710688203,-291.7748715774409,200.84223679170904
sample_1,7,Awake,1631,-155.18272866490724,-242.23927542288624,199.81970627343
sample_1,7,Awake,1632,-173.5225856106724,-140.43914547840777,199.97288541155
sample_1,7,Awake,1633,-194.2599084867977,-12.47079764173234,196.56316842740145
sample_1,7,Awake,1634,-217.2539759994397,100.1809419596139,186.7902247851761
sample_1,7,Awake,1635,-243.20631732219408,170.74674414791716,172.28381087004374
sample_1,7,Awake,1636,-271.4328388009309,199.56682928536108,158.01943651283767
sample_1,7,Awake,1637,-293.99669702857733,203.70079744787589,148.8303405343841
sample_1,7,Awake,1638,-291.7748715774409,200.84223679170904,145.4486650883294
sample_1,7,Awake,1639,-242.23927542288624,199.81970627343,144.0255780406796
sample_1,7,Awake,1640,-140.43914547840777,199.97288541155,139.4998352541358
sample_1,7,Awake,1641,-12.47079764173234,196.56316842740145,128.7464433530011
sample_1,7,Awake,1642,100.1809419596139,186.7902247851761,111.67619186417936
sample_1,7,Awake,1643,170.74674414791716,172.28381087004374,90.66000771845924
sample_1,7,Awake,1644,199.56682928536108,158.01943651283767,68.74094159476407
sample_1,7,Awake,1645,203.70079744787589,148.8303405343841,47.93583247837796
sample_1,7,Awake,1646,200.84223679170904,145.4486650883294,28.671638498559982
sample_1,7,Awake,1647,199.81970627343,144.0255780406796,10.339157242181647
sample_1,7,Awake,1648,199.97288541155,139.4998352541358,-7.962119923392466
sample_1,7,Awake,1649,196.56316842740145,128.7464433530011,-26.867393779031502
sample_1,7,Awake,1650,186.7902247851761,111.67619186417936,-46.12491126484707
sample_1,7,Awake,1651,172.28381087004374,90.66000771845924,-64.9277603216736
sample_1,7,Awake,1652,158.01943651283767,68.74094159476407,-83.0854246385239
sample_1,7,Awake,1653,148.8303405343841,47.93583247837796,-101.2791470116881
sample_1,7,Awake,1654,145.4486650883294,28.671638498559982,-120.59641777439576
sample_1,7,Awake,1655,144.0255780406796,10.339157242181647,-141.87826465595106
sample_1,7,Awake,1656,139.4998352541358,-7.962119923392466,-164.81684216510172
sample_1,7,Awake,1657,128.7464433530011,-26.867393779031502,-188.44547268669905
sample_1,7,Awake,1658,111.67619186417936,-46.12491126484707,-213.08630929532384
sample_1,7,Awake,1659,90.66000771845924,-64.9277603216736,-240.8024020285673
sample_1,7,Awake,1660,68.74094159476407,-83.0854246385239,-273.2181717063522
sample_1,7,Awake,1661,47.93583247837796,-101.2791470116881,-307.59383000570443
sample_1,7,Awake,1662,28.671638498559982,-120.59641777439576,-331.98129016473115
sample_1,7,Awake,1663,10.339157242181647,-141.87826465595106,-323.98356813115674
sample_1,7,Awake,1664,-7.962119923392466,-164.81684216510172,-261.7843032807435
sample_1,7,Awake,1665,-26.867393779031502,-188.44547268669905,-145.7541660346265
sample_1,7,Awake,1666,-46.12491126484707,-213.08630929532384,-7.958739508656256
sample_1,7,Awake,1667,-64.9277603216736,-240.8024020285673,107.78044065430144
sample_1,7,Awake,1668,-83.0854246385239,-273.2181717063522,176.18101142384145
sample_1,7,Awake,1669,-101.2791470116881,-307.59383000570443,200.50269832288504
sample_1,7,Awake,1670,-120.59641777439576,-331.98129016473115,200.2342165152297
sample_1,7,Awake,1671,-141.87826465595106,-323.98356813115674,194.2011511460884
sample_1,7,Awake,1672,-164.81684216510172,-261.7843032807435,190.99260488095507
sample_1,7,Awake,1673,-188.44547268669905,-145.7541660346265,188.7045979507119
