session,representation,state,window_size,window_id,surrogate_id,seed,CC,NRMSE,DET,Lmean,ENTR,Lmax,LAM,TT,Vmax
14,Processed,Awake,60,1,0,8725845806296361486,0.590536723886291,0.7567031287197613,0.5177328790132937,2.8300104931794334,1.0247522313859727,37.0,0.3532898209915055,2.072786146698578,4.0
14,Processed,Awake,60,1,1,12056206749700723943,0.6649929013802338,0.7040621354507558,0.5221960934875461,2.825499870163594,1.0342299343913832,33.0,0.2901809281566444,2.0573324259952366,3.0
14,Processed,Awake,60,1,2,2465561636656839652,0.6832620730132416,0.6837342659916039,0.5329941930220281,2.831718510963794,1.0282037232403733,41.0,0.30340260114219897,2.061969993476843,4.0
14,Processed,Awake,60,1,3,7490574118900627735,0.7110973505609902,0.6736933236529142,0.5211882708643278,2.738965952080706,0.9933144202692649,35.0,0.3221912943321975,2.0917588409409564,3.0
14,Processed,Awake,60,1,4,332282537286862606,0.6764957428868226,0.6905871482262232,0.551566924221337,2.832881439487306,1.0579548662408982,51.0,0.27952680328262225,2.0850187936280653,3.0
14,Processed,Awake,60,1,5,6043480338876078747,0.6169788778690823,0.7384414177956744,0.5463358448912992,2.8696748172422484,1.0661272012079108,49.0,0.355377453568172,2.0879740589313407,3.0
14,Processed,Awake,60,1,6,956768105367512978,0.7575657230973243,0.6307687520942304,0.517348946585401,2.6889498628086805,0.948697243067025,37.0,0.2634496328646158,2.0575337331334334,3.0
14,Processed,Awake,60,1,7,5035375017749836587,0.6741045315425416,0.6955840229207007,0.5358736862312233,2.8630769230769233,1.0720157260865852,48.0,0.26380956951576523,2.0622772462952543,4.0
14,Processed,Awake,60,1,8,1587842554334176608,0.7145571955343607,0.6696185116463167,0.5185007438690791,2.811345303148582,1.0267171521082104,47.0,0.30349858424917214,2.068018312622629,4.0
14,Processed,Awake,60,1,9,8936259627279168231,0.7030240420775913,0.6842411777881909,0.5429284445937514,2.9499348109517602,1.1398925530854565,48.0,0.2945721553006671,2.0722484807562456,3.0
14,Processed,Awake,60,1,10,10878936538057108441,0.6330357401191352,0.7276924927323933,0.5392810865287709,2.8022443890274316,1.0289022338412472,37.0,0.30736190430484234,2.0858166422406774,4.0
14,Processed,Awake,60,1,11,5127471568959380523,0.6553232329623714,0.7128123230471882,0.544608148965782,2.8526897938662645,1.0739785392285446,42.0,0.31552046839756204,2.0743019403691436,3.0
14,Processed,Awake,60,1,12,18236227841140432876,0.6852647226138812,0.6956775206703907,0.5403369007054758,2.86707410236822,1.0684570289395394,43.0,0.28231031338484425,2.0767872903795235,3.0
14,Processed,Awake,60,1,13,10526485334140280318,0.6740030819822641,0.7078461579482371,0.5280510630129097,2.7161194766724264,0.9889160578990961,38.0,0.3254067284157988,2.073864505276036,4.0
14,Processed,Awake,60,1,14,13603890798672264189,0.6404834081763384,0.7294059011260333,0.5299707251523732,2.846134020618557,1.0575116371196023,41.0,0.31691222344867304,2.0720112958895514,3.0
