session,representation,state,window_size,window_id,surrogate_id,seed,CC,NRMSE,DET,Lmean,ENTR,Lmax,LAM,TT,Vmax
12,Processed,Awake,60,1,0,2504942537898904244,0.47014522787295593,0.8704307526398724,0.3762014609765475,2.6321452589105583,0.8994331287210426,36.0,0.3360726643598616,2.109502262443439,4.0
12,Processed,Awake,60,1,1,7656925017942821698,0.4468330853526642,0.8806768509034524,0.3682237600922722,2.569416498993964,0.8154070939704092,33.0,0.33306901191849286,2.1433431266429563,4.0
12,Processed,Awake,60,1,2,9626954389339931475,0.36267642848271187,0.9219156141274207,0.3925893886966551,2.541692594897324,0.8625370418042977,35.0,0.4078479430988082,2.14332617754767,4.0
12,Processed,Awake,60,1,3,7331933330035191029,0.36435622339950113,0.9260736151628551,0.3763456362937332,2.6654186521443157,0.8966616589732961,35.0,0.3767301038062284,2.136258345823682,4.0
12,Processed,Awake,60,1,4,8163245759467172422,0.351347475612212,0.915925359878558,0.40268166089965396,2.6407185628742513,0.9264659194466228,31.0,0.35998173779315645,2.131009957325747,4.0
12,Processed,Awake,60,1,5,9245325830898085203,0.44861946188900614,0.8741060490148351,0.3882641291810842,2.604448742746615,0.8339730191896321,37.0,0.34277681660899656,2.1055350553505536,4.0
12,Processed,Awake,60,1,6,15517747512441546375,0.38241048052834437,0.9111097044940186,0.3608227604767397,2.6795146324054246,0.8725728944383314,34.0,0.3009419454056132,2.1353793691389598,4.0
12,Processed,Awake,60,1,7,9426332908133264969,0.3249116823018539,0.9228550002919227,0.3890330642060746,2.5987158908507224,0.85860504146557,30.0,0.34820742022299117,2.127587725737777,4.0
12,Processed,Awake,60,1,8,2594565822573027107,0.2976534310544149,0.9358529895698359,0.3818723567858516,2.587430804298274,0.8429193654542413,35.0,0.3571703191080354,2.148597860653368,4.0
12,Processed,Awake,60,1,9,4709966918475822387,0.4097002633234629,0.8837225879241462,0.3861495578623606,2.7554869684499312,0.9416327637919801,32.0,0.32698961937716264,2.1538461538461537,4.0
12,Processed,Awake,60,1,10,4502580094608396215,0.3140886724281901,0.9333252165210391,0.39306997308727415,2.680760406424123,0.9171592152717518,32.0,0.3978037293348712,2.142210144927536,4.0
12,Processed,Awake,60,1,11,12382628522206647527,0.4124760876760816,0.9003647808991678,0.381680123029604,2.7433506044905007,0.9420773409240126,39.0,0.37067474048442905,2.1245007574714228,4.0
12,Processed,Awake,60,1,12,11354626881183367579,0.3441600519700979,0.9237637072019298,0.4015282583621684,2.733071638861629,0.9310745007987805,51.0,0.34323337178008456,2.1142687981053876,4.0
12,Processed,Awake,60,1,13,4428968774209076030,0.4374975205117517,0.8878589146219595,0.3949923106497501,2.7414943295530354,0.9885549882330666,34.0,0.31223567858515955,2.1531068765534385,4.0
12,Processed,Awake,60,1,14,2458820207420859181,0.4240925479488403,0.8935888812838011,0.3889369473279508,2.604763437399421,0.869209884378392,28.0,0.38562091503267976,2.1552511415525113,4.0
12,Processed,Awake,60,1,15,14525298335344024277,0.47532551440635384,0.8702851700851079,0.3707708573625529,2.605538669368457,0.8083765565833905,52.0,0.3306660899653979,2.113824884792627,4.0
12,Processed,Awake,60,1,16,3559623107292907258,0.44659706660954335,0.8852763949880336,0.45583429450211455,2.8045535186280306,1.0208974467921463,35.0,0.3518598615916955,2.1184895833333335,4.0
12,Processed,Awake,60,1,17,540520001071724648,0.37607279174163005,0.9090930837847748,0.3790849673202614,2.711584737023032,0.9135998730250631,37.0,0.3419838523644752,2.117857142857143,4.0
12,Processed,Awake,60,1,18,13025314361058747195,0.40682913478814364,0.8978068691188147,0.37793156478277584,2.5996694214876035,0.8576364853649704,36.0,0.35188389081122645,2.115267947421638,4.0
12,Processed,Awake,60,1,19,16742092113804024430,0.38132053609979993,0.912601097585969,0.3834582852748943,2.763768617942501,0.9286515913192347,31.0,0.3974673202614379,2.1326714801444044,5.0
12,Processed,Awake,60,1,20,2785028731633702472,0.29426595194531785,0.9472061428697268,0.40417147251057284,2.749264465511605,1.0023347149274637,33.0,0.40811226451364857,2.1861243403269404,5.0
12,Processed,Awake,60,1,21,14217126726892059934,0.4020240313164661,0.8858592791077785,0.44896193771626297,2.939584644430459,1.0788448309812906,53.0,0.3016147635524798,2.0888666999500747,4.0
12,Processed,Awake,60,1,22,11003956623583225804,0.485420840014661,0.8594933325612317,0.4325740099961553,2.723449319213313,0.986771047015851,28.0,0.27496635909265665,2.0752629669931086,4.0
12,Processed,Awake,60,1,23,18016100652861011867,0.4942043295106646,0.8515016175958168,0.3971549404075356,2.5561398082276523,0.7998274257239846,35.0,0.30497885428681276,2.05571752510528,5.0
12,Processed,Awake,60,1,24,9559549509483428310,0.4476198527120667,0.8907338776410538,0.3882160707420223,2.726290921363483,0.9195080483212905,34.0,0.3562091503267974,2.163140230555961,4.0
12,Processed,Awake,60,1,25,4947953339212455986,0.3192057830173599,0.931662517785588,0.40441176470588236,2.7153920619554697,0.9662199137084141,32.0,0.38562091503267976,2.1745257452574527,4.0
12,Processed,Awake,60,1,26,3185988258940846459,0.36322672113377585,0.9102980589912367,0.3937908496732026,2.6629834254143647,0.8761255635648362,29.0,0.3147347174163783,2.101395796566661,4.0
12,Processed,Awake,60,1,27,14910720046442674532,0.4037788752191505,0.8873665857550593,0.3827374086889658,2.718088737201365,0.9494007848522619,37.0,0.2915465205690119,2.0965958182132365,4.0
12,Processed,Awake,60,1,28,16349140860631931211,0.3679918532883708,0.9095938366109269,0.41858900422914264,2.7100186683260734,0.9522399864590837,39.0,0.3317954632833526,2.110346935656427,4.0
12,Processed,Awake,60,1,29,15560090763250308279,0.29885362712170405,0.9568979836240659,0.3968185313341023,2.7810710676995622,1.048447330061579,39.0,0.38341022683583237,2.236613400616765,5.0
12,Processed,Awake,60,1,30,6988045873945338728,0.44654053753218087,0.8836662205633915,0.3815359477124183,2.579272254710851,0.8337241999217675,35.0,0.3565455594002307,2.1677136596055515,4.0
12,Processed,Awake,60,1,31,5306437861066937123,0.3878404274260354,0.9057376858764294,0.3668300653594771,2.583953960731212,0.8282716425056569,34.0,0.33619281045751637,2.1504764832462344,4.0
12,Processed,Awake,60,1,32,10483009828925346820,0.4476207810550555,0.8757791993709518,0.41205305651672436,2.6619062402980442,0.8905520178789211,51.0,0.3450115340253749,2.153592320383981,4.0
12,Processed,Awake,60,1,33,3726897480330949606,0.43322051328720285,0.8891150011993145,0.35914071510957324,2.7105549510337323,0.9511621595225238,27.0,0.33782679738562094,2.1543058535090407,4.0
12,Processed,Awake,60,1,34,2723063056490072625,0.3827343725146186,0.9127634836191031,0.4009515570934256,2.6809125964010283,0.9165749484179613,38.0,0.382617262591311,2.127321309285237,4.0
12,Processed,Awake,60,1,35,5137113457058318937,0.41469615190780473,0.8797488842338149,0.36932910419069587,2.6805022671782353,0.89752412216037,33.0,0.30389753940792,2.092488418266049,4.0
12,Processed,Awake,60,1,36,16233883154370070200,0.32652442089107125,0.9147623811279977,0.38696655132641294,2.819327731092437,0.9952724012465809,38.0,0.2990916955017301,2.0972198820556023,4.0
12,Processed,Awake,60,1,37,15921228173697447686,0.3456068018980372,0.9167701978785856,0.3671664744329104,2.753153153153153,0.9073862592962089,37.0,0.322496155324875,2.1049247176913424,4.0
12,Processed,Awake,60,1,38,7036342970892788382,0.40977564713091386,0.8894535487376817,0.37797962322183776,2.574468085106383,0.8195488505100372,29.0,0.35049019607843135,2.1529151291512916,4.0
12,Processed,Awake,60,3,0,14744883987918194340,0.614227190453337,0.7643904915689848,0.4675124951941561,2.7173184357541897,0.8893626167379161,34.0,0.2437043444828912,2.0328723191020246,3.0
12,Processed,Awake,60,3,1,16728742567618631048,0.5337474972956224,0.8171140677218159,0.44367550941945405,2.777376654632972,0.8804783769120077,45.0,0.3712754709727028,2.0941989699105448,3.0
12,Processed,Awake,60,3,2,15222842342697014422,0.6381690895652132,0.7481529413424979,0.42993079584775085,2.6467455621301776,0.8066524358961289,31.0,0.29921184159938485,2.04298605414274,4.0
12,Processed,Awake,60,3,3,11429349782018133897,0.5847951132035148,0.7834820229122438,0.45756439830834295,2.6557880055788003,0.8352533400970309,31.0,0.35455113417916184,2.041931912538057,4.0
12,Processed,Awake,60,3,4,12377078034906400193,0.6172645153624781,0.7575744985976235,0.4070549788542868,2.588630806845966,0.7789044252969202,44.0,0.27191464821222605,2.047403654785598,3.0
12,Processed,Awake,60,3,5,8628109947872436099,0.5159151480124969,0.8135558637050365,0.4481930026912726,2.6729721983376327,0.8521845021580201,38.0,0.28904748173779315,2.057294338977253,3.0
12,Processed,Awake,60,3,6,8849518852483148833,0.5936499212138074,0.7798908089550515,0.4237793156478278,2.6377505234819023,0.8586222459008453,34.0,0.31456651287966164,2.0789264729236145,3.0
12,Processed,Awake,60,3,7,1121585349429339061,0.6100589657681325,0.7696350353854355,0.4273836985774702,2.6063892145369283,0.8192067495261999,28.0,0.29262783544790466,2.0654681139755766,3.0
12,Processed,Awake,60,3,8,8218048513126377131,0.6581960603051329,0.7317473105194634,0.4495386389850058,2.761736049601417,0.9147074615876996,31.0,0.30010092272203,2.042020928711576,4.0
12,Processed,Awake,60,3,9,15084260625892298221,0.5024249851362157,0.8306079891516129,0.42541330257593235,2.646337817638266,0.8098295155669987,31.0,0.33614475201845445,2.103609022556391,3.0
