session,representation,state,window_size,window_id,surrogate_id,seed,CC,NRMSE,DET,Lmean,ENTR,Lmax,LAM,TT,Vmax
10,Processed,Awake,60,1,0,8536941653350611306,0.6544772988628336,0.7207950939411975,0.5511829917934443,2.9516833718838345,1.083725366564026,54.0,0.4535441762249844,2.1561715719826604,4.0
10,Processed,Awake,60,1,1,11340708387615311111,0.6604425503260867,0.7177628201302677,0.5603973700628689,2.89967717904147,1.0646516764867267,39.0,0.47238086096846954,2.1465489041544,4.0
10,Processed,Awake,60,1,2,1309302296043560449,0.5650211005605024,0.7934757494191698,0.5684119594951289,2.9528795811518322,1.0552613341451877,58.0,0.508758458511302,2.172781307645009,4.0
10,Processed,Awake,60,1,3,11649207227881854066,0.6409997451874534,0.7160324914766513,0.5514229495608773,2.9537275064267354,1.0878835247530432,40.0,0.42582905408648075,2.1247605363984676,4.0
10,Processed,Awake,60,1,4,9253109773742757553,0.6318466243943416,0.7375728761361361,0.5652925085185008,3.054719917012448,1.1326120620809255,43.0,0.45486394394586555,2.1241595696996862,4.0
10,Processed,Awake,60,1,5,8830938232264190708,0.6312823538981008,0.7396056266820566,0.5470077266401113,2.8841093117408905,1.055899467626447,40.0,0.48224312520996304,2.161200129046134,4.0
10,Processed,Awake,60,1,6,12259308070309793063,0.5977336128500919,0.7630339074377644,0.5376013821567404,3.110802554845876,1.1671647785544725,40.0,0.43429956327686325,2.1803397181062523,4.0
10,Processed,Awake,60,1,7,18436768698559266873,0.6491193308177514,0.7177542028836641,0.5551182991793444,2.956799591002045,1.0966565895624347,38.0,0.42110188606805204,2.144568006843456,4.0
10,Processed,Awake,60,1,8,13320429248235021994,0.7363611993885012,0.6530340401218881,0.5528147046119883,2.90078065978343,1.0502932278280903,42.0,0.454983922829582,2.1176010721465266,4.0
10,Processed,Awake,60,1,9,1300447479226599221,0.678375598219663,0.6911277772269768,0.540432883812449,2.9712401055408972,1.0640562860871952,42.0,0.4356193309977444,2.1458628841607563,4.0
10,Processed,Awake,60,1,10,12306537788574835417,0.7017743054015111,0.6859195087863759,0.5708115371694582,3.0164849099670303,1.1099973572437336,65.0,0.46033498104333637,2.127300953648259,4.0
10,Processed,Awake,60,1,11,11279332196733248064,0.681482468614792,0.7046229346121762,0.5742189374670058,2.9882617382617385,1.1094786899309763,34.0,0.4457215530066708,2.1228571428571428,4.0
10,Processed,Awake,60,1,12,15650497952838274331,0.6463627746658266,0.735507496167065,0.5493593127609541,3.0525333333333333,1.131355649017731,47.0,0.46002303594567356,2.161086686957502,4.0
10,Processed,Awake,60,1,13,4682112768491222095,0.6690017222770602,0.7115358867730078,0.5345299227335989,3.0151597184623715,1.1187148031064977,51.0,0.4402745116859433,2.1530157240084487,4.0
10,Processed,Awake,60,1,14,18407955392953715874,0.7370549058590177,0.6570008273360002,0.5598694629745165,2.9201501877346683,1.0654458173695127,59.0,0.44984882660651726,2.1344643060457704,4.0
10,Processed,Awake,60,1,15,17603694395181587168,0.6584246541539631,0.722167967942426,0.5626049815232519,3.037833635656906,1.1204115084306399,46.0,0.4517684887459807,2.123984657039711,4.0
10,Processed,Awake,60,1,16,6349434155623644537,0.7131672361806967,0.6760262564857764,0.5699956807601863,2.9347664936990365,1.0696629917420724,40.0,0.4401305370254835,2.130313588850174,4.0
10,Processed,Awake,60,1,17,7472719533520779551,0.594909968571508,0.7695848743835922,0.5646206267696885,2.928802588996764,1.0716566430707355,42.0,0.48917790468877476,2.1927503495751317,4.0
10,Processed,Awake,60,1,18,8827686841206152448,0.637699256052978,0.7309680410238146,0.5412967317752075,2.9759894459102902,1.1180205555310039,35.0,0.45911119642942844,2.136571747627024,4.0
10,Processed,Awake,60,1,19,9934482618083650047,0.7160358024409649,0.6763368417310978,0.5417286557565868,2.819180819180819,0.9979498731700279,41.0,0.4405624610068628,2.1208270763543955,3.0
10,Processed,Awake,60,1,20,7006747295903161055,0.6227131476142262,0.7473527654352382,0.5194125833853241,2.9338574139333153,1.081410568548707,50.0,0.4895138455631809,2.1685978526629106,4.0
10,Processed,Awake,60,1,21,11992041390145317936,0.6892077454246732,0.694641843548412,0.5541104765561261,2.9727085478887743,1.06823617431526,48.0,0.458751259778279,2.147607279263087,3.0
10,Processed,Awake,60,1,22,1421201482684407056,0.6883399869880649,0.7020746952030239,0.559581513653597,3.102714209686003,1.1671626037657954,50.0,0.4628545376013822,2.148952762923351,4.0
10,Processed,Awake,60,1,23,11275618584325205448,0.7072319545780139,0.6741204801181931,0.5466237942122186,2.943152454780362,1.0697020391170415,43.0,0.3823966981811201,2.0674623767514273,3.0
10,Processed,Awake,60,1,24,10866916995142258622,0.6828475017696527,0.7077463979008285,0.5482555070307625,2.964193046185781,1.085944399545761,34.0,0.4606949176944858,2.17306168647425,4.0
10,Processed,Awake,60,1,25,13866640384978589090,0.6487635740158463,0.7258637324900312,0.5878005471037098,3.016005909874415,1.0936836530318885,50.0,0.4773959783078178,2.1512759515570936,4.0
10,Processed,Awake,60,1,26,14343714663815112838,0.5708171266843639,0.7666981787268091,0.5452320391611076,2.861712846347607,1.0351706600699644,34.0,0.46851754091279935,2.17694280298807,4.0
10,Processed,Awake,60,1,27,3364663602934188999,0.6550841723716528,0.7113604474302483,0.5613092095791141,2.8512920526572403,1.0407928714205514,35.0,0.45541584681096126,2.1130037853484747,4.0
10,Processed,Awake,60,1,28,5063661623067435914,0.7017433200504067,0.6726796923578687,0.5324662859336756,2.75720675944334,0.9550137109908503,37.0,0.447209291164755,2.1343334860284013,4.0
10,Processed,Awake,60,1,29,5710395616270771644,0.7119500984240329,0.6689527586463926,0.5597734798675433,2.893574795336145,1.0350507229547792,44.0,0.43060421365839613,2.0963785046728973,4.0
10,Processed,Awake,60,1,30,15921759253547855201,0.7082329751122068,0.6788061690154623,0.5434083601286174,2.843545956805625,1.0262137948787582,39.0,0.4515285309785478,2.1303068040303406,4.0
10,Processed,Awake,60,1,31,1301312502598224203,0.6593135835522611,0.7234224547488436,0.5534865863608005,3.052673372154579,1.1372397997698043,76.0,0.45515189326678507,2.1648025564939513,4.0
10,Processed,Awake,60,1,32,11771154911639148434,0.6271227742883282,0.7287444942178201,0.5278590967989634,2.781740010116338,0.9900251115553556,35.0,0.46885348178720543,2.139384649074784,4.0
10,Processed,Awake,60,1,33,9936496178043831676,0.704048491901743,0.6853858043708458,0.5589576234582714,2.9256468224064305,1.0637836028304504,41.0,0.45623170322023326,2.106703601108033,4.0
10,Processed,Awake,60,1,34,10230033331281970005,0.6341323515837716,0.7360951162219377,0.5254115275711475,2.9124767225325883,1.0517150673433686,50.0,0.4714210298987378,2.1629417593306175,4.0
10,Processed,Awake,60,1,35,268133305403604194,0.6769293996699537,0.6960982360548256,0.5494552958679273,2.951533900489817,1.0735903486805294,45.0,0.4605989345875126,2.1444531337280752,4.0
10,Processed,Awake,60,1,36,12337263809919683687,0.6348539005344638,0.7254626820813743,0.5746508614483851,2.942014742014742,1.0853799831412267,40.0,0.45687958919230215,2.153115458554789,3.0
10,Processed,Awake,60,1,37,10157006700777693690,0.5489927631088333,0.782343294784454,0.5678840524067764,3.06713322965267,1.139580682089847,43.0,0.498200316744253,2.1799664006719865,4.0
10,Processed,Awake,60,1,38,18028280933176206300,0.5929374647629264,0.7656956906728146,0.5563660795699957,2.8131521475370054,0.9819512388679376,43.0,0.468733502903489,2.132067234228334,4.0
10,Processed,Awake,60,2,0,12231799652265825555,0.7169200206083208,0.6631656634703615,0.558765657244325,3.0038699690402475,1.0996003317593162,46.0,0.45632768632720644,2.151974652031232,4.0
10,Processed,Awake,60,2,1,13523950916379870630,0.7679557618147971,0.6151888420357076,0.619906896386236,3.1597358121330723,1.1895826499471447,67.0,0.5071507414695013,2.173935404237811,4.0
10,Processed,Awake,60,2,2,1707674844913061623,0.6909809435475384,0.6915588611279071,0.5848250707875414,3.1750911933298593,1.1971103523668425,41.0,0.5258914431060133,2.156449867165207,4.0
