session,representation,state,window_size,window_id,rho_star,sampling_rate,m,tau_seconds,tau_samples,n_horizons,hmax_seconds,hmax_samples,theiler_seconds,theiler_samples,M,master_seed,CC_original,CC_surrogate_mean,CC_surrogate_sd,CC_surrogate_median,CC_rank,CC_p,CC_reject,CC_direction,NRMSE_original,NRMSE_surrogate_mean,NRMSE_surrogate_sd,NRMSE_surrogate_median,NRMSE_rank,NRMSE_p,NRMSE_reject,NRMSE_direction,DET_original,DET_surrogate_mean,DET_surrogate_sd,DET_surrogate_median,DET_rank,DET_p,DET_reject,DET_direction,Lmean_original,Lmean_surrogate_mean,Lmean_surrogate_sd,Lmean_surrogate_median,Lmean_rank,Lmean_p,Lmean_reject,Lmean_direction,ENTR_original,ENTR_surrogate_mean,ENTR_surrogate_sd,ENTR_surrogate_median,ENTR_rank,ENTR_p,ENTR_reject,ENTR_direction,Lmax_original,Lmax_surrogate_mean,Lmax_surrogate_sd,Lmax_surrogate_median,Lmax_rank,Lmax_p,Lmax_reject,Lmax_direction,LAM_original,LAM_surrogate_mean,LAM_surrogate_sd,LAM_surrogate_median,LAM_rank,LAM_p,LAM_reject,LAM_direction,TT_original,TT_surrogate_mean,TT_surrogate_sd,TT_surrogate_median,TT_rank,TT_p,TT_reject,TT_direction,Vmax_original,Vmax_surrogate_mean,Vmax_surrogate_sd,Vmax_surrogate_median,Vmax_rank,Vmax_p,Vmax_reject,Vmax_direction
19,Processed,Awake,60,1,138.30057843624795,24.996219321763952,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.8004413731175268,0.5452151707582932,0.04680702881375254,0.5398347707941679,40.0,0.05,True,higher,0.5247349647206602,0.8003004755781106,0.02764047432277308,0.8088616651618687,1.0,0.05,True,lower,0.7117147382060758,0.46780689675540177,0.017804962182875014,0.4677256802802707,40.0,0.05,True,higher,4.289846687879664,2.7993427033370084,0.0753462450403476,2.7941176470588234,40.0,0.05,True,higher,1.2582765051174745,0.923221879142961,0.05078125175241692,0.9320747764194917,40.0,0.05,True,higher,142.0,39.794871794871796,7.877948862020151,40.0,40.0,0.05,True,higher,0.1463742381340884,0.2898289900977428,0.03347213186094434,0.2906128521380237,1.0,0.05,True,lower,2.0,2.042799588508883,0.01643350252808655,2.044337606837607,1.0,0.05,True,lower,2.0,3.076923076923077,0.26995276239950844,3.0,1.0,0.05,True,lower
19,Processed,Awake,60,2,138.30057843624795,24.996219321763952,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.7644739173774181,0.597612782333193,0.04503681719197283,0.6022572494942049,40.0,0.05,True,higher,0.571345763565449,0.7667394076715812,0.027217846374488566,0.7670935461358985,1.0,0.05,True,lower,0.6825358736862313,0.4594415998168938,0.022340094913501446,0.45572779190862406,40.0,0.05,True,higher,3.9007131102578168,2.792735986174332,0.08918882435363447,2.7927100723427936,40.0,0.05,True,higher,1.1816593085781761,0.9310436553662361,0.052402314472800395,0.935467079964266,40.0,0.05,True,higher,102.0,39.46153846153846,7.440451860380502,40.0,40.0,0.05,True,higher,0.15539665018956664,0.26897912121312795,0.03192866471700835,0.27036041656668425,1.0,0.05,True,lower,2.003712871287129,2.0455444186950613,0.014901806913463156,2.044316309719934,1.0,0.05,True,lower,3.0,3.1025641025641026,0.3073547406047282,3.0,18.5,1.0,False,none
19,Processed,Awake,60,3,166.3133058033831,24.996219321763952,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.7223782275915239,0.40069157550496365,0.046213458037314435,0.39711021655651,40.0,0.05,True,higher,0.5947230615772823,0.8875578459090729,0.020422755373402803,0.8878364917817239,1.0,0.05,True,lower,0.6678024667658492,0.4147060886514743,0.020698148972184482,0.4162307433891635,40.0,0.05,True,higher,4.1799339140883145,2.6853761434845738,0.08513093609933062,2.683945962928055,40.0,0.05,True,higher,1.247828306072269,0.8794470851395397,0.05841736776362449,0.8959160505818913,40.0,0.05,True,higher,151.0,35.794871794871796,7.363421284256843,33.0,40.0,0.05,True,higher,0.2708403321015501,0.36766944402400564,0.027486501273631676,0.3658636080049911,1.0,0.05,True,lower,2.008720412884855,2.116987864208905,0.024212279985346877,2.1151963859957337,1.0,0.05,True,lower,3.0,3.871794871794872,0.3386884284293705,4.0,3.5,0.3,False,none
19,Processed,Awake,60,4,138.30057843624795,24.996219321763952,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.7552944482655078,0.5889733086660126,0.04697131233484901,0.5837242614056901,40.0,0.05,True,higher,0.56722562553342,0.7717754229466876,0.026800306695313122,0.7784048145234576,1.0,0.05,True,lower,0.6844075442722081,0.4106440343422635,0.01974903669480616,0.4106157316312329,40.0,0.05,True,higher,3.7051182125227333,2.6579236051939255,0.08233519416035932,2.645806028833552,40.0,0.05,True,higher,1.083765888403769,0.8468762510015929,0.051894776868637686,0.8555299689616311,40.0,0.05,True,higher,109.0,36.05128205128205,7.776309224509766,34.0,40.0,0.05,True,higher,0.15676440946393436,0.3037250059374165,0.02671515102641788,0.30131496856553247,1.0,0.05,True,lower,2.002145265093472,2.058376716892534,0.016297181039506597,2.054194893173528,1.0,0.05,True,lower,3.0,3.076923076923077,0.2699527623995085,3.0,19.0,1.0,False,none
19,Processed,Awake,60,5,138.30057843624795,24.996219321763952,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.7714237212974137,0.5895420845057793,0.04560904301842219,0.5912350783639403,40.0,0.05,True,higher,0.5396258406361518,0.7718812252886718,0.02813428933576476,0.7700688222362878,1.0,0.05,True,lower,0.6436147238086097,0.42539589955244805,0.014961137098067064,0.4237654172865576,40.0,0.05,True,higher,3.6672135630298057,2.6429259678464914,0.08240894798399304,2.6349514563106795,40.0,0.05,True,higher,1.1543496136006877,0.8311274709735539,0.05763702039371751,0.823835246201208,40.0,0.05,True,higher,73.0,37.666666666666664,7.848343215486322,35.0,40.0,0.05,True,higher,0.15957191534289966,0.3137946183010252,0.02753551790721974,0.3100734270768345,1.0,0.05,True,lower,2.0,2.0419812222554823,0.014669081852231565,2.0387691473498712,1.0,0.05,True,lower,2.0,3.0256410256410255,0.16012815380508713,3.0,1.0,0.05,True,lower
19,Processed,Awake,60,6,138.30057843624795,24.996219321763952,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.7440302641328004,0.6415072570318889,0.043877287007905934,0.6430302688252009,40.0,0.05,True,higher,0.5579069009106701,0.7307233771373535,0.03122395693451055,0.7298402771657247,1.0,0.05,True,lower,0.7155540624850026,0.4600790260914079,0.02067364184658936,0.46009502327590346,40.0,0.05,True,higher,3.6942517343904857,2.718299291021849,0.089546111640518,2.721082621082621,40.0,0.05,True,higher,1.1038622647340381,0.8706955288518079,0.05745708922239784,0.8783158875382107,40.0,0.05,True,higher,80.0,41.46153846153846,7.893522173763264,41.0,40.0,0.05,True,higher,0.09943849882420694,0.2823773785044602,0.03500404212582251,0.27813504823151125,1.0,0.05,True,lower,2.0,2.0270132372233443,0.013066870538111244,2.024122376936654,1.0,0.05,True,lower,2.0,3.0,0.0,3.0,1.0,0.05,True,lower
19,Processed,Awake,60,7,166.3133058033831,24.996219321763952,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.7446110616323526,0.5424440234077961,0.04733385126250243,0.540316367581402,40.0,0.05,True,higher,0.5610134657540305,0.8089010081763227,0.027428788841965007,0.8132359133390747,1.0,0.05,True,lower,0.6656908384124394,0.43063559275106034,0.018676318092625155,0.43221193070019676,40.0,0.05,True,higher,3.9439863520045493,2.659689544769231,0.0796667979234321,2.6531440162271807,40.0,0.05,True,higher,1.2205780687454988,0.8669916289280428,0.0541468803927703,0.8639707178505361,40.0,0.05,True,higher,88.0,35.8974358974359,6.893150191904362,33.0,40.0,0.05,True,higher,0.14188702788309257,0.3227733457373041,0.02423906337911661,0.3188078898113932,1.0,0.05,True,lower,2.0016926201760326,2.05856782091358,0.018059721330727113,2.05602793805041,1.0,0.05,True,lower,3.0,3.3333333333333335,0.47756693294091934,3.0,14.0,1.0,False,none
19,Processed,Awake,60,8,115.00613197126222,24.996219321763952,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.8908009747951235,0.7714465198429893,0.032967515306604564,0.7729657511172062,40.0,0.05,True,higher,0.4009272720612211,0.5992109688112769,0.033794661257895396,0.5966017252267757,1.0,0.05,True,lower,0.7249124154148869,0.5203096562697274,0.019864366610426752,0.5192686087248645,40.0,0.05,True,higher,3.520979020979021,2.750262037272258,0.07380279237042012,2.754538279400158,40.0,0.05,True,higher,1.0448207860327228,0.8628886861021573,0.04698759907102632,0.8652664271818931,40.0,0.05,True,higher,79.0,43.87179487179487,9.12538243518561,44.0,40.0,0.05,True,higher,0.03824926812880933,0.19335058568153546,0.023244281328249662,0.1931180112300235,1.0,0.05,True,lower,2.0,2.002969600946707,0.002456933161515758,2.00222882615156,1.0,0.05,True,lower,2.0,3.0,0.0,3.0,1.0,0.05,True,lower
19,Processed,Awake,60,9,138.30057843624795,24.996219321763952,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.7860344321034429,0.6026518938138029,0.04925558236629724,0.5981719328409384,40.0,0.05,True,higher,0.5280663778625941,0.7603842423168543,0.03114411512282015,0.7609448206495196,1.0,0.05,True,lower,0.6885828094255411,0.4636845453661695,0.01962936728436862,0.4659020012477804,40.0,0.05,True,higher,3.520117762512267,2.7028717571314305,0.0923424534312072,2.686963742042624,40.0,0.05,True,higher,1.027144803314302,0.8524686505252479,0.06183165820745431,0.8401721835996665,40.0,0.05,True,higher,92.0,38.8974358974359,6.816369120668552,39.0,40.0,0.05,True,higher,0.17303354609588711,0.31853286129333547,0.029370047500077146,0.3224072563228872,1.0,0.05,True,lower,2.000277392510402,2.033778856216948,0.013794003966961404,2.031386751169458,1.0,0.05,True,lower,3.0,3.0,0.0,3.0,20.5,1.0,False,none
19,Processed,Awake,60,10,138.30057843624795,24.996219321763952,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.8136375211880226,0.6451569910766127,0.0403146457896003,0.6455699029596544,40.0,0.05,True,higher,0.5027365603253573,0.7259046672523484,0.03106254151853023,0.7266004385020475,1.0,0.05,True,lower,0.74300523107933,0.4933174838151563,0.019651162416482012,0.49234534721888945,40.0,0.05,True,higher,3.6471142520612485,2.714259636632249,0.06564855197763232,2.7028587135788893,40.0,0.05,True,higher,1.1111278424795719,0.8888542357340077,0.045399253202580696,0.8963716660028931,40.0,0.05,True,higher,99.0,41.05128205128205,6.652853435887958,39.0,40.0,0.05,True,higher,0.12343427556750013,0.30443811120012104,0.029661857809340417,0.3090176129001296,1.0,0.05,True,lower,2.0,2.0248187988965376,0.01002400179027351,2.0238846945779,1.0,0.05,True,lower,2.0,3.0256410256410255,0.1601281538050872,3.0,1.0,0.05,True,lower
