session,representation,state,window_size,window_id,surrogate_id,seed,CC,NRMSE,DET,Lmean,ENTR,Lmax,LAM,TT,Vmax
13,Processed,Awake,60,1,0,7921368944746488033,0.5914917090898193,0.7712276616258757,0.533474108556894,2.7569444444444446,0.9822491429457038,30.0,0.5293708307337909,2.24242732262655,8.0
13,Processed,Awake,60,1,1,10561089684443948713,0.5607188903974276,0.800634238098929,0.5154292844459375,2.8278041074249605,1.0461872659544902,36.0,0.5104381628833325,2.265871325095867,4.0
13,Processed,Awake,60,1,2,10501820909855251959,0.5076752873678585,0.8134751876355851,0.5563660795699957,2.8002415458937198,1.0153604358874873,44.0,0.545999904016893,2.2106285825318177,4.0
13,Processed,Awake,60,1,3,11052960735835575322,0.504962525420436,0.8371232595257099,0.561549167346547,2.944388525415199,1.0700306178376056,44.0,0.5607573067140184,2.2892829153605017,7.0
13,Processed,Awake,60,1,4,5869591454320295960,0.46028379584901813,0.841917464786797,0.5526707299515285,2.889111891620672,1.0397644808312065,42.0,0.5697077314392667,2.277191636293881,4.0
13,Processed,Awake,60,1,5,585216291885160610,0.5136031229783993,0.8191456803112941,0.5732591063972741,2.9847576211894054,1.0734192599315464,38.0,0.5862888131688823,2.280048525569242,7.0
13,Processed,Awake,60,1,6,14475979005572344989,0.45509423263805604,0.8484262960984743,0.562940922397658,2.715906459828664,0.9603305400932843,36.0,0.622114507846619,2.2634887375589314,4.0
13,Processed,Awake,60,1,7,3130459079585694252,0.46523499353604936,0.850662931001283,0.5699956807601863,2.88136826783115,1.0599388722183885,42.0,0.6032538273263905,2.340346304226401,8.0
13,Processed,Awake,60,1,8,1856419807539254653,0.6130551943503303,0.7649545783027373,0.5291548687431012,2.7906859023032142,1.0203059308799634,37.0,0.5256514853385804,2.2895066889632107,4.0
13,Processed,Awake,60,1,9,16056901258217402967,0.5677976947639163,0.7955468317565506,0.5593415558861641,2.9770114942528734,1.074287153424399,49.0,0.5473436675145175,2.2345219435736676,4.0
13,Processed,Awake,60,1,10,18206116247730801616,0.5164041795071939,0.8426420836747391,0.5743629121274656,2.8659003831417627,1.0387235413936768,39.0,0.6211786725536306,2.3537915984724496,20.0
13,Processed,Awake,60,1,11,17506934503911733288,0.5966932778223808,0.7812564511369725,0.5546863751979652,2.832148983092379,1.0238873372491755,39.0,0.5436963094495368,2.255425044793948,10.0
13,Processed,Awake,60,1,12,3925385165138299258,0.51783791920371,0.8215000237972054,0.523491865431684,2.7990762124711317,1.0118242140255809,34.0,0.5645246436627154,2.265164644714038,4.0
