session,representation,state,window_size,window_id,rho_star,sampling_rate,m,tau_seconds,tau_samples,n_horizons,hmax_seconds,hmax_samples,theiler_seconds,theiler_samples,M,master_seed,CC_original,CC_surrogate_mean,CC_surrogate_sd,CC_surrogate_median,CC_rank,CC_p,CC_reject,CC_direction,NRMSE_original,NRMSE_surrogate_mean,NRMSE_surrogate_sd,NRMSE_surrogate_median,NRMSE_rank,NRMSE_p,NRMSE_reject,NRMSE_direction,DET_original,DET_surrogate_mean,DET_surrogate_sd,DET_surrogate_median,DET_rank,DET_p,DET_reject,DET_direction,Lmean_original,Lmean_surrogate_mean,Lmean_surrogate_sd,Lmean_surrogate_median,Lmean_rank,Lmean_p,Lmean_reject,Lmean_direction,ENTR_original,ENTR_surrogate_mean,ENTR_surrogate_sd,ENTR_surrogate_median,ENTR_rank,ENTR_p,ENTR_reject,ENTR_direction,Lmax_original,Lmax_surrogate_mean,Lmax_surrogate_sd,Lmax_surrogate_median,Lmax_rank,Lmax_p,Lmax_reject,Lmax_direction,LAM_original,LAM_surrogate_mean,LAM_surrogate_sd,LAM_surrogate_median,LAM_rank,LAM_p,LAM_reject,LAM_direction,TT_original,TT_surrogate_mean,TT_surrogate_sd,TT_surrogate_median,TT_rank,TT_p,TT_reject,TT_direction,Vmax_original,Vmax_surrogate_mean,Vmax_surrogate_sd,Vmax_surrogate_median,Vmax_rank,Vmax_p,Vmax_reject,Vmax_direction
23,Processed,Awake,60,1,69.5856502117081,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.618181594250649,0.4950956135045305,0.05431414543484283,0.49174179645904686,40.0,0.05,True,higher,0.6867549187990007,0.8235115258913611,0.027807099747171056,0.825020975579058,1.0,0.05,True,lower,0.7455967749676057,0.5905939016271599,0.01788152992290092,0.5906800403129049,40.0,0.05,True,higher,4.100290314067037,2.9642012061770626,0.07294765214965715,2.976121562952243,40.0,0.05,True,higher,1.5121621484485817,1.0956652321323088,0.04170376069097466,1.0995868515991822,40.0,0.05,True,higher,61.0,42.41025641025641,10.698543798396482,39.0,37.0,0.2,False,none,0.3904592791668666,0.5683541235204144,0.022643986508477945,0.5675481115323703,1.0,0.05,True,lower,2.042425003137944,2.247970260596144,0.03496180734554057,2.25034991135579,1.0,0.05,True,lower,4.0,5.153846153846154,1.4606858796012223,4.0,12.0,1.0,False,none
23,Processed,Awake,60,2,69.5856502117081,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.7355888629009373,0.6297708912914034,0.0459289433457122,0.6280679652331753,39.0,0.1,False,none,0.6041147412662261,0.7346022810436755,0.030923310352713,0.7384732295758911,1.0,0.05,True,lower,0.7536113643998656,0.5940579073467686,0.02131181529549673,0.5932715842011806,40.0,0.05,True,higher,4.3680111265646735,3.05450154101671,0.09475448278507202,3.0701967452028174,40.0,0.05,True,higher,1.5339986255369649,1.136630611704926,0.053604281246487535,1.1437109933965315,40.0,0.05,True,higher,66.0,44.64102564102564,5.626474915345259,46.0,40.0,0.05,True,higher,0.3296539808993617,0.48427599819354866,0.036113892367609465,0.48548255507030763,1.0,0.05,True,lower,2.0073056691992988,2.1412281616376254,0.035245135840614464,2.1381227758007118,1.0,0.05,True,lower,3.0,4.743589743589744,1.5168865051037013,4.0,5.0,0.45,False,none
23,Processed,Awake,60,3,69.5856502117081,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.700117684323429,0.6041882761776295,0.0439441768033926,0.6093124335168163,39.0,0.1,False,none,0.6309648489023378,0.7430082441415501,0.027070872967970613,0.7447626361536419,1.0,0.05,True,lower,0.7491001583721265,0.5954065930550069,0.018745798357936473,0.5960550943034026,40.0,0.05,True,higher,4.4031029619181945,3.201913605701449,0.13130948968266734,3.1949947862356622,40.0,0.05,True,higher,1.5916782144537902,1.2159849241365426,0.059883880731454536,1.2035768835816207,40.0,0.05,True,higher,79.0,46.205128205128204,8.775502646211054,45.0,40.0,0.05,True,higher,0.3537217449728848,0.4831088190017019,0.028457919078214402,0.4895138455631809,1.0,0.05,True,lower,2.015449822258682,2.1525019896108133,0.027947450538649932,2.14932621099915,1.0,0.05,True,lower,3.0,4.0,0.45883146774112354,4.0,3.0,0.25,False,none
23,Processed,Awake,60,4,69.5856502117081,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.7573263127429378,0.6744754169030671,0.04279322980161039,0.6735927546232079,40.0,0.05,True,higher,0.5691769902607564,0.6895972122205823,0.030016740771224532,0.6842074694134745,1.0,0.05,True,lower,0.7629217257762634,0.587933446790288,0.023105938742496897,0.5899601670106062,40.0,0.05,True,higher,4.113065976714101,3.0240227214645383,0.09513829470152949,3.0204567078972406,40.0,0.05,True,higher,1.4016809573113607,1.0889706320812687,0.04626040830510409,1.0872293741508536,40.0,0.05,True,higher,74.0,49.205128205128204,9.23146646039765,49.0,39.0,0.1,False,none,0.256586840716034,0.4299071055801872,0.028289848308704534,0.4337716561885108,1.0,0.05,True,lower,2.000561272217025,2.084351533006046,0.024451404593843734,2.0873699518961852,1.0,0.05,True,lower,3.0,3.076923076923077,0.2699527623995085,3.0,19.0,1.0,False,none
23,Processed,Awake,60,5,88.40539154424945,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.5898397073963031,0.47915557481261717,0.04823564118682966,0.47145802358931427,40.0,0.05,True,higher,0.7206078095302233,0.8362227964197475,0.02184428304219884,0.8402755359738882,1.0,0.05,True,lower,0.6999568076018621,0.5614679508714159,0.01934564761998667,0.5626529730767384,40.0,0.05,True,higher,4.074022346368715,2.912019654128082,0.09901634568517283,2.90521327014218,40.0,0.05,True,higher,1.4425857132014004,1.085380975276892,0.055174987169479786,1.0852804179432858,40.0,0.05,True,higher,74.0,41.64102564102564,11.419021940528557,38.0,39.0,0.1,False,none,0.48956183711666745,0.5564073030838882,0.025549058045341494,0.5566060373374286,1.0,0.05,True,lower,2.1098241985522233,2.283896569123837,0.03707813128963306,2.2791868705706824,1.0,0.05,True,lower,4.0,4.230769230769231,0.6266678151997974,4.0,17.5,1.0,False,none
23,Processed,Awake,60,6,69.5856502117081,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.6948889135932795,0.6165024513175776,0.038850064422816286,0.6133901974767456,40.0,0.05,True,higher,0.6521243051364322,0.7372885998532467,0.025764283054767446,0.7381050781242323,1.0,0.05,True,lower,0.7239525843451553,0.6170281916142611,0.03703669570982855,0.6165474876421749,40.0,0.05,True,higher,3.9355596138794677,3.145065616542853,0.18182187171064912,3.1059918835044162,40.0,0.05,True,higher,1.3828011255697235,1.1351234719414498,0.07838452055197133,1.129168122287575,40.0,0.05,True,higher,89.0,54.38461538461539,14.236009539591354,51.0,38.0,0.15,False,none,0.42866055574218936,0.5372722704774897,0.06728890315557931,0.5157892210970869,1.0,0.05,True,lower,2.035319585279708,2.1873158611646923,0.10407643987436505,2.151867053759135,1.0,0.05,True,lower,3.0,3.7435897435897436,0.7151719969036789,4.0,8.5,0.8,False,none
23,Processed,Awake,60,7,112.315013660346,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.6515352107876179,0.49744605058346536,0.04915115520674582,0.48627542342614244,40.0,0.05,True,higher,0.6989106367338563,0.8286006755655692,0.027914251858573606,0.8368838677221261,1.0,0.05,True,lower,0.7458367327350386,0.5805747419223447,0.020943367953527924,0.5811777127225608,40.0,0.05,True,higher,4.213937093275488,2.990152665094097,0.10707072474951816,2.9676294820717133,40.0,0.05,True,higher,1.489299173861588,1.0974057172191316,0.05771964673085262,1.0887362484159415,40.0,0.05,True,higher,102.0,41.43589743589744,7.457934213040894,40.0,40.0,0.05,True,higher,0.4511445985506551,0.5740251254240792,0.0383149941971123,0.5726592119786917,1.0,0.05,True,lower,2.0572272677535834,2.3000550685474193,0.0742816703332715,2.2818235642391946,1.0,0.05,True,lower,5.0,5.769230769230769,1.6457527227051756,5.0,17.5,1.0,False,none
23,Processed,Awake,60,8,88.40539154424945,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.6628864837328435,0.5918707113579637,0.04783369641325995,0.5887108322387227,37.0,0.2,False,none,0.6613906581431868,0.7642458079510289,0.02920324643741257,0.7681509256263221,1.0,0.05,True,lower,0.7488602006046936,0.5908461649211277,0.018780178449233156,0.5884724288525219,40.0,0.05,True,higher,4.227580601463018,3.025096835980395,0.08836190975363901,3.0074275810844266,40.0,0.05,True,higher,1.5216863975384967,1.1449144761281056,0.049941370589135683,1.140898974199222,40.0,0.05,True,higher,118.0,47.51282051282051,7.437004896822216,45.0,40.0,0.05,True,higher,0.31758410519748526,0.46327292550357296,0.03700706806559281,0.45615971589000337,1.0,0.05,True,lower,2.022772428549595,2.143973919006115,0.02623252687119463,2.1401433284040494,1.0,0.05,True,lower,3.0,3.8461538461538463,0.4887396001564979,4.0,5.0,0.45,False,none
23,Processed,Awake,60,9,112.315013660346,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.6292748196583244,0.4723597904710654,0.040756017195704784,0.46878671794883175,40.0,0.05,True,higher,0.7010046392318792,0.8475074252046969,0.020355892076986026,0.8480227298555583,1.0,0.05,True,lower,0.7216969813312857,0.5821092410812622,0.019018015653509385,0.5860728511781926,40.0,0.05,True,higher,4.013344008540165,2.890504300991312,0.08403961369062206,2.9056603773584904,40.0,0.05,True,higher,1.4171318852771038,1.062853277876493,0.04731045578504854,1.0597890371182284,40.0,0.05,True,higher,88.0,41.23076923076923,7.417836038763307,40.0,40.0,0.05,True,higher,0.5309305562221049,0.5981058103004641,0.02480407200321445,0.6003983298939387,1.0,0.05,True,lower,2.1064356435643563,2.317713842730101,0.038353963148470956,2.3146455223880595,1.0,0.05,True,lower,4.0,4.9743589743589745,1.0879042984027276,5.0,9.5,0.9,False,none
23,Processed,Awake,60,10,112.315013660346,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.6095540938026197,0.5208905360307232,0.051569483807593366,0.5229429770989912,38.0,0.15,False,none,0.6880254357866208,0.8140953937629363,0.027654757173473352,0.8124120275493136,1.0,0.05,True,lower,0.7033642078994097,0.578250227959879,0.022682121742415372,0.5804578394202621,40.0,0.05,True,higher,3.996727570220889,2.8959199187223623,0.09770854923712412,2.897233201581028,40.0,0.05,True,higher,1.440076546367117,1.0589938490511415,0.0616451116406882,1.06124102776807,40.0,0.05,True,higher,82.0,43.12820512820513,7.777090130902659,43.0,40.0,0.05,True,higher,0.45119259010414164,0.5773020871403556,0.03402281067899191,0.5800019196621394,1.0,0.05,True,lower,2.0859773685378302,2.2944683350068114,0.0635736264138204,2.2887772841413945,1.0,0.05,True,lower,5.0,7.153846153846154,1.8853795030299187,7.0,8.5,0.45,False,none
