session,representation,state,window_size,window_id,surrogate_id,seed,CC,NRMSE,DET,Lmean,ENTR,Lmax,LAM,TT,Vmax
1,Processed,Awake,60,1,0,6223606970570191572,0.6723990937409003,0.6959782560937451,0.8279741415498278,3.523401214719543,1.6121362814627314,88.0,0.775537618288017,2.7498777350145653,6.0
1,Processed,Awake,60,1,1,12191406292590062083,0.7571850778830165,0.6259701907925966,0.8239922280724901,3.397725024727992,1.5527503376486873,79.0,0.7706022044448709,2.7089341428450964,7.0
1,Processed,Awake,60,1,2,17680879614991584545,0.6089577673515815,0.7411313060046819,0.828813701620351,3.541433915850971,1.6027154140898607,75.0,0.7896002494692781,2.7474543026458558,6.0
1,Processed,Awake,60,1,3,13442832988610589710,0.6635521500570918,0.7076714273637297,0.8459887019201938,3.4822274881516586,1.583782368469073,81.0,0.8169878983412692,2.8331738967682902,7.0
1,Processed,Awake,60,1,4,12645797683967329803,0.7208342219441071,0.6640288761341101,0.836669585137388,3.5636781609195403,1.6165911685690288,87.0,0.7748479796586588,2.714075661142269,6.0
1,Processed,Awake,60,1,5,2777641734273813146,0.6822255871313071,0.6977851020029486,0.8442855943485613,3.569856483594503,1.6026394357203215,85.0,0.8132818403156746,2.7664721961568275,6.0
1,Processed,Awake,60,1,6,15338311137997919025,0.6446959836180406,0.7167862779225698,0.8251915996018087,3.503692009981158,1.5879578167874617,82.0,0.771321827362462,2.6857590311129673,6.0
1,Processed,Awake,60,1,7,2005192724557950142,0.6479717702998885,0.7148011555642184,0.8409633352123488,3.728834290576473,1.6713067558623549,104.0,0.7808028593017259,2.686737789150038,6.0
1,Processed,Awake,60,1,8,10726434614464702183,0.7168249516235963,0.6710329267077758,0.8290415822109215,3.4901792476647313,1.5909594212424083,86.0,0.7700205092531514,2.7086594241113806,6.0
1,Processed,Awake,60,1,9,3701486873062455070,0.6752117933420722,0.694370277907611,0.8396080453842186,3.629971480425201,1.649156329962672,86.0,0.774344243616345,2.6857957027268755,7.0
1,Processed,Awake,60,1,10,1440773180341523138,0.6318729095901918,0.7258929103659622,0.8546361706465812,3.626125896900921,1.6438167588207784,98.0,0.8037768209458244,2.7897968528848556,6.0
