session,representation,state,window_size,window_id,rho_star,sampling_rate,m,tau_seconds,tau_samples,n_horizons,hmax_seconds,hmax_samples,theiler_seconds,theiler_samples,M,master_seed,CC_original,CC_surrogate_mean,CC_surrogate_sd,CC_surrogate_median,CC_rank,CC_p,CC_reject,CC_direction,NRMSE_original,NRMSE_surrogate_mean,NRMSE_surrogate_sd,NRMSE_surrogate_median,NRMSE_rank,NRMSE_p,NRMSE_reject,NRMSE_direction,DET_original,DET_surrogate_mean,DET_surrogate_sd,DET_surrogate_median,DET_rank,DET_p,DET_reject,DET_direction,Lmean_original,Lmean_surrogate_mean,Lmean_surrogate_sd,Lmean_surrogate_median,Lmean_rank,Lmean_p,Lmean_reject,Lmean_direction,ENTR_original,ENTR_surrogate_mean,ENTR_surrogate_sd,ENTR_surrogate_median,ENTR_rank,ENTR_p,ENTR_reject,ENTR_direction,Lmax_original,Lmax_surrogate_mean,Lmax_surrogate_sd,Lmax_surrogate_median,Lmax_rank,Lmax_p,Lmax_reject,Lmax_direction,LAM_original,LAM_surrogate_mean,LAM_surrogate_sd,LAM_surrogate_median,LAM_rank,LAM_p,LAM_reject,LAM_direction,TT_original,TT_surrogate_mean,TT_surrogate_sd,TT_surrogate_median,TT_rank,TT_p,TT_reject,TT_direction,Vmax_original,Vmax_surrogate_mean,Vmax_surrogate_sd,Vmax_surrogate_median,Vmax_rank,Vmax_p,Vmax_reject,Vmax_direction
18,Processed,Awake,60,1,95.63524997900372,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.8149991793979791,0.6664442049131594,0.045801435005758215,0.6679398158281525,40.0,0.05,True,higher,0.5008113691315904,0.7079142978882046,0.03423503609721673,0.7127027601322561,1.0,0.05,True,lower,0.7158900033594088,0.4866860355654329,0.02203369517864614,0.4827950280750588,40.0,0.05,True,higher,4.1367165834719914,2.7651450955156927,0.08095178951349019,2.7633608815426998,40.0,0.05,True,higher,1.2701097546326037,0.8930910370195182,0.049495497755811045,0.8908027977151513,40.0,0.05,True,higher,152.0,40.92307692307692,9.766712034641511,40.0,40.0,0.05,True,higher,0.060565340500071986,0.21047864806563274,0.025785189331364148,0.21017900849450497,1.0,0.05,True,lower,2.0,2.017387809298621,0.010971017153856538,2.0146252285191957,1.0,0.05,True,lower,2.0,3.0,0.0,3.0,1.0,0.05,True,lower
18,Processed,Awake,60,2,115.00613197126222,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.7167288612277488,0.48654639544851774,0.05390198058166247,0.4739958428575006,40.0,0.05,True,higher,0.5980799077771446,0.8334058375245369,0.02766671062451753,0.8430717937008345,1.0,0.05,True,lower,0.7179056486058454,0.4680714655759047,0.01794784541667492,0.46921341843835485,40.0,0.05,True,higher,3.7313544524819156,2.7728354431761595,0.07165543469492082,2.759394279304543,40.0,0.05,True,higher,1.1037603082977714,0.9051463835008542,0.04493700389129923,0.9064169681155897,40.0,0.05,True,higher,79.0,39.12820512820513,6.653766195801747,40.0,40.0,0.05,True,higher,0.2231367279358833,0.32902947542770933,0.03378860969613809,0.3244708931228104,1.0,0.05,True,lower,2.000645438898451,2.065204269049998,0.017562994571924055,2.065741944805664,1.0,0.05,True,lower,3.0,3.230769230769231,0.42683279491835413,3.0,16.0,1.0,False,none
18,Processed,Awake,60,3,79.52707287670508,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.8380187575515321,0.8014797583800976,0.02859448506683616,0.8050664874115242,35.0,0.3,False,none,0.45308416372660115,0.5630022777862088,0.0324108668032377,0.5634485267244682,1.0,0.05,True,lower,0.7623458271344243,0.5852077726627807,0.019690927553529122,0.5829534002015645,40.0,0.05,True,higher,3.7088489376605183,3.0019977351782168,0.10972667125756552,3.000231160425335,40.0,0.05,True,higher,1.1384220903816806,0.9825121895442382,0.053198656043864694,0.9695134549195307,40.0,0.05,True,higher,84.0,51.333333333333336,9.65274254274355,48.0,39.0,0.1,False,none,0.011373998176320968,0.11226024219737327,0.02286185808151288,0.11666746652589144,1.0,0.05,True,lower,2.0,2.0007936169331004,0.0009590916652193749,2.000375939849624,9.5,0.9,False,none,2.0,2.5641025641025643,0.502356122102941,3.0,9.5,0.9,False,none
18,Processed,Awake,60,4,95.63524997900372,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.7811089185915397,0.7021163003694532,0.03911173255490679,0.709137338236652,39.0,0.1,False,none,0.5226757181237818,0.6736323596142723,0.030886269055842942,0.6711503370845511,1.0,0.05,True,lower,0.7491001583721265,0.5288927610279053,0.01928549948252907,0.5264193501943658,40.0,0.05,True,higher,4.008474576271187,2.8219080722828065,0.08112198377594679,2.808044315992293,40.0,0.05,True,higher,1.2049227433521987,0.919408328217516,0.04727702177095408,0.9086145822415583,40.0,0.05,True,higher,95.0,42.38461538461539,7.737861069257156,42.0,40.0,0.05,True,higher,0.03570571579402025,0.19825864494002898,0.02870406492908553,0.19686135240197725,1.0,0.05,True,lower,2.0,2.0110010911138447,0.0054705500656015964,2.010056730273337,1.0,0.05,True,lower,2.0,3.0,0.0,3.0,1.0,0.05,True,lower
18,Processed,Awake,60,5,95.63524997900372,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.7322379514549656,0.6786341599102018,0.05058383885417691,0.6850397042721755,35.0,0.3,False,none,0.5663782847385616,0.6965764052177006,0.04142639364324759,0.7006090839903943,1.0,0.05,True,lower,0.6628113452032443,0.5023989623980025,0.01941192496724532,0.5047271680184288,40.0,0.05,True,higher,3.702680965147453,2.8295090417338744,0.07229851352337896,2.8201114353940038,40.0,0.05,True,higher,1.1057597177480805,0.9202482619341933,0.04899599955505779,0.929250404714856,40.0,0.05,True,higher,83.0,44.02564102564103,8.942762964917144,43.0,40.0,0.05,True,higher,0.08988817968037625,0.21811668838592105,0.022855597754443784,0.22109708691270336,1.0,0.05,True,lower,2.0,2.01667615927263,0.00856456508860607,2.014368540458785,1.0,0.05,True,lower,2.0,3.0,0.0,3.0,1.0,0.05,True,lower
18,Processed,Awake,60,6,115.00613197126222,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.6897985025445774,0.5357335548918081,0.04758449845584427,0.5285801497555209,40.0,0.05,True,higher,0.6685100991650441,0.8080407362531107,0.025588627021052725,0.8097848219022556,1.0,0.05,True,lower,0.6945817536113644,0.4580006226596427,0.020051824806954673,0.4557757834621107,40.0,0.05,True,higher,3.7157894736842105,2.753273030126433,0.08660547619171585,2.731890331890332,40.0,0.05,True,higher,1.1656747209586946,0.9021430685615055,0.05100971979655726,0.8906142558973401,40.0,0.05,True,higher,108.0,40.76923076923077,6.960268969627156,40.0,40.0,0.05,True,higher,0.17718481547247683,0.3456468584606032,0.030029048018811594,0.34827470365215724,1.0,0.05,True,lower,2.0016264570344267,2.065805742001995,0.021514523520283317,2.06623735050598,1.0,0.05,True,lower,3.0,3.6666666666666665,0.6212607441973955,4.0,8.5,0.8,False,none
18,Processed,Awake,60,7,95.63524997900372,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.7847477614936234,0.7215777082784182,0.03368206762237405,0.7203926012374053,39.0,0.1,False,none,0.5495399366627682,0.6560200286145823,0.03135618918368962,0.6576844147247165,1.0,0.05,True,lower,0.748236310409368,0.5427204811953096,0.02464983909434564,0.5453760138215674,40.0,0.05,True,higher,3.9301739349634484,2.9343031006886946,0.13619714472730532,2.914428136250346,40.0,0.05,True,higher,1.2361442173501351,0.981509627861243,0.07246021149416552,0.976336384836527,40.0,0.05,True,higher,93.0,45.02564102564103,8.209388654356218,44.0,40.0,0.05,True,higher,0.06714018332773432,0.19302141284672358,0.02874524453203147,0.19295004079282047,1.0,0.05,True,lower,2.0,2.0106653524327074,0.006128444717817257,2.0102786042737355,1.0,0.05,True,lower,2.0,3.0,0.0,3.0,1.0,0.05,True,lower
18,Processed,Awake,60,8,115.00613197126222,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.729300444575338,0.503288143516148,0.04346103457555443,0.5049855310474199,40.0,0.05,True,higher,0.6145673312963914,0.8327790231653466,0.021573707201052,0.8321454625246026,1.0,0.05,True,lower,0.6971253059461535,0.4200922176158534,0.019701228296608742,0.4204540000959831,40.0,0.05,True,higher,3.8777362520021357,2.6548692566148566,0.0754005020976672,2.657353392692662,40.0,0.05,True,higher,1.1964001300294553,0.8375831244662075,0.05054239848735008,0.8442541021603768,40.0,0.05,True,higher,128.0,35.48717948717949,7.362321554880831,34.0,40.0,0.05,True,higher,0.21828958103373805,0.3382653883685702,0.029319662125417586,0.341051974852426,1.0,0.05,True,lower,2.0072815533980584,2.089700133820469,0.02317889974324973,2.086687306501548,1.0,0.05,True,lower,3.0,3.3846153846153846,0.49286405809014405,3.0,13.0,1.0,False,none
18,Processed,Awake,60,9,95.63524997900372,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.7269976328068457,0.565033368453088,0.04689816419625395,0.5606374416231317,40.0,0.05,True,higher,0.5847822983460748,0.7887506038411681,0.028056002122675047,0.791034716739171,1.0,0.05,True,lower,0.6507654652781111,0.44994788609512415,0.017623625948694047,0.44876901665306906,40.0,0.05,True,higher,3.7510373443983402,2.743388329214435,0.09582683349982328,2.746470588235294,40.0,0.05,True,higher,1.1858394844626998,0.8855518513087868,0.06081832494355962,0.8871122173338717,40.0,0.05,True,higher,135.0,40.15384615384615,8.339943397316636,38.0,40.0,0.05,True,higher,0.16021980131496857,0.3327371305727116,0.026242254137550065,0.3317656092527715,1.0,0.05,True,lower,2.0014988009592325,2.058910021591981,0.01789015180660608,2.060332541567696,1.0,0.05,True,lower,3.0,3.0,0.0,3.0,20.5,1.0,False,none
18,Processed,Awake,60,10,115.00613197126222,24.997500250004045,8,0.16,4,18,4.0,100,1.0,25,39,2026,0.6515357899806116,0.4606031267031524,0.050260726345656134,0.46167158487031223,40.0,0.05,True,higher,0.6680159239866745,0.8613542511480009,0.02431802593574816,0.8641384371924431,1.0,0.05,True,lower,0.6369438978739742,0.4203137170934838,0.018990047302770537,0.41517492921245863,40.0,0.05,True,higher,3.649161396755568,2.612017037392717,0.06512287951848392,2.602504368083867,40.0,0.05,True,higher,1.1267253400004733,0.8230130924367546,0.043721309488845256,0.8301877929900112,40.0,0.05,True,higher,99.0,34.97435897435897,6.002136371796381,33.0,40.0,0.05,True,higher,0.2650093583529299,0.37739204053932657,0.032392038709420326,0.3716705859768681,1.0,0.05,True,lower,2.0018125793003443,2.097522902096594,0.02791748046285658,2.0952732644017726,1.0,0.05,True,lower,3.0,3.8205128205128207,0.3887764119844716,4.0,4.5,0.4,False,none
