session,representation,state,window_size,window_id,surrogate_id,seed,CC,NRMSE,DET,Lmean,ENTR,Lmax,LAM,TT,Vmax
9,Processed,Awake,60,1,0,12166420160292144260,0.6537042552012668,0.7338664839406273,0.42942842059797476,2.678240047889853,0.8446152854854165,46.0,0.21207467485722512,2.04441360166551,3.0
9,Processed,Awake,60,1,1,1288913376594410142,0.5985370580533446,0.7706201346044149,0.41008782454288045,2.704113924050633,0.8786055415003957,32.0,0.2533474108556894,2.0350809560524286,3.0
9,Processed,Awake,60,1,2,12924820229905426816,0.5906709220045758,0.7730232930405848,0.40979987522196093,2.6568139390168013,0.8326692864984234,29.0,0.22750395930316264,2.062880765883377,3.0
9,Processed,Awake,60,1,3,2404842920987190454,0.5681080246715273,0.796994585484775,0.4623986178432596,2.8057658707047177,0.9343644608453309,30.0,0.23290300907040362,2.0356543624161074,3.0
9,Processed,Awake,60,1,4,9279155100646355195,0.6364201563664891,0.7491200091162165,0.42486922301674906,2.7613849033063005,0.9225045753750332,31.0,0.20537985314584634,2.029641925539483,3.0
9,Processed,Awake,60,1,5,11598069154247353123,0.5870717828060463,0.7667253686001485,0.4895138455631809,2.8821701045493078,0.9787251034039002,52.0,0.18076018620722753,2.053147996729354,3.0
9,Processed,Awake,60,1,6,9519041902653684533,0.6050102467825221,0.7623074178217218,0.465134136391995,2.7163677130044843,0.8653507863968587,31.0,0.22018524739645823,2.0587839353825443,3.0
9,Processed,Awake,60,1,7,15605404451898854885,0.5841236652026925,0.7774216742427844,0.40975188366847437,2.6126070991432067,0.8235108421976606,42.0,0.22042520516389116,2.0726534296028882,3.0
9,Processed,Awake,60,1,8,1480713120553845260,0.7471233266033972,0.6541372275327458,0.455391851034218,2.8418688230008984,0.9429561331920847,33.0,0.19803714546239862,2.0458601883986116,3.0
9,Processed,Awake,60,1,9,11658344484587502269,0.5576029673204507,0.7947626906179417,0.4345635168210395,2.7216711752329426,0.8698410669612426,44.0,0.21281854393626723,2.060162601626016,3.0
9,Processed,Awake,60,1,10,258736462608412958,0.6819547410691262,0.7147772384574925,0.45510390171329845,2.6750352609308887,0.8459575883245463,39.0,0.20533186159235975,2.0291676547308515,3.0
9,Processed,Awake,60,1,11,17255700925443360028,0.7082207069346634,0.6813044719269934,0.40154532802226806,2.6278266331658293,0.8302962704096417,38.0,0.18308777655132696,2.0297951582867784,3.0
9,Processed,Awake,60,1,12,4642402360850212067,0.668306072039679,0.7310790619371549,0.42357345107261124,2.536206896551724,0.7622127201720958,35.0,0.26049815232519075,2.0737344794651387,3.0
9,Processed,Awake,60,1,13,934515384161422016,0.6246837455937125,0.7564000832402846,0.44248212314632623,2.7101704879482655,0.8800768774233321,55.0,0.1878629361232423,2.0414602346805735,3.0
9,Processed,Awake,60,1,14,10312574513217564553,0.5470921038923336,0.7999074407374988,0.44910495752747515,2.7022812590239678,0.8722355250419078,39.0,0.2083073379085281,2.058084400189663,3.0
9,Processed,Awake,60,1,15,1990270895672863764,0.6351310017200146,0.7454175968865909,0.42179776359360754,2.6795731707317074,0.8523866347176448,42.0,0.18927868695109662,2.0377163523637303,3.0
9,Processed,Awake,60,1,16,1548372844077649515,0.6453628092768622,0.7288721700403166,0.42170178048663437,2.6724452554744524,0.8377654597198949,42.0,0.2220329222056918,2.045313881520778,3.0
9,Processed,Awake,60,1,17,14615571878509214271,0.5999097073074309,0.776345179404776,0.40514469453376206,2.5975384615384614,0.7996372021672699,42.0,0.25092383740461677,2.057249655715129,3.0
9,Processed,Awake,60,1,18,2442679259864057825,0.6150290619078687,0.7526453712271991,0.41771848154724767,2.649619482496195,0.8378120190758391,32.0,0.22436051254979122,2.0508883527089274,3.0
9,Processed,Awake,60,1,19,4032726897411463234,0.5609157991240246,0.8007630384390304,0.42040600854249655,2.6953846153846155,0.849641799831938,43.0,0.2609060805298268,2.066717354115187,3.0
9,Processed,Awake,60,1,20,9273934481608548881,0.6317101114204129,0.7550865034329732,0.45620770744348993,2.6405555555555558,0.8181983533601652,28.0,0.21800163171281856,2.029260665624302,4.0
9,Processed,Awake,60,1,21,13857512329016793354,0.6227360503640675,0.7492505975137752,0.4652301194989682,2.7944652637647738,0.9090513288929,29.0,0.19074242933243749,2.046601441812564,3.0
9,Processed,Awake,60,1,22,3970826979249448752,0.5813563324281925,0.7895669858100564,0.4142150981427269,2.630600426699177,0.8294168211785984,34.0,0.2435331381676825,2.0330528846153846,3.0
